pos,k_9,m_9,mp_9,al_9,alpha_9,l_9,j_9,r_9,c1_9,K_9,f_9,g_9,Q_9
1,0.0668280384382359,0.893395552385865,1.02519193738102,2.50034436581689,0.0767641601882584,0.0681064587770763,0.757309411807289,0.0175011149313721,0.777158516510981,1.93602134484638,0.212740359739318,0.0175048975616159,0.500023064870724
2,0.0696552264013124,1.69509295430273,2.41334183653224,2.51684893854051,0.10007467784388,0.0758434282073343,1.06246017052021,0.0176696317794329,0.956217090379838,2.75413069398797,0.334590151256029,0.0176983634207758,0.50166249526222
3,0.0711517594917136,3.31722564112072,4.08559780481551,2.61394517518488,0.116709320341508,0.0830675831396048,1.44582320297274,0.0182569865306148,1.12773364961506,3.19009606806323,0.627651145620216,0.0183960793646639,0.509002940697799
4,0.0725428893014199,5.84901683463735,5.39014528835706,2.8777456002295,0.136972583672107,0.0909819669904614,1.73766504914102,0.0195347878789299,1.40085102958784,3.62645313837467,0.848642160337294,0.0206654652560375,0.532482353469149
5,0.0738858934386686,8.98364755175666,6.40743487184291,3.37460230992392,0.150787917415695,0.0991388798579627,1.90209544898213,0.0218210366436176,1.92681739228903,3.88388096788472,0.947022493064396,0.0239682399344281,0.576592824480048
6,0.0750780459949014,11.4574945233057,7.78206483421874,4.20987894694821,0.158807318997583,0.108226196168493,1.98650584832653,0.0242939862470828,3.40648940874387,3.97785979992732,0.989889438613384,0.0298529105732127,0.671609391751548
7,0.076485278276878,11.9978151248533,10.5194741788288,6.16439928733274,0.159984760768818,0.119975405757069,1.99887344921129,0.0281762110301472,3.98928071977336,3.99912723586661,0.999103080841829,0.0352385118370857,0.815018211538683
