tc,P,P_LightMax,P2_LightMin,P3_noZoo,P4_maxMLD,P5_minMLD,P6_LightMaxNZ,P7_LightMinNZ,P8_MaxMLDNZ,P9_MinMLDNZ,P10_ZOnly,P11_Zdyn,P12_Nullcline
653,10.5429976638067,14.6254562800256,14.6254562800256,261.530881597183,11.9435983155285,11.9435983155285,258.473969272928,258.473969272928,95.1482679508349,95.1482679508349,17.4960052269315,198.981758101266,17.4960052269314
661,7.84943634288109,13.6605008142543,13.6605008142543,186.113263789079,11.3749283777906,11.3749283777906,197.19803090802,197.19803090802,88.5182236694836,88.5182236694836,17.4960052269314,152.145253287046,33.3293437129519
669,6.91581843863622,14.1992599123371,14.1992599123371,141.145752458469,10.3425741322341,10.3425741322341,158.525228170609,158.525228170609,82.1269338520727,82.1269338520727,17.4960052269315,102.35607330117,29.6021478025566
677,7.01570373923828,14.6937701955898,14.6937701955898,118.343548364574,9.93996069401843,9.93996069401843,136.74973207584,136.74973207584,76.1971149480712,76.1971149480712,17.4960052269313,76.0022176503054,24.8060171811227
685,6.89837480132488,14.9429250646754,14.9429250646754,107.934026287684,9.41759071551342,9.41759071551342,124.72119841495,124.72119841495,70.6954473287335,70.6954473287335,17.4960052269313,61.5189705667368,21.2402699278982
693,6.69720183616177,15.5247760406247,15.5247760406247,103.844183162075,8.72069573263023,8.72069573263023,119.995254674137,119.995254674137,65.5910171456726,65.5910171456726,17.4960052269315,52.4896286083862,18.7264407122529
701,6.97045187482539,15.8967810316936,15.8967810316936,100.821598749966,8.70061111288424,8.70061111288424,116.502562303116,116.502562303116,60.8551426260703,60.8551426260703,17.4960052269313,45.1949663911253,19.7642577872832
709,6.96586292352322,15.9512243191887,15.9512243191887,94.6415528995703,8.65769157051951,8.65769157051951,109.361322869814,109.361322869814,56.4612129099098,56.4612129099098,17.4960052269315,37.6709772736361,22.3061038618527
717,5.88395698476884,14.3848253563713,14.3848253563713,71.9074044396844,8.65015841273983,8.65015841273983,88.1118639863042,88.1118639863042,52.3845385236593,52.3845385236593,17.4960052269312,25.2553189698413,36.5664812736757
725,5.09261890482498,14.1096963367741,14.1096963367741,49.437933272897,9.02995661730541,9.02995661730541,65.3933585991344,65.3933585991344,48.6022126502193,48.6022126502193,17.4960052269313,15.1950477223129,33.7343907162268
732,4.77664582848505,13.7178061069919,13.7178061069919,41.0689072150249,9.45904810472573,9.45904810472573,55.3494782341649,55.3494782341649,45.5173893670628,45.5173893670628,17.4960052269315,11.2324139331844,25.4043226552282
739,4.7578543555657,14.2906250798616,14.2906250798616,39.0441482759011,9.46206929153385,9.46206929153385,52.6206656498976,52.6206656498976,42.6283624102338,42.6283624102338,17.4960052269314,9.64852077726793,15.0910308767422
747,4.82542405003507,15.2360220215748,15.2360220215748,37.756857543872,9.38005753401436,9.38005753401436,50.8857553446285,50.8857553446285,39.5504626590738,39.5504626590738,17.4960052269313,8.85714914774849,13.7759100864641
755,5.37792980513306,16.0560541449187,16.0560541449187,36.4436011887463,10.5978389683176,10.5978389683176,52.9019244075321,52.9019244075321,38.1237768777401,38.1237768777401,17.4960052269312,8.1770530285654,14.2220372904848
763,6.27926364681488,16.7246897566249,16.7246897566249,35.1164289186484,12.3070848778592,12.3070848778592,55.7346647113232,55.7346647113232,38.0238755075828,38.0238755075828,17.4960052269315,7.53039179393254,14.7522570774471
771,7.6154119307512,17.3173295424359,17.3173295424359,33.9234148143165,14.4859474015851,14.4859474015851,58.6282759187463,58.6282759187463,39.1078929313033,39.1078929313033,17.4960052269316,6.81426050306018,17.3134309286872
779,9.6690949323016,18.114950252116,18.114950252116,34.234734728575,17.0998221128771,17.0998221128771,60.1038527353884,60.1038527353884,41.4793075315399,41.4793075315399,17.4960052269314,6.004865783151,19.7486170329754
787,11.5065866053343,18.0168151079151,18.0168151079151,33.7674800673701,19.3900762386689,19.3900762386689,57.0800801850214,57.0800801850214,44.306650389383,44.306650389383,17.4960052269314,5.21429416492786,21.1978762749256
795,14.0989654153694,17.7513336147753,17.7513336147753,34.538799597385,23.1414079692368,23.1414079692368,54.1093513713891,54.1093513713891,49.9584627093714,49.9584627093714,17.4960052269312,4.61862363299381,20.3068033289658
803,17.5680854414537,17.6366958723377,17.6366958723377,36.9512055319979,27.1057053956005,27.1057053956005,52.1828161765897,52.1828161765897,58.220037698625,58.220037698625,17.4960052269313,4.33131115488339,19.2585330125457
811,20.7885600354067,17.6883440147807,17.6883440147807,39.6815015307519,28.043298891278,28.043298891278,51.1695683582152,51.1695683582152,65.8679210085866,65.8679210085866,17.4960052269315,4.35508997310066,18.3046073783189
819,23.3789513738674,17.800810208205,17.800810208205,42.28154619708,26.7176388110646,26.7176388110646,50.6299322620273,50.6299322620273,72.1852894615423,72.1852894615423,17.4960052269316,4.65161276685141,18.0635695035883
827,25.1596987732815,17.5250787525565,17.5250787525565,44.2425768285704,25.5118390029266,25.5118390029266,49.1882481915722,49.1882481915722,78.6367296318669,78.6367296318669,17.4960052269315,5.36327073829285,14.0693131277151
835,26.6120274252837,17.0979538096218,17.0979538096218,46.6469559718896,25.0509476359607,25.0509476359607,47.61513496442,47.61513496442,86.182234151939,86.182234151939,17.4960052269315,6.78239942826836,7.62381697474714
843,28.8523862970087,16.9913283584022,16.9913283584022,51.55600511014,25.7226979572438,25.7226979572438,47.9326556760885,47.9326556760885,96.3344884172141,96.3344884172141,17.4960052269314,9.59612524423671,0
851,30.8467576401039,17.465453187362,17.465453187362,59.5157438353099,24.889158772259,24.889158772259,50.3590885078877,50.3590885078877,106.639072268961,106.639072268961,17.4960052269315,15.4113606373639,0
859,31.3248962184868,18.5975882624767,18.5975882624767,71.8541331826206,23.564096674734,23.564096674734,55.4510786458465,55.4510786458465,114.467822564413,114.467822564413,17.4960052269314,26.1515294925438,0
867,31.5108537329469,20.8886229873283,20.8886229873283,92.8087795723403,22.5998359736874,22.5998359736874,65.2764026314452,65.2764026314452,117.972020953454,117.972020953454,17.4960052269314,44.0003558302224,0
875,27.9680536937327,21.311292958443,21.311292958443,119.277118363097,21.8542990970488,21.8542990970488,77.9883471501205,77.9883471501205,118.045196433874,118.045196433874,17.4960052269316,66.3788293938846,8.63160468417096
883,24.9235724129304,20.6937519574374,20.6937519574374,144.547112055856,21.0250660826598,21.0250660826598,90.3375485052836,90.3375485052836,118.139175158693,118.139175158693,17.4960052269314,87.4379295075756,6.87024475965205
891,21.4712370222947,20.1232086738572,20.1232086738572,164.060013826046,19.1814608261478,19.1814608261478,102.616797100545,102.616797100545,118.468628673387,118.468628673387,17.4960052269315,110.00324830032,3.16200065340159
899,23.4157263959863,19.5698104731443,19.5698104731443,191.138585857089,20.6110749236004,20.6110749236004,115.215318465574,115.215318465574,118.674040678443,118.674040678443,17.4960052269312,137.802353634348,0
907,19.8148928141085,18.9627172790975,18.9627172790975,217.359602713082,19.2975469272094,19.2975469272094,128.708025032481,128.708025032481,118.668835785489,118.668835785489,17.4960052269314,177.062022279149,0
915,19.2242402647847,18.8137291692063,18.8137291692063,241.490189389938,18.8315210669565,18.8315210669565,143.843676327541,143.843676327541,118.955473408353,118.955473408353,17.4960052269314,221.29156529025,0
923,19.9931285680256,21.2526893890966,21.2526893890966,264.902988780747,17.8632362872313,17.8632362872313,161.688278866954,161.688278866954,119.235606338502,119.235606338502,17.4960052269313,229.76722020173,17.4960052269314
931,21.3578176888236,21.9075696037969,21.9075696037969,290.733153328224,18.024212167593,18.024212167593,180.019676833819,180.019676833819,119.470395973184,119.470395973184,17.4960052269314,241.952445299405,17.4960052269314
939,18.7293791708217,20.9311673903949,20.9311673903949,301.112403551168,17.0397629699727,17.0397629699727,193.229679249534,193.229679249534,115.152936758394,115.152936758394,17.4960052269316,253.244862090806,17.4960052269314
947,19.6935125679857,20.0528723454491,20.0528723454491,419.544285129129,17.6546396163277,17.6546396163277,271.699298595485,271.699298595485,118.801067962837,118.801067962837,17.4960052269314,259.982592392239,17.4960052269314
955,17.2807308595526,19.431576757821,19.431576757821,494.852573519557,16.6809534724905,16.6809534724905,327.164838103749,327.164838103749,116.074467873199,116.074467873199,17.4960052269316,265.059636674973,17.4960052269314
963,16.1295892662977,18.4674702329917,18.4674702329917,511.584834913142,15.7844871573203,15.7844871573203,352.867850706558,352.867850706558,115.802404799613,115.802404799613,17.4960052269315,261.953891694513,17.4960052269314
971,15.810033580444,17.437168375575,17.437168375575,504.421607257437,15.8813044356548,15.8813044356548,356.865374662285,356.865374662285,116.825844933828,116.825844933828,17.4960052269315,256.054098411349,17.4960052269314
979,15.4956595421506,16.6618023237948,16.6618023237948,461.372935894145,16.2000472397789,16.2000472397789,343.910465552311,343.910465552311,115.811080984816,115.811080984816,17.4960052269314,249.235509015205,17.4960052269314
987,14.4049367180718,16.0879903274707,16.0879903274707,412.521832424064,15.8108043593233,15.8108043593233,315.954708215686,315.954708215686,116.23402757568,116.23402757568,17.4960052269314,240.468169488374,17.4960052269314
995,12.5958049575345,14.7399077819275,14.7399077819275,337.574872850111,14.8495358149678,14.8495358149678,280.18139365496,280.18139365496,115.454456283984,115.454456283984,17.4960052269314,227.782067528905,17.4960052269314
1003,11.2413135046545,15.4035824315676,15.4035824315676,279.652567834278,14.0992975580183,14.0992975580183,247.600576660759,247.600576660759,116.600684491362,116.600684491362,17.4960052269314,188.256037750103,26.8534179627764
1011,10.6936175840042,15.8066999013064,15.8066999013064,226.770034098187,13.1159597784971,13.1159597784971,212.583295023358,212.583295023358,110.728814947425,110.728814947425,17.4960052269314,140.064203766077,29.2541220077084
1019,10.2424707325429,16.4566005729027,16.4566005729027,177.373744442202,12.0209889174689,12.0209889174689,174.826955408378,174.826955408378,102.837529394467,102.837529394467,17.4960052269311,98.8623048687378,30.9534572127243
1027,9.62299904060652,16.1905431670149,16.1905431670149,136.347995526279,11.2637619963127,11.2637619963127,140.514372611194,140.514372611194,95.4123413685444,95.4123413685444,17.4960052269314,68.9519243909255,30.2755533995901
1035,9.70064853813565,15.9307208663201,15.9307208663201,108.336448958799,11.3851307897936,11.3851307897936,113.85226463013,113.85226463013,88.5374628979256,88.5374628979256,17.4960052269314,49.5390846312867,28.3962250210236
