n_median,p_median,z_median,rp_median,rp_lb68,rp_ub68,rp_lb95,rp_ub95,rz_median,psynth_median,predation_median,mldloss_median,noZoo_median,noMLD_median,zPred_median,zMLD_median,p_maxL_median,p_noZ_median,p_maxMLD_median,light,mld,dmld,pgr_median,pgr_lb68,pgr_ub68,pgr_lb95,pgr_ub95,dps1_median,dps1_lb68,dps1_ub68,dps1_lb95,dps1_ub95,tavg,drp_median
2.99942209202138,3.04294646473767,4.10401440629365,-0.0098887494196092,-0.0219189898899482,-0.00239565627840777,-0.0219189898899482,-0.00239565627840777,49.6042008241132,0.385551292232436,0.395426030501396,0,0,0.422218663163997,0.144327420928407,-0.00289990129060347,3.00658204080203,4.77579868599801,3.80489347312565,116.586985707192,24.6572636623002,-0.412441802312309,-0.00994797704004807,-0.0195848413159133,-0.00232294400803957,-0.0195848413159133,-0.00232294400803957,3.71502228322873,3.60555665579685,3.93742327777096,3.60555665579685,3.93742327777096,1,0.0260836540431287
2.96072831917126,2.95223652550957,4.1595442607856,-0.0111108471374033,-0.0220362156841177,-0.00441768112678027,-0.0220362156841177,-0.00441768112678027,50.5904105304493,0.375545580997586,0.386640918869113,0,0,0.412259844943876,0.118999324894394,-0.00282350044718883,2.935029459005,4.88424519189057,3.71766196890874,106.928078350226,21.0767695586781,-0.234564551704736,-0.0140121671708543,-0.0208370765114267,-0.0109009274405042,-0.0208370765114267,-0.0109009274405042,3.66305830912905,3.45706647780725,3.89849711231916,3.45706647780725,3.89849711231916,2,-0.0263132969841531
2.93052677814137,2.89350566820276,4.18648739182663,-0.00774596572794832,-0.011594441460336,-0.00318868732886009,-0.011594441460336,-0.00318868732886009,51.2231963169807,0.36831942146565,0.375995078740375,0,0,0.404888268020721,0.105523661986819,-0.00178318173469484,2.87548325985338,4.90768831377565,3.53213431557777,110.269774555541,19.5996755625159,-0.104339876932126,-0.0176922439663897,-0.0239999143505325,-0.00136302571582624,-0.0239999143505325,-0.00136302571582624,3.47734711130586,3.25407021790884,3.7215496234486,3.25407021790884,3.7215496234486,3,-0.0207503285920794
2.90935751308378,2.84338668635791,4.19595019555556,-0.00613436259275154,-0.0196033502187566,-0.000898764869421041,-0.0196033502187566,-0.000898764869421041,51.7501645583692,0.355609110376778,0.361773914705634,0,0,0.399562405192578,0.0945163750329739,-0.00139484363160942,2.83057812939772,4.91956483055794,3.30188809775946,116.722807225192,19.0277144213866,-0.0426048672708382,-0.0137313537167256,-0.0250303073421083,-0.00266730824631876,-0.0250303073421083,-0.00266730824631876,3.37873027112823,3.24378044889022,3.43733344149672,3.24378044889022,3.43733344149672,4,-0.033720563678357
2.90025683429953,2.7828977339798,4.19002271617986,-0.00914313588828577,-0.0199368745247916,-0.00307192619912376,-0.0199368745247916,-0.00307192619912376,52.3008584172179,0.331859199625662,0.341037091531521,0,0,0.396849970087405,0.0843165959799614,-0.00185627046433447,2.7965366405587,4.9192758686709,3.06632065289547,81.5225400588508,18.5726125123071,-0.0117310816533882,-0.010248737967872,-0.0166331953261375,-0.00359381382916208,-0.0166331953261375,-0.00359381382916208,3.2384444539357,3.06581213370231,3.42435386062742,3.06581213370231,3.42435386062742,5,-0.0694896274729346
2.89160442273556,2.7674229310859,4.17258276558967,-0.000993980381154028,-0.00409426614552534,0.00350357559478853,-0.00409426614552534,0.00350357559478853,52.523909981162,0.327049071155822,0.328031430089204,0,0,0.395001854112781,0.0804020364938246,-0.000204207648670256,2.76917111351202,4.91727168597326,2.88376267021886,101.299657024249,18.5771587480158,0.0743861993940334,-0.00712966905573641,-0.0170109023117258,0.00470044584590584,-0.0170109023117258,0.00470044584590584,3.14779462210444,2.96503720187928,3.37005085618135,2.96503720187928,3.37005085618135,6,-0.0147860277198099
2.88779999056444,2.74113139077717,4.1512775442967,-0.00422925465074359,-0.0114410677212559,7.85791810124634E-06,-0.0114410677212559,7.85791810124634E-06,52.7328351566508,0.309921829251552,0.314203935234882,0,0,0.393827401248832,0.0767810758104413,-0.00082628934070811,2.74664937861034,4.92342015956769,2.75424457245847,95.3483553910932,18.7461684617053,0.134355939131299,-0.00525545791178775,-0.00830304710238499,-0.00325795413971833,-0.00830304710238499,-0.00325795413971833,3.1327605598993,2.84458376106292,3.34081380639005,2.84458376106292,3.34081380639005,7,-0.0532766688102899
2.88812866119105,2.71304088010018,4.12333061094679,-0.00377347137861459,-0.0106612210305535,-0.0008145219808841,-0.0106612210305535,-0.0008145219808841,52.9896800091294,0.293758920360292,0.297453886111914,0,0,0.393810091967071,0.0725508397142732,-0.000717420654190998,2.7244480082013,4.90366101243573,2.65192537422843,91.1813826834995,20.3578812977639,0.194031602241103,-0.00726096212221291,-0.0150476675196475,-0.000706281644790824,-0.0150476675196475,-0.000706281644790824,3.06733239659803,2.81076930232365,3.35532803834377,2.81076930232365,3.35532803834377,8,-0.0535971220641557
2.89038959239631,2.69059720350277,4.09000423655219,-0.00272067481519688,-0.00633284996158445,0.00091732902260893,-0.00633284996158445,0.00091732902260893,53.1973027126066,0.278648284077668,0.2813309501531,0,0,0.394482790095149,0.06922568273665,-0.000503334090158501,2.70390304207277,4.88852742418965,2.57312343489735,90.593918904663,21.801701287167,0.21997578829996,-0.00483161293482099,-0.0110294110665283,0.000159028589621247,-0.0110294110665283,0.000159028589621247,3.02166363222153,2.76576407142204,3.28290007828424,2.76576407142204,3.28290007828424,9,-0.0521616911323382
2.89719085653406,2.65703534793012,4.05130324668905,-0.00475057561925739,-0.00938415512311529,-0.00223144656341631,-0.00938415512311529,-0.00223144656341631,53.4696816526144,0.257978308488804,0.262723158597492,0,0,0.396051053154166,0.0651487436091361,-0.000843308518806375,2.68427207426345,4.86378572972443,2.50241587208915,78.9434342425757,23.4029269154917,0.306097033392086,-0.006612672120534,-0.0142226257277483,0.00823460042065249,-0.0142226257277483,0.00823460042065249,2.95849746896619,2.7084106067331,3.11655645119249,2.7084106067331,3.11655645119249,10,-0.0771785478836125
