tc,P,P025,P05,P1,P2,P4
1,-0.000506861205340357,-0.00338845643475522,-0.00438566478838621,-0.00120416588471478,0.000484161354180984,0.000699537447278085
8,0.00123436651051034,-0.00261157186543026,-0.00336152164398761,0.000551275861543946,0.00231099475273134,0.00253581755937681
16,0.00923203865816302,-0.00193063473287133,-0.00240169362520098,0.0079661686274314,0.0104656033483695,0.0107904903188931
24,0.0213977115144422,-0.00148088194306581,0.00700814341507394,0.0198197204537723,0.0229193914632527,0.0233212499491417
32,0.0117748590855037,-0.0011892392556201,-0.000253795859505964,0.0104336479853334,0.0129203833690749,0.0132381522138865
40,0.0324434779947549,0.00312352429603775,0.0158371815694625,0.0306004783907334,0.0339942108187746,0.0344247143573616
48,0.0173527952922066,-0.000809576340334953,0.00475984789959539,0.0159948016043792,0.0183171471837027,0.0185995484060896
56,0.0410086844253661,0.0100159735085895,0.0242662566404134,0.039360785678332,0.0422406762676404,0.0425788827310537
64,0.0141019312905935,-0.0206365797978717,-0.00428818536405707,0.012433172654267,0.0153488745384243,0.0156769003577307
72,0.0154454355655004,-0.0186711835436534,-0.00197045885404765,0.0140616384664568,0.0163918843907139,0.0166283721569751
80,0.0440294923384123,0.00474032052437097,0.0265167916532757,0.0437358347187565,0.0449399235530693,0.0449865386466473
88,0.0408505039120119,0.0129786904888711,0.0341347406792584,0.0429844765580628,0.0406177379896709,0.0401717051640541
96,0.0525156083366059,0.0406800370227683,0.0620123601961314,0.0575978173604007,0.0505649490095586,0.0495074574846859
104,0.0728343440785366,0.105985932901824,0.119756562559107,0.0818081180630404,0.0667048049745564,0.0646044348053184
112,0.0228258719578616,0.138660434735967,0.113406511281015,0.0331054700520169,0.0070787257130085,0.00363994398496108
120,-0.0358908290082578,0.177241696432657,0.0884646026977744,-0.0345888836908082,-0.0409172939306655,-0.0403916757185043
128,-0.0249107754907377,0.124838193406376,-0.0304002578885034,-0.0287548110286277,-0.0171243909286716,-0.0159862761193439
136,-0.0296711098348812,-0.119778859845301,-0.00881337990910325,-0.0308045121204024,-0.024689422784379,-0.0239902491743556
144,-0.0297524422847975,-0.0673324648137923,-0.0372323711170137,-0.0294436305728801,-0.0284310644822558,-0.0282966825346815
152,-0.0110391536391326,-0.0178053866666777,-0.012927246193199,-0.0109766313949578,-0.0106919411984753,-0.0106527739958811
160,-0.00717348146623041,-0.00977802879877605,-0.00794613744648071,-0.00714406871792695,-0.00702409008168957,-0.0070071969764439
168,-0.0160875291930346,-0.0172906350990326,-0.0165112716565185,-0.0161365262766415,-0.0160773670949177,-0.0160690288691001
176,-0.00168363971005382,-0.00283265283941126,-0.00220667101967261,-0.00181362071504209,-0.00174106445407225,-0.00173137494442088
184,-0.00561199902711975,-0.00627798931263748,-0.00590281087928999,-0.00565779189380061,-0.0056117649110565,-0.00560563671160479
192,-0.00565811252717763,-0.00604595603952558,-0.00584918988572402,-0.00572096024835934,-0.00569680441963474,-0.00569355690411032
