p_median,p_lb95,p_ub95,p_lb68,p_ub68,null_median,null_lb95,null_ub95,null_lb68,null_ub68
2.29964618886669,2.14118658766574,2.44078111873431,2.21743534164207,2.37492787841994,2.83360112306161,2.76444854486051,2.90801036673685,2.7985394190514,2.87234255020572
2.13312612955458,1.99460594729684,2.26529320874404,2.06464986889541,2.20444589421168,2.77710972656214,2.70780041294694,2.85134645600274,2.74218298761495,2.81531148703662
2.04347688013997,1.9075646597912,2.17857156227622,1.97610355396072,2.11634698142807,2.70818382997505,2.63811020127001,2.78221654887807,2.67373090264551,2.74639376267959
1.84652029594441,1.69806369089159,1.99880186130481,1.77333143781711,1.92563254832621,2.42533016018405,2.35489645466999,2.49965989314973,2.38780048297928,2.4649095283889
1.81703627946681,1.64946287771744,1.99448869459373,1.72394096764277,1.90827338330612,2.39489399740744,2.32372910226211,2.46998379114897,2.35771655237162,2.43491107428085
1.87288097966204,1.67047706302095,2.08838232815279,1.76677953582259,1.97941948274322,2.31877882771604,2.2458367033771,2.39652561038033,2.27928857407693,2.3594814259397
1.99023530323911,1.75706427601927,2.22835791779585,1.8728951127907,2.10882218832485,2.21003199078383,2.13385474386582,2.29786403197124,2.16648640194637,2.25543380523847
2.19090275638792,1.93776948728321,2.43549035236894,2.06221765994526,2.31158405503345,2.04702324885615,1.95922000813965,2.16223972789828,1.99827074700488,2.10169119576651
2.43896289997204,2.18484780384581,2.66180137911841,2.31394228526934,2.55285673273587,1.87407687055455,1.76962066823206,2.03292624396468,1.81261574411935,1.94673460578867
2.7872544040681,2.56753899123849,2.973314607513,2.68450488278166,2.87872374291676,1.49368153672256,1.31444317456619,1.80644318373263,1.3845942863556,1.65039485848141
3.11079672592315,2.96545159853331,3.254129370522,3.03792717469676,3.18145065360914,0.857330605456518,-1.12108170988211,1.58992004902923,0.196824830418748,1.21503246841594
3.13417411957912,3.0087300182883,3.27118989173974,3.07414806976565,3.2015661187784,NaN,NaN,NaN,NaN,NaN
3.03330542534233,2.9182082863948,3.16001610752335,2.97547361940251,3.09461756394156,NaN,NaN,NaN,NaN,NaN
