tc,P,P_LightMax,P2_LightMin,P3_noZoo,P4_maxMLD,P5_minMLD,P6_LightMaxNZ,P7_LightMinNZ,P8_MaxMLDNZ,P9_MinMLDNZ,P10_ZOnly,P11_Zdyn,P12_Nullcline
288,12.9146193836438,17.3371073134177,17.3371073134177,349.57236632595,14.1255747852982,14.1255747852982,297.676727982549,297.676727982549,77.7892331603086,77.7892331603086,19.3850636350524,205.410904853511,19.3850636350526
296,11.1101707181648,15.9996612572391,15.9996612572391,293.392708825448,13.029104738462,13.029104738462,261.32468956746,261.32468956746,72.1726096765606,72.1726096765606,19.3850636350527,187.817134278641,19.3850636350526
304,9.90052243542186,16.0695964688771,16.0695964688771,247.854946191491,12.0302289471387,12.0302289471387,228.636420287494,228.636420287494,66.9615237984241,66.9615237984241,19.3850636350523,169.258520700773,19.3850636350526
312,9.36565769325505,16.7112648500924,16.7112648500924,206.745358787404,11.4469820304425,11.4469820304425,196.823744444654,196.823744444654,62.126694455156,62.126694455156,19.3850636350525,151.386434772384,19.3850636350526
320,7.97691231693457,17.3402379749616,17.3402379749616,167.667812322537,10.6123734004221,10.6123734004221,165.337035067555,165.337035067555,57.6409547599804,57.6409547599804,19.3850636350531,131.003339770915,31.2674719620915
328,6.70492644530264,17.3175071951366,17.3175071951366,135.590048898618,9.85541307474951,9.85541307474951,137.883500654557,137.883500654557,53.4790993594601,53.4790993594601,19.3850636350524,92.8898655375662,30.7496128186631
336,5.76686995354831,17.1642164858065,17.1642164858065,110.992777071251,8.89491289905204,8.89491289905204,115.647642611688,115.647642611688,49.6177428047165,49.6177428047165,19.3850636350528,66.3368563497673,30.1424088977784
344,4.83077266095241,16.9098291810785,16.9098291810785,90.0921102106768,7.85677103364501,7.85677103364501,96.1789364378327,96.1789364378327,46.0351881486855,46.0351881486855,19.3850636350524,46.7331378400497,31.2297670117112
352,4.1220010895715,15.8297700331487,15.8297700331487,67.5378889299365,7.40685089384103,7.40685089384103,74.2772359190372,74.2772359190372,42.7113050310589,42.7113050310589,19.3850636350527,30.2562617443659,36.3701522797631
360,3.81257449762685,15.4758443604036,15.4758443604036,51.6694531781397,7.43755606332069,7.43755606332069,59.0283421359494,59.0283421359494,39.62741656587,39.62741656587,19.3850636350523,19.9577045842207,31.4051457770936
366,3.69138241782458,15.180611235968,15.180611235968,45.399962371019,7.55215633895427,7.55215633895427,52.4088838506013,52.4088838506013,37.4615247042627,37.4615247042627,19.3850636350527,15.7042723615904,27.6438760342025
373,3.81104411858023,15.8481924087974,15.8481924087974,42.7887842876325,7.72874967951771,7.72874967951771,49.7452386966973,49.7452386966973,35.0838102478874,35.0838102478874,19.3850636350531,13.1140675231687,19.3214794594775
381,4.08475528851992,16.3994648175209,16.3994648175209,40.8933567848323,8.19541536248917,8.19541536248917,47.7836413253713,47.7836413253713,32.5506505221506,32.5506505221506,19.3850636350532,11.5544975548035,17.3969153865859
389,4.56329619263465,16.8472128474633,16.8472128474633,39.0607454329736,9.05788808765826,9.05788808765826,46.315471278788,46.315471278788,30.2085670503443,30.2085670503443,19.3850636350532,10.6650562216101,12.1595542632112
397,5.46872043598962,17.4932500556306,17.4932500556306,37.150180623665,10.4375169491237,10.4375169491237,45.712692366598,45.712692366598,28.8288979315686,28.8288979315686,19.3850636350528,10.1421923760282,12.209867161647
405,6.50101444884244,18.2919656300385,18.2919656300385,35.1501467738705,11.5700692965113,11.5700692965113,45.9338260994475,45.9338260994475,27.690917354778,27.690917354778,19.3850636350522,9.52388630322652,15.0781168875319
413,8.11603519533268,19.1874349800668,19.1874349800668,33.2505992872477,13.1737267132596,13.1737267132596,46.8263036958644,46.8263036958644,27.5755393061488,27.5755393061488,19.3850636350526,8.6829194691859,18.1079117416565
421,10.7559793917997,20.2190829427389,20.2190829427389,33.3730758506055,15.6157981105473,15.6157981105473,48.9923217980819,48.9923217980819,28.8685548536183,28.8685548536183,19.3850636350522,7.74038075540923,20.3383799741252
429,14.8011615750748,20.9874238181408,20.9874238181408,36.1096345641749,19.4333052925341,19.4333052925341,51.8371467493701,51.8371467493701,32.1627002684951,32.1627002684951,19.385063635052,7.04160531524149,19.5901104323476
