index,t,days,siteID,lpC,sdlpC,mld,dmld,N0,light,rPC,sdrPC,zeu,sdzeu,pgr,latitude,lpC_median,lpC_lb95,lpC_ub95,lpC_lb68,lpC_ub68
24,184,184,6,3.70281760136656,0.584463105215483,18.6355826916132,-0.0664422370879751,18.1777503125,149.443542074827,-0.0131155875168771,0.0652017785837777,49.0293072564078,5.7828379601436,-0.00895093049865958,52.5,3.70281760136656,2.55726991514421,4.84836528758891,3.11835449615108,4.28728070658204
25,192,192,6,3.59789290123155,0.620310086505866,17.8484923033913,-0.00255411367759587,18.1777503125,112.82647240353,-0.0240318157953104,0.0608080329924332,48.0375841696232,6.26981256171542,-0.017942037428955,52.5,3.59789290123155,2.38208513168005,4.81370067078305,2.97758281472568,4.21820298773742
26,200,200,6,3.40563837486906,0.602615512690013,17.828059421248,0.0613340094633834,18.1777503125,145.339059338198,-0.016678708974678,0.0620152970958876,48.4462227120007,5.39714263800757,-0.00255901115303334,52.5,3.40563837486906,2.22451196999663,4.58676477974149,2.80302286217905,4.00825388755907
27,208,208,6,3.27220870307164,0.538964012198959,18.5742839633509,0.0932780699990667,18.1777503125,95.7633114147182,0.0330334913108892,0.0609588508310582,48.4318443222183,6.3863285890038,0.00221949294142291,52.5,3.27220870307164,2.21583923916168,4.3285781669816,2.73324469087268,3.8111727152706
28,216,216,6,3.53647663355875,0.424055303280576,19.3205085305125,0.243269302090971,18.1777503125,86.2333249390218,-0.00969630351194283,0.0604903383594873,43.5045938550436,6.78773175359757,0.000586418387175822,52.5,3.53647663355875,2.70532823912882,4.36762502798868,3.11242133027817,3.96053193683933
29,224,224,6,3.45890620546321,0.44227227343328,20.0667331012256,0.483255275545508,18.1777503125,72.61381116521,-0.0215779326374182,0.0739874138199383,41.2479121619799,7.75299579364195,-0.0127125317669338,52.5,3.45890620546321,2.59205254953398,4.32575986139244,3.01663393202993,3.90117847889649
30,232,232,6,3.28628274436386,0.635619950438845,24.4127472135342,0.723241248092863,18.1777503125,75.343487534307,-0.00686335915143916,0.0726616913021843,42.7534482693511,7.61296292209467,-0.0113266767194171,52.5,3.28628274436386,2.04046764150372,4.532097847224,2.65066279392501,3.9219026948027
31,240,240,6,3.23137587115234,0.422834005316913,30.9186351436047,0.813235986534579,18.1777503125,83.3744240348939,-0.00553873836939462,0.05301419754081,46.9242144630356,6.01320501132548,-0.00551344418747624,52.5,3.23137587115234,2.40262122073119,4.06013052157349,2.80854186583543,3.65420987646925
32,248,248,6,3.1870659641972,0.492079607355641,37.4245230554543,0.661349876318817,18.1777503125,87.5311028501816,-0.00413823504159565,0.0663270610176021,45.4210801382865,6.27821527171365,-0.0170563380458587,52.5,3.1870659641972,2.22258993378014,4.15154199461426,2.69498635684156,3.67914557155284
33,256,256,6,3.15396008386443,0.372116976599506,43.9304108903641,0.458835057623129,18.1777503125,73.8536321354333,-0.0414920407265868,0.0615912485922165,45.1940193519332,4.56696587960159,-0.0134842569896921,52.5,3.15396008386443,2.4246108097294,3.88330935799946,2.78184310726492,3.52607706046394
34,264,264,6,2.82202375805173,0.402943351430738,46.7910321752563,0.256320246729171,18.1777503125,58.0050355154903,0.00517750479910547,0.055497053816772,45.4219361422794,4.99390191652082,-0.0150465636477154,52.5,2.82202375805173,2.03225478924748,3.61179272685598,2.41908040662099,3.22496710948247
35,272,272,6,2.86344379644459,0.331116981201599,48.4365644384094,0.205691537418296,18.1777503125,65.2037785390616,-0.0088251550156648,0.0545915350849351,45.7523744370875,4.06199843736851,-0.0130480031963783,52.5,2.86344379644459,2.21445451328946,3.51243307959972,2.53232681524299,3.19456077764619
36,280,280,6,2.79284255631926,0.334009532816479,50.0820968118642,0.382463513220904,18.1777503125,37.6260295366741,-0.0354963593725772,0.0706195131448992,48.645097088715,3.91365576012644,-0.0309241216303629,52.5,2.79284255631926,2.13818387199896,3.44750124063956,2.45883302350278,3.12685208913574
37,288,288,6,2.50887168133865,0.490868317910245,51.7276290732954,0.559235487954213,18.1777503125,52.7150945892301,-0.0484508505028473,0.104264521858232,50.2867927114174,4.52162966717852,-0.0174347230841029,52.5,2.50887168133865,1.54676977823457,3.47097358444273,2.0180033634284,2.9997399992489
38,296,296,6,2.12126487731588,0.750417414268323,57.6156887557111,0.736007461949359,18.1777503125,43.6303495863753,0.0316430406231144,0.103944250007203,50.0237581975929,5.31011860393325,-0.027558968645012,52.5,2.12126487731588,0.650446745349967,3.59208300928179,1.37084746304756,2.8716822915842
