tavg,P,P025,P05,P1,P2,P4
1,-0.00657563788375973,-0.00717487173954644,-0.00650710657195,-0.00571084377585078,-0.00544707118813627,-0.00540830679630145
2,-0.00651017179225573,-0.00702551247336194,-0.00684110986866775,-0.00649288863773062,-0.00635126923467909,-0.0063296436253493
3,-0.00401592062597173,-0.00551754074162311,-0.00499239442555923,-0.00437014570333987,-0.00418810748491566,-0.00416243066070223
4,-0.00465609214629189,-0.00705911102645986,-0.00622950007130508,-0.00535734071120044,-0.00513374716932225,-0.00510350416829215
5,-0.00185584141931729,-0.00364921516703512,-0.00313271997618766,-0.0025627043703594,-0.00241215175866221,-0.0023916444239656
6,-0.00349201251383512,-0.00505060680533489,-0.00468248814207435,-0.0042735594480379,-0.00416508626512333,-0.00415029540646157
7,-0.00492736977564012,-0.00814181295742893,-0.00724169719736595,-0.00635388406755463,-0.00614594457958004,-0.00611876933517996
8,-0.00270782191085304,-0.00583310670516245,-0.00475997880312443,-0.00370567352706526,-0.00346253299597849,-0.0034310024955968
9,-0.0040642068233591,-0.00687752275583933,-0.00606829543744128,-0.00525431121656184,-0.00506419420340923,-0.00503948483948291
10,-0.00258747509224802,-0.0048285380984511,-0.00415830627693932,-0.00347353878956063,-0.00331209780448244,-0.00329108829639889
11,-0.00683312008656923,-0.0118451226033638,-0.0103427814864279,-0.00877564934626706,-0.00840754282733969,-0.00835990100963192
12,-0.00617168519214267,-0.0125658574756394,-0.00998357899107498,-0.00800591659642066,-0.00754127443591962,-0.00748122205023183
13,-0.00645407266489778,-0.0115304379892941,-0.00999903368276523,-0.00842284735548137,-0.00804247746314473,-0.00799293522421982
14,0.0035819664637467,-8.51452898393384E-05,0.00219726323298129,0.00490551737278993,0.00541095385407591,0.00547589065081075
15,-0.00342538739196868,-0.0102525060601283,-0.00850152117027529,-0.00636938208794838,-0.00581576634093889,-0.00574225024213471
16,0.0078966463008798,0.00190415786896002,0.00525236669061935,0.00897275351773135,0.00988946851840376,0.0100091206212438
17,0.0076864284393563,0.00136595024660894,0.00400616430588798,0.00691311141656193,0.00763919420231537,0.00773451663153826
18,0.0122959892421157,0.00683717347985103,0.0108589010573701,0.0153982472485507,0.0165310559185665,0.0166793746952232
19,0.00808183976934014,0.00250360663991191,0.00526041420738234,0.00778800279079707,0.00853198473171925,0.00860991478492618
20,0.0094909495007313,0.00389439696809666,0.00731721480716901,0.0114168841241057,0.0125615010890832,0.012715409605065
21,0.0119460602205101,0.00731727787670137,0.0114711777297924,0.0162402274058224,0.0174595884671827,0.017622677969104
22,0.0115948669384428,0.00624486557961491,0.010759726861234,0.01596537902475,0.0172544841540406,0.0174245477852032
23,0.00772737469721626,-0.00029866485170265,0.00562231844530554,0.0135313592253694,0.0157206692890317,0.0160153856671053
24,0.00655819067272622,-0.00211318512651317,0.0021605440582519,0.00813783242361134,0.00987765268896832,0.0101154324770385
25,0.00736143389919753,-0.00182203017768372,0.00494978142808199,0.0141609523511245,0.0166331718914996,0.0169589497840642
26,0.00982945816407081,-0.000332276952154401,0.00725445962741342,0.0170519677471218,0.0194413626880402,0.0197445429740693
27,0.00519093466149427,-0.00552604498285207,0.00264488444877416,0.0124289547619105,0.0144225665489096,0.0146526584757662
28,0.00944689478602516,-0.00248203050756901,0.00705322983472306,0.017871320221673,0.019713229815043,0.0199011007154165
29,0.00972541569317132,-0.00299442643189099,0.00758443304711307,0.017894478875123,0.0188299523584958,0.01886478342816
30,0.00651988903583181,-0.00617142131598218,0.0044864644299787,0.0121849331816031,0.0115991266178457,0.0114085384101434
31,0.0159472838978956,0.00339671676913126,0.0162823199947669,0.0224205489717471,0.0205965596299894,0.0202340471651037
32,0.0223734224432055,0.0147798944960836,0.0263470694555311,0.0235367294411606,0.0190160815570418,0.0183147641154376
33,0.0532973310321831,0.0572680705913337,0.0597955017038704,0.0452388580067645,0.0391949748895514,0.0383211687386873
34,0.0404115994758955,0.0416360632561882,0.0301214399484094,0.0185735342352109,0.0137576237205959,0.0130723320696434
35,0.0256505669570012,0.0239417689586697,0.0217168546850581,0.0127000123054415,0.00602458223941683,0.00527237806805461
36,0.010216038706077,0.0121524502789348,0.0194994789050905,-0.0036415810540063,-0.00940994689581461,-0.00982605223667455
37,0.000956434335539739,0.0170495920854598,0.0179536431544361,-0.0165911222659322,-0.0179756028189281,-0.0179303853269941
38,0.00360323008105719,0.0410194566913011,0.0211420185043872,-0.00534705572544704,-0.00550717288173566,-0.00543542974288534
39,-0.00263695464108529,0.0483519547319556,0.0084388261841162,-0.00278141456123366,-0.00342797309234951,-0.00349909921381711
40,0.0103984759529093,0.072530383869177,0.0458429382901848,0.0327219108422473,0.0321921482674668,0.0320387227298396
41,0.0359941037659908,0.172339416613988,0.0639773225112781,0.0320424317461125,0.0306680899056647,0.0304403778451453
42,-0.0404619289230705,-0.0628030901843925,-0.0375896862242391,-0.0195126274140581,0.00395319044737115,0.00425936945076246
43,-0.0112889151989506,-0.00717093798345635,-0.00831006121420121,-0.00500890705215318,-0.00401881255465297,-0.00386424101590186
44,-0.0155071311881175,-0.0139024841257823,-0.0105122020316233,0.0115360040068985,0.0120984523224004,0.0121886930673735
45,-0.0108787562311926,-0.0101948740134854,-0.00907263644657894,-0.00776683862730273,-0.00731821323365827,-0.00724994787443398
46,-0.0110649221726283,-0.0125255238864741,-0.01069471212109,-0.00898466478391689,-0.00849524859549775,-0.00842541729806897
