index,t,days,siteID,lpC,sdlpC,mld,dmld,N0,light,rPC,sdrPC,zeu,sdzeu,pgr,latitude,lpC_median,lpC_lb95,lpC_ub95,lpC_lb68,lpC_ub68
1,1,1,2,1.27401786314064,1.54219030375437,168.407481491268,1.20849540014238,17.6084321875,33.0642861095176,-0.085453280318133,0.204830216075328,62.1600605755825,8.45123054358766,0,47.5,1.27401786314064,-1.74867513221793,4.29671085849921,-0.26817244061373,2.81620816689501
2,8,8,2,1.27401786314064,1.54219030375437,168.407481491268,2.06607098854942,17.6084321875,33.0642861095176,-0.085453280318133,0.204830216075328,62.1600605755825,8.45123054358766,0.011424347582228,47.5,1.27401786314064,-1.74867513221793,4.29671085849921,-0.26817244061373,2.81620816689501
3,16,16,2,0.894260263164777,1.49344078117397,197.411371094685,2.92364656742246,17.6084321875,35.6035938771401,0.0371161925933199,0.185943338372714,64.5883073380053,6.49349309823925,0.0226996537884321,47.5,0.894260263164777,-2.0328836679362,3.82140419426576,-0.599180518009193,2.38770104433875
4,24,24,2,1.29012493101777,1.05497065488748,217.993185216454,2.57272675187633,17.6084321875,28.6542559283505,0.0225484285255045,0.146938634656253,63.2311379535009,5.59512644602613,0.0136963607211127,47.5,1.29012493101777,-0.777617552561691,3.35786741459723,0.23515427613029,2.34509558590525
5,32,32,2,1.47051235922181,1.09103001371272,238.574999109407,2.44790167805225,17.6084321875,40.1294404052772,-0.0649603804628906,0.173609023006384,60.6849360256068,5.78674619063052,0.0278031377671005,47.5,1.47051235922181,-0.667906467655121,3.60893118609874,0.37948234550909,2.56154237293453
6,40,40,2,0.950829315518686,1.27148482294636,259.156813139717,1.94860137004687,17.6084321875,50.219724503762,0.0959932595798384,0.169286557009465,59.9591795414031,5.60475904968617,0.0427404535538016,47.5,0.950829315518686,-1.54128093745618,3.44293956849355,-0.320655507427674,2.22231413846505
7,48,48,2,1.71877539215739,1.14496933722878,276.742825489708,1.44930105631,17.6084321875,53.5107124777161,0.0748131380888491,0.163046396320962,60.7052037440745,5.41024928509847,0.0503374450052633,47.5,1.71877539215739,-0.525364508811018,3.9629152931258,0.57380605492861,2.86374472938617
8,56,56,2,2.31728049686817,0.937939745622266,285.341431990532,1.07482582463158,17.6084321875,58.9994463613988,-0.035536870303489,0.133564216610413,61.36861640066,4.91125575550734,-0.000842072044507198,47.5,2.31728049686817,0.478918595448529,4.15564239828781,1.3793407512459,3.25522024249044
9,64,64,2,2.03298553444027,1.08409236931776,293.940038491157,-0.0731054335639574,17.6084321875,59.4773857954477,-0.0493383775102919,0.159758560694829,60.9451776161136,4.60100738937879,-0.0142294884312029,47.5,2.03298553444027,-0.0918355094225398,4.15780657830308,0.94889316512251,3.11707790375803
10,72,72,2,1.63827851435794,1.28008934957308,302.538645280866,-1.60368047424488,17.6084321875,69.2718808094136,0.0384756168186293,0.178931028483079,61.5939622613133,5.32418786922013,-0.019691391086515,47.5,1.63827851435794,-0.870696610805297,4.14725363952118,0.35818916478486,2.91836786393102
11,80,80,2,1.94608344890697,1.09930765599891,283.586901584997,-3.13425551773912,17.6084321875,79.6938038435776,-0.0482114125678818,0.156126058809053,60.7618044229026,4.4364279161894,0.0251269267935604,47.5,1.94608344890697,-0.208559556850893,4.10072645466483,0.84677579290806,3.04539110490588
12,88,88,2,1.56039214836391,0.81411996668924,255.45170710928,-3.51689929503121,17.6084321875,65.65737277608,0.0851165761299331,0.140475916205051,59.6793431305892,4.48280088077338,-0.00464273676632125,47.5,1.56039214836391,-0.0352829863470003,3.15606728307482,0.74627218167467,2.37451211505315
13,96,96,2,2.24132475740339,0.815338941923273,227.316512855127,-3.91473321621479,17.6084321875,71.4173806863706,-0.0508333738610149,0.155867756773264,56.9813814447329,4.86952444110583,0.0454101120914992,47.5,2.24132475740339,0.643260431233775,3.83938908357301,1.42598581548012,3.05666369932666
14,104,104,2,1.83465776651526,1.00108324152383,199.181318504248,-4.36940057332596,17.6084321875,69.4499585454321,0.10194713400558,0.14443594869315,58.3945722555129,5.44306901545745,0.00998594114425751,47.5,1.83465776651526,-0.127465386871447,3.79678091990197,0.83357452499143,2.83574100803909
15,112,112,2,2.65023483855989,0.606112516002154,161.498109920125,-4.82406791456115,17.6084321875,84.0074393102277,-0.0211559367117918,0.0974210934161648,54.7006160382104,5.04580586367294,0.0205546152109454,47.5,2.65023483855989,1.46225430719567,3.83821536992411,2.04412232255774,3.25634735456204
16,120,120,2,2.48098734486557,0.541727222255698,122.450899095304,-4.70793667199852,17.6084321875,132.873612325836,-0.0191273516609511,0.0907774958717626,51.1200129873229,6.07330912024803,0.00563111671082791,47.5,2.48098734486557,1.4192019892444,3.54277270048674,1.93926012260987,3.02271456712127
17,128,128,2,2.32796853157795,0.61395982190967,83.4036885547805,-3.32421931621241,17.6084321875,115.501092525776,0.0571766385052265,0.12510545088749,50.8824812282794,6.62583416697564,0.0142737299078671,47.5,2.32796853157795,1.124607280635,3.5313297825209,1.71400870966828,2.94192835348762
18,136,136,2,2.78538163961976,0.84622922013525,48.5076297921606,-1.94050197691243,17.6084321875,118.50331696803,0.00477190287932678,0.116835809495877,41.9420134906476,8.8050887041066,0.0463508851179046,47.5,2.78538163961976,1.12677236815467,4.44399091108485,1.93915241948451,3.63161085975501
19,144,144,2,2.82355686265438,0.478029600851629,42.6696355062062,-0.729749293469104,17.6084321875,159.409514922998,0.0771041139691604,0.0639961522369204,42.8111751744653,7.55458099645756,0.0329530853537962,47.5,2.82355686265438,1.88661884498519,3.76049488032357,2.34552726180275,3.30158646350601
20,152,152,2,3.44038977440766,0.366824853804758,36.8316411088822,-0.69680621890455,17.6084321875,104.159463722589,0.0169832392129022,0.0588890858009549,38.7283668078322,6.04890102829812,0.0209479037235483,47.5,3.44038977440766,2.72141306095033,4.15936648786499,3.0735649206029,3.80721462821242
21,160,160,2,3.57625568811087,0.421126493615361,30.9936467489021,-0.565033902210979,17.6084321875,121.318095970088,-0.0312436420114169,0.0630894882742545,40.8084899502004,6.62750983911094,0.000575930473754164,47.5,3.57625568811087,2.75084776062476,4.40166361559698,3.15512919449551,3.99738218172623
22,168,168,2,3.32630655201954,0.52695490133218,25.946286252497,-0.433261585594671,17.6084321875,166.87519171512,0.015988194219778,0.067914321064615,40.922809811947,8.03945086470428,-0.00209062964438791,47.5,3.32630655201954,2.29347494540847,4.35913815863061,2.79935165068736,3.85326145335172
23,176,176,2,3.45421210577776,0.59205670962195,23.2708274558187,-0.334432346541433,17.6084321875,83.0167719987873,0.00898355885847506,0.068906767724616,40.0234360907811,8.37803266798158,0.00493511139833874,47.5,3.45421210577776,2.29378095491874,4.61464325663678,2.86215539615581,4.04626881539971
24,184,184,2,3.52608057664556,0.47684979468325,20.59536869463,-0.285107473467513,17.6084321875,140.669038592447,-0.0101664188832368,0.0682404278268636,41.2835539339323,7.56804913415976,-0.00209248785950167,47.5,3.52608057664556,2.59145497906639,4.46070617422473,3.04923078196231,4.00293037132881
25,192,192,2,3.44474922557967,0.50157750791769,17.9199099355026,-0.186457726674296,17.6084321875,113.854538553833,-0.00509460355374301,0.0597406073693825,39.4173283547001,7.42998962865127,-0.0106701746707113,47.5,3.44474922557967,2.461657310061,4.42784114109834,2.94317171766198,3.94632673349736
26,200,200,2,3.40399239714972,0.442669609746605,16.4282480925984,-0.0878079793422875,17.6084321875,123.341954052485,-0.0167495015751536,0.0600669968353952,41.3157531480331,7.3800988541656,-0.0145853800044946,47.5,3.40399239714972,2.53635996204637,4.27162483225307,2.96132278740311,3.84666200689633
27,208,208,2,3.26999638454849,0.44242205797947,16.1203832544469,-0.0384831045730082,17.6084321875,96.9374467646156,-0.0219120348845859,0.0505008294061351,45.4570213690074,7.99916192144024,-0.0209844600135579,47.5,3.26999638454849,2.40284915090873,4.13714361818825,2.82757432656902,3.71241844252796
28,216,216,2,3.0947001054718,0.453130715838902,15.8125184312877,0.0381523552474918,17.6084321875,111.192821619922,-0.0242918435809361,0.0579242178457708,45.6640246263483,8.69955154353601,-0.0206736076509967,47.5,3.0947001054718,2.20656390242755,3.98283630851605,2.6415693896329,3.5478308213107
29,224,224,2,2.90036535682433,0.522375663980073,15.5046535828462,0.160769088058563,17.6084321875,131.706289798809,-0.0158169444874696,0.0643691898242655,48.2405975778241,8.27548002212633,-0.0276607888408633,47.5,2.90036535682433,1.87650905542339,3.92422165822527,2.37798969284426,3.4227410208044
30,232,232,2,2.77382980092457,0.557277315945584,17.0360397803867,0.283385823358329,17.6084321875,106.639675043453,-0.0428735784541875,0.0755863696459616,49.1598009726577,8.08035694513547,-0.0175910129421363,47.5,2.77382980092457,1.68156626167123,3.86609334017791,2.21655248497899,3.33110711687015
31,240,240,2,2.43084117329108,0.585661830273227,19.6709765446932,0.329367097506162,17.6084321875,100.423228185856,0.00591748411524806,0.0882576742387869,53.3886963691651,7.7090269411388,0.00223421167933959,47.5,2.43084117329108,1.28294398595556,3.57873836062661,1.84517934301785,3.01650300356431
32,248,248,2,2.47818104621306,0.75175638925785,22.3059133434461,0.314835841939954,17.6084321875,89.3005378562068,0.0436587293769588,0.0954840206966117,53.0541799759209,7.72468095405558,0.0161195027562925,47.5,2.47818104621306,1.00473852326767,3.95162356915845,1.72642465695521,3.22993743547091
33,256,256,2,2.82745088122872,0.457993687030346,24.9408501205346,0.295460834545604,17.6084321875,52.3069668645541,-0.0012177052233261,0.071479503222255,49.0527275807665,6.07379077393903,-0.0095341848703079,47.5,2.82745088122872,1.92978325464924,3.7251185078082,2.36945719419837,3.28544456825907
34,264,264,2,2.8177092394421,0.473784107502946,27.2270367512521,0.276085826538292,17.6084321875,93.958334110991,-0.0710435787645554,0.0798425342638858,48.6588554636311,6.1267672339126,-0.0176447158312858,47.5,2.8177092394421,1.88909238873633,3.74632609014787,2.34392513193915,3.29149334694505
