index,t,days,siteID,lpC,sdlpC,mld,dmld,N0,light,rPC,sdrPC,zeu,sdzeu,pgr,latitude,lpC_median,lpC_lb95,lpC_ub95,lpC_lb68,lpC_ub68
1,1,1,7,2.63018286386962,0.786881760554459,131.543503078156,1.06601574893075,13.472831875,40.6638183956863,-0.0724580161714263,0.141501331871065,57.0661906239065,3.83769467933155,0,42.5,2.63018286386962,1.08789461318288,4.17247111455636,1.84330110331516,3.41706462442408
2,8,8,7,2.63018286386962,0.786881760554459,131.543503078156,1.00352229536133,13.472831875,40.6638183956863,-0.0724580161714263,0.141501331871065,57.0661906239065,3.83769467933155,-0.0118379376268276,42.5,2.63018286386962,1.08789461318288,4.17247111455636,1.84330110331516,3.41706462442408
3,16,16,7,2.05051873449821,0.973727572310936,157.127881052494,0.941028851607334,13.472831875,43.4411920224754,0.0159278069671807,0.147247443494737,59.3235380470759,4.70305673769606,-0.0218413731408575,42.5,2.05051873449821,0.142012692768776,3.95902477622764,1.07679116218727,3.02424630680915
4,24,24,7,2.17794119023566,0.72666287426754,155.628038166828,-0.187480341800375,13.472831875,39.1066338185752,-0.0300103065420901,0.145992736279493,56.3985663924289,5.97232517116998,-0.0135186587129357,42.5,2.17794119023566,0.753681956671282,3.60220042380004,1.45127831596812,2.9046040645032
5,32,32,7,1.93785873789894,0.990193207815079,154.128195516732,-0.310573700426374,13.472831875,48.0971688373578,-0.0252745748875464,0.165267953789676,59.9991919102278,5.20923206943338,0.000697348994785833,42.5,1.93785873789894,-0.00291994941861473,3.87863742521649,0.947665530083861,2.92805194571402
6,40,40,7,1.73566213879858,0.980949947781042,152.628352849285,-0.802947112857167,13.472831875,48.2186319748733,0.0573769284139948,0.136574369171962,59.3583789540004,4.53916225061096,0.0168523951798537,42.5,1.73566213879858,-0.186999758852263,3.65832403644942,0.754712191017538,2.71661208657962
7,48,48,7,2.19467756611052,0.606193986202488,148.174269356595,-1.29532053073246,13.472831875,76.8857431110477,0.0184548320131135,0.105041375509639,53.0131530314688,4.82308764060763,0.0243133201481137,42.5,2.19467756611052,1.00653735315364,3.3828177790674,1.58848357990803,2.80087155231301
8,56,56,7,2.34231622221543,0.671033953896577,134.85746480816,-1.664600578541,13.472831875,61.6645606454922,-0.00289179998276501,0.125469022394576,53.0353319846595,4.70557619889625,0.00757117486189791,42.5,2.34231622221543,1.02708967257814,3.65754277185272,1.67128226831885,3.01335017611201
9,64,64,7,2.31918182235331,0.778015735264255,121.540660111706,-1.37149467204458,13.472831875,67.3578659654153,0.00715049255534458,0.14507228468908,52.1576219992511,5.87591617264959,0.0151186877212529,42.5,2.31918182235331,0.79427098123537,3.84409266347125,1.54116608708905,3.09719755761757
10,72,72,7,2.37638576279607,0.889636960185814,108.223855471611,-0.980686780981462,13.472831875,79.5931709847255,0.0410973705911794,0.118984871997028,48.2684097354285,6.96783959241988,-0.00835923932693042,42.5,2.37638576279607,0.632697320831874,4.12007420476027,1.48674880261026,3.26602272298188
11,80,80,7,2.7051647275255,0.56019026964852,101.94159267909,-0.589878894198267,13.472831875,84.9306349887692,-0.0733255811273151,0.10086815421151,48.47090290967,7.35819591134621,0.00585344883521918,42.5,2.7051647275255,1.6071917990144,3.8031376560366,2.14497445787698,3.26535499717402
12,88,88,7,2.11856007850698,0.751615593011972,98.0041773681509,-0.49217691523332,13.472831875,99.52105698272,0.0497885570417945,0.123480098196615,50.7578648444684,5.85819180856892,-0.0261253108474517,42.5,2.11856007850698,0.645393516203515,3.59172664081045,1.36694448549501,2.87017567151895
13,96,96,7,2.51686853484133,0.698857257419593,94.0667620108526,-0.958146312548604,13.472831875,85.8952837189484,-0.0548389084568342,0.121810396334314,53.9504833101239,5.40969726903891,0.00367989312631167,42.5,2.51686853484133,1.14710831029893,3.88662875938373,1.81801127742174,3.21572579226092
14,104,104,7,2.07815726718666,0.679200815857475,90.1293467134903,-1.4906827582074,13.472831875,103.886057694867,0.0160900307939746,0.121243689022847,57.3829122657584,5.69609611496008,-0.00339903510251042,42.5,2.07815726718666,0.746923668106009,3.40939086626731,1.39895645132918,2.75735808304414
15,112,112,7,2.20687751353846,0.743910844326605,75.0086658669844,-2.02321921153754,13.472831875,130.753589311742,0.028551772355328,0.109757607099582,55.8570972111165,5.76955140803904,0.0277131955378613,42.5,2.20687751353846,0.748812258658314,3.66494276841861,1.46296666921186,2.95078835786507
