tc,P,P_LightMax,P2_LightMin,P3_noZoo,P4_maxMLD,P5_minMLD,P6_LightMaxNZ,P7_LightMinNZ,P8_MaxMLDNZ,P9_MinMLDNZ,P10_ZOnly,P11_Zdyn,P12_Nullcline,P13_ConstHighN,P14_MLDOnlyNUnlim
771,1.97124471345642,14.5397694564238,14.5397694564238,56.5331929649392,0.841208730326612,0.841208730326612,87.3685680036888,87.3685680036888,3.05734403114306,3.05734403114306,21.3769644001877,4.27020509541924,18.7502587355057,2.06013972309071,99.4424205085301
779,1.71961599400235,12.6881734712582,12.6881734712582,47.035974100678,1.14934616548777,1.14934616548777,72.6912011565214,72.6912011565214,4.03283360290351,4.03283360290351,21.3769644001877,3.96681122688908,9.61808456124413,1.82290253524696,82.7367228036947
787,1.55751573297819,11.839000734259,11.839000734259,38.2149725552728,1.59080926032552,1.59080926032552,61.1346103277917,61.1346103277917,5.3319072605678,5.3319072605678,21.3769644001877,4.09005901193085,0,1.67810793003604,68.4012745609434
795,1.65101156732801,12.3412894028551,12.3412894028551,32.8635732046898,2.54758429462081,2.54758429462081,55.2619355278193,55.2619355278193,7.97852248006113,7.97852248006113,21.3769644001877,4.37451946091969,0,1.82092085204846,61.7884250522226
803,2.60719082411544,15.2667789524986,15.2667789524986,36.7934291938147,5.44456415122043,5.44456415122043,56.3812592818629,56.3812592818629,15.0697726274837,15.0697726274837,21.3769644001877,4.27840121283759,16.2130056832984,2.98678931624516,62.9668534729871
811,6.46505073391977,23.8552482099395,23.8552482099395,56.9232416880389,12.4503858391846,12.4503858391846,74.692523758873,74.692523758873,28.2127198363377,28.2127198363377,21.3769644001877,3.39767002008617,30.8690420663688,7.68282584591485,83.1005096279177
819,12.7996345757639,28.1305493509196,28.1305493509196,70.9654619924426,24.7784075468293,24.7784075468293,83.1631315373573,83.1631315373573,44.7832126935338,44.7832126935338,21.3769644001877,2.46574263016069,31.6241820892254,15.4197926090415,92.0471590060795
827,21.7780080703222,29.2588339596111,29.2588339596111,82.9911066399539,42.9679709281515,42.9679709281515,87.4529128343997,87.4529128343997,64.4521179829447,64.4521179829447,21.3769644001877,2.05999777440104,25.1109135668743,26.074013306274,96.4176467258595
835,30.2085502489617,25.6608659674227,25.6608659674227,86.2994757898613,61.6226561014537,61.6226561014537,82.1331982175618,82.1331982175618,85.3192364215341,85.3192364215341,21.3769644001877,2.23987375524229,18.3118831586477,35.3768288452348,91.300950134828
843,37.5846890599011,21.0156476610751,21.0156476610751,84.6027058144426,67.6351027773539,67.6351027773539,70.117871908689,70.117871908689,108.277470013408,108.277470013408,21.3769644001877,3.07785644326688,4.55129849037094,42.5237687109242,77.5289701005287
851,46.6484845425358,19.1678648720679,19.1678648720679,88.5262275995164,44.4161747559755,44.4161747559755,64.118960222177,64.118960222177,124.13167187526,124.13167187526,21.3769644001877,5.54425569191506,0,49.5987984122419,70.8109878610923
859,52.1523982578853,19.3757243708911,19.3757243708911,95.8690518573254,29.7109048339625,29.7109048339625,63.4715987256013,63.4715987256013,130.009962167179,130.009962167179,21.3769644001877,12.4512120526851,0,49.4633312269365,70.0415669939147
867,49.399134000536,21.6070750515737,21.6070750515737,111.041408143584,25.7011684716577,25.7011684716577,68.3594438333393,68.3594438333393,134.201422769511,134.201422769511,21.3769644001877,29.5383537546106,0,42.2890987436163,75.2984440598749
875,39.674448778487,24.0913719182649,24.0913719182649,136.292817750467,25.8750554503537,25.8750554503537,76.6728141536926,76.6728141536926,143.227864718041,143.227864718041,21.3769644001877,57.6541134499099,6.09678047092571,35.418514694016,84.1339217193248
883,35.9212541928362,25.5121503543318,25.5121503543318,177.540438772713,28.5838743291785,28.5838743291785,86.3027165034326,86.3027165034326,163.081243061054,163.081243061054,21.3769644001877,92.493328961136,0,34.3600570716391,94.2295913993164
891,28.8534610805575,26.1384174307852,26.1384174307852,206.403554256454,25.8392485035704,25.8392485035704,97.4077140356745,97.4077140356745,172.961698587239,172.961698587239,21.3769644001877,136.160569210155,0,28.1964413439844,105.794032689342
899,28.2594490035306,26.1496605278895,26.1496605278895,233.452719840496,25.0758385193718,25.0758385193718,109.714801033979,109.714801033979,178.820150693744,178.820150693744,21.3769644001877,184.325362710099,0,27.8852434080803,118.583884857505
907,32.5519433024688,37.4240297023194,37.4240297023194,250.165984845889,23.5398983976428,23.5398983976428,121.240986970547,121.240986970547,181.141949289481,181.141949289481,21.3769644001877,231.831725657611,21.3769644001878,31.9067443925056,130.560369608987
