p_median,p_lb95,p_ub95,p_lb68,p_ub68,p_maxL_median,p_maxL_lb95,p_maxL_ub95,p_maxL_lb68,p_maxL_ub68,p_minL_median,p_minL_lb95,p_minL_ub95,p_minL_lb68,p_minL_ub68,p_noZ_median,p_noZ_lb95,p_noZ_ub95,p_noZ_lb68,p_noZ_ub68,p_maxMLD_median,p_maxMLD_lb95,p_maxMLD_ub95,p_maxMLD_lb68,p_maxMLD_ub68,p_minMLD_median,p_minMLD_lb95,p_minMLD_ub95,p_minMLD_lb68,p_minMLD_ub68,p_maxLNZ_median,p_maxLNZ_lb95,p_maxLNZ_ub95,p_maxLNZ_lb68,p_maxLNZ_ub68,p_minLNZ_median,p_minLNZ_lb95,p_minLNZ_ub95,p_minLNZ_lb68,p_minLNZ_ub68,p_maxMLDNZ_median,p_maxMLDNZ_lb95,p_maxMLDNZ_ub95,p_maxMLDNZ_lb68,p_maxMLDNZ_ub68,p_minMLDNZ_median,p_minMLDNZ_lb95,p_minMLDNZ_ub95,p_minMLDNZ_lb68,p_minMLDNZ_ub68,p_zOnly_median,p_zOnly_lb95,p_zOnly_ub95,p_zOnly_lb68,p_zOnly_ub68
1.51751973885422,1.44510167759912,1.58251013483555,1.48352856446391,1.54839662645979,2.59519782592757,2.55992303038079,2.63727444127986,2.57781736643097,2.61752755181646,1.18284382620552,1.09259611536316,1.24711600931805,1.14361624545989,1.21888270772744,3.50656502430515,3.4349198012449,3.56607220823771,3.47318121668207,3.53764023627969,1.07197972398739,0.966388476436748,1.27232458438608,1.01293385073769,1.1516405865,2.38377081811777,2.33347127558701,2.42531779421246,2.3524790973252,2.4102868063241,4.12573706758146,4.07550898245725,4.17696262632211,4.10126456685738,4.14812688667924,3.14342439454763,3.06574539050622,3.20948204381334,3.10552890885351,3.17961884239002,2.09259426791078,1.84468465192733,2.32930828723267,1.96481057722151,2.20758097312306,5.50743277554786,5.36661639019014,5.6358306225798,5.45365497545525,5.54995867895068,2.33538462794645,2.27873698217611,2.41573095715337,2.29744951866579,2.3835348080607
1.53007338580698,1.45094474658641,1.5992855201462,1.49388518459075,1.56372227432572,2.70711457676967,2.67279440515151,2.74663553327789,2.69004711139136,2.72816134128229,1.17893719256872,1.0791072675838,1.24951967217678,1.13676875067988,1.2188129517387,3.46311230162293,3.39089300494526,3.52531655476281,3.42769705338256,3.49532417854188,0.951320682151141,0.836508857261956,1.16228012858269,0.887494745499828,1.03975020659927,1.6557921996638,1.44640747185047,1.86956126142877,1.50624985021659,1.78504556028951,4.13441715712729,4.08474561153218,4.18346589225358,4.10968685377938,4.15667095574141,3.097760125376,3.01777202704127,3.16605712218411,3.05914132218117,3.13593772087977,1.97665630560087,1.72748952461531,2.2249671419083,1.84896755412942,2.09704478248432,5.50743277554786,5.36661639019014,5.6358306225798,5.45365497545525,5.54995867895068,1.5440118231974,1.35498133844778,1.80687591321356,1.40291153046104,1.69792401362281
1.56826836372877,1.47722048000773,1.64029563041966,1.52789157216658,1.6046499592833,2.78142603817558,2.74834866495366,2.81939794748914,2.76482742190926,2.80173459667788,1.16189473695888,1.05025359095817,1.23855846327549,1.11407796947909,1.20607656135484,3.42308668462682,3.34933264528017,3.48846596220042,3.38601193551081,3.45632921917119,0.823961644240245,0.70119534033272,1.0389692195809,0.755950584622246,0.914263889219053,1.51590778509038,1.16341688602428,1.84688290572949,1.27352943822755,1.71589676840147,4.11855175894203,4.06985510655589,4.16738784725698,4.09405833961438,4.13938742318204,3.03967778073836,2.95903758375252,3.10870583004654,3.00050481582662,3.07823731755731,1.85026023758714,1.59073514930152,2.10134551962439,1.71473701376849,1.97037494250024,5.50743277554786,5.36661639019014,5.6358306225798,5.45365497545525,5.54995867895068,1.43813942919971,1.14732568380156,1.79383970992065,1.23579496574721,1.64951164735343
1.67193210376541,1.56804835866936,1.74972006676555,1.63020565933488,1.71174831318405,2.84736673782255,2.81624742364283,2.88496308152783,2.83181872841129,2.86762426030559,1.15911024410407,1.03593934338605,1.24322681420077,1.10641536479746,1.20712028107879,3.42986922745181,3.35277963998551,3.49677247827616,3.39209168805293,3.46436088983877,0.730930221377716,0.603094505687465,0.940238437137301,0.659798849465954,0.821269747762935,1.62297111424924,1.15330078271824,2.02853380037518,1.31389341563059,1.8705603066165,4.10890865594968,4.05906369934448,4.15803475873164,4.08421988424232,4.12957032407407,3.0015083693998,2.92086817241396,3.07053641870797,2.96233540448806,3.04006790621874,1.74066675856081,1.47262173987028,1.99794356234471,1.60465554259887,1.86708930792062,5.50743277554786,5.36661639019014,5.6358306225798,5.45365497545525,5.54995867895068,1.56376108791236,1.21107656645531,1.94969711235212,1.33053796299345,1.79275634732186
1.79292668274646,1.6787035230051,1.8742655362273,1.74587947847823,1.83484204452402,2.91739330668114,2.88776803442847,2.95380607212943,2.90271237055479,2.93648482161152,1.17809723794142,1.04293764121015,1.26966009384814,1.12043728048736,1.2301577566255,3.4493227409751,3.36863369276646,3.51689221585614,3.40986466952341,3.48505238354203,0.644873746182805,0.508738737037052,0.847573960982988,0.571837413404795,0.734616592546167,1.79682740700144,1.27085944859269,2.20094537203813,1.45697728690387,2.04844913471713,4.10482441026768,4.05479815097928,4.15332576787063,4.08072796530158,4.12487388481359,2.98037128342609,2.89973108644025,3.04939933273427,2.94119831851435,3.01893082024504,1.63960544637086,1.36425298453418,1.90270715152136,1.5003301769691,1.76987026426584,5.50743277554786,5.36661639019014,5.6358306225798,5.45365497545525,5.54995867895068,1.78255756901308,1.40372944492309,2.15515544367977,1.547420513919,2.00481719851344
1.95212502786525,1.83156680965224,2.03613351908588,1.90127769408173,1.99671758345479,2.97720798754492,2.94863071655381,3.01092198566744,2.96266234437964,2.99413572395678,1.20778824037038,1.06016940939817,1.3074552718293,1.14484618432199,1.26421352947081,3.49072623014453,3.40773922046591,3.55785544700738,3.45075200897018,3.52646572825738,0.588570802066236,0.445860651861399,0.783446227403019,0.512585090269387,0.677886958062392,2.0426481830579,1.48084037103954,2.42362311261865,1.70036303656258,2.27996613478658,4.09393047481903,4.04406443037952,4.14125540196834,4.07065917234197,4.11341279659396,2.96480440770238,2.88377208732638,3.03523939062989,2.92523931940048,3.00418263251559,1.56501487595885,1.28259038991518,1.83675408776146,1.42288578530477,1.70121002690758,5.50743277554786,5.36661639019014,5.6358306225798,5.45365497545525,5.54995867895068,2.03201416271358,1.65686219514661,2.34695082508348,1.81427645058563,2.22822361174589
2.11708667427308,1.98945399079179,2.20584811905983,2.06493905323974,2.16497962645966,3.02587133793441,2.99771783907237,3.05881575701837,3.01135284076415,3.04160051616251,1.2522838422933,1.09098828180327,1.35972934086816,1.18376296033938,1.31261879224577,3.53283708062019,3.45078615240435,3.60009942865746,3.4932097343897,3.56959290368356,0.54027073024846,0.393559623803801,0.729159830069715,0.46206364949685,0.629196442884837,2.25856098658715,1.72164759339756,2.5670588213919,1.94825176287543,2.45884402097756,4.08522969322179,4.03530681188908,4.13263141869397,4.06200843293623,4.10465517810352,2.95748732089216,2.87508224178889,3.03196989874614,2.91664206513014,2.99926220172513,1.50138245385695,1.20918386289201,1.77974166714804,1.35489785765622,1.63807825030112,5.50743277554786,5.36661639019014,5.6358306225798,5.45365497545525,5.54995867895068,2.26482121474215,1.92995900171104,2.51569694980683,2.0846019071702,2.42624532257001
2.31615677826153,2.18003223074982,2.40596434590449,2.26067433461518,2.36687014780021,3.06300598251355,3.03647584175936,3.09514422877216,3.04833531789492,3.07808735213132,1.31136393771479,1.1375316148515,1.42609569126556,1.23811218762028,1.37736835096487,3.59155284886018,3.511266986342,3.65806590523762,3.55339227570588,3.62868373207221,0.521794579146872,0.365680878651537,0.707165349977501,0.442613083699336,0.611727902604544,2.47633219136214,1.99450386724766,2.72234142277113,2.20850266257765,2.64112073045783,4.08243098178848,4.03250810045576,4.12983270726066,4.05920972150292,4.10185646667021,2.96153022006204,2.87442626993956,3.04029020491565,2.9181649851248,3.00548623993046,1.46587284970283,1.16233478766947,1.74889493184216,1.31442328061414,1.60449720267544,5.50743277554786,5.36661639019014,5.6358306225798,5.45365497545525,5.54995867895068,2.4651111973875,2.18389596804196,2.65497497740251,2.31909259582933,2.58753747370714
2.36875136707587,2.25379557306642,2.44452187059577,2.32074068744272,2.4097911940358,2.90787864342895,2.86916204849143,2.95503948626026,2.8865156062551,2.93002187067872,1.16577144353766,1.00761509981388,1.26943477112662,1.09583087958688,1.22466476323083,3.47926389400111,3.41423973179705,3.53480475280879,3.44855220692529,3.50847222367268,0.558022082095294,0.400022630829693,0.741169586230858,0.475282846881808,0.646322434727591,2.6707178811782,2.2686244269321,2.84806950967616,2.46341411552112,2.79200913457954,3.87542897621881,3.82885653466307,3.91871774271052,3.85283771115723,3.89655629815219,2.75767149242649,2.67932178637863,2.82468404556551,2.72117950868712,2.79528246438754,1.48292086120601,1.17008275106494,1.7712520626417,1.32407263899682,1.62209313910288,5.50743277554786,5.36661639019014,5.6358306225798,5.45365497545525,5.54995867895068,2.62114160195845,2.39607112346814,2.75728195571616,2.50696263777139,2.70778491693113
2.45064491799773,2.3453913174269,2.51842126092619,2.40671674134068,2.48786897959811,2.82463341860638,2.77996058107157,2.87940441391041,2.79942642574087,2.84930941456944,1.03358800606843,0.88179330847293,1.13871650488628,0.965046481788301,1.09251258647739,3.40849510480957,3.34473631316762,3.46450729596041,3.37852950475992,3.43739726201121,0.617047834818023,0.452943778513947,0.800756110199551,0.530833490401362,0.703201768230786,2.78178800094674,2.48248016600956,2.89378493628487,2.63643627514734,2.86092850133723,3.74369536997097,3.68222861795819,3.81151154127645,3.71202383867899,3.77515487260662,2.57590619378148,2.49701434982848,2.64004078717817,2.53846119286147,2.61123892445786,1.5196393530139,1.19919885536067,1.81232267991604,1.35829794475468,1.66449741239575,5.50743277554786,5.36661639019014,5.6358306225798,5.45365497545525,5.54995867895068,2.72918316952335,2.56099052740102,2.820272337743,2.64394719745815,2.79033509639439
