p_median,p_lb95,p_ub95,p_lb68,p_ub68,p_maxL_median,p_maxL_lb95,p_maxL_ub95,p_maxL_lb68,p_maxL_ub68,p_minL_median,p_minL_lb95,p_minL_ub95,p_minL_lb68,p_minL_ub68,p_noZ_median,p_noZ_lb95,p_noZ_ub95,p_noZ_lb68,p_noZ_ub68,p_maxMLD_median,p_maxMLD_lb95,p_maxMLD_ub95,p_maxMLD_lb68,p_maxMLD_ub68,p_minMLD_median,p_minMLD_lb95,p_minMLD_ub95,p_minMLD_lb68,p_minMLD_ub68,p_maxLNZ_median,p_maxLNZ_lb95,p_maxLNZ_ub95,p_maxLNZ_lb68,p_maxLNZ_ub68,p_minLNZ_median,p_minLNZ_lb95,p_minLNZ_ub95,p_minLNZ_lb68,p_minLNZ_ub68,p_maxMLDNZ_median,p_maxMLDNZ_lb95,p_maxMLDNZ_ub95,p_maxMLDNZ_lb68,p_maxMLDNZ_ub68,p_minMLDNZ_median,p_minMLDNZ_lb95,p_minMLDNZ_ub95,p_minMLDNZ_lb68,p_minMLDNZ_ub68,p_zOnly_median,p_zOnly_lb95,p_zOnly_ub95,p_zOnly_lb68,p_zOnly_ub68
1.15855836605164,1.08059539239972,1.22541632228981,1.11968017079081,1.1903740142823,2.31446738329821,2.27526145245956,2.35633737263694,2.29435159425424,2.33550300769468,0.770014647263435,0.698790231344332,0.825392092982279,0.738501137459968,0.800447015758329,3.21959930579419,3.14773828498501,3.28584405851118,3.18548614646132,3.25027556564761,1.44004569425761,1.24716127614798,2.06791254706428,1.32133095736596,1.81244767155262,2.43449640483229,2.3765316776426,2.48183179776485,2.3980765990478,2.46432755211246,3.87677512644829,3.82177111681381,3.93541312275021,3.84905115142057,3.90262940245445,2.78925842122555,2.7104852864781,2.85715392941103,2.75183047963714,2.82421841191213,2.34829110112229,1.95615458673928,2.50561717099464,2.24274934683557,2.42706025586927,5.24009728494544,5.12798289141173,5.33451941463813,5.18342897338401,5.2811200163536,2.33988880479503,2.28321082307187,2.41903998769265,2.30196205155104,2.38698129958835
1.1206468883107,1.03622255695747,1.1898043796314,1.07953121408608,1.15416612019854,2.31921310396146,2.2783753611365,2.36100890102905,2.29877013646376,2.34073508224158,0.73197325596265,0.661396614433556,0.786750182372073,0.700860758060616,0.761971043820089,3.18759710338366,3.11573608257448,3.25384185610066,3.15348394405079,3.21827336323708,1.3409235441811,1.1423528836909,1.97884477024233,1.2202914771103,1.71700999588903,1.71423637054036,1.48355959724046,1.93927839132324,1.55304690199481,1.85178490520373,3.84478654682651,3.79011839992713,3.90362796285807,3.81714536391033,3.87088908016496,2.75725621881502,2.67848308406757,2.8251517270005,2.71982827722661,2.7922162095016,2.25628234182042,1.86491344853153,2.42819674522111,2.14332553566671,2.34268210356597,5.24009728494544,5.12798289141173,5.33451941463813,5.18342897338401,5.2811200163536,1.54801013890251,1.35931534239426,1.81015154222769,1.40737213061396,1.70190473399141
1.08298385408251,0.997750458985337,1.1554070386499,1.04175785689107,1.11867863690017,2.33166619495971,2.28961396205397,2.37383281444304,2.31091559950226,2.35298511079828,0.701850358376767,0.632110404746187,0.756382814816781,0.671024752744619,0.731538229414501,3.1632663227634,3.09140530195422,3.2295110754804,3.12915316343053,3.19394258261682,1.23188658316234,1.02320788748403,1.86728998371588,1.10471905707341,1.60642492795499,1.55117044094829,1.19219366553234,1.86920740716723,1.30897916914336,1.74393889283854,3.82130977940117,3.76594831100826,3.88041559019178,3.79371192616755,3.84729972323402,2.73292543819476,2.65415230344731,2.80082094638025,2.69549749660635,2.76788542888134,2.15169694122168,1.75763835865102,2.33688685396474,2.03216279236568,2.24560245305034,5.24009728494544,5.12798289141173,5.33451941463813,5.18342897338401,5.2811200163536,1.44060340916067,1.14914934118704,1.7953287187855,1.23766313562926,1.65118854008235
0.992549004106026,0.917850821594529,1.05934909670314,0.953577450936007,1.02486453194842,2.29766732714697,2.25854404535125,2.33876484226265,2.27827641249763,2.31958386772759,0.6201459584166,0.55974710325131,0.669311661569372,0.591561737710846,0.646329472762738,3.08667588323383,3.0209779608149,3.14858841957101,3.0556244961404,3.11433131913929,1.1202349928906,0.903034043867135,1.76920032528071,0.992190068060774,1.49488960092989,1.58077523205531,1.13197889732696,1.94666402683286,1.28993589820761,1.80705736757587,3.7457794737774,3.69239489568754,3.80117300194652,3.7202702830354,3.76957294983688,2.65580283626672,2.58147103839649,2.71887093007787,2.62317332998876,2.688852362015,2.04560365517696,1.6522906329566,2.24688032028143,1.91889300082285,2.14963411099813,5.24009728494544,5.12798289141173,5.33451941463813,5.18342897338401,5.2811200163536,1.56311641988327,1.20945034364628,1.94976519361569,1.32943943526591,1.79274206370722
0.879975059091785,0.809434140419005,0.94374553059127,0.841884311551084,0.911007085656389,2.2518485714289,2.21020761314751,2.29509546764888,2.23152409524408,2.27498482833645,0.494594086583251,0.446271427613318,0.53878015489386,0.469202506452241,0.517477117148872,2.96470749460203,2.90264251935812,3.02069394266952,2.93743675521193,2.99051941708329,1.01503829199741,0.794949887719377,1.67084802868027,0.881387446472578,1.38438155071762,1.74775059228573,1.23507223154929,2.13469607538535,1.42037168918176,1.98777531615602,3.63237759293714,3.58156961468606,3.68750736639317,3.60714968580398,3.65715423137976,2.53407182408322,2.46240542768431,2.59068375866481,2.50436955066518,2.56404710158684,1.93994395379895,1.54367990319361,2.15470177164403,1.80569094846266,2.05174529637973,5.24009728494544,5.12798289141173,5.33451941463813,5.18342897338401,5.2811200163536,1.78031536533038,1.40020143197741,2.15376224012134,1.54342237370523,2.00198263670219
0.789254152229189,0.717724594387982,0.853422131738022,0.751456852152606,0.820998973290152,2.23509509905006,2.18903079144748,2.28439269840773,2.21209051958896,2.25935816280579,0.365272428812297,0.320358882752517,0.408681414620721,0.342497023312913,0.389572192710462,2.84040683886609,2.78273161497324,2.89432493431049,2.81269377559388,2.86514958378328,0.913556343349833,0.696511448148927,1.57489975730992,0.783381833286453,1.27842102520148,1.97137796442426,1.42564464530953,2.33635097492902,1.63705071986692,2.20047770615164,3.53747835391034,3.48390849854528,3.59616803175811,3.51025175756529,3.56420643923854,2.4096769968878,2.34136028146431,2.46441005370158,2.37902400856952,2.43751440582172,1.83612175021519,1.43521583445555,2.06363327458056,1.69453637864259,1.95484604097193,5.24009728494544,5.12798289141173,5.33451941463813,5.18342897338401,5.2811200163536,2.02898603950498,1.65069786061579,2.34522739782924,1.80855061704459,2.22492517007934
0.736625099798208,0.659356107933442,0.80129928937723,0.697521988926731,0.769976792773847,2.24604503900267,2.19529157508927,2.30215839547862,2.22118069492368,2.27268414249289,0.235352299258078,0.181948123893628,0.284462951677612,0.208870345430528,0.261777706890509,2.73665406693146,2.67622056659811,2.79568172971166,2.70543309316928,2.76269737665586,0.840437629860755,0.623970712671028,1.48726478766036,0.713887401692807,1.19867038409425,2.23579357510813,1.68989587956066,2.56359139960041,1.91934577750479,2.44488571769586,3.46295957635898,3.40202831831472,3.5283236387003,3.43423377128162,3.49211639946251,2.28044064454849,2.21627307347916,2.34264583901674,2.24788621748109,2.30997505062659,1.75440608850289,1.34777469572545,1.98701209145611,1.61008860647524,1.87428825574445,5.24009728494544,5.12798289141173,5.33451941463813,5.18342897338401,5.2811200163536,2.2610348462993,1.9232658641446,2.51377011626053,2.07813845157904,2.42365660237769
0.730342078863458,0.647157418889075,0.799657456846406,0.688751364813583,0.765400502792676,2.28345927442165,2.22915963793349,2.34211665296971,2.25438612035762,2.31142658518554,0.106444891884832,0.0404220856225368,0.166136377170205,0.0734893090448856,0.136574293954881,2.66965833855892,2.59891438799443,2.73502610381292,2.6347482986805,2.69783087292331,0.801689796559097,0.58970797617441,1.42916993122392,0.680761497364942,1.15245107196916,2.48604666360072,1.98786286594617,2.744641036316,2.21163356871683,2.65865747511239,3.40989683444332,3.34099385358733,3.48541735753087,3.37638745160896,3.44477449117367,2.15128316537183,2.07416954763878,2.22256430412572,2.11266414883351,2.18479666190358,1.70253757736148,1.29360807255366,1.93880189396001,1.55673047289298,1.82302951925871,5.24009728494544,5.12798289141173,5.33451941463813,5.18342897338401,5.2811200163536,2.46070101491788,2.17720972837511,2.65310369456298,2.31336523519434,2.58527939894109
0.733914345752021,0.644523806387577,0.80660684731021,0.691355917841754,0.771615882426378,2.3424690611095,2.28308393578211,2.40542449003203,2.31130428404709,2.37179911127116,-0.0151507175834724,-0.0935897418521086,0.0539234932263046,-0.0547724886694919,0.020845864221522,2.61348007667871,2.536132263591,2.68497327025075,2.57473722914449,2.64576184499587,0.772155241443608,0.560992628626203,1.3773268052759,0.653378083391322,1.11141519952749,2.64754200881374,2.24227437716787,2.81917677300278,2.43818484548429,2.76697525188766,3.3764608079171,3.29643418984755,3.46240290178539,3.33770459033132,3.4152799543019,2.0188628548533,1.92827609989439,2.10335352230129,1.97401240070227,2.0574553532872,1.66064700767241,1.24549908038116,1.89430243239455,1.51065734026199,1.77864490495333,5.24009728494544,5.12798289141173,5.33451941463813,5.18342897338401,5.2811200163536,2.61733296958722,2.39064651048786,2.75552567609281,2.50237515727773,2.7057041537254
0.756970754343267,0.659308171262338,0.835736468223783,0.710320158527457,0.800264046070031,2.41908570638113,2.35796124679313,2.48411262573188,2.38794439232319,2.45049808610164,-0.127217732124971,-0.218525133079451,-0.0477186853875521,-0.173154120737251,-0.0841043189644347,2.57432640461908,2.48899951459238,2.65409989503438,2.53136259760364,2.61006231672196,0.755241785942396,0.545665217973123,1.3456065149785,0.640525497752047,1.08317451007878,2.75790756539353,2.44980192463858,2.87310576510415,2.61054697466219,2.83888343004978,3.36232822281497,3.27057637725557,3.45797146159871,3.31687992928663,3.40710567255594,1.88922055509947,1.78744368030583,1.98650177131997,1.83919950873404,1.93246426240476,1.63104578950648,1.21041935064341,1.86397679748681,1.47902417592762,1.7488514814037,5.24009728494544,5.12798289141173,5.33451941463813,5.18342897338401,5.2811200163536,2.72681860025487,2.55595363650452,2.81915484511312,2.64056356290742,2.78876892721881
0.817342494997174,0.710796265265469,0.903357026790795,0.766572695081727,0.864960120073534,2.51771134220627,2.45579483003967,2.5838866819126,2.48540278742933,2.55005323998469,-0.228337981929149,-0.333998410856514,-0.138296802274155,-0.281491523928427,-0.178603730599695,2.56565899754086,2.47217029298314,2.65439193163272,2.51979317339337,2.60582351252205,0.765806189615952,0.556443663729569,1.3306166012656,0.650370075765759,1.07678046635964,2.8328965472781,2.61219421589095,2.90661893540025,2.73133023979579,2.88654100489518,3.3686843069868,3.26250699763065,3.48565460233267,3.31344659630805,3.42206150786983,1.76814520115628,1.65716808707911,1.87622815052621,1.7131015179091,1.81712720016317,1.62584385433882,1.19846215239332,1.86238019269721,1.47115487214943,1.74228311624128,5.24009728494544,5.12798289141173,5.33451941463813,5.18342897338401,5.2811200163536,2.79669610109726,2.66943383337356,2.85782075747623,2.73364124296293,2.83671457510323
0.956604807930578,0.841622895840566,1.05101873731768,0.901217784770169,1.00879114235332,2.6396329988235,2.57803283690846,2.70548424121283,2.60713107377412,2.67068029722672,-0.316593529635786,-0.435746340736794,-0.215984350009995,-0.37730886802948,-0.260902882113166,2.61920214536762,2.5186045268786,2.71618091653205,2.57042354790906,2.66490729988231,0.824495942059781,0.620074502587993,1.3617983757754,0.712974286202242,1.11936658099741,2.89716476481897,2.73705335338367,2.95244948150057,2.82560995884098,2.93585920376078,3.39930436911038,3.27577256183959,3.5362392590383,3.33233429687763,3.46122571567057,1.65937674949595,1.53771015131688,1.77536920887309,1.59808277349464,1.71384495032185,1.6661172944081,1.23360218223042,1.90221023551615,1.50804910346154,1.78434510335442,5.24009728494544,5.12798289141173,5.33451941463813,5.18342897338401,5.2811200163536,2.83423501239329,2.74145590714016,2.87692799395613,2.78781698923394,2.8623505081488
1.16363090765926,1.0425991803048,1.26798298798161,1.10548930217396,1.22171458399102,2.78153270397018,2.72025945074402,2.84477505776904,2.749641837473,2.81140131313117,-0.389817578195217,-0.527086681741747,-0.276608231027097,-0.459032763201993,-0.329488074637421,2.72526085837184,2.61848792519431,2.82904361198377,2.67223994635973,2.77365821983298,0.921508623974946,0.722240443818633,1.42818042152862,0.812156552326006,1.20251595655277,2.91157612377214,2.79942409937968,2.94804005250143,2.86089036606978,2.93760824439431,3.45066921074543,3.31324872720103,3.61225883889598,3.37265282975887,3.52384713398692,1.56490803810577,1.4311143986826,1.68901867080132,1.49921662479728,1.62262774536985,1.74148313277798,1.30263484612686,1.97376487528312,1.58448003673934,1.85843645980888,5.24009728494544,5.12798289141173,5.33451941463813,5.18342897338401,5.2811200163536,2.85050228582629,2.77949754567541,2.88260554346188,2.81636889968724,2.87225383749481
1.41709576832369,1.28894193265498,1.52922322109199,1.35558628534707,1.47964743966671,2.93186482529493,2.87446281095998,2.99037219895377,2.90194223305448,2.96000953718809,-0.448260937438812,-0.603887302689269,-0.320996270321875,-0.523748340208465,-0.380499972031765,2.86067626675865,2.74591949529292,2.97206864323641,2.80481124215003,2.91390605934625,1.03582648883589,0.842657810130107,1.50866028904267,0.932444062418314,1.30334167199318,2.89626410220004,2.81304899586183,2.92522612291077,2.85711584099204,2.91715920543658,3.52593378388167,3.36878297119922,3.7011318256548,3.43607418589906,3.60759320034195,1.48605166933827,1.33898002205352,1.6212679310274,1.41436894395131,1.54881691547268,1.83382493980008,1.39136937668092,2.0630624935322,1.67959710045256,1.94973805390942,5.24009728494544,5.12798289141173,5.33451941463813,5.18342897338401,5.2811200163536,2.85488512971694,2.79542449955216,2.88088383519661,2.82715136018165,2.87302021663275
1.79200871844206,1.65537302907453,1.90988966259108,1.72419191367353,1.85744969167137,3.10938006192187,3.05632923627582,3.15767925253493,3.08114361567155,3.13260768551993,-0.477867473606654,-0.651948330033554,-0.336363809426908,-0.563248433684227,-0.40285171240847,3.0763492198681,2.95646724479113,3.1943178232316,3.01569139048822,3.13246256056991,1.18567054134697,1.00199501286727,1.63273480579067,1.08688315158351,1.43569281746918,2.8837137622583,2.81047103590002,2.91395536625905,2.84665050234528,2.90537292304556,3.64080682698904,3.45672965788541,3.83382961242205,3.53743855102466,3.7323298405061,1.4321170156816,1.26990579469883,1.57890584974883,1.35330517951704,1.50181588350676,1.95745263263226,1.51135071175371,2.18088224931155,1.8077852083349,2.07338399408659,5.24009728494544,5.12798289141173,5.33451941463813,5.18342897338401,5.2811200163536,2.8522813085266,2.79873155013431,2.87500693704113,2.8261968644339,2.86864932903087
2.30797852342362,2.17092950332272,2.42936687012976,2.23560029808318,2.37587138403519,3.32333453705689,3.28172028781214,3.36368891202499,3.30296132479273,3.34234787785569,-0.451924462285288,-0.648917363045805,-0.288124094661957,-0.550501275705588,-0.366542560745885,3.37130599606207,3.24403192591054,3.49005708225717,3.3049066125401,3.42793450783621,1.3407551505673,1.16233404895995,1.75737571413038,1.24692885879263,1.57405275659242,2.85226137306411,2.78319307885645,2.88000870152172,2.81764614935709,2.87233756698364,3.82615061238297,3.61323783724487,4.03336398779312,3.71154561158723,3.92775125000256,1.42812040014431,1.24699949141203,1.58875805529636,1.34046384878972,1.50646780024188,2.08281684470983,1.63362045564669,2.30035362823257,1.93317878038894,2.19542275083441,5.24009728494544,5.12798289141173,5.33451941463813,5.18342897338401,5.2811200163536,2.84501901876209,2.7927833806149,2.86733321005666,2.81952720939082,2.86095637709945
3.10667645315822,2.97791629875018,3.21483608049102,3.03437247009411,3.16739661108482,3.53778270464927,3.49895719284995,3.57663079826122,3.51873532061312,3.55735241594972,-0.30470739501741,-0.537995236673914,-0.105557882804282,-0.420512800469821,-0.200388671901696,3.82095935809004,3.68772127223779,3.94155412394382,3.74893656318579,3.87803357824058,1.51343795221415,1.33842131371581,1.88985284559248,1.42379616448361,1.72363776332154,2.83766015088332,2.76154002595672,2.8705262389378,2.79848663207339,2.86121283228397,4.10928279732007,3.86737872098633,4.32838044197084,3.9846411054458,4.2191514277302,1.52735607213906,1.31870970244427,1.70856325534592,1.4256126518048,1.61655716841721,2.22021457478408,1.77767407858058,2.43701903522114,2.07508166565077,2.33277500651111,5.24009728494544,5.12798289141173,5.33451941463813,5.18342897338401,5.2811200163536,2.83519119986577,2.782120267023,2.85817717386536,2.80943269902235,2.85141766945775
4.35975588736552,4.2866556983206,4.42225107424556,4.32394165959098,4.39002373497235,3.92669234335412,3.84914686440635,4.00223067662107,3.88578743876973,3.96519447782359,0.753367182097706,0.525832444771065,0.961120096474338,0.631532184459554,0.858405992444904,4.54265934635576,4.39699397663918,4.66233564968811,4.46306150323867,4.61632984665258,1.70429466187263,1.53756736720407,2.04615065890798,1.62114829246727,1.89647911018089,2.82108866450979,2.73811047099692,2.8552411411382,2.77829817327362,2.8458230408999,4.56472535875035,4.3511878114006,4.72717632054909,4.47496933982393,4.63353868662479,2.41130105909033,2.20854984762877,2.57949511443526,2.3021391283958,2.49555056797608,2.37243836438919,1.94350482117686,2.58750408488317,2.23458144157297,2.48134260578721,5.24009728494544,5.12798289141173,5.33451941463813,5.18342897338401,5.2811200163536,2.82366576486146,2.76834378914954,2.84784433097371,2.79694768802184,2.84079540171583
4.29380102906559,4.07333450435989,4.45017396461149,4.1929568851554,4.37597211141204,3.46024630481255,3.40393985513201,3.52894913519714,3.42935916963739,3.49151174459058,2.49990528105296,2.24455512568424,2.70163491966285,2.37103741855241,2.61044032397243,4.69094465425934,4.53808470984833,4.85922628134874,4.6135818864542,4.7628981841654,1.91681914515797,1.76069213458048,2.21690239244314,1.83760973152734,2.08622781484607,2.80885671586517,2.71760424467441,2.84750115465771,2.7614182760317,2.83628429059673,4.69312291786464,4.53128264585857,4.91647268713819,4.60459687864099,4.7772682079378,3.85303013009899,3.66847432843733,3.98963304896825,3.76167696295267,3.92471977172951,2.54195150782233,2.1178652448261,2.74502452041415,2.40785063480403,2.64326974120108,5.24009728494544,5.12798289141173,5.33451941463813,5.18342897338401,5.2811200163536,2.81113845556511,2.75273796442459,2.8366471891311,2.78285533833936,2.82900570455308
3.2492238814522,3.17514583032027,3.34142615773766,3.20748551165887,3.28653832608805,3.14232486522243,3.10856562843946,3.17722846731213,3.12653798585131,3.15984167765679,4.03000822993028,3.78841378030005,4.17741314255279,3.91912234532884,4.10982091045502,4.79164560207215,4.60153667184356,4.98852012680492,4.69351795643543,4.89884737736656,2.14345093329417,1.99711127579584,2.40680087236096,2.06846564166618,2.28943219189123,2.79157587299626,2.69394611043329,2.83148321835593,2.74086629504412,2.82027720445195,4.77765763792065,4.58824108136595,4.99757834376655,4.6757729809796,4.89531521655801,4.73908278383816,4.59753324131091,4.82113397722191,4.67432245698069,4.78665067621229,2.71849171411242,2.30882626111011,2.91462637941591,2.5924760432387,2.81532594615739,5.24009728494544,5.12798289141173,5.33451941463813,5.18342897338401,5.2811200163536,2.79728775393775,2.73572034720794,2.82486067512237,2.76765063379155,2.81643911267534
3.06488206770668,3.02302183718715,3.10198066647786,3.04363653422756,3.08504459341806,3.02394733791927,2.99208084313739,3.054622041137,3.00874287626833,3.03948920286199,4.7467204288464,4.67130011795166,4.79606647343941,4.71311268426813,4.77477161558633,4.87252387915007,4.67085011829481,5.10117628430951,4.74872999023687,4.99393727426302,2.37855973622461,2.24069215705913,2.60508485168359,2.31039248966615,2.49747543711,2.77536779323384,2.66981089194007,2.81965011086277,2.72083395947998,2.80688145390274,4.86170176626564,4.59458193371015,5.10610199302578,4.7146019308303,4.99907367251396,4.91749239236468,4.71267779479876,4.99904728487158,4.83552855166392,4.96611887037372,2.90071140142716,2.50988240018047,3.08897540352106,2.78176366378467,2.99583180802317,5.24009728494544,5.12798289141173,5.33451941463813,5.18342897338401,5.2811200163536,2.7821311660068,2.71729055774813,2.81220747646924,2.75099152414062,2.8031942876087
