tc,P,P_LightMax,P2_LightMin,P3_noZoo,P4_maxMLD,P5_minMLD,P6_LightMaxNZ,P7_LightMinNZ,P8_MaxMLDNZ,P9_MinMLDNZ,P10_ZOnly,P11_Zdyn,P12_Nullcline,P13_ConstHighN,P14_MLDOnlyNUnlim
80,20.6994282288188,12.9808907701634,12.9808907701634,74.8589685282272,29.0785956610853,29.0785956610853,97.4627938473787,97.4627938473787,103.283503111121,103.283503111121,15.2475257628401,17.6490472897488,14.5643643261362,21.2097782424811,117.847756495671
88,22.8109847300775,13.6668626011265,13.6668626011265,83.9623284653876,23.2354804622373,23.2354804622373,99.5750476144576,99.5750476144576,116.020335161392,116.020335161392,15.2475257628401,20.8506368540531,14.9232558706919,22.6595893737351,116.591606276468
96,24.633081183657,14.0866715856633,14.0866715856633,97.8070102124081,23.0620548137954,23.0620548137954,101.309729889204,101.309729889204,134.617034858141,134.617034858141,15.2475257628401,25.6988874372791,13.3133604347021,24.0505019135924,116.109879944898
104,24.4926369356051,14.1595975747694,14.1595975747694,116.465385018647,22.5870435757852,22.5870435757852,102.709228411445,102.709228411445,157.32214223517,157.32214223517,15.2475257628401,34.1023280203082,11.1884850035406,23.7138970938618,116.063207228208
112,22.4859001935948,14.5174975911303,14.5174975911303,134.845517086713,20.8405822088924,20.8405822088924,105.728177544826,105.728177544826,173.097386289058,173.097386289058,15.2475257628401,45.2584146908243,7.62361409601383,21.9076948487696,118.312957355914
120,21.011440256712,15.1743251108947,15.1743251108947,155.009789795871,19.6403922634411,19.6403922634411,111.623288295954,111.623288295954,184.589426395995,184.589426395995,15.2475257628401,58.9417709042151,5.35492069374693,20.665503895539,123.989564129346
128,21.6332311476897,15.7942453126141,15.7942453126141,186.094319798442,20.3483951708093,20.3483951708093,120.066750336178,120.066750336178,203.475295578024,203.475295578024,15.2475257628401,76.8518117255492,2.28444893769795,21.399851300765,132.581251057007
136,18.8262851705942,16.2033059732804,16.2033059732804,207.624258253463,17.8946630283362,17.8946630283362,130.649054895166,130.649054895166,209.000196779595,209.000196779595,15.2475257628401,100.717815759372,0,18.6248257158891,143.570061777778
144,19.3357684468326,18.5390184976897,18.5390184976897,215.925738553983,16.2773384586767,16.2773384586767,142.742063087288,142.742063087288,202.161757186185,202.161757186185,15.2475257628401,123.742630234813,15.2475257628401,19.2084880590116,156.255343062478
152,25.9539247726735,25.2994943752695,25.2994943752695,256.024877264738,18.4399837679055,18.4399837679055,156.122561547315,156.122561547315,216.432302001459,216.432302001459,15.2475257628401,150.222913861201,15.2475257628401,25.5902905114782,170.418226622536
160,24.239102927407,24.2593888332972,24.2593888332972,304.038116315381,18.7075608550555,18.7075608550555,170.829236344032,170.829236344032,236.286352911929,236.286352911929,15.2475257628401,191.323531769564,15.2475257628401,24.1028399064732,186.192204334758
168,21.2260468220091,22.3582574198764,22.3582574198764,317.525200737121,16.9445659247995,16.9445659247995,183.59220730095,183.59220730095,239.264455898938,239.264455898938,15.2475257628401,227.503078459109,15.2475257628401,21.2051203553971,200.404350125565
176,18.9533141709005,19.8245880383382,19.8245880383382,311.131841502982,15.7711232602012,15.7711232602012,188.263756853731,188.263756853731,231.919682375996,231.919682375996,15.2475257628401,252.812861910641,15.2475257628401,18.9742264209098,206.05421978557
184,18.3954043136157,18.4215762712297,18.4215762712297,344.131588178209,17.0994901170025,17.0994901170025,261.896729944015,261.896729944015,240.165546131532,240.165546131532,15.2475257628401,271.896395768178,15.2475257628401,18.435197441699,207.503694023561
192,17.5339961862886,17.5899021779849,17.5899021779849,367.930060451949,17.4645647722987,17.4645647722987,218.142635725072,218.142635725072,254.807643942982,254.807643942982,15.2475257628401,287.728270278991,15.2475257628401,17.5778774465097,234.105174930762
200,16.4925499568238,16.9633372291634,16.9633372291634,350.632095731148,15.9930146076813,15.9930146076813,330.193163238435,330.193163238435,254.035122463033,254.035122463033,15.2475257628401,298.331516913865,15.2475257628401,16.5352135950477,259.955835234922
208,15.3468228184158,16.4648276781121,16.4648276781121,299.410434581082,13.6226671918232,13.6226671918232,245.055061111237,245.055061111237,231.42605694693,231.42605694693,15.2475257628401,302.729994533481,15.2475257628401,15.3828394167402,260.864449376014
216,15.4483284613969,16.1293462602844,16.1293462602844,974.694449224214,14.6176717956855,14.6176717956855,738.597187179527,738.597187179527,223.822844915547,223.822844915547,15.2475257628401,303.676723520547,15.2475257628401,15.4878747459666,856.984373675513
224,14.8217496019976,15.9017967308912,15.9017967308912,1142.68861810419,13.8286286036286,13.8286286036286,810.234233333209,810.234233333209,216.185977855901,216.185977855901,15.2475257628401,303.268965728864,15.2475257628401,14.8516618554334,1542.48213159387
232,14.5722502330457,15.4776593798977,15.4776593798977,1070.17824922754,14.1744038908984,14.1744038908984,678.767895284876,678.767895284876,210.975315860552,210.975315860552,15.2475257628401,300.226867877966,15.2475257628401,14.5999928527762,1785.11861381164
240,12.8902952271802,14.9400604467873,14.9400604467873,881.213781505368,11.5761423161415,11.5761423161415,561.275247624416,561.275247624416,186.788538584167,186.788538584167,15.2475257628401,293.229956914867,15.2475257628401,12.8945227233722,1736.99778266484
248,13.2534910655383,14.4509335916404,14.4509335916404,743.340319069149,12.2783870546504,12.2783870546504,482.993466122727,482.993466122727,173.260475101322,173.260475101322,15.2475257628401,281.893920770812,15.2475257628401,13.2747126814499,1614.61694513749
256,11.4453966122921,13.9964594256003,13.9964594256003,648.484471828774,10.7292310569332,10.7292310569332,421.693211906749,421.693211906749,154.270883776285,154.270883776285,15.2475257628401,269.091339569893,15.2475257628401,11.4359169846587,1489.25356251285
264,12.0976122231892,13.6619295267162,13.6619295267162,579.882790448639,11.3558152297257,11.3558152297257,377.083256510576,377.083256510576,143.94087385555,143.94087385555,15.2475257628401,253.223848198739,15.2475257628401,12.1139851298542,1344.68567178972
272,11.3332273453862,13.3895245475956,13.3895245475956,526.534847613418,11.3136194044076,11.3136194044076,342.392425287801,342.392425287801,136.470107708246,136.470107708246,15.2475257628401,238.80567517551,15.2475257628401,11.3273625363872,1220.97754398948
280,10.2664924472706,13.140901947039,13.140901947039,481.798641801055,10.1292803624015,10.1292803624015,313.301590985577,313.301590985577,120.280038768892,120.280038768892,15.2475257628401,222.157349854105,15.2475257628401,10.2576486686469,1117.23910588274
288,10.3371228802922,12.918100458974,12.918100458974,442.94434481491,10.035524452663,10.035524452663,288.035614691248,288.035614691248,109.140719639966,109.140719639966,15.2475257628401,204.869680468605,15.2475257628401,10.3442024432183,1027.14018019414
296,9.65099003075142,12.6735094734581,12.6735094734581,408.980115854118,9.65758489885467,9.65758489885467,265.949527170876,265.949527170876,98.6194093461641,98.6194093461641,15.2475257628401,188.554729287874,15.2475257628401,9.64192996255632,948.380795040412
304,8.94211458401906,12.4644722356635,12.4644722356635,377.672843197623,8.82725140740511,8.82725140740511,245.614604968002,245.614604968002,85.6114560536284,85.6114560536284,15.2475257628401,171.891461645687,15.2475257628401,8.93727176415336,875.78260510028
312,8.71210902372012,12.2980796134169,12.2980796134169,336.846082639832,8.38414506688827,8.38414506688827,237.323729670869,237.323729670869,75.2169729710487,75.2169729710487,15.2475257628401,155.734855619079,15.2475257628401,8.71913742440865,784.783763754565
320,7.45122100408672,12.5444807820971,12.5444807820971,285.149612544424,7.37311600527177,7.37311600527177,251.676668203372,251.676668203372,62.7852015744674,62.7852015744674,15.2475257628401,125.450267139211,23.1638204594588,7.46399138974595,692.420747548709
328,6.57286179554551,12.7292813988,12.7292813988,235.752188089641,6.0866729775649,6.0866729775649,260.629399535169,260.629399535169,49.4199671717993,49.4199671717993,15.2475257628401,92.0137763401303,23.3774625318529,6.61373467391025,575.41666506435
336,6.48023675277204,12.9129414394035,12.9129414394035,200.313496648214,5.56171628633156,5.56171628633156,260.399714292756,260.399714292756,41.4491579477628,41.4491579477628,15.2475257628401,69.0195987498114,21.5287400325819,6.56450977239777,488.919000679081
344,6.19092949477562,13.0008371000448,13.0008371000448,180.346301011789,4.88033962092164,4.88033962092164,256.823245621638,256.823245621638,33.8105119609846,33.8105119609846,15.2475257628401,54.8853367390067,18.9630348571018,6.28283064263378,440.183685783804
352,5.40058629893236,12.6264269727847,12.6264269727847,152.882418671269,4.08509730257045,4.08509730257045,230.528485970549,230.528485970549,26.5952390734723,26.5952390734723,15.2475257628401,40.8692223764199,24.6402132139347,5.50253932163178,373.150689338856
360,5.03376156750846,14.1406324369188,14.1406324369188,123.622386942661,3.54723551980513,3.54723551980513,209.388897384508,209.388897384508,21.5908199390601,21.5908199390601,15.2475257628401,28.8593089263474,23.6212152418337,5.18554936713227,312.202176738803
366,4.48037329575145,13.1924488676009,13.1924488676009,106.956527414984,3.15242318422023,3.15242318422023,188.532901650851,188.532901650851,18.3189157536739,18.3189157536739,15.2475257628401,22.5233659564962,23.2643150711916,4.64187116783018,271.504054678461
373,4.40216552041242,13.1678713039474,13.1678713039474,96.4874301178027,3.31928312705119,3.31928312705119,174.793565997624,174.793565997624,17.8892701315975,17.8892701315975,15.2475257628401,17.9877794316695,18.3287331783247,4.60793840003127,244.928749424021
381,4.57946586909158,13.2810032056605,13.2810032056605,90.3904156503854,3.82609087694111,3.82609087694111,165.747326437861,165.747326437861,18.676874508302,18.676874508302,15.2475257628401,14.6893250588368,18.4096434761312,4.84752511874891,229.451768361291
389,5.04861031801569,13.3519126689841,13.3519126689841,86.3440596074375,5.2143977616669,5.2143977616669,158.327594034723,158.327594034723,22.4904173505867,22.4904173505867,15.2475257628401,12.2502471596195,16.7730252830197,5.40914553780463,219.180286116261
397,5.95306587096253,13.65943528729,13.65943528729,84.1965999278964,7.93415691909034,7.93415691909034,154.389834727434,154.389834727434,29.3556247615526,29.3556247615526,15.2475257628401,10.4835591577941,16.3258930926741,6.45306861942723,213.729061919427
405,6.56032493417143,12.576296380482,12.576296380482,74.6570101679106,12.4711020992601,12.4711020992601,136.744918101905,136.744918101905,39.1225246364389,39.1225246364389,15.2475257628401,9.24911986202883,14.6284956013006,7.1821937681405,189.302379394126
413,6.20486050820123,10.6470865818157,10.6470865818157,56.9128917856403,17.7514336832209,17.7514336832209,104.634906266538,104.634906266538,48.9804553723508,48.9804553723508,15.2475257628401,8.43056981260669,12.7763311718125,6.86291299869139,140.047842835727
421,6.67755163721024,10.0042851057965,10.0042851057965,49.0945064351244,25.7290455543574,25.7290455543574,86.7901613556996,86.7901613556996,65.3678900496987,65.3678900496987,15.2475257628401,7.91247725449083,10.85156714763,7.48863306398957,113.03441280745
429,7.57302778204103,10.1460159216554,10.1460159216554,45.0559805095443,27.5959534406726,27.5959534406726,77.3710942933236,77.3710942933236,77.2861101873783,77.2861101873783,15.2475257628401,7.47118752697883,12.5727271245254,8.59061285256743,98.1655858299436
437,9.18321332043905,10.9096007864107,10.9096007864107,44.4088395127192,26.2961456316822,26.2961456316822,73.1982841200328,73.1982841200328,88.2954251636886,88.2954251636886,15.2475257628401,6.88482256310744,14.9552553616153,10.5096256031725,90.6761750011416
445,16.6907818821528,15.4404332710202,15.4404332710202,65.088885664946,25.7057245293406,25.7057245293406,95.8795058505945,95.8795058505945,105.91888504353,105.91888504353,15.2475257628401,6.41933994230694,17.187196616555,19.004041368007,116.427443624862
453,25.2290286527615,17.9041055477739,17.9041055477739,83.9259924367068,22.2310334231112,22.2310334231112,111.718973983829,111.718973983829,117.334047730281,117.334047730281,15.2475257628401,6.92189838184262,17.5941691158868,27.6544669427276,133.62189169028
461,31.4902961669364,18.7586014708912,18.7586014708912,101.089501264055,20.0887514560999,20.0887514560999,124.441588977075,124.441588977075,124.607147153097,124.607147153097,15.2475257628401,9.42639703608941,15.2734305033158,32.0776852720094,147.388692671417
469,26.3274136697724,14.3229233826694,14.3229233826694,91.5304768882736,21.4555383652732,21.4555383652732,100.429742349828,100.429742349828,142.251741551313,142.251741551313,15.2475257628401,13.7725440842009,12.4442085680385,24.8649034854814,118.16471359053
477,22.0647098586421,12.5875042940257,12.5875042940257,87.5577736566832,19.5645812571833,19.5645812571833,86.7914996970334,86.7914996970334,152.683819870772,152.683819870772,15.2475257628401,18.5309747503005,7.95772995750347,20.288984934359,101.503465269232
485,20.5033659409385,12.3231992801885,12.3231992801885,90.9303298680999,19.8068784643694,19.8068784643694,80.6503346274775,80.6503346274775,164.794623297148,164.794623297148,15.2475257628401,23.6698328836456,5.34693896739351,19.0729697550515,93.7546611849322
493,21.3086763589124,12.9446884552448,12.9446884552448,104.687089242098,20.3957303017046,20.3957303017046,80.0848295703116,80.0848295703116,183.861147594349,183.861147594349,15.2475257628401,30.786392249488,0,20.2678967497399,92.4506649479878
501,22.1707305642559,14.1352362297139,14.1352362297139,127.608466801894,20.1756394740138,20.1756394740138,84.3307753663048,84.3307753663048,202.719286535557,202.719286535557,15.2475257628401,42.4018809359754,0,21.4447516949064,96.5200686213942
509,22.3958205230984,15.8006106475329,15.8006106475329,161.348060218908,19.7391377406307,19.7391377406307,94.2310502040821,94.2310502040821,220.073211205306,220.073211205306,15.2475257628401,62.2796905992485,0,21.8884372790931,106.709838519318
517,19.1055307783689,17.5218034569114,17.5218034569114,190.306639720031,16.745734393343,16.745734393343,111.63768164962,111.63768164962,217.209495163205,217.209495163205,15.2475257628401,94.6875122708223,0,18.7652834886148,124.826038747057
525,30.2956958484502,28.6470435540091,28.6470435540091,260.820716448045,19.6127785919418,19.6127785919418,139.336364981874,139.336364981874,237.135041756882,237.135041756882,15.2475257628401,133.937252443739,15.2475257628401,29.7222382651104,153.714136144209
533,26.986802308936,30.8506081316665,30.8506081316665,342.408870960722,18.9387142617459,18.9387142617459,173.462848971223,173.462848971223,258.783974881843,258.783974881843,15.2475257628401,195.00873716121,15.2475257628401,26.7237458807108,189.876320777318
541,20.6361900896145,22.6749931238728,22.6749931238728,332.047133479971,16.164033082117,16.164033082117,186.905943361324,186.905943361324,252.42833097083,252.42833097083,15.2475257628401,237.845990327723,15.2475257628401,20.6084016463052,204.493361100752
549,18.9533938385776,19.7656574583912,19.7656574583912,340.371542727285,16.2451521626128,16.2451521626128,188.892656885094,188.892656885094,247.558806590895,247.558806590895,15.2475257628401,262.358795116065,15.2475257628401,18.9792656402828,207.242239750114
557,16.7724557913619,18.3461213140564,18.3461213140564,295.723320705961,13.7401359279153,13.7401359279153,286.500985042056,286.500985042056,228.506828340304,228.506828340304,15.2475257628401,277.5526843817,15.2475257628401,16.8014702373704,293.34165823543
565,17.130656399235,17.4367125427593,17.4367125427593,349.866212975638,16.4024168137719,16.4024168137719,308.743073601166,308.743073601166,235.62688098331,235.62688098331,15.2475257628401,287.756374365076,15.2475257628401,17.1741452554674,252.470325255484
573,16.0667227030862,16.7927888154155,16.7927888154155,335.53358550432,15.4904316717897,15.4904316717897,266.977817788116,266.977817788116,240.204621293917,240.204621293917,15.2475257628401,295.858587519147,15.2475257628401,16.1040721863512,289.561396272494
581,15.6257832996581,16.3714109071314,16.3714109071314,335.053752222784,15.39039731177,15.39039731177,341.329463310216,341.329463310216,238.13790290432,238.13790290432,15.2475257628401,299.418257352551,15.2475257628401,15.6639454151267,291.502193545091
589,14.6987372151293,16.089052789307,16.089052789307,1045.72831669796,13.3398561699079,13.3398561699079,880.295103571873,880.295103571873,220.554220435958,220.554220435958,15.2475257628401,299.34338247897,15.2475257628401,14.7273680073389,1049.63290410445
597,14.5361138088665,15.7470927102836,15.7470927102836,1193.07224086801,13.442006202258,13.442006202258,813.139406754397,813.139406754397,206.670443582047,206.670443582047,15.2475257628401,295.852827131519,15.2475257628401,14.5658903323845,1659.88046162365
605,13.7650954634447,15.3995971148034,15.3995971148034,1094.10746568641,12.3779153668363,12.3779153668363,731.514561145503,731.514561145503,190.726011632886,190.726011632886,15.2475257628401,290.27422693462,15.2475257628401,13.783585760242,1921.20434111813
613,13.4654823102821,15.1300063214111,15.1300063214111,978.248401719016,11.970988807455,11.970988807455,654.051793555609,654.051793555609,174.629639036397,174.629639036397,15.2475257628401,281.841065318555,15.2475257628401,13.4835429405222,1975.44240335672
621,13.15806507777,14.9165507194742,14.9165507194742,868.074739699447,11.8275061973113,11.8275061973113,580.390256138464,580.390256138464,162.824250328907,162.824250328907,15.2475257628401,272.300962613871,15.2475257628401,13.1705289859762,1919.13914903527
629,12.948015383717,14.6169112349483,14.6169112349483,766.112876657376,12.0012847432314,12.0012847432314,512.21908480841,512.21908480841,154.760614524366,154.760614524366,15.2475257628401,261.911806776559,15.2475257628401,12.9569950905767,1796.33401184708
637,12.5512692904424,14.2929235441611,14.2929235441611,679.605940216272,11.9473855592411,11.9473855592411,454.380997023262,454.380997023262,147.160140209851,147.160140209851,15.2475257628401,250.74639963736,15.2475257628401,12.5549279969949,1626.21624719975
645,10.9047386885611,13.9894354066013,13.9894354066013,601.347406882804,9.97627056003506,9.97627056003506,402.05774865624,402.05774865624,126.176204187737,126.176204187737,15.2475257628401,236.917214996375,15.2475257628401,10.8891619315753,1445.51288544656
653,10.295203816843,13.7064080198997,13.7064080198997,526.405199603402,8.6575484725257,8.6575484725257,362.694921889735,362.694921889735,103.955341495493,103.955341495493,15.2475257628401,219.452190092523,15.2475257628401,10.2987383523468,1300.78352094925
661,10.0394091224031,13.0621980923175,13.0621980923175,458.891094191035,8.61378214484944,8.61378214484944,340.947963228506,340.947963228506,92.0935067039672,92.0935067039672,15.2475257628401,202.202601279756,15.2475257628401,10.042911862197,1133.95151431595
669,9.04095556167609,12.4674812600218,12.4674812600218,403.625827453916,8.21612890685342,8.21612890685342,325.059530207909,325.059530207909,80.9805642376453,80.9805642376453,15.2475257628401,185.053827511395,15.2475257628401,9.03124576604772,997.387232073543
677,7.75060419145162,11.9779954718385,11.9779954718385,358.166500505605,7.02855385666979,7.02855385666979,307.467062010262,307.467062010262,66.1276504646406,66.1276504646406,15.2475257628401,167.072968223354,15.2475257628401,7.73912392288436,885.054102742072
685,7.59594901704499,11.370019435181,11.370019435181,319.082658803074,6.56836356408215,6.56836356408215,292.103435863455,292.103435863455,56.3986923262422,56.3986923262422,15.2475257628401,149.408709275501,15.2475257628401,7.61503145946612,788.475236765172
693,7.21903378483771,11.7796022693485,11.7796022693485,285.712226539737,6.48082570300049,6.48082570300049,278.154714685237,278.154714685237,50.239941713219,50.239941713219,15.2475257628401,120.943322421051,20.1767465373376,7.2545323477831,706.014599203451
701,6.73156056284606,12.3402228765388,12.3402228765388,252.655855920324,5.77898488102815,5.77898488102815,264.379770189454,264.379770189454,41.8113200800307,41.8113200800307,15.2475257628401,94.9735223999593,21.2030763655443,6.77427374606432,624.330029604746
709,6.25454831056978,13.0253848063699,13.0253848063699,211.359062944095,4.88635359199264,4.88635359199264,252.793216320504,252.793216320504,33.3004131073077,33.3004131073077,15.2475257628401,70.1434659746967,24.0264986857676,6.32674688120387,527.4049033625
717,6.16647526948341,13.6451934171621,13.6451934171621,180.840753971745,4.24451375307668,4.24451375307668,251.551826800887,251.551826800887,27.0339858582752,27.0339858582752,15.2475257628401,52.8647472455853,20.5721534701994,6.27666930073538,453.421118260085
725,5.58853748866203,12.5630486896048,12.5630486896048,167.485213806233,3.44896618983922,3.44896618983922,244.401248167912,244.401248167912,20.7944343673803,20.7944343673803,15.2475257628401,43.1097517941239,17.6891026445092,5.69015679090122,419.934839178544
732,5.21556651092861,13.1212041101383,13.1212041101383,163.819768973385,2.68682792357835,2.68682792357835,239.509515329431,239.509515329431,15.6203282084843,15.6203282084843,15.2475257628401,37.600322038593,15.5556700850463,5.32124794699226,410.74448767575
739,6.16997752465358,13.9598748150711,13.9598748150711,161.056572945176,2.88866695095176,2.88866695095176,235.469638178926,235.469638178926,15.6497794449592,15.6497794449592,15.2475257628401,32.989583964502,16.7340218218586,6.36371633768869,403.816340089736
747,7.76358223287672,13.7536531635185,13.7536531635185,156.980062731008,3.83624331178197,3.83624331178197,229.509655499489,229.509655499489,18.5945595320912,18.5945595320912,15.2475257628401,28.5632040940994,16.4019008970758,8.06817231052855,393.595326411616
755,7.79561501869233,11.8698854887176,11.8698854887176,127.90174038313,5.01871258671476,5.01871258671476,186.996258393766,186.996258393766,21.5626115372812,21.5626115372812,15.2475257628401,25.6348811613273,14.5835060690064,8.1132346730129,320.687394175489
763,6.68615509022902,10.3037580256271,10.3037580256271,81.7203562109705,7.01016356716303,7.01016356716303,132.454158387242,132.454158387242,26.2544828903006,26.2544828903006,15.2475257628401,23.2334823644558,14.1214770498149,7.02879803742258,209.974692382577
771,6.40663749387124,10.2548667656093,10.2548667656093,60.606352240346,9.84137014896241,9.84137014896241,112.098815186752,112.098815186752,31.941290731172,31.941290731172,15.2475257628401,21.4131053915845,12.1081457892854,6.82300859875583,160.512881650037
779,7.83640700857433,10.6243023199531,10.6243023199531,56.3133550236992,16.857462252984,16.857462252984,103.832052555018,103.832052555018,46.1038946686323,46.1038946686323,15.2475257628401,20.4927991745646,9.45715984678574,8.48340639517808,136.90470044164
787,10.5328974018357,11.5089442305775,11.5089442305775,58.6623509224405,25.158476108915,25.158476108915,102.919890375607,102.919890375607,62.2666957610798,62.2666957610798,15.2475257628401,20.8521664961264,5.07868139376652,11.4460276625436,127.47392522528
795,13.8299021193025,12.7712550553498,12.7712550553498,63.5200046291826,27.887509595824,27.887509595824,107.732001966891,107.732001966891,73.1299928603136,73.1299928603136,15.2475257628401,22.4045134130585,5.70956997982157,14.8198376927844,127.381570497643
803,19.9206349913113,14.2644245989535,14.2644245989535,78.6216257083929,28.6464940886492,28.6464940886492,116.865731479124,116.865731479124,88.2043013878188,88.2043013878188,15.2475257628401,25.7007159165549,7.5265501175777,20.7245989289237,133.694500854288
811,25.3707611912904,15.1502786309033,15.1502786309033,101.67663173085,26.6460676216681,26.6460676216681,126.94313800034,126.94313800034,105.647460440197,105.647460440197,15.2475257628401,33.4647281387476,10.225958650371,25.1638055060422,142.137816438739
819,26.3199653630156,15.3876571065281,15.3876571065281,129.706747244157,24.7597104755546,24.7597104755546,135.239555964814,135.239555964814,125.450690492909,125.450690492909,15.2475257628401,46.9884519400415,10.6184303184643,25.4928418179641,149.539862976464
827,24.5833420184988,15.4351184475103,15.4351184475103,161.107693827187,23.4776848530614,23.4776848530614,142.067129484173,142.067129484173,147.453430253485,147.453430253485,15.2475257628401,65.1353228342125,10.2996440582564,23.968171914327,156.007865267797
835,23.179602567332,16.9390917506663,16.9390917506663,195.628286933124,22.773245733497,22.773245733497,148.261664907877,148.261664907877,171.386573368451,171.386573368451,15.2475257628401,86.4459880112084,9.9349940554839,22.822674511467,162.203358275878
843,27.175507534867,22.7351525236871,22.7351525236871,225.203712168222,21.3070874602523,21.3070874602523,154.106196098041,154.106196098041,191.606615069459,191.606615069459,15.2475257628401,110.27025317257,15.2475257628401,26.7028533500279,168.253079001611
851,21.9810643975718,21.2053576602835,21.2053576602835,223.495855847655,17.4341082424093,17.4341082424093,159.803750592989,159.803750592989,189.946178993406,189.946178993406,15.2475257628401,140.906202423427,15.2475257628401,21.6935199042412,174.270308995546
859,22.352515183563,20.2518213188228,20.2518213188228,239.314202589223,18.100070426271,18.100070426271,165.563759226939,165.563759226939,194.431290416822,194.431290416822,15.2475257628401,164.105223657661,15.2475257628401,22.2542271920246,180.425725008419
867,21.6091469100829,19.5522717671808,19.5522717671808,272.872124933838,19.0818229471758,19.0818229471758,171.15322087725,171.15322087725,211.90636205565,211.90636205565,15.2475257628401,191.392070303354,15.2475257628401,21.575025272089,186.445772837871
875,18.7413683626688,18.3648139844193,18.3648139844193,273.253778741323,17.1370386171813,17.1370386171813,174.391500479076,174.391500479076,215.349810012561,215.349810012561,15.2475257628401,213.54559192284,15.2475257628401,18.740809919691,189.930511786661
883,18.9736170882139,17.5664174593228,17.5664174593228,293.802666349873,18.1599999215987,18.1599999215987,176.077963654105,176.077963654105,225.679039580279,225.679039580279,15.2475257628401,230.341627106223,15.2475257628401,19.0054607538519,191.764253253796
891,17.7365644560273,17.0554325994992,17.0554325994992,301.932211348183,17.3252533597507,17.3252533597507,177.438233381999,177.438233381999,233.739688741535,233.739688741535,15.2475257628401,245.979410503722,15.2475257628401,17.7687965150084,193.259115756301
899,17.9003813542775,16.8890743859145,16.8890743859145,323.42957807948,17.9450576102856,17.9450576102856,179.406573823397,179.406573823397,245.365691379444,245.365691379444,15.2475257628401,259.35280975875,15.2475257628401,17.9444680478286,195.443193574768
907,17.4503749544244,17.2495334451983,17.2495334451983,334.856100796619,17.079866098848,17.079866098848,183.739170331982,183.739170331982,252.138341936779,252.138341936779,15.2475257628401,272.693971106992,15.2475257628401,17.4944517374214,200.385285609615
915,17.2378175478736,17.3832084853147,17.3832084853147,353.342249031754,16.9869380140665,16.9869380140665,187.985666706226,187.985666706226,257.043306422053,257.043306422053,15.2475257628401,284.689059799837,15.2475257628401,17.2849196417432,205.741753036609
923,16.4021246152033,17.3008331635309,17.3008331635309,336.267920299505,15.2892990660154,15.2892990660154,258.234479524971,258.234479524971,249.183533635707,249.183533635707,15.2475257628401,294.012988340036,15.2475257628401,16.4456595449804,245.508965024536
931,15.8611566201931,16.7942024729365,16.7942024729365,909.68907828478,14.77424425024,14.77424425024,634.70597415201,634.70597415201,237.870657759728,237.870657759728,15.2475257628401,299.264107724963,15.2475257628401,15.9042326728028,694.928387829497
