pos,k_5,m_5,mp_5,al_5,alpha_5,l_5,j_5,r_5,c1_5,K_5,f_5,g_5,Q_5
1,0.065038908453819,0.849048627680763,0.750368304475454,2.50049728021293,0.0290510668580567,0.0705550326219772,0.493073777011875,0.0175149039055903,0.820942774527289,1.98659136823455,0.343654011338956,0.0175034430835338,0.521516124753629
2,0.0673696880192097,0.989356212550669,0.760617842021225,2.50534338373971,0.0357756073911412,0.0786440196770232,0.92414961702248,0.0178035516145377,0.975234550212388,2.36034194092542,0.48481446885971,0.0175351800870094,0.605250886527431
3,0.0688055010150404,1.30356340101145,0.813989441558322,2.53192985120586,0.0416445075684596,0.0868530221802937,1.30921957201197,0.0192607120828558,1.21083747300253,2.88215455915673,0.708695952519913,0.0176820735973577,0.693806833717104
4,0.0701424302040925,1.73149540200044,0.952595304715187,2.63087675538623,0.0489656815154451,0.0947199191244554,1.64775535233477,0.0221550246888601,1.46329828118803,3.41266502239564,0.870716247111062,0.0181381787872641,0.827232868014217
5,0.0713483282278002,2.35771841670265,1.25354337334256,2.83574844722848,0.0614982041037958,0.103303939388675,1.88524862372959,0.0272511638994767,1.82458158033778,3.7772012967038,0.960974469539744,0.0191077800567684,1.00062089389544
6,0.072508864340867,3.33126239008363,1.77640304390003,3.1540619527395,0.0756550610349591,0.111966698321124,1.98395250226648,0.0323366690947151,3.06008348037884,3.95522224206162,0.996856489002309,0.0208979144257618,1.29845777622885
7,0.0733812038495973,5.67904392394097,2.70016605133898,3.7488844483477,0.0882022252164866,0.121941404777966,1.99994529159388,0.0412673712645222,3.81350141605718,3.99765876325957,0.999960028993916,0.0273055551604067,2.07019200641729
