n_median,p_median,z_median,rp_median,rp_lb68,rp_ub68,rp_lb95,rp_ub95,rz_median,psynth_median,predation_median,mldloss_median,noZoo_median,noMLD_median,zPred_median,zMLD_median,p_maxL_median,p_noZ_median,p_maxMLD_median,light,mld,dmld,pgr_median,pgr_lb68,pgr_ub68,pgr_lb95,pgr_ub95,dps1_median,dps1_lb68,dps1_ub68,dps1_lb95,dps1_ub95,tavg,drp_median
1.3584177952924,2.66705393317932,4.7138657191669,-0.00547314790070073,-0.0102831351471813,-0.0024285380398923,-0.0102831351471813,-0.0024285380398923,55.8529875296267,0.985743814639008,0.991007814971814,0,0,0.636668841033285,0.130898382230078,-0.00102174285740945,2.68361227589652,NaN,2.68325659611449,134.000441650142,21.6399492552926,-0.208664827936432,-0.00321571978325983,-0.0240099828442608,0.00831906245155959,-0.0240099828442608,0.00831906245155959,2.64090484734128,2.45344303368786,2.74039128264021,2.45344303368786,2.74039128264021,1,-0.0356377960145353
1.19306545585029,2.62175927247543,4.70172908768226,-0.0051042719134818,-0.00765882538957516,-0.00218577580317966,-0.00765882538957516,-0.00218577580317966,56.4792170255749,0.934381237041735,0.939604579766316,0,0,0.599910550975072,0.119403142086659,-0.000913663827375205,2.65150257592469,NaN,2.67833531017587,135.549844271396,19.4244398752567,-0.1225607869018,-0.00597032670266474,-0.0169642398300454,0.00255520384120124,-0.0169642398300454,0.00255520384120124,2.59767839685873,2.42270614715136,2.7588733578601,2.42270614715136,2.7588733578601,2,-0.0541417495245566
1.07215097761018,2.58119181610442,4.67622304306912,-0.00440515073556842,-0.00704059967750591,-0.00175027357006211,-0.00704059967750591,-0.00175027357006211,57.0567481558867,0.878601434265744,0.882883995608899,0,0,0.570085692793921,0.109639955065819,-0.000750242250230157,2.61932048491517,NaN,2.66141360653612,129.877437875071,18.3214873459886,-0.0397785669167134,-0.0044767670897425,-0.0131214755055625,0.00679659896555418,-0.0131214755055625,0.00679659896555418,2.66895674161926,2.59255904060435,2.78873110335535,2.59255904060435,2.78873110335535,3,-0.0611251958421605
0.982287438131756,2.55314731783586,4.64197289841948,-0.0030770127442511,-0.00594971157722515,-0.00134151705478974,-0.00594971157722515,-0.00134151705478974,57.447567041701,0.828208636849036,0.83160219939622,0,0,0.548714571264899,0.103203551153678,-0.000502096628650092,2.590358270744,NaN,2.64386123712855,131.090459147374,18.6984903696494,0.00116159096249834,-0.007323358317589,-0.0181897951599946,0.00367832343324751,-0.0181897951599946,0.00367832343324751,2.49761700647733,2.31061592730023,2.64880370108365,2.31061592730023,2.64880370108365,4,-0.0592523698004512
0.916497802491936,2.52973064381556,4.60160068378381,-0.00269328399996445,-0.00562606007135665,-0.00117738987694632,-0.00562606007135665,-0.00117738987694632,57.759925908746,0.778701394528987,0.78144296404831,0,0,0.532984632567583,0.0981689418833796,-0.00043106173479131,2.5729133897152,NaN,2.6229340194676,123.14657166679,18.4697542692556,0.0362237878283141,-1.94653553644899E-05,-0.00828375321631957,0.00737927822468084,-0.00828375321631957,0.00737927822468084,2.49023598670491,2.30723786147309,2.62150663182706,2.30723786147309,2.62150663182706,5,-0.0609752607855305
0.887415976302482,2.50306115366172,4.55668937015647,-0.00439520227912189,-0.0109076169826538,0.000577965055298417,-0.0109076169826538,0.000577965055298417,58.0843791227516,0.729582121176803,0.733832028177022,0,0,0.524733978726545,0.0937139383157059,-0.000653328267469183,2.55902900462867,NaN,2.5874091242712,107.945322052801,18.3493655290886,0.110907015952868,-0.000803339885678084,-0.00719670641400083,0.00984886750259541,-0.00719670641400083,0.00984886750259541,2.49319614199713,2.35217601951548,2.69020981368606,2.35217601951548,2.69020981368606,6,-0.0692317759512544
0.82212817880583,2.51017760071491,4.50923401872056,-0.000547771602355092,-0.00261173950424365,0.00154386428527795,-0.00261173950424365,0.00154386428527795,58.0346916140691,0.701093184704367,0.701662853998671,0,0,0.511151998482568,0.0941733468909407,-8.6028264181387E-05,2.54309227703746,NaN,2.5782741847778,123.416219031407,19.567861277529,0.166517287978074,-0.00654361592455609,-0.0230752402296142,0.00952786643809626,-0.0230752402296142,0.00952786643809626,2.49714983794858,2.33373086092424,2.65743863243727,2.33373086092424,2.65743863243727,7,-0.0384874429092615
0.807530444445701,2.47554858921201,4.45980466869659,-0.0043665197779093,-0.00861707984132836,-0.0014145983697809,-0.00861707984132836,-0.0014145983697809,58.4278524062718,0.645317859960671,0.650085850979219,0,0,0.505530750364103,0.0886361410502325,-0.000652608634028466,2.52955153889758,NaN,2.5573800083732,101.128707049242,21.1315226521244,0.182495455097889,-0.00893945101882808,-0.0164332138805287,-0.00555984658039376,-0.0164332138805287,-0.00555984658039376,2.47095582944863,2.27525723768752,2.82219734238695,2.27525723768752,2.82219734238695,8,-0.0837709107467692
0.774207116891835,2.4729282826286,4.40643936488832,-0.000989134492868562,-0.00302617409515305,0.00183208195849076,-0.00302617409515305,0.00183208195849076,58.5025079540274,0.612602019607737,0.613338806701665,0,0,0.498789979624214,0.0876151465796144,-0.000143153598733276,2.51916080353059,NaN,2.5349651275715,104.8147085204,22.3457804405623,0.215735934904671,-0.00698976399585525,-0.0145583672761371,-0.00303329285301915,-0.0145583672761371,-0.00303329285301915,2.33614935980778,1.85403750509841,2.63823143499838,1.85403750509841,2.63823143499838,9,-0.0536877583706704
0.788756696653248,2.4366155184955,4.34834144113562,-0.00481410848042178,-0.00800253585907592,-0.00152850029754051,-0.00800253585907592,-0.00152850029754051,58.9085721826049,0.559398954266028,0.564261456246929,0,0,0.499520060332314,0.0822595773569505,-0.000682187083428731,2.508413468724,NaN,2.49678773951275,83.6426721103602,23.9477521998783,0.305304960636493,-0.00259894189705184,-0.0175688184544671,0.018440482294325,-0.0175688184544671,0.018440482294325,2.28260301349671,2.20029454299479,2.38800920553874,2.20029454299479,2.38800920553874,10,-0.094480498609875
