n_median,p_median,z_median,rp_median,rp_lb68,rp_ub68,rp_lb95,rp_ub95,rz_median,psynth_median,predation_median,mldloss_median,noZoo_median,noMLD_median,zPred_median,zMLD_median,p_maxL_median,p_noZ_median,p_maxMLD_median,light,mld,dmld,pgr_median,pgr_lb68,pgr_ub68,pgr_lb95,pgr_ub95,dps1_median,dps1_lb68,dps1_ub68,dps1_lb95,dps1_ub95,tavg,drp_median
3.08875343388759,2.94633538564741,6.04485161948057,-0.00295815984604672,-0.006907296183569,0.00358452556582745,-0.006907296183569,0.00358452556582745,51.208650710405,0.534065480197077,0.499828092843026,0.0368744805012029,0.0367335204508309,0.442811148826783,0.0226546545915658,-0.000730929469785527,2.85537460455208,4.91433711221842,3.09544532360517,121.809845271144,23.022142634218,-0.246593859071463,-0.00288432325504624,-0.0162107768627937,0.0115950256770925,-0.0162107768627937,0.0115950256770925,3.59284170046186,3.28822351823014,3.7844234253977,3.28822351823014,3.7844234253977,1,0.105869615585231
3.18590924640923,2.89307447642807,6.13105246011383,-0.00597802439516262,-0.0225839642016731,0.00584599806982496,-0.0225839642016731,0.00584599806982496,51.7139600138684,0.553482253950289,0.518894322258175,0.0409552884169656,0.0400764119582082,0.465639646595288,0.0204987235579722,-0.00155703736816226,2.83048225615935,4.96899577075914,3.0994427654132,108.517825273035,20.6246552410772,-0.140409731231768,-0.00771028634490067,-0.0161632136419004,0.00616424992355084,-0.0161632136419004,0.00616424992355084,3.54755775993334,3.27344744389112,3.80150061256899,3.27344744389112,3.80150061256899,2,0.0398983397958805
3.27813198228088,2.87204387270531,6.1701029438186,-0.000921832455574004,-0.00905119659748275,0.00663019344261826,-0.00905119659748275,0.00663019344261826,51.9679533202919,0.569377614317231,0.528087706352714,0.0436998493282498,0.0418363206839568,0.489240780302416,0.0194681232899186,-0.00061837430463178,2.81980012986122,5.01406107642268,3.0831912724327,97.8554792983226,19.5013773933964,-0.0342256024378434,-0.00852654193323949,-0.0239061384216854,-0.00307827556264332,-0.0239061384216854,-0.00307827556264332,3.49963371107645,3.33372486896383,3.65983991226872,3.33372486896383,3.65983991226872,3,0.033101283707147
3.3474506721243,2.84036346101006,6.17266243465018,-0.00140766480730145,-0.0170561926360566,0.0174919966321313,-0.0170561926360566,0.0174919966321313,52.2433907816967,0.555090090793938,0.515106616237251,0.0452712331010362,0.0409592386791193,0.506798411111815,0.0184421921465734,-0.00117560419319956,2.81942101507795,5.03101908295832,3.05979383247559,74.1355377142444,19.6523090846556,0.0188664620980899,-0.00377102236451893,-0.0171595046033938,0.00625167164941041,-0.0171595046033938,0.00625167164941041,3.40779482818424,3.21017744877702,3.51045084225823,3.21017744877702,3.51045084225823,4,-0.0219643610782237
3.36828329702548,2.89364692935649,6.15986930667972,0.00824267353331934,-0.000979021560629298,0.0158355129857403,-0.000979021560629298,0.0158355129857403,51.8044849516182,0.579494990406796,0.530534577424412,0.0454542416217069,0.0403704209986464,0.514103548096802,0.0202266188012817,0.000735876010591047,2.82197509019066,5.05620196950333,3.034488968213,113.797696648265,19.8032407825689,0.0749281866721533,-0.000781604988499411,-0.00707646797316085,0.0102218122367788,-0.00707646797316085,0.0102218122367788,3.34292075353559,3.190316966261,3.49451728387601,3.190316966261,3.49451728387601,5,0.0442668687724827
3.38373362068803,2.85626051712604,6.12439715974508,0.00369734459843178,0.00114252220460044,0.0103378706474542,0.00114252220460044,0.0103378706474542,52.0989885868992,0.544844013472356,0.500797969838362,0.0480715577211271,0.0400672271678969,0.516922856776711,0.0190105374996087,-0.000974151078056298,2.82926109344648,5.04627286896919,3.00912793007086,91.517640017592,19.9541724837506,0.164626946392779,-0.00266349826805475,-0.0120232371555229,0.0055449801287125,-0.0120232371555229,0.0055449801287125,3.40912917432799,3.24801180178727,3.71289701594261,3.24801180178727,3.71289701594261,6,-0.0635832386865442
3.401683852815,2.85611769153714,6.05030591083521,0.0104523097513989,0.00122502099120023,0.0193556331506536,0.00122502099120023,0.0193556331506536,52.1299914257143,0.512636476155395,0.464511396659134,0.0490227722500678,0.0373936105671009,0.521790837280678,0.0189202051710448,-0.000206112708548575,2.84865642894591,5.02659601883441,2.98295669363407,82.8211136286986,21.4505855647873,0.254325705607662,-0.0126643985609207,-0.0205900927741008,-0.00826711719495916,-0.0205900927741008,-0.00826711719495916,3.38903630846026,3.21857393284003,3.75577433594092,3.21857393284003,3.75577433594092,7,-0.0581883759054238
3.41014842354517,2.84617055315979,5.9626785391748,0.00784241109864775,-0.00291198151087094,0.0224032842797229,-0.00291198151087094,0.0224032842797229,52.1993775195464,0.4665417938769,0.424349773811416,0.0457015400888361,0.0338957786548664,0.523856984898452,0.0186099590593029,-0.000842250683105455,2.87110053243917,4.98856657854024,2.95637112428337,72.9919274448856,23.7542874959956,0.287962740939663,-0.0153723752291033,-0.0343586375538154,-0.00196018981165917,-0.0343586375538154,-0.00196018981165917,3.27899679510228,3.11509843852849,3.56897173454561,3.11509843852849,3.56897173454561,8,-0.0999983828845197
3.40816714694609,2.87991756507868,5.85527644639427,0.0198188816562159,0.0143173643351207,0.0309505439128859,0.0143173643351207,0.0309505439128859,51.9488497783223,0.444403468274165,0.393107100904392,0.0472183010543715,0.0310533470534789,0.524141761658154,0.0195431714169996,0.000856833171103996,2.88530315393112,4.94471491317023,2.930241903997,78.2490440363194,26.0579894183345,0.429716962041196,-0.0126725309474375,-0.025268503286655,-0.00234595235785958,-0.025268503286655,-0.00234595235785958,3.1051836088659,3.04960098910825,3.21873478936419,3.04960098910825,3.21873478936419,9,-0.048172914805873
3.4021691386919,2.87195158263136,5.7125402788453,0.0203149363752211,-0.00086706677052925,0.0347906685133644,-0.00086706677052925,0.0347906685133644,51.9772476951033,0.393467047434243,0.344096336561285,0.0503479480700633,0.0286901423492379,0.522338979786847,0.0194194048042831,-0.000271187472122278,2.91652996055787,4.88021843781591,2.90366720097857,68.1839579166567,28.3616913473392,0.618722591703829,-0.0116587729093989,-0.0180897803018992,-0.00491372086063124,-0.0180897803018992,-0.00491372086063124,3.02009930296178,2.87989101075627,3.17152937736021,2.87989101075627,3.17152937736021,10,-0.128339914590971
