p_median,p_lb95,p_ub95,p_lb68,p_ub68,p_maxL_median,p_maxL_lb95,p_maxL_ub95,p_maxL_lb68,p_maxL_ub68,p_minL_median,p_minL_lb95,p_minL_ub95,p_minL_lb68,p_minL_ub68,p_noZ_median,p_noZ_lb95,p_noZ_ub95,p_noZ_lb68,p_noZ_ub68,p_maxMLD_median,p_maxMLD_lb95,p_maxMLD_ub95,p_maxMLD_lb68,p_maxMLD_ub68,p_minMLD_median,p_minMLD_lb95,p_minMLD_ub95,p_minMLD_lb68,p_minMLD_ub68,p_maxLNZ_median,p_maxLNZ_lb95,p_maxLNZ_ub95,p_maxLNZ_lb68,p_maxLNZ_ub68,p_minLNZ_median,p_minLNZ_lb95,p_minLNZ_ub95,p_minLNZ_lb68,p_minLNZ_ub68,p_maxMLDNZ_median,p_maxMLDNZ_lb95,p_maxMLDNZ_ub95,p_maxMLDNZ_lb68,p_maxMLDNZ_ub68,p_minMLDNZ_median,p_minMLDNZ_lb95,p_minMLDNZ_ub95,p_minMLDNZ_lb68,p_minMLDNZ_ub68,p_zOnly_median,p_zOnly_lb95,p_zOnly_ub95,p_zOnly_lb68,p_zOnly_ub68
2.32201670328935,2.27522221000064,2.37990851842015,2.29740215901247,2.34948049405304,2.75296233263367,2.7166975731045,2.79909286574341,2.73377039178377,2.77611271195946,2.1677885263676,2.10257346039174,2.22021172350265,2.13929320261156,2.19558457547574,4.01289513340934,3.95666627636377,4.07235782483653,3.98506858084081,4.04008658133152,1.6306279810833,1.56524291127695,1.7037889216446,1.59642734851194,1.66780741361788,2.2994428447678,2.24236265747298,2.38685801284497,2.26137237530398,2.34974148606945,4.28209305714739,4.23960971281875,4.33501246832315,4.26185160978413,4.30286173476795,3.85225480398717,3.78574295924882,3.91254439443741,3.81862238092187,3.88359870576944,2.49476696168028,2.20060564248798,2.74970218756925,2.33468195721896,2.6299474427006,5.58297201292362,5.39276874905353,5.71683460940439,5.47131842795776,5.68639698065342,2.21648023590831,2.15921127247533,2.32478252744161,2.17788018740089,2.27836602175581
2.33022348874269,2.28379688721998,2.3892415666628,2.30548393936831,2.35762130671334,2.71106729354623,2.67543697712802,2.75739514785302,2.69203448481625,2.73366077717295,2.17380931377039,2.10657813887487,2.22760980248144,2.14512324468891,2.20169497531892,3.97678419781676,3.92055534077119,4.03624688924395,3.94895764524823,4.00397564573894,1.57793065824933,1.50526966408099,1.65740930507294,1.53988571701192,1.61794495582101,1.51262828405566,1.32928682085858,1.78990475502184,1.37630168672211,1.67238489238423,4.2459821215548,4.20349877722617,4.29890153273057,4.22574067419155,4.26675079917537,3.81614386839458,3.74963202365624,3.87643345884483,3.78251144532929,3.84748777017686,2.42309617912019,2.12323185762066,2.68117308552275,2.26033296460118,2.56012284650996,5.58297201292362,5.39276874905353,5.71683460940439,5.47131842795776,5.68639698065342,1.44307609450897,1.27517777798544,1.73106217955488,1.3176430677234,1.60729804886502
2.35401070948654,2.30709982441979,2.41312219009259,2.32959983885055,2.38135298118615,2.68176955766476,2.64590904467142,2.72540877373317,2.66308869857645,2.70348510312349,2.19136307093696,2.12293760766662,2.24625114306824,2.16170285776586,2.21894232935176,3.9571413554672,3.90091249842163,4.0166040468944,3.92931480289867,3.98433280338939,1.52674202378039,1.44473988267191,1.6150386988478,1.4836764683817,1.57208899094351,1.42385964217185,1.14744417950534,1.79936671831039,1.23086203735009,1.6426236340528,4.22633927920525,4.18385593487661,4.27925869038101,4.206097831842,4.24710795682581,3.79650102604503,3.72998918130669,3.85679061649527,3.76286860297974,3.8278449278273,2.35070318194767,2.04263261940888,2.61285743784217,2.18365887164372,2.48794103479955,5.58297201292362,5.39276874905353,5.71683460940439,5.47131842795776,5.68639698065342,1.40088824856323,1.14949901881604,1.77151265042665,1.22778637333251,1.6141297648034
2.23523277743254,2.18856480264648,2.2912152888697,2.2110391213794,2.26288195173069,2.53433050843082,2.49501340018963,2.58618847877505,2.51223844374812,2.56065992069269,2.06082672739237,2.00782910901584,2.10654309446287,2.03349433302721,2.08408515464101,3.78193957208847,3.73327252206565,3.8293689219635,3.75974353596125,3.80496394667338,1.48237685946808,1.39417670613042,1.57754306536673,1.43453315803004,1.53305460659967,1.56241609535562,1.22961803930679,1.95014227234774,1.34226279388901,1.79258808167171,4.05234690962823,4.01351133978567,4.09469590358612,4.03350207366447,4.07303334992145,3.62004852953348,3.5653898543671,3.67003186854494,3.59404741038721,3.64563145172098,2.284680789963,1.96815708260671,2.55215565837034,2.11378315415736,2.42239370671854,5.58297201292362,5.39276874905353,5.71683460940439,5.47131842795776,5.68639698065342,1.58487920944645,1.28489923775204,1.95914685020043,1.39416844186277,1.79842079455724
2.16722440791252,2.11598406471698,2.22833695367414,2.13893540764517,2.19780602876673,2.4522735382758,2.40623158145363,2.50880231177739,2.42681702374013,2.48036253415987,1.93487235724148,1.88553526676891,1.98077076200504,1.9083165324561,1.95971766830587,3.61529817093561,3.56232409523067,3.66953320226349,3.58993820941498,3.6412311694651,1.46564258474823,1.36948676426852,1.57042016725786,1.41307229037609,1.52043745696129,1.80260767593895,1.44452758910671,2.16954924186346,1.58150690613631,2.02179815723731,3.8846958471326,3.83174980330002,3.93963138017902,3.85834764129267,3.91222655476886,3.42562819368364,3.36890072628178,3.47885222445236,3.39725534585257,3.4501142936577,2.24331646073728,1.91750630030507,2.51586420426897,2.06808072520679,2.3838828366293,5.58297201292362,5.39276874905353,5.71683460940439,5.47131842795776,5.68639698065342,1.83496622015707,1.52726397328255,2.16068540948023,1.65483897675132,2.03428819913582
2.14334750383787,2.08450606246616,2.20651938078917,2.11118724085557,2.17666092526768,2.43530536628566,2.38602623240655,2.49407771373777,2.40741538153973,2.46330773969795,1.83820216094686,1.78075144510156,1.89309641346995,1.80797520878852,1.86717229526804,3.48581352609229,3.41452641240447,3.555985268157,3.45188418182322,3.51887636741037,1.46244731620394,1.35742850208684,1.57687373628988,1.40611614996499,1.52235041623261,2.04456042704743,1.70171357644799,2.34649840733146,1.84958030895094,2.23287140153287,3.7713390330791,3.69217441238112,3.84701298900413,3.72868919223746,3.80959920519257,3.25457756330971,3.1851053626071,3.31965078420319,3.22069786026156,3.2836536540712,2.21566612907525,1.88117308799752,2.49132163097654,2.03659448291213,2.35684077890764,5.58297201292362,5.39276874905353,5.71683460940439,5.47131842795776,5.68639698065342,2.08269396256371,1.79363890713795,2.34428763524895,1.92391820122304,2.24230880159974
2.15718678824557,2.08562864107758,2.22794002800988,2.12004902888403,2.1935641052786,2.46968773051331,2.41805161809856,2.52652947683149,2.44082545254685,2.49572043511383,1.77220745383742,1.70010212761186,1.83881761325864,1.73419188784058,1.80431445648949,3.39406626308565,3.3036874879223,3.48122646409516,3.34777707817237,3.43665174481804,1.46808267645308,1.35389258964782,1.59164825642649,1.40606975684487,1.53330218635596,2.25938278070643,1.95769457668007,2.50017500317611,2.09532809169618,2.41097051368827,3.70701423888762,3.59279915439023,3.80824212412755,3.64150265870372,3.76481080636444,3.10998361979867,3.02320893540238,3.19263807076742,3.0667285994943,3.14770737384556,2.1968285375546,1.85342824903718,2.47449183220131,2.01434706097859,2.3361177166721,5.58297201292362,5.39276874905353,5.71683460940439,5.47131842795776,5.68639698065342,2.30078915670892,2.05044695118695,2.50139995099675,2.16288134354373,2.42241315309769
2.22239963003314,2.14274913512489,2.29752869463192,2.18281532552503,2.26234356442805,2.54768941804964,2.4959407641434,2.60439043043224,2.51938772138196,2.573238587535,1.73659800456826,1.64837072534162,1.81696616296236,1.69042191648908,1.77502517468945,3.34774153416295,3.23226582161942,3.45251741296894,3.2859262844136,3.40097489719205,1.49134039504846,1.36824689758047,1.62261191059185,1.42242257123676,1.56163996902147,2.4440865582424,2.19077427696569,2.62443157184917,2.31013181743091,2.556791760445,3.69223213861124,3.53797393987639,3.81983916702172,3.60195095863157,3.77195707388985,2.99405698386078,2.88950982615548,3.09343939090316,2.94342830652159,3.04055932514547,2.1930419840216,1.84181759739832,2.47235794113699,2.00851881588578,2.334700921891,5.58297201292362,5.39276874905353,5.71683460940439,5.47131842795776,5.68639698065342,2.47401685787837,2.26634174758893,2.62305757983191,2.36324650131606,2.5644919255601
2.34062688749121,2.25428450498595,2.42098715577796,2.2970487089959,2.3819294702673,2.66183907408501,2.61081023991805,2.71331779541051,2.63360565332548,2.68686810698198,1.73815670739462,1.6326758149857,1.83503322072904,1.68256091807491,1.78583724202276,3.35092834343234,3.20756245616949,3.47404078894209,3.27210981049325,3.41667172818068,1.53012878026371,1.39834684741058,1.66916704577095,1.45613544024036,1.60585100660551,2.58651521404948,2.38262630438204,2.71700684124959,2.47958735394399,2.66949318296308,3.72646988327733,3.52416241697188,3.87637683938198,3.61109464501415,3.82423713793534,2.91157887069583,2.78901217195387,3.02907657811117,2.84991201367533,2.96968504012674,2.20463470294407,1.84464298724263,2.4848283264745,2.01702251048693,2.34713771884102,5.58297201292362,5.39276874905353,5.71683460940439,5.47131842795776,5.68639698065342,2.60546868355455,2.43629787159054,2.71272698332229,2.51713648523365,2.67078062904053
2.55840175720372,2.46941653978743,2.6426914083557,2.51213041725608,2.59998241713156,2.79352207639233,2.7463417960099,2.83929725492607,2.76803734934301,2.81664212488821,1.78135767887931,1.65928692841509,1.89722810032701,1.71826378699884,1.83867429218784,3.44302844348105,3.27012902749574,3.57785179235201,3.34622603765722,3.52044895233157,1.60874231345017,1.46724089310172,1.75410647089568,1.52817629067504,1.68775766362992,2.70419685535435,2.54194216510628,2.79727884077772,2.62104824810135,2.7646006060396,3.80497138275748,3.55095958514221,3.97235048033353,3.67285777674917,3.91718454687667,2.86750027469893,2.72202792711662,3.00425366085138,2.79368749678005,2.93548341527974,2.25178983967866,1.88228570244973,2.53009019555971,2.06057816888764,2.39473906055015,5.58297201292362,5.39276874905353,5.71683460940439,5.47131842795776,5.68639698065342,2.69581690607928,2.56454497712939,2.77822722318337,2.63025065832702,2.74317240192137
