pos,k_4,m_4,mp_4,al_4,alpha_4,l_4,j_4,r_4,c1_4,K_4,f_4,g_4,Q_4
1,0.0639605579096231,0.881343179142,0.750008469549652,2.50069752395409,0.0283951704766029,0.0323572191185669,0.143248127488686,0.0175060437154195,1.00402693071847,0.980356164636183,0.208521390616123,0.017500575016814,0.613909735758097
2,0.065841629742434,1.29339071567301,0.760141344934148,2.51097991557619,0.034027277628442,0.0372987258534631,0.36203004777278,0.0185580400155293,1.41742361582159,1.24965728102652,0.280644209729951,0.0175128126562233,1.03544113273541
3,0.0679373491698797,1.92110105280454,0.833140021878574,2.55339940192442,0.0470995081797367,0.0458535916519704,0.952740116786732,0.022130876312049,1.81827459538531,1.74541158989329,0.451404679749496,0.0176394132222078,1.64687405140234
4,0.069743857648529,2.90680555526234,1.07220414212219,2.72802076169042,0.0703775528136138,0.0557985279002723,1.50971489402957,0.0332953793102085,2.41579711049671,2.42043007127241,0.687937437550416,0.0180249079957847,2.20406968918152
5,0.0712162080095626,4.49882850428791,1.66018623988878,3.25010643233532,0.113444692703387,0.066512631408388,1.83657486610061,0.0539330325068817,3.13183979913917,3.24544212724202,0.881577789827864,0.018772459583492,2.79245899034132
6,0.0723862766985758,6.97771318469348,2.92571400187835,6.80973157118656,0.147010752791814,0.0799048231651431,1.9754698539161,0.0692693531348114,3.7599072776047,3.79494472379356,0.975230285898485,0.0198467305897065,3.59013576744465
7,0.0736891565884061,11.4419957229489,4.91840586762833,12.6906670700284,0.159445365389031,0.0925141022297537,1.99987916101218,0.090602633521134,3.99968130246942,3.98805986130099,0.99893531763757,0.0228276621285223,5.05818081703015
