pmN
0.13394256943914
0.13394256943914
0.0680264123703822
0.0938906085960827
0.0413715611357317
0.0915699256044665
0.0589615719753708
0.117798945948327
0.103493634714494
0.0998271550485297
0.178958675834213
0.154988840546976
0.202313732998132
0.202634806763721
0.160359655669652
0.175258410427174
0.197436448711664
0.327472011990774
0.783541115269912
0.742881665944107
0.662869471953747
0.61248673348903
0.59855445892801
0.43367502552344
0.393099269729416
0.299873681081269
0.287527756929442
0.235454511478196
0.21764323898501
0.188435313154089
0.150346466099455
0.17144440266343
0.202321513634926
0.165090103718935
0.197980153570321
0.166051044664611
0.166355783843631
0.20204978225257
0.156096740836881
0.139081146888123
0.118621669186041
0.070596104111235
0.0887526590271455
0.110654936572284
0.0690154582769102
0.122573305118044
0.110031947523078
0.110031947523078
0.11908842341975
0.0618173672241592
0.0687377293016623
0.0568578461837638
0.0779278188244081
0.100924774477372
0.168740020456269
0.128927447321717
0.119024488787711
0.144801569461487
0.139784947100492
0.241152875776443
0.194148276463222
0.209621125641811
0.247214436339918
0.362661411872415
0.594507018467226
0.438703756331106
0.438374247867691
0.694819400310653
0.593415517922709
0.561874811244142
0.422792682688932
0.326288742384863
0.272011712064946
0.229335651718276
0.223973951466227
0.206084604910325
0.211614729910716
0.188358941971988
0.209348416286224
0.229780713220879
0.25714323790447
0.208527917998941
0.209153313279354
0.155267938898402
0.156463633728781
0.136716859025289
0.122130570925553
0.0913231506018376
0.0881414264140349
0.0808542684069377
0.0512291451884517
0.0613113072997579
0.0623845375090625
0.0623845375090625
0.1150592795398
0.0807434630676545
0.0912906151813829
0.0893444562108529
0.142408076272044
0.100176360275379
0.172975645208842
0.195941609844082
0.263245236744561
0.182962487396394
0.23782317075037
0.259748242788875
0.264265564766921
0.197946682587989
0.255108320014438
0.234356675966745
0.244207147032236
0.251547410110393
0.268550076232208
0.322889726836624
0.338044615491418
0.399967340491785
0.369777305543518
0.302690144623131
0.264465331585454
0.205352488109849
0.179205198372431
0.184710387496785
0.166449871611655
0.165934855349794
0.160901377578846
0.183176734985883
0.167103661501909
0.164151398545115
0.113571872712317
0.173184058012052
0.199624655901016
0.19023386199692
0.133609186290809
0.129975274189683
0.0635339748560757
0.0548400671262592
0.111313989592465
0.0337526907045649
0.065755692462511
0.065755692462511
0.0595874735320088
0.0815591844633705
0.0691938851085597
0.099340785430117
0.053877984299927
0.118937968542722
0.0833167108438864
0.144910239014819
0.0979770753660821
0.125830412677004
0.164862515870936
0.10151658954101
1.07450854721126
0.478878322664218
0.394330767806944
0.306862088897736
0.448591902695524
0.624734192593812
0.485319717452001
0.361497775376894
0.407339396610492
0.342734752058652
0.264349778745358
0.226122655922191
0.180506181325646
0.183612628985019
0.179672653991483
0.162324514813297
0.132897432606978
0.137694678051386
0.145567281447677
0.150444522237512
0.157007665340079
0.226101988407889
0.158610532458341
0.137174289034972
0.189373756697547
0.131618963064517
0.0993277951571291
0.0430652839509027
0.0959966178502467
0.155298557636848
0.0504503263824802
0.0745280445191659
0.0473449008109057
0.0473449008109057
0.062560816584751
0.154308380635538
0.140776920951657
0.137948500124191
0.0714102931311803
0.0781453372592904
0.132198503696463
0.100510284785934
0.11243638914644
0.0801500748440649
0.133088125444269
0.0959017739448184
0.161132613912036
0.206655552180034
0.243782113668474
0.477084116867196
0.414142737608702
0.30339821207513
0.405704598827437
0.259048818642468
0.288485857215687
0.245949795546276
0.257816066437775
0.299283880557396
0.241262458223186
0.201905982262983
0.218098508006096
0.202506396373504
0.174980891282141
0.179439161556212
0.144255391970234
0.20721429915845
0.200551947985002
0.136646234061378
0.135309701322332
0.120153765775846
0.159854917796992
0.103341502097423
0.152975703553831
0.0991024916593027
0.0679661897669386
0.0734877467578279
0.0617947431811405
0.0553497313177025
