tavg,P,P025,P05,P1,P2,P4
1,-0.00383278978316054,-0.00454836606750732,-0.00432443574519398,-0.00397391387536041,-0.00384958704508977,-0.0038308497727525
2,-0.00276095011455605,-0.00323279723483248,-0.00317935575497504,-0.0030169272264197,-0.00294645104270985,-0.00293545831589224
3,-0.00250256237479369,-0.00359396401480966,-0.00332359108086816,-0.00298616130135265,-0.00288668447490704,-0.00287255338751892
4,-0.00279767116220969,-0.00433296089069413,-0.003862925629281,-0.00336620303737072,-0.00323930374604396,-0.003222103991539
5,-0.00177321020218877,-0.00293111076532025,-0.0026347344916058,-0.00230738681684656,-0.00222134196554848,-0.00220960670170735
6,-0.00234235765185286,-0.00342716369237859,-0.00322961097310522,-0.00300377633482186,-0.00294315545499612,-0.00293484990485736
7,-0.00243628049939147,-0.00500727015094531,-0.00411051928803055,-0.00324935624849252,-0.00305358348489537,-0.00302826352905821
8,-0.00269009396601863,-0.00582458810013538,-0.00472762020538292,-0.00367025993778704,-0.00343149319028023,-0.00340076099222483
9,-0.00166098189602326,-0.00400759703410033,-0.00317077840922066,-0.0023526498164074,-0.00216636292435113,-0.00214235025566093
10,-0.00210988736382974,-0.00439226000200153,-0.00378723435872223,-0.00318120679935019,-0.00304124568525128,-0.00302315275975303
11,-0.00406775651427469,-0.00809174984543528,-0.00679489954378842,-0.00548033055971408,-0.00517727271898959,-0.00513822838193368
12,-0.00595128833395815,-0.0102975154553793,-0.00908030346285262,-0.00780078593195578,-0.00749927082856289,-0.00746026358465336
13,-0.00709132442883704,-0.0107132234223181,-0.00973489298195728,-0.00867019904167905,-0.00841332292340758,-0.00837992220317022
14,-0.00329130806687243,-0.00583381418870117,-0.00483705642513499,-0.00378343157555809,-0.0035304097260546,-0.00349750216129685
15,-0.0119379271599438,-0.0169837221667535,-0.0164668308908987,-0.0156587724682638,-0.0154308446653845,-0.0154003501400875
16,-0.00233761836354302,-0.00617565630341978,-0.00328403919800848,-0.00115619470488858,-0.000635938164040262,-0.000568082504024503
17,0.00353880583537034,-0.00389379751213783,0.000231728989018298,0.00438203112305126,0.00581375777024484,0.00589457144508408
18,0.0138046642543071,0.00912756396689529,0.013018775442839,0.0166599061042834,0.0174679842384494,0.0175677837079834
19,0.0151720800191978,0.00545084377499,0.00979303076658486,0.0156570559112307,0.0170247973403643,0.0172098899309218
20,0.0198091365061146,0.0102196962707667,0.0152052115133545,0.0210656355017965,0.0225505622240002,0.0227503454953503
21,0.0209777706715162,0.01170912025366,0.0169612466478032,0.0228708519761163,0.0243435580156007,0.0245403714918695
22,0.0182342342623627,0.00827968960759067,0.0135181065146169,0.0198273768440581,0.0215048102063057,0.0217325356949821
23,0.0197443060007281,0.0078407238230066,0.0143126497763335,0.0230301281573837,0.0255277230580154,0.0258702502514663
24,0.000989217181353125,-0.0106575585516813,-0.00716827312478752,-0.00213912078999866,-0.000377338513709379,-0.000114426164203051
25,0.00957716477026068,-0.00270709629905337,0.00426307683612287,0.0142002380989735,0.0170983732373451,0.0174925694652619
26,0.00883458646869741,-0.00307826021931946,0.00355111522013037,0.0117576689934237,0.0136952590933897,0.0139384941412652
27,0.000942079962831871,-0.0105019076348437,-0.00284727326147338,0.00613754453619963,0.00778950032109649,0.00796739438970588
28,0.00858307426522206,-0.00422172302562748,0.00561551697502912,0.0162903581713835,0.0179345976793348,0.0180913713809285
29,0.00869829225508774,-0.00272980136470693,0.00646963055030257,0.0130986716381521,0.0127741811441064,0.0126354050523706
30,0.0149249984190881,0.0023542576050453,0.0130130082835632,0.0189274685261752,0.018186092142831,0.017989158080122
31,0.0220346525670039,0.0134400386648026,0.0230084213348078,0.0233027616481975,0.0200769062875206,0.0195066188045318
32,0.0208848692235276,0.018444442486221,0.024215071674612,0.0161686396035903,0.0109190563970523,0.010127410235125
33,0.0191014105794172,0.0251076060301096,0.0233798573542803,0.00920545269853565,0.0038318249276072,0.00309965849545116
34,0.0246500252298053,0.0540231628994805,0.0287933165717542,0.0364117114269298,0.00434293421309186,0.00376194029061477
35,0.00201454104773161,0.0190767525437837,0.0298701908138531,0.00550157996430926,0.000230587705413476,-0.000431270336825437
36,-0.000371221126374848,0.0202025379294869,0.0166955488785786,-0.000342421305805683,-0.00721136707398141,-0.00780820993786948
37,0.0157447902484806,0.0732747163240516,0.0573304765811174,0.010523728853496,0.00710056210694217,0.00711782569703344
38,-0.00414863651092695,0.0627901131143027,0.0176832366295327,-0.0113126547010264,0.0131559312315693,0.0134895904880344
39,0.00696760884079779,0.0418731873303711,0.0200483550572481,-0.00402231636143326,-0.00274107746755996,-0.00272490154049876
40,-0.0110245843233332,0.0298024909211245,-7.25697670640887E-05,0.000946106656449633,0.00129730868542534,0.00130543849941567
41,-0.000677504698665891,0.017993550941197,-0.00503865455748613,-0.000260217662389357,0.000655664086733974,0.000757999908374519
42,-0.0278395335122195,-0.0399743776868387,-0.0216776593375605,-0.00612986637318244,-0.010380437407934,-0.0102315641181415
43,-0.00845137837802907,-0.00601739346360791,-0.00769461578781976,-0.00519987030185532,-0.00448510719830609,-0.00437951397864533
44,-0.00705732221724081,-0.0076494627903553,-0.00600890125847657,-0.00477674347079173,-0.00440233465669217,-0.00434487820101906
45,-0.00771484682540054,-0.00816984091334032,-0.00758048583753808,-0.00691055513047278,-0.0066794485196588,-0.0066435442584818
46,-0.00463482686154318,-0.00575361549651132,-0.00520020094575001,-0.00451396100174539,-0.00429834653540889,-0.00426653348721119
