tc,P,P025,P05,P1,P2,P4
1,0.0153331829543602,0.00673865485560738,0.0144546449971873,0.0241279916825377,0.026340563074934,0.0266097578011241
8,0.0161464572226932,0.00809073537821321,0.0158877528830389,0.0242691970040363,0.0256528541311481,0.0257920149760732
16,0.0128411003403336,0.00404477920011114,0.0107199237997774,0.0174218647765667,0.0183628234387032,0.0184490691623186
24,0.0192215559693559,0.00829951022622333,0.0169861461402128,0.0263577833220516,0.0279206514088582,0.0280855731505477
32,0.0152196023998115,0.00547638358884473,0.0128331605124245,0.0184381211119948,0.0182136354339061,0.0181074198799463
40,0.0204520490914878,0.00911440660767122,0.0179283790861438,0.0242160843901252,0.0237002496455535,0.023543047291723
48,-0.0104669971501274,-0.0195010437936605,-0.0127735644245997,-0.0108699272956907,-0.0131187758580851,-0.0135197976903533
56,0.00769115441812675,-0.0064615014750062,0.00635173575395427,0.0164592891939765,0.0166409926781131,0.016597809972292
64,0.0106185738039165,-0.00265423963845794,0.0112462370007387,0.0176756153704658,0.0152754422684188,0.0148485241053856
72,0.0417341503509748,0.0314943741273173,0.0459674082748196,0.0436048728962213,0.0370691784271013,0.036110795639578
80,0.041040881704913,0.0315167387333245,0.0444259608080333,0.0322510230183974,0.0240141579595247,0.0230451384921764
88,0.0262260244867885,0.0192619055889962,0.0273108706686362,0.00539812854360183,-0.00199828324227192,-0.00263785924622573
96,0.00180910801031886,-0.00412556560970273,0.00237544565300411,-0.0222757562072108,-0.0250956830570536,-0.025083594570185
104,0.00271810066739964,-0.00341185282016497,0.00262750769756652,-0.0190916769893367,-0.0176256455733347,-0.0171901334174671
112,0.00591848294329277,0.00822807794418131,0.0154858606193491,-0.00615166058863205,-0.00519307737812152,-0.00512619982089201
120,0.0168636048688907,0.0456209814934633,0.0497210708568854,0.0165400157133659,0.0141887969674547,0.0136507071912875
128,0.0218082478640262,0.138227161672384,0.0945566591130213,0.027399027582091,0.0216260595811584,0.0207831023257957
136,0.162995468991968,0.51909891071548,0.263407800339669,0.13503707615018,0.122993713591153,0.121428910598363
144,-0.102417588853338,-0.241032541909346,-0.0633590658316257,-0.0406704200903199,-0.0351993482233385,-0.0344293714470868
152,-0.0266392101096128,-0.0200133212219896,-0.0165133480097467,-0.0155452909853433,-0.0144844372985228,-0.0143084327086093
160,-0.0112458281074565,-0.00950903093946595,-0.00913516135986456,-0.00905283021009,-0.0086473601756877,-0.00857552467075238
168,-0.00872189173414389,-0.0080869612070324,-0.00796259253600938,-0.00794711689076293,-0.00774443107521507,-0.00770780333710315
176,-0.00833421268713683,-0.00927945421858886,-0.00895592043113573,-0.00869638016742968,-0.00852913060446724,-0.0085016857677607
184,-0.00168518435301682,-0.0025204015659526,-0.00246529301820883,-0.00240874544857082,-0.00232332690317134,-0.00230841412993438
192,-0.00568840922162443,-0.00657817844476302,-0.00654616934717945,-0.00651369344368638,-0.00646026437702657,-0.00645086601934553
200,-0.00139629011066752,-0.00238109847457402,-0.00223957742116947,-0.00209975963312669,-0.00203775869560482,-0.00202810429540313
208,-0.00437996659810286,-0.00592055939280756,-0.00562392784379635,-0.00534974408180104,-0.00526962336043061,-0.00525825413720622
216,-0.00153127572536799,-0.00248167218537412,-0.00231011130229297,-0.0021444429321353,-0.00209344414312385,-0.0020861165064217
224,-0.00272320987351632,-0.0037443555778506,-0.00362653950557987,-0.00351133842751061,-0.00347552039063207,-0.00347036159047007
232,-0.00696663690289836,-0.0111306757318191,-0.0103259895376421,-0.00959522876609644,-0.00943122971579684,-0.00941002402947625
