tavg,P,P025,P05,P1,P2,P4
1,-0.00539436843950603,-0.0579006372091846,-0.0334110257222303,-0.0106849228946065,-0.0117208686576311,-0.0123346826130885
2,-0.00774392922588502,-0.0639244699523042,-0.0362798887995457,-0.0192959464073216,-0.0202313097333542,-0.0206959986592931
3,-0.00387754584368882,-0.0478999488074348,-0.0199246789459631,-0.00863140062755613,-0.00989245699962241,-0.0102802063447692
4,-0.00604146167666704,-0.0250665289107487,-0.00812702619119677,-0.00182579486555349,-0.00252505588654553,-0.00274837414830225
5,-0.000784478707000471,-0.0131501147115238,-0.00255314817310267,0.00169670846086855,0.000644561419045153,0.000411715443207467
6,-0.00478170107759746,-0.00932333670587376,-0.00488488628482177,-0.00393252127623319,-0.00440846568089312,-0.00452936358634176
7,-0.00813023622825662,-0.0051251474371284,-0.00152872412426347,0.000450664951414835,0.00091671470363348,0.000958372823468438
8,-0.0028445094048302,-0.0013372230637049,0.0027607002014153,0.00780628766911427,0.00864658903761988,0.00875748235156035
9,-0.00559143113568466,-0.00362275514654296,-0.00214405417323538,0.00170208726708867,0.00281527054534214,0.00299145737103804
10,-0.00239505781042924,-0.00438786260685305,-0.00273676410825019,0.00262153285556021,0.00343063143454698,0.0035548702802687
11,-0.0103822338085624,-0.00621910875375127,-0.00412777274558453,0.00170141682108192,0.00425712291607042,0.00466724110751523
12,-0.0101746610146948,0.00197008480012103,0.00301638298620451,-0.00388888098795371,-0.00521940067932431,-0.00485779137483672
13,-0.0100088644261737,0.00248820053624995,-0.00112385142303037,-0.00843683783692587,-0.00753132818355563,-0.00748144327630287
14,0.00493014005042034,0.0128777820103069,0.0102770883742954,0.00261404642151706,0.00226369919552453,0.00177976891413172
15,-0.00709055713264004,0.00931402244395272,0.00620322214702422,-0.00644582090628705,-0.0103500341862594,-0.0104369545244138
16,0.00512716663523574,0.026259122921458,0.0170110030765928,-0.00282155462367855,-0.0052554133253255,-0.00638109977649436
17,0.0035959659103429,0.0174662970186528,0.00855813441812213,-0.00595068113480646,-0.00669419845387363,-0.00688018051994077
18,0.0110001350481253,0.0163505879817991,0.00935663507959365,0.00189266702463379,0.00314031671537933,0.00333888427638408
19,0.00374960758788108,0.00690381755803807,0.0030916845562454,-0.00626493162565809,-0.0081139381188811,-0.00817267280876333
20,0.00534946139560266,0.00861175822494826,0.0039948717822457,-0.00444124290128001,-0.00472350242725616,-0.00502818905716586
21,0.00786402121833891,0.00910236299323765,0.00455446189338759,-0.00207666131925799,-0.00131830481843754,-0.00122632931618101
22,0.00537849323701272,0.00649382400213638,0.0021734330478189,-0.00408779958351895,-0.00335278434873104,-0.00319625331256472
23,0.00405458908549768,0.00204660645937891,-0.000355653970774482,-0.00315515435263855,-0.00135042967316817,-0.000937973105225155
24,-0.0013085836750467,-0.00199236753105102,-0.00454892928356737,-0.00712760444390016,-0.00621191453568044,-0.00592880504825342
25,0.0047939846566972,0.00072057321824367,-0.00043331734167199,-0.000807717932258879,0.00159190104340924,0.00213935046266834
26,0.00840365434805767,0.00407837056427882,0.00317999858898254,0.00341220243209342,0.00629946678354967,0.00696326056741967
27,0.00682449798968482,0.00231155146798698,0.00153952552308557,0.00186840276729731,0.00470747016453531,0.0054183310143202
28,0.0122610924800432,0.00726975100586822,0.0067633556255545,0.00753583782545701,0.0108140758556867,0.0116732644330943
29,0.0153455403486036,0.0102121571053794,0.00974192968267512,0.0104768137561153,0.0138150732736495,0.0147778422747724
30,0.0133113582947385,0.00870639316274211,0.00798440443095413,0.0075528706003135,0.00973889885267405,0.0105994161960701
31,0.0264846418926992,0.0209077195626345,0.0201205988114855,0.01981215775437,0.0222011717539963,0.0232355494321789
32,0.0339922155597465,0.0279370487565753,0.0264044496509145,0.0245186661529347,0.0248660502438006,0.0255340773782058
33,0.0521749134229196,0.0445660626216072,0.0417528905572081,0.0373864864554816,0.0349886364050061,0.0329352127226507
34,0.0378673172123147,0.037512955626193,0.035920660100523,0.0347408873706719,0.0351043560134105,0.0352883887270659
35,0.0280757759348864,0.0318606135023717,0.0316204865914874,0.0313104035626497,0.0306866740704987,0.0308445460010496
36,0.0252981977405801,0.0267116487151382,0.0268261460425414,0.0262224119328751,0.0243561952004222,0.0241486001422581
37,0.016626381651692,0.0217572767012102,0.0209359706199706,0.0180273979942372,0.0147295721317268,0.0142637832711512
38,0.00413785698965234,0.0213439236302781,0.0198203273953553,0.0163849492400515,0.0133713130453225,0.0130824140083239
39,-0.000832183190818869,0.0208002630494052,0.0179930239048268,0.0125482022162327,0.00806311134467174,0.00751281713163164
40,0.0170395057356593,0.0323013112276571,0.0290201575245107,0.0292286731362228,0.0166886694208497,0.0155493550594541
41,0.0161440743218692,0.0354585569557025,0.0425376730362485,0.00171546129671046,-0.00845267109690861,-0.00755172383731716
42,-0.0266562848709692,0.00698007961281823,-0.000342092820126562,-0.00220180060060738,-0.00272224384883445,-0.0037352910136742
43,-0.00337358283331975,0.00930632390417355,0.00606172539868157,-0.00131191550513042,-0.00426278011131449,0.00407508860029422
44,-0.00837777986959911,0.020437620736425,0.0129001583213129,-0.0137801046035478,-0.0162398016507453,-0.017474578487544
45,-0.00932082433235268,-0.02169420707844,-0.0450514890767817,-0.0228651499759037,-0.0245584449130753,-0.0255743719926878
46,-0.0109971057732525,-0.0698982492899609,-0.0391545251703236,-0.0110054432546565,-0.0114252233175887,-0.0120795618569568
