tc,P,P025,P05,P1,P2,P4
1,0.00808629527177108,0.00182168677735854,0.00805243789141801,0.0159268555245676,0.0177691028776727,0.0179956333787643
8,0.00922523541598261,0.00317193600307719,0.0097511244297244,0.0176725587833929,0.0193905696346428,0.0195951589368507
16,0.0137477098504203,0.00490730712347803,0.0128761673205557,0.0235273869875765,0.0262191122978579,0.0265632821558119
24,0.0208459881006297,0.0102798062108124,0.0202872819226257,0.033063016245105,0.0359588369710873,0.0363093957607336
32,0.015099575265704,0.00621752084318521,0.0141805442035118,0.0219203372266209,0.0225675523690126,0.0225776330511423
40,0.0267163954673668,0.0150050803570307,0.0262080185552989,0.0368342536010616,0.0375717422781311,0.0375632772225654
48,0.0177332647411982,0.00894699807804129,0.016956257722091,0.0194074966473368,0.0164966915593479,0.0159438150566664
56,0.0305878132056402,0.0197012277469134,0.0309940571713794,0.0338984882433244,0.0300069444626013,0.0293144159281398
64,0.00987308695689348,-0.00207635230251854,0.0107553372509215,0.0115253537241851,0.00634723543731406,0.00553195387759425
72,0.0108502472003488,-0.000524370328298485,0.0118128378597024,0.00646495800123068,-0.000594382870365825,-0.00154493061001043
80,0.0267700124050736,0.0169818095563433,0.0326975155479036,0.0208709692389701,0.0132583243773406,0.0124395368719094
88,0.0249591610969361,0.0252924748816053,0.0367991450548447,0.00346577056747134,-0.00606627482070758,-0.00693623652923028
96,0.0318671932765524,0.0482828471066609,0.0516172864636917,0.000651869976873168,-0.00317826744536398,-0.00331851785903194
104,0.0462540415508056,0.097539260935106,0.0727370366961778,0.00969731471000574,0.0115456321891755,0.011807666047109
112,0.0219803551939366,0.110509087410708,0.0190996261386037,-0.0178821518188697,-0.0144978150540913,-0.014197533774534
120,-0.00457423105870165,0.101985363478533,-0.0384853164422645,-0.003657483472164,-0.00166422270325475,-0.00148057822663005
128,-0.0251430257585541,-0.0294030376067477,0.0974835202868443,0.0673845822294876,0.0418935562233475,0.0417352034559892
136,-0.0409123446018342,-0.0675958859868969,-0.0240741318773817,-0.0100936166034579,-0.00871826434454792,-0.00841774452227517
144,-0.0377023775825942,-0.030312910299302,-0.0255458741813191,-0.0202501521581613,-0.0191424372032901,-0.0189529122430534
152,-0.013365404633656,-0.0107457652037295,-0.0101473764767091,-0.00867833693190661,-0.00830070401566254,-0.00823028712973535
160,-0.00739553654101898,-0.00652238306662728,-0.00650146516568176,-0.00593983563802664,-0.00577050748076401,-0.0057364742457505
168,-0.0119705899202243,-0.0129254599943405,-0.0129046611978099,-0.0125872062733879,-0.0124876235779715,-0.0124681008071848
176,-0.00181754009847315,-0.0034404502231889,-0.00300581466201317,-0.00240763530147605,-0.00225557289513193,-0.00223193964137757
184,-0.00476734625757761,-0.00575289359863685,-0.00547868765782514,-0.00509901825368966,-0.00500117977389203,-0.00498598931997498
192,-0.00461684672089071,-0.00553920158123774,-0.00541316102277053,-0.00520885223209232,-0.00515332645434666,-0.0051444815077015
200,-0.00167811784705581,-0.00301300852970118,-0.00272939791175297,-0.00241002566988657,-0.00233316656529279,-0.00232218984484618
208,-0.00759214765220758,-0.0107284299066497,-0.0103378525741146,-0.00994196173432375,-0.0098512289107194,-0.00983889517994516
216,0.000924198113721603,-0.000817288032792073,-0.000558034286178114,-0.000285820090165072,-0.000222384715078031,-0.000213727568058455
224,-0.00287879032228928,-0.00422069907601025,-0.0039914566794471,-0.00376104213157771,-0.00370836260881613,-0.00370124790520968
232,-0.0108777529464773,-0.0162293484974031,-0.0158659033092781,-0.015510710184907,-0.0154310746490417,-0.0154206475721985
240,0.00292057588171738,0.000640483957300873,0.00121673232586001,0.00176211063575968,0.0018821823152411,0.00189765676480858
248,-0.00598817420504457,-0.0092091855997836,-0.00875679946957557,-0.0083270774716295,-0.00823226532060397,-0.00822004434486091
256,-0.000467891186127791,-0.00159646313600519,-0.00118518379741801,-0.000797515810321795,-0.000712168047511848,-0.000701193086650105
264,-0.0127704924299059,-0.0200819588405021,-0.0189206533059614,-0.0177687906253792,-0.0175088790889538,-0.0174755348028026
272,-0.000485048100498679,-0.00369476142106153,-0.00210801011772464,-0.000557120420710095,-0.000207471757042237,-0.000162641810343437
280,-0.00972807163066125,-0.0153148818142276,-0.0142210416824134,-0.0130503370858966,-0.0127744839989895,-0.012738822725129
288,-0.0190045100959818,-0.0259463485904882,-0.0253445036183655,-0.0245660718425074,-0.0243652841201219,-0.0243388823683317
296,-0.013993814775179,-0.0172597994728362,-0.0159605715551218,-0.01457945189415,-0.014251422731314,-0.0142089195579913
304,-0.00919091218393335,-0.0116120253148229,-0.0101163103148776,-0.00853614930723398,-0.00816053223093005,-0.00811184017769848
312,-0.00357204364845078,-0.0107850203879632,-0.00589612951190792,-0.000614974148784169,4.41075198994436E-05,0.000129941131458065
320,0.00980319210168477,0.00788747854828397,0.0118369431894293,0.0153231206612016,0.0159843463633644,0.0160683416793508
328,0.00520706178232256,0.00148433787968903,0.00239164004274574,0.0026754107919663,0.00267071804784566,0.00266902335117686
336,-0.00250308586499235,-0.00713394236163401,-0.00730271578733114,-0.00767598787983444,-0.00775942178205025,-0.00776977502323961
344,0.0112736567740099,0.0115286881640289,0.0159431776184673,0.0208539213476537,0.0220659109878087,0.0222238461382831
352,0.0173322108035476,0.0155870320280954,0.0220187544181099,0.0295686856761963,0.0314947542458917,0.0317480144256174
360,0.017315838231188,0.0114390636683476,0.0188700346695437,0.0286746397080176,0.0313965230340162,0.0317621434661893
366,-0.000802552910459207,-0.00849717688311627,-0.00607333047725552,-0.00228562662332279,-0.00103322126449953,-0.000856148909197417
373,0.0118568320240335,0.00324618582361251,0.0100933285980535,0.020341388095873,0.0234465431606111,0.0238724252400435
381,0.0206360518556611,0.0118499924603414,0.0210121254672515,0.0330432909837556,0.0361519086091144,0.0365552658591641
389,0.0118143018400046,0.00457509709124499,0.0105355808322265,0.0163073989253242,0.0171141248046536,0.0171863362814105
397,0.0286556459714782,0.01832902280403,0.0291655092342234,0.0409878726020452,0.0432150410718984,0.043466720793637
405,0.0308207807275387,0.0203348054742865,0.0307395802300682,0.038296105810806,0.0381857764602699,0.0380794113860517
413,0.0225840172019298,0.0145197992925037,0.0212739032280356,0.0194918549183608,0.0156903784701002,0.0150600955810217
421,-0.0084008537060383,-0.0156998862926562,-0.00909497858737755,-0.0119374710795749,-0.0156379134920282,-0.0162014415582671
429,0.0144833706862667,0.00340033171193252,0.0163323732210689,0.0205956919353432,0.0194364747978804,0.0192732070793556
437,0.00915681221083553,0.000217365888451236,0.0102440174327043,0.00515726049523324,0.00082408831085373,0.000245712458622685
445,0.017814398439402,0.0109092859645842,0.0218725139892997,0.0126721853580795,0.0081716155346203,0.00764719316229898
453,0.0353059071153941,0.0342417564713648,0.0448566653204413,0.0257351862456135,0.0206168588366621,0.0200905108108611
461,0.0469644378568177,0.0612429406146003,0.0601715825705819,0.0179585629500533,0.012240926994948,0.0117087978925748
469,0.0313113367962029,0.0679262701998377,0.036108128315479,-0.0186419232181583,-0.0195758881358535,-0.0195912060192492
477,0.018588540994775,0.0874825701044221,0.00997503987852631,-0.00845540601949463,-0.00598414512950526,-0.00574357054501063
485,-0.0217902977890751,0.0587410364146021,-0.0378020999548082,-0.020626630693317,-0.0197528439205955,-0.0196892904161718
493,-0.00542202088026853,0.0164786045319709,0.00844853194927635,0.017985081977552,0.0175375411697039,0.0174626842501041
501,0.00606088352475801,-0.00627389357187868,-0.0104348299022594,-0.000525620903957821,0.00139536498095508,0.00162665975892961
509,-0.0390280120817045,-0.0367453298799701,-0.0246104375607246,-0.0161067662951073,-0.0141319484499946,-0.0138739462719748
517,-0.0161226039695691,-0.0144584826148655,-0.0120246291863219,-0.00905517155768038,-0.00819651978890012,-0.00807954298224994
525,-0.0174860008102628,-0.0171325890556844,-0.0160914002522916,-0.0147175912425886,-0.0143000865567316,-0.0142424402113036
533,-0.00438482950335813,-0.00424049014481232,-0.00394947344039966,-0.00337797379411225,-0.00317546510725852,-0.0031467389523534
541,-0.0175997588912204,-0.0208351530676779,-0.0207744170804684,-0.0205419284865833,-0.0204442253681629,-0.0204299705846653
549,0.0031764258324233,0.00209694882137707,0.00190850387030869,0.00191111325756826,0.00194974777450268,0.00195604901517223
557,-0.0162952248995479,-0.0203631893182343,-0.0205243335868311,-0.0205832011684087,-0.0205731767705331,-0.0205710187734898
565,0.00358787839197751,0.00394860906644018,0.00342870174370019,0.00301801778934493,0.00294476873616486,0.00293606195201657
573,-0.00898400621349726,-0.010127804957192,-0.0107650462076408,-0.0113293248704138,-0.0114435652617274,-0.0114577222213814
581,0.00540060662056755,0.00487786316310305,0.00409211598239269,0.00345108944241515,0.00332563303461697,0.00331014403560533
589,-0.00514472639671254,-0.00534239593311644,-0.00564843593265784,-0.00591751477286587,-0.00597073679093621,-0.00597727380523727
597,-0.010207021475563,-0.0146969853199149,-0.0136573634411787,-0.0126626231841932,-0.0124395783727852,-0.0124109957617928
605,-0.0128092356656644,-0.0189757291181821,-0.017570471567353,-0.0161845994325179,-0.0158703789295477,-0.0158300702135967
613,0.00869277009189084,0.00391634899317569,0.00474564687010389,0.00564916240956425,0.00586588332394342,0.00589399188128975
621,-0.00906654088802431,-0.0140110785948515,-0.0131928695720419,-0.0123322637578159,-0.0121308811829811,-0.0121048888408779
629,-0.00436184042695117,-0.00611891293366952,-0.00537693125374565,-0.00463390867577234,-0.00446230680359583,-0.0044401934243986
637,-0.00921395533354434,-0.0123638784128563,-0.0118844539234937,-0.0113446373743385,-0.011213639513915,-0.011196613975931
645,-0.00391093410587358,-0.00510169159227808,-0.00443023139312676,-0.00377361657986862,-0.0036229834369661,-0.00360358148681324
653,-0.0131541250165363,-0.0176238434216796,-0.0175366315777627,-0.0172927519525465,-0.0172169807161179,-0.0172067386178845
661,-0.00877077767105493,-0.0130037868282318,-0.0109989069611887,-0.00870224380367838,-0.00813682195669687,-0.00806309019565113
669,-0.00655173673162886,-0.016306037524741,-0.0145515199167314,-0.0108975031166032,-0.0104250282720919,-0.0103632062598759
677,0.0175306092295478,0.0150631050529477,0.0211082747665813,0.0275895705384076,0.0290593935561169,0.0292491003135012
685,0.0147671385097904,0.00909081957466317,0.01299956975881,0.0169382988523816,0.0178581306186375,0.0179772953286189
693,0.0199649424466873,0.0116271473794667,0.0181965535625529,0.026581410935946,0.0288926250487713,0.0292026829695896
701,0.00136645097152175,-0.00703131973613708,-0.00517657589910972,-0.00293627910768997,-0.00231051799981478,-0.00222570637644376
709,0.00335594972678429,-0.00503237328265726,-0.00132634754664737,0.00439123361867941,0.0062177291686616,0.00647242831606282
717,0.0049773892833998,-0.00295798060257374,0.00194946785188134,0.00948781099967509,0.0118348156884126,0.0121590917141011
725,0.0108234729242216,0.0032162833410078,0.0105036959025915,0.0211819669481918,0.0242883189172646,0.0247074011894248
732,0.00172994312960557,-0.00402270269816283,-0.00294946754619815,0.00538088880551888,0.00848748130731719,0.00894253266351721
739,0.00637814504644606,-0.00289735753448823,0.00212560481987791,0.0134559466753163,0.0174935176298784,0.0180730069638637
747,0.00553313014007849,-0.00214560647201964,0.00129975914634073,0.0122309818057693,0.015998724263769,0.0165305001204448
755,0.00705593164958623,-0.00152547337319936,0.00181606574410594,0.014262317826116,0.018747606412682,0.019388532275588
763,0.00602538004375064,-0.00111227268743129,0.000200861419321388,0.0124446927200312,0.0169355326680665,0.017577305807807
771,-0.00384058860213704,-0.0171423337438015,-0.0119536679574437,0.00442621186676633,0.010641234593532,0.0115345397222991
779,-0.00352959980257845,-0.016824438775303,-0.0116958064798648,0.00432289906216238,0.00983717645816241,0.0105785249451481
787,0.00167376748308445,-0.0158886508356015,-0.00453813254626111,0.0146826497725175,0.0192626109849007,0.0197217253639645
795,0.0192357595029267,-0.000994248307298937,0.0183573848369573,0.0440705640152992,0.0465397430327015,0.0464481198638434
803,0.0616176097522597,0.0478922157519415,0.0835506839813236,0.108384027850188,0.0996783331488073,0.0976477687822552
811,0.0908386723793113,0.0807379287999474,0.10999287365784,0.0979651806289323,0.0719034673988513,0.0674070677658608
819,0.0664118201437393,0.0546159189218407,0.0741543767847678,0.0359256017174305,0.00103903148784498,-0.00329780829263811
827,0.0533924408144817,0.0419764445461539,0.0555171804939002,-0.00790750852380413,-0.0242674404958851,-0.0238950646504228
835,0.0170679451732284,0.00862469202176906,0.0163168169031971,-0.0552565935692157,-0.0459301942070339,-0.0441343774558434
843,0.023243435771165,0.0242842343495754,0.0302410449051114,-0.0188508327463698,-0.00711554857630465,-0.00596117077163576
851,0.0155514183446043,0.0378848192584241,0.0329567664152641,-0.0110441007646593,-0.00710166160997347,-0.00705607166671415
859,0.00513694581907387,0.0621775925816153,0.0323561848800115,0.000719954341243735,0.000667079281196628,0.000386296423370277
867,-0.00665914906185429,0.101658271079682,0.0158491847321151,0.0150849345979697,0.0135703945307603,0.0132705862208104
875,-0.0196794678332688,0.105417389252018,-0.0378358110313229,0.00399090609187303,0.00401164645908838,0.00399387958373121
883,-0.0103512506952193,0.0715083135198292,-0.0191275713872996,0.00711374235083415,0.00749891941643041,0.00752841147521912
891,-0.0280050948957634,-0.13204191628198,-0.0276738200962787,-0.0201322659565318,-0.0194756589846445,-0.019404378312136
899,0.101716387833963,-0.0238682474065482,-0.00141074316514569,0.104870311991675,0.049973349762529,0.0496507585767142
907,-0.0184248240933425,-0.0152223166465071,-0.010603241233516,-0.00492343758505704,-0.00432102523413293,-0.0041720660706932
915,-0.0126091490990152,-0.00903281053856025,-0.0055237294070471,-0.0027616270106376,-0.00243658045173907,-0.00234676115341216
923,-0.0135432277673469,-0.0106630298767371,-0.00944354444364636,-0.00800922695518217,-0.00779866838637507,-0.00774054477486474
931,-0.0179250695131728,-0.0200295812663889,-0.0184786269185882,-0.0166505841693878,-0.0162673281646759,-0.0162008584056466
939,-0.00642280206069205,-0.0107725460051975,-0.0085368762913793,-0.00608651452961259,-0.0055350083812491,-0.00545383579650506
947,-0.00256357917032222,-0.00631352424793396,-0.00496984954913915,-0.00339097949631296,-0.003021284080693,-0.00296634729277137
955,-0.0124512601861658,-0.0161957471332478,-0.0153215573247704,-0.0142807363381218,-0.0140333789419118,-0.0139966379602922
963,-0.00234693184488888,-0.00522559095528191,-0.00416997430659124,-0.00300885684045401,-0.00273676916335859,-0.00269856247382062
971,-0.0126991275640988,-0.0173531570157458,-0.0164841549107835,-0.0155004914498993,-0.0152661907953394,-0.0152336906696242
979,-0.00693234482034833,-0.00977033383056864,-0.00889857507770566,-0.00796325408679547,-0.00774327296802228,-0.00771343010159668
987,-0.0142084232262145,-0.0185225260257028,-0.0180151891840824,-0.0173850991889385,-0.0172276920322406,-0.017206180801068
995,-0.0170829854511603,-0.025048463468466,-0.0226088175209272,-0.0197205223620305,-0.0190004253584394,-0.0189057293089011
1003,0.0227877827166774,0.0195441328030758,0.0270301521952157,0.0348297075651499,0.0366448439209049,0.0368792161143162
1011,0.00918850877025471,-0.00156347441422829,5.15639500896227E-05,0.00191679417846272,0.00242328216240547,0.00249164171316768
1019,0.0194805322775275,0.0115693549225129,0.0162278985288049,0.0214751061299768,0.0227700566115709,0.0229395031858748
1027,0.0114515978169068,0.0052734361737183,0.00725670712691407,0.00880873863502288,0.00910164064530316,0.0091380878285126
1035,0.00849505172076949,0.0036076785720455,0.0056383568543604,0.00761509728049857,0.00808690312847196,0.00814896698061146
1043,0.00602232856492253,0.00177725514420753,0.00401766840180304,0.00641797468755216,0.00701977140875143,0.00709941765229198
1051,0.00846404654039317,0.00386477554739099,0.00765771764233975,0.0122602224363843,0.0134798548195811,0.0136424065262191
1059,0.00376414891908136,-0.00206264398830463,0.00112621581528823,0.00542766597344991,0.00669256252962039,0.0068663529772546
1067,0.00117144643337645,-0.00505410391508036,-0.00183708077204865,0.00294318682018272,0.00444300775057791,0.00465221700417655
1075,-0.00435779749011815,-0.00866722915038227,-0.00753531449867643,-0.00432546800817549,-0.00329144238505709,-0.00314588824994161
1083,-0.0046317150886968,-0.00586818583005302,-0.00743627409513237,-0.00309671970319611,-0.00160526579304613,-0.00139216500496843
1091,-0.000717508765734606,-0.00401800435921485,-0.00332366437046115,0.00400634132526166,0.00656474609035603,0.0069303676401666
1097,0.00277895321679535,-0.00308095960052644,-0.00128959261295483,0.00889499562429982,0.0127994514208077,0.0133745206670083
1104,0.00571667960187865,-0.00235213033079627,0.00166398869629065,0.0134916724681335,0.017802220555917,0.0184233975843606
1112,0.00247945662391624,-0.00191887268287717,-0.00223559801036223,0.0077664098582154,0.0114612594938307,0.0119944197171009
1120,-0.0126812939029256,-0.0206598262669497,-0.0174146894139232,-0.00517613510564487,-0.000956918028804528,-0.00036988064117924
1128,-0.00415924771433788,-0.0192769881670316,-0.00969309183542679,0.00766011987421724,0.0133502096795275,0.0141190444297574
1136,-0.00210381836320481,-0.0177836147477782,-0.00725794367845322,0.0107627187951693,0.0158747176619832,0.0165050196547586
1144,0.00608912265678681,-0.0125685353210706,0.000763598481478284,0.0224343956274797,0.027657567398835,0.0282254064342905
1152,0.00993122449674869,-0.00952452398977872,0.00536638356049558,0.0271000835500306,0.0304926255066605,0.0306885886943888
1160,0.018397287847914,-0.00316280242619295,0.0147065460441542,0.0372027758951732,0.0380358267829512,0.0377222418298234
1168,0.0165076511824581,-0.00291431232212585,0.0147948334250646,0.0309988169913458,0.0265164595710239,0.0253086995607572
1176,0.0342437849196698,0.0121527140312246,0.0358302072260828,0.0493133999828245,0.0386579415395241,0.0364742992130415
1184,0.0506078047821809,0.0305584593941089,0.0592895515496977,0.0550548141104358,0.0316592563127769,0.0279016993232235
1192,0.0598464544595403,0.0503069778762311,0.0795761291419383,0.0330207054650688,-0.00344415924920739,-0.0069219024378859
1200,0.0516267953266538,0.0631046097492895,0.0816438566980272,-0.026545557766455,-0.0382992116089785,-0.0372638571902887
1208,0.0558754629436972,0.111047439011235,0.101219052213442,-0.0261157492478242,-0.00946119861902958,-0.00782118170399477
1216,0.0182243437676935,0.134070668673135,0.0483689425540702,-0.0301829419508782,-0.023077037610366,-0.0226360319700406
1224,-0.0157084776418724,0.162686401864127,-0.0536815009571892,0.00587543468617928,0.00740752850910992,0.00748812129187463
1232,0.0779545820988252,0.0612199592035569,0.0618673188066437,0.0383442316531149,0.0322908260441185,0.0323731367094504
1240,-0.0623585962951131,-0.0956000659454726,-0.0353697700698347,-0.019928152088861,-0.0176380918086835,-0.0172508682107961
1248,-0.0268141524181002,-0.0216031602079403,-0.0184547623945655,-0.0152772977947256,-0.0145733620648172,-0.0144427556248939
1256,-0.0134073408366419,-0.0108397552784613,-0.010530012535316,-0.00973166322209189,-0.00950172076457769,-0.00945215367293449
1264,-0.0117588137252056,-0.0114271989676823,-0.0112844851089275,-0.0108184734309336,-0.0106729611587041,-0.0106435904221469
1272,-0.00515871321371269,-0.00803438900918335,-0.00675959930087871,-0.00536214609721313,-0.00502601291858309,-0.004976725781842
1280,-0.00635458696003554,-0.00852701290703764,-0.00779982924884301,-0.00696695510410176,-0.00676095787928311,-0.00673060166198096
1288,-0.00225477772499959,-0.0040058899210331,-0.00359311405864607,-0.0030882207168913,-0.00295913519090621,-0.00293988878121156
1296,-0.00505136959954671,-0.00729744447830792,-0.00672447306322573,-0.0061170494406247,-0.0059721797501596,-0.00595186504034234
1304,-0.0102299564832028,-0.0149459373037022,-0.0143980230051154,-0.0138267762894362,-0.0136923301283629,-0.0136739331069009
1312,0.00276534865512529,0.000311587600641621,0.000722446439187595,0.00116144419873361,0.00126582917431291,0.00128008046341375
1320,-0.00335463247221192,-0.00541700527888181,-0.0050244869918227,-0.00462602282366605,-0.00453359843844334,-0.00452112966385377
1328,-0.00313084839575871,-0.00437651393763452,-0.00417057417843307,-0.00395354045016067,-0.00390197695679126,-0.00389489541637043
1336,-0.00556735573347769,-0.00735783354317037,-0.00728239503994066,-0.00718843399638452,-0.00716426296719282,-0.00716079006169709
1344,-0.000319476292979661,-0.000788404588469928,-0.000688355125066955,-0.000581681390093693,-0.00055593210659747,-0.000552364480112865
1352,-0.0030816407278235,-0.00440862515212535,-0.00432521419618358,-0.00423073393370093,-0.00420770389362588,-0.00420453444447711
1360,-0.00534971218655238,-0.0101622284883608,-0.00853351933425758,-0.00691467748300687,-0.00654810812915045,-0.00650100776330719
1368,-0.00759148078862443,-0.012904651562299,-0.0111608174649383,-0.0093623841214196,-0.00894549845865049,-0.00889172263581918
1376,-0.0148345499893941,-0.0211686160737968,-0.0199754632534966,-0.0186160524688958,-0.0182837847197203,-0.0182404889996084
1384,-0.0145551782726061,-0.0192547333063488,-0.0179275985218238,-0.0164341612824962,-0.0160686904399711,-0.0160210416869266
1392,-0.00519685835196601,-0.00729577396218808,-0.00510672184700307,-0.00283692607275885,-0.0023039059945322,-0.00223496113329223
1400,0.00539904936325643,-0.0025994065311508,0.00127370221866906,0.00382416069771341,0.00512908390803965,0.00519904099517723
1408,0.00515128080394524,-0.00155197704357446,0.000920174002262781,0.00324418991250448,0.00381491652769019,0.00388566047825577
1416,0.0155638431522571,0.0117855842180881,0.0167566752199382,0.0221426375375945,0.0233742134723207,0.0235425758260225
1424,0.00296783808690986,-0.0042285856563089,-0.00248366127046841,-0.000551038336505785,-9.53464973139124E-05,-2.86232586183901E-05
1432,0.01411698768895,0.00789085124689912,0.0141255323606332,0.0223771860619137,0.0245947203705871,0.0249005992199067
1440,0.00844190000756929,0.00205146011885152,0.00693564108544744,0.0131917948780187,0.0148208438184607,0.0150436387277768
1448,0.00758925479352402,0.000169452102860584,0.00571714481706085,0.0138188028055727,0.0162012114583585,0.0165329420018957
1456,0.00318730475415034,-0.00515672717642231,-0.000469993381174422,0.00738753195642946,0.010008442166812,0.0103843233742622
1462,0.00343024733803298,-0.00469003337403694,-0.000536903099228465,0.00819211666104033,0.0112026446528891,0.0116371732866325
1469,0.00653717386522516,-0.00291965126205894,0.00322629497529665,0.0135901846655514,0.0169513205201773,0.0174249617594684
1477,0.0124316654901937,0.000539913858569442,0.00853172657271326,0.0222047024321781,0.0266058066583461,0.027221429542541
1485,0.0132305013873382,0.000515255999445905,0.00872508858883208,0.0225612699283083,0.0267750107533615,0.0273481284918117
1493,0.0124244548198369,-0.00048200816521249,0.00746948948654244,0.0205542626548057,0.0242005579640825,0.0246717643574504
1501,0.0185134258388939,0.00250806865158711,0.0122181963664356,0.0283145288527826,0.0325883736363362,0.0331194260185225
1509,0.0218901041642863,0.00406224670364606,0.0146757143062035,0.0312750442853026,0.0346859636802318,0.0350247085118667
1517,0.0251241261539211,0.00605004963968912,0.0175818657446577,0.0334587955811049,0.0347571031803734,0.0346747404604685
1525,0.0233497930854755,0.00539812909365857,0.0163912344684138,0.0279195825332789,0.0251697314127567,0.0243455724756594
1533,0.00881180300210763,-0.010493477425249,0.00146096524036999,0.0119414797894979,0.00650767407100136,0.00520182346706304
1541,0.0078368100306035,-0.0104485301843821,0.00153052033004205,0.00850560908145756,-0.00039397890633184,-0.00215369214756449
1549,0.024697554852955,0.00070514171987968,0.0180773255563289,0.0268418292007453,0.0163437291957883,0.014716691899256
