iteration,log_likelihood,al,alpha,c1,f,g,j,k,K,l,m,mp,Q,r
20000,-153.95567338832,0.01,0.02,0.328017708476109,0.872721089988815,0.0212320042178361,1.39279472775392,0.02,0.860229682186217,0.261127644082723,3.94014155496487E-05,6.23106679632515,0.600413445433014,0.0180064605776605
20100,-153.242483415289,0.01,0.02,0.301019366883517,0.991949931185412,0.0212528638944241,1.76821986554668,0.02,0.744225874869393,0.278238591246775,0.00628757642698581,6.504050912154,0.511368252377125,0.0189080690245437
20200,-154.925185966614,0.01,0.02,0.28804486945224,0.799261927200684,0.0226832874208005,0.913781970615983,0.02,0.544752349118466,0.225835007422684,0.00269448516543116,4.76178550567733,0.514955165294369,0.01817953492667
20300,-158.29938282346,0.01,0.02,0.389006214909116,0.742800021042492,0.0245166542139777,1.42464470975114,0.02,0.585967690293329,0.244859072274675,0.892700337457928,7.34340971118688,0.73450149903,0.0206511046346164
20400,-154.515622669446,0.01,0.02,0.403661719857601,0.714889995577534,0.021398694831741,0.440896340630335,0.02,0.713300858705755,0.204783697884177,0.264263553774583,8.07431245658761,0.526487023307662,0.0186150350787727
20500,-153.846411988647,0.01,0.02,0.463022185471371,0.834850414399539,0.0242972484863022,0.227174229217458,0.02,0.901236682681091,0.273468329433086,0.000307645814586599,7.27299936412159,0.814835175099452,0.0176791025835207
20600,-153.832048075926,0.01,0.02,0.396902907701008,0.817582919677067,0.0248588615511089,0.324859456043758,0.02,0.770710066886917,0.247287515138814,0.286786866990423,7.90984765111338,0.590840027940524,0.0202661415383742
20700,-154.328340402522,0.01,0.02,0.378638863759099,0.877083866402488,0.0199290914098136,0.157253024155259,0.02,1.11573841399245,0.23134733682428,0.000746599756666722,4.12566063520282,0.51479171012025,0.0193088570556386
20800,-159.471894555398,0.01,0.02,0.632456663335719,0.937809321442226,0.0182657257619177,0.196212304270521,0.02,2.12106042511296,0.176747961587297,0.000116694947501784,0.70816879509798,0.815318843482964,0.0184337898296785
20900,-157.125895215393,0.01,0.02,0.601694741160467,0.922902060458129,0.0184643481080964,0.303080700488397,0.02,1.91066075186856,0.2493941352937,2.59840681637583E-06,0.478590241388164,0.588760489023431,0.0233405300543835
21000,-154.441029077263,0.01,0.02,0.461596546353954,0.816374161228703,0.0181630180452354,0.777350660074673,0.02,1.42193002666266,0.216513166768461,8.59543845727741E-06,3.51578631900416,0.634998474718344,0.0187825227969709
21100,-150.554359840655,0.01,0.02,0.516323272289433,0.812947612571702,0.0181422251448956,0.206396400448925,0.02,1.33346585996353,0.234386046159706,5.79069276954487,5.3773341979432,0.50129863994611,0.0179887758356051
21200,-154.346875896552,0.01,0.02,0.51439708899296,0.859891132626216,0.0194619366188039,0.185481719080577,0.02,1.38765328835274,0.234081942600164,2.49351279724431,8.8314005042087,0.668082587811644,0.0193564560708582
21300,-156.416230087433,0.01,0.02,0.487548115141239,0.68332221364576,0.0191416644393981,1.08184214661009,0.02,1.16646636985037,0.238941389101458,0.0168350075529662,2.10945006728914,0.505961958979771,0.0228956976690811
21400,-156.096798938606,0.01,0.02,0.467731165897301,0.767950114647679,0.0196165367560424,1.25113982964546,0.02,1.14701699634447,0.231212684332694,0.0334905628403566,4.80559695077227,0.917745766433318,0.0183933005773844
21500,-152.978660954724,0.01,0.02,0.372389081192621,0.718745574584059,0.0195706549498383,0.952009601654688,0.02,0.713976831339275,0.299581193264852,10.7207380233219,3.91935011790385,0.568659473926444,0.0180529372256369
21600,-153.798457928304,0.01,0.02,0.404276572988862,0.881449387553763,0.0219052340402647,0.539043637986698,0.02,0.811050720920788,0.291043901237812,0.00113285415203105,5.5856035181403,0.523753767997922,0.0196580088882751
21700,-150.925567862789,0.01,0.02,0.417413580871794,0.916525788530207,0.0221325660867742,0.417360504225457,0.02,1.02555934986886,0.282077175665152,6.45505342306943E-06,6.93371002875109,0.556870559598328,0.0189651764305872
21800,-155.044241344633,0.01,0.02,0.447355534371084,0.948243025448341,0.0212060639050856,2.55912594254134,0.02,1.20545414426806,0.210039971739598,1.07376735100674E-06,2.96847966302282,0.555707698151079,0.0176736286924901
21900,-153.028703366489,0.01,0.02,0.551923243800101,0.873463280438158,0.0177403973465804,0.284898505663219,0.02,1.72873340715914,0.250629766287735,8.57146540066265E-06,3.97035480611067,0.599013177489989,0.0213711694134762
22000,-152.895884718862,0.01,0.02,0.674119029722033,0.628794018076399,0.0208686524344587,0.26928375565253,0.02,1.31796582360397,0.209321969361516,2.1211630356933E-05,6.57365404345424,0.531346783533513,0.0183568068040544
22100,-153.799766141129,0.01,0.02,0.517293796597435,0.611712913452097,0.0228897819857356,0.148834929806219,0.02,0.808542032400769,0.235920273498564,0.011238589845173,6.19776093389568,0.643086686772415,0.0176290832165249
22200,-150.580643199576,0.01,0.02,0.530693730065187,0.983592603170691,0.0188987973503692,0.167180459571705,0.02,1.51970937232226,0.283101113253836,0.0049222069281781,6.59087461699076,0.525941366386879,0.0175758781204826
22300,-155.607202269655,0.01,0.02,0.687966207677557,0.733110874697859,0.0208664996435293,0.498080166311195,0.02,1.35691478020115,0.20786526457266,0.173597759516574,7.43257383687887,0.505911766866824,0.0233801383422782
22400,-158.27718337194,0.01,0.02,0.647386394405361,0.660064455359627,0.0230159837882579,0.386626110562588,0.02,1.27942126535829,0.297668318968389,8.45662148851325E-05,6.99858952796872,0.846059477800758,0.0223274972027411
22500,-154.049231157965,0.01,0.02,0.628335269292569,0.634819477759912,0.0240863102833603,1.30124373137217,0.02,0.861601714127964,0.238583651823671,0.00463060231863145,5.16337104998327,0.503957072279715,0.0183511424681006
22600,-153.696545007421,0.01,0.02,0.642832421064725,0.630619260514472,0.0242677613043786,0.57021871788134,0.02,1.00347375259475,0.238558697374025,1.41036710181482,6.17333633281966,0.540192761770664,0.018380399544271
22700,-153.192897605479,0.01,0.02,0.717241254969533,0.624459984566919,0.0225997167019155,0.166019055844587,0.02,1.28459120578969,0.224440734439906,0.0472932709741074,8.45858582162129,0.667429035017143,0.0184925453491503
22800,-154.616173679384,0.01,0.02,0.574300674622478,0.871286736501162,0.0234420417653182,0.698853187969207,0.02,1.43132093675687,0.267637191958434,0.000126885628403725,7.9511030678109,0.566229565364134,0.0201685333305694
22900,-153.153579699825,0.01,0.02,0.492314898579316,0.868822683815918,0.0212944753459131,0.129011903247797,0.02,1.09278867191487,0.229403019195603,0.00432001128583999,8.02003830131313,0.566606733877857,0.019348883357314
23000,-151.060940426727,0.01,0.02,0.497424767282615,0.777804092763487,0.0219624933678092,0.157212802908295,0.02,1.00750000113858,0.296457305002838,0.579484401744693,5.5900966331537,0.509718578286356,0.0199107040174766
23100,-152.43943287566,0.01,0.02,0.488006933229746,0.950872765019454,0.0207842845217846,0.235139999600976,0.02,1.22514985471739,0.281287704479492,0.0286147388815962,4.91212916798819,0.514371040980856,0.0211759680703446
23200,-153.987560924253,0.01,0.02,0.462442605017348,0.917021393818285,0.0220085119162209,0.142126371013443,0.02,1.20407958573881,0.206837302490171,0.222633116935761,6.94714917026608,0.503452384869803,0.0216862534185417
23300,-152.436185407878,0.01,0.02,0.478667128103827,0.93890558058567,0.0199626487336364,0.349006664706031,0.02,1.32022157150872,0.283061921626841,0.543263145547945,7.65410282964825,0.604599088045694,0.0196013905307255
23400,-155.008563308458,0.01,0.02,0.536092162643517,0.988904615986253,0.0224523570648591,0.514737584789657,0.02,1.53602728360295,0.268861955259477,0.963597785437277,7.14554253944012,0.682045297136839,0.0211191566382286
23500,-152.598826026898,0.01,0.02,0.541339626644606,0.997422961075198,0.0201381107993034,0.132614202037096,0.02,1.76094842109486,0.259898970521017,0.000395982510193405,6.62585510938219,0.545170959869905,0.0209957833879373
23600,-152.08252632459,0.01,0.02,0.521803350777858,0.733708721288042,0.0175955734308605,0.520789805391554,0.02,1.22388795513897,0.207517447601811,3.56244546004058E-05,3.58396228158356,0.529857470933613,0.0181164731446759
23700,-152.812856165312,0.01,0.02,0.577881675979437,0.937143732553654,0.017863340469063,0.23382195422687,0.02,1.63769740159311,0.212194919340962,0.0944058697161206,5.87838313009183,0.53066881692023,0.01927246553435
23800,-154.794597908621,0.01,0.02,0.597825227434127,0.918248531360053,0.0181470199646545,1.79165930290882,0.02,1.57574258939247,0.272460720178881,0.00255546636907563,5.49511031824111,0.71542609341054,0.0175551507336772
23900,-155.797638146668,0.01,0.02,0.628558984331644,0.979604928289389,0.018199650460222,1.33406567021249,0.02,2.3138344279504,0.295209354798901,0.0140066214746808,2.04862590973069,0.579975778504351,0.0191846491391322
24000,-158.477865208599,0.01,0.02,0.571141023808064,0.907920814259517,0.018062464836769,4.00647313225372,0.02,2.12045141600142,0.210590939474023,0.0129593752020431,2.5427889814741,0.824544850037719,0.0193254764820393
24100,-157.777668897574,0.01,0.02,0.689635866698642,0.786452120757313,0.0184134378739917,0.808638160160384,0.02,1.67824203426888,0.18007043895783,0.0772209630974416,0.280625181147117,0.5812266520938,0.0215905511244621
24200,-155.997134304679,0.01,0.02,0.774214672789634,0.93647914312167,0.0182233147012163,1.18993415149096,0.02,2.19868635036485,0.222877169802342,0.000633618958302256,0.248500496931219,0.525811477242072,0.0188271459857442
24300,-160.421301926771,0.01,0.02,0.915282403007394,0.65194909795697,0.0183598897938248,2.72779396930039,0.02,2.19791808769992,0.176427074809828,0.0126685152857924,0.136395036080295,0.54092861197402,0.0274024447495778
24400,-157.126990147301,0.01,0.02,0.960578781396814,0.588135000708582,0.0191685752800873,4.08183446438662,0.02,1.65401813829774,0.183747294811022,2.78137202383808,0.172296779492054,0.556081067322124,0.0180365111455257
24500,-158.953951308953,0.01,0.02,0.853532484922881,0.610989420323438,0.020870315539581,0.145535474248006,0.02,1.47106342758744,0.257982059048209,0.000512753018401129,0.0740374646145122,0.52758586577692,0.0187673547005031
24600,-161.747788888922,0.01,0.02,0.878285173737248,0.799716632139966,0.0202447401355495,0.180702250158697,0.02,2.18388571943743,0.278143183504789,0.0405155969024915,0.0349853024687266,0.860593957182403,0.0196983378867754
24700,-157.741974618704,0.01,0.02,0.706092368672981,0.834977953731076,0.0178699557124399,0.424741340478514,0.02,1.8082666677833,0.158731797852708,0.00750330512318094,0.0125088094858011,0.517500029862939,0.0197533144378101
24800,-158.72113437362,0.01,0.02,0.742889905491975,0.956857484046696,0.0188793862241938,1.36126377565876,0.02,2.13786359468547,0.203031214446696,0.120834499801421,0.0298682004786839,0.635387112993098,0.0179735591536821
24900,-159.498021720017,0.01,0.02,0.79427365777419,0.648051819504525,0.0184051880333475,0.583980175021912,0.02,2.02423563903281,0.238822203199646,0.138997525577959,0.0293520886899561,0.55541790909087,0.0198133170130753
25000,-159.613097307266,0.01,0.02,0.920512577250164,0.817114465584868,0.0181849947858185,0.730538612103788,0.02,2.3571771809066,0.255758220236906,0.596229608807161,0.00423942862514286,0.814586435350932,0.0184990842939812
25100,-161.427560789596,0.01,0.02,1.05989892836444,0.656287107525561,0.0185226787973979,2.73729896559585,0.02,2.77198950896163,0.212023984902937,3.14238716989524,0.0479776592423339,0.735161380693187,0.0185726129647723
25200,-157.717732129257,0.01,0.02,1.33534855197858,0.364206877710167,0.0177045175843039,0.30036759742106,0.02,1.72126265409481,0.196640386601799,0.000495823363826293,0.0123309250562842,0.628545928654295,0.0208046379786192
25300,-157.636664502828,0.01,0.02,1.15336361761492,0.520094869857858,0.0177602576261232,0.131475711792208,0.02,2.31172375329437,0.278314182318551,1.47676176875721E-06,0.00978761451644778,0.531086507810912,0.0199512714540901
25400,-158.759683397119,0.01,0.02,1.13667086263742,0.690059837505623,0.018018207959428,0.286228383764746,0.02,2.63676038539878,0.239308873282824,0.0860454908458176,0.0465222324507463,0.746739391280973,0.0217846233301422
25500,-157.798784895439,0.01,0.02,0.858363518117648,0.559798188767229,0.0193886538335656,0.34250733884772,0.02,1.54298263827623,0.233219190396399,0.943993170544265,0.0105495069088544,0.541486722453585,0.0207347678308942
25600,-157.625953263885,0.01,0.02,0.749480581922957,0.65013591246803,0.018497243569873,3.94972978296774,0.02,1.44915807461411,0.174580694500143,0.101032517830137,0.0316916007633151,0.570591803413153,0.0177908951139079
25700,-157.199725924688,0.01,0.02,0.907412009763231,0.64435712863201,0.018002642695259,0.1855020559475,0.02,1.74996182615536,0.248451987063964,0.00112569785271229,0.0216749770287308,0.553253480069005,0.0201147261715262
25800,-156.249154793458,0.01,0.02,0.808189628124894,0.582006106931161,0.0183214506824176,0.679158303821043,0.02,1.54290731235226,0.229424492159388,7.08009853645484,0.020690649678246,0.501648669604381,0.0215850125163608
25900,-158.676043360009,0.01,0.02,1.16511689640725,0.423432312808963,0.018125336826413,0.335928718638556,0.02,1.53626388454285,0.2882617808096,0.183501615908349,0.0289878692883709,0.508472222654925,0.0253883695468454
26000,-156.536549185387,0.01,0.02,1.02432288944408,0.469454925645016,0.0176952940394121,0.247924430517087,0.02,1.79453710940517,0.216124042871744,0.000116834977501792,0.00480963912859318,0.511836763375982,0.019034286222756
26100,-157.081102972704,0.01,0.02,1.22456914641082,0.501132311861485,0.0183730763608602,0.992032745424769,0.02,1.940363486211,0.189370315109618,0.00129960935756085,0.126701847658662,0.522669603166879,0.0235914540562222
26200,-156.490614037936,0.01,0.02,1.21026446968423,0.390901121411728,0.0180085714541137,2.78201752399545,0.02,1.7734978503095,0.24338896716584,3.95437456835921,0.21135223056033,0.505980432920867,0.0192950424337812
26300,-152.964225489293,0.01,0.02,1.41734161784952,0.460570879482792,0.0180099534058581,0.376883985524624,0.02,2.19062175642501,0.273477334518616,1.2587098551495E-06,7.40138072147307,0.600361525538105,0.0177380594269934
26400,-153.308791352276,0.01,0.02,1.40387030005431,0.477899765316848,0.0187554069075071,0.127782517064301,0.02,2.08658740541879,0.232098955906086,2.32521976155659E-05,7.26063029303412,0.576159358665207,0.0206911122843278
26500,-153.022436423435,0.01,0.02,0.752154009962243,0.702748515928689,0.0196389367005165,1.18475453173163,0.02,1.66585590401998,0.256796024305323,0.395927451029887,7.56701409095695,0.600907176941197,0.0180013769745806
26600,-151.42557135127,0.01,0.02,0.776650398980944,0.600365371459266,0.0199288250800184,0.309293609613446,0.02,1.43044341098583,0.214023370773576,0.0486365674909504,5.20904002743682,0.518077353795912,0.0180246633255769
