index,t,days,siteID,lpC,sdlpC,mld,dmld,N0,light,rPC,sdrPC,zeu,sdzeu,pgr,latitude,lpC_median,lpC_lb95,lpC_ub95,lpC_lb68,lpC_ub68
1,1,1,3,NaN,1.60559792427935,143.255738107,0.457257131571292,17.727151875,21.0670543492273,NaN,0.213184082520683,NaN,8.69384906879437,NaN,52.5,NaN,NaN,NaN,NaN,NaN
2,8,8,3,NaN,1.60559792427935,143.255738107,1.33203216137571,17.727151875,21.0670543492273,NaN,0.213184082520683,NaN,8.69384906879437,NaN,52.5,NaN,NaN,NaN,NaN,NaN
3,16,16,3,NaN,1.53411866162335,154.229909264711,2.20680719292275,17.727151875,22.4120936793828,NaN,0.188405034964916,NaN,6.56940070270544,NaN,52.5,NaN,NaN,NaN,NaN,NaN
4,24,24,3,1.77644628090461,0.90119648080047,175.224509980017,2.62432509299642,17.727151875,19.8976355217077,0.00979202339954334,0.0811100507161802,66.556900805235,4.30223903899561,NaN,52.5,1.77644628090461,0.0101011785356888,3.54279138327353,0.87524980010414,2.67764276170508
5,32,32,3,1.49613911667843,1.3578464318277,196.219110737146,2.49776435684275,17.727151875,32.5498132409167,0.0705682194204455,0.157828969720419,62.4695773162134,5.74499034889739,0.0232436284987929,52.5,1.49613911667843,-1.16523988970386,4.15751812306072,0.13829268485073,2.85398554850613
6,40,40,3,2.08245410802435,1.05283019288003,217.213711496625,1.99152141523442,17.727151875,31.9190060116139,-0.00521974529030683,0.13201389241337,62.5954070186156,4.90242964351738,0.0416555197976443,52.5,2.08245410802435,0.0189069299794911,4.14600128606921,1.02962391514432,3.13528430090438
7,48,48,3,2.04004914014749,1.08347699030126,235.170854544243,1.485278469251,17.727151875,44.1453340726962,0.0297277674401,0.168282550795561,63.4832013887836,5.51036968926051,0.0100476101666923,52.5,2.04004914014749,-0.0835657608429798,4.16366404113796,0.95657214984623,3.12352613044875
8,56,56,3,2.27787127966829,1.00990477937755,244.015624702772,1.10559625965575,17.727151875,42.7843044626306,-0.0132787937744817,0.179009012707388,64.7254834394992,5.32065698139964,-0.00335317728115376,52.5,2.27787127966829,0.298457912088292,4.25728464724829,1.26796650029074,3.28777605904584
9,64,64,3,2.17164092947244,1.17176366297483,252.860394758649,0.23603486645,17.727151875,32.8333004862592,-0.0398717872881668,0.182978851803465,62.6483152651795,5.10734743794864,-0.00195140035497796,52.5,2.17164092947244,-0.125015849958227,4.46829770890311,0.99987726649761,3.34340459244727
10,72,72,3,1.8526666311671,1.23902290942121,261.705164775981,-0.923380338922166,17.727151875,70.2726048864263,0.0385480942583956,0.167566294756876,63.1171271079788,5.38367788795071,0.0126849758665485,52.5,1.8526666311671,-0.575818271298472,4.28115153363267,0.61364372174589,3.09168954058831
11,80,80,3,2.16105138523426,0.987948915833018,249.680461497572,-2.0827955208415,17.727151875,59.0676959073386,0.0350809946584964,0.141789705172003,60.5718647797247,4.70884478430661,0.0213637523477408,52.5,2.16105138523426,0.224671510201545,4.09743126026698,1.17310246940124,3.14900030106728
12,88,88,3,2.44169934250223,0.696568449402695,230.699266624517,-2.37264932411825,17.727151875,49.2707329794724,-0.00953783187367093,0.124626045301875,59.8614197688639,3.45498587299553,0.0143840509812217,52.5,2.44169934250223,1.07642518167295,3.80697350333151,1.74513089309953,3.13826779190493
13,96,96,3,2.36539668751288,0.721975773648606,211.718072275785,-2.919045911412,17.727151875,54.753299256258,0.0176089901588381,0.125347602165727,57.8109131217009,4.62324871006576,-0.00317786498742541,52.5,2.36539668751288,0.950324171161612,3.78046920386415,1.64342091386427,3.08737246116149
14,104,104,3,2.50626860878358,0.747640940576607,192.736877718734,-3.54349916891092,17.727151875,78.2641249776503,-0.0176047532474438,0.125570555133069,58.670221777526,4.53741534554558,-0.00436263528048501,52.5,2.50626860878358,1.04089236525343,3.97164485231373,1.75862766820697,3.25390954936019
