tc,P,P_LightMax,P2_LightMin,P3_noZoo,P4_maxMLD,P5_minMLD,P6_LightMaxNZ,P7_LightMinNZ,P8_MaxMLDNZ,P9_MinMLDNZ,P10_ZOnly,P11_Zdyn,P12_Nullcline,P13_ConstHighN,P14_MLDOnlyNUnlim
264,13.8419451506676,15.7887466533775,15.7887466533775,222.466750998759,13.6245438209898,13.6245438209898,214.188868027003,214.188868027003,138.696259011022,138.696259011022,17.6366054339639,213.798753622567,17.6366054339639,13.4296564583527,1286.86454767807
272,12.8297171397503,15.1446392721177,15.1446392721177,201.434511173479,12.8514295136051,12.8514295136051,198.513853770565,198.513853770565,128.898849286158,128.898849286158,17.6366054339639,200.424592760668,17.6366054339639,12.3182422135456,1089.97363265287
280,12.0106951402506,14.5826402133283,14.5826402133283,181.200268004106,12.2872907267558,12.2872907267558,183.315246030784,183.315246030784,119.303275313111,119.303275313111,17.6366054339639,185.65442657536,17.6366054339639,11.4223851566648,922.500899832447
288,11.3197597649976,14.1253158749314,14.1253158749314,166.411554075326,11.8595356649313,11.8595356649313,175.402483881912,175.402483881912,110.236439096331,110.236439096331,17.6366054339639,170.408918553176,17.6366054339639,10.6739136257169,799.933040986672
296,9.90601557207411,12.5076166946947,12.5076166946947,152.028932986498,11.5928249692327,11.5928249692327,167.951241094069,167.951241094069,102.071030373089,102.071030373089,17.6366054339639,154.745418536926,17.6366054339639,9.14875303510416,620.66254368947
304,8.07034543016389,11.5449439630919,11.5449439630919,137.317209419008,11.0960295387331,11.0960295387331,160.909620103402,160.909620103402,93.4791736187776,93.4791736187776,17.6366054339639,114.341569862953,26.6786548536186,7.4126422709687,500.284803314941
312,7.66722504663947,12.5006769112112,12.5006769112112,124.770185778077,10.324248177661,10.324248177661,156.069665459269,156.069665459269,83.9689808031266,83.9689808031266,17.6366054339639,86.922983400707,23.5559279987812,7.0066565855866,431.264953737345
320,7.51732244179539,13.241779141667,13.241779141667,115.174188258253,9.64619216314694,9.64619216314694,151.179685451635,151.179685451635,74.9728006735095,74.9728006735095,17.6366054339639,70.1838810182614,21.1106568465526,6.85280397103606,395.339932993453
328,7.627794198881,14.1819496545515,14.1819496545515,109.982169746974,9.12934918146246,9.12934918146246,145.619795145943,145.619795145943,67.0447642675793,67.0447642675793,17.6366054339639,59.0484095307444,19.3994662318625,6.9932680553977,377.518125161415
336,7.36771820536849,14.9080700921699,14.9080700921699,105.141751197828,8.27428506748855,8.27428506748855,139.210931244013,139.210931244013,58.3490985204328,58.3490985204328,17.6366054339639,49.7498190510448,20.6158252912525,6.74185401118838,360.903198033916
344,6.96379575034317,15.3113640389161,15.3113640389161,96.0529772373643,7.57728725960729,7.57728725960729,127.177113350664,127.177113350664,50.772972594681,50.772972594681,17.6366054339639,39.9026189476196,23.5342582058458,6.48330098617125,329.705623795619
352,6.53375391236613,15.5573585255025,15.5573585255025,84.3649250219069,7.10845139033036,7.10845139033036,112.361477772191,112.361477772191,44.7295607098227,44.7295607098227,17.6366054339639,30.6676334037758,24.4660759311458,6.2564353201888,289.585924672392
360,6.25569993806165,15.4634268976415,15.4634268976415,75.5923921895234,6.93426264344438,6.93426264344438,102.722038018544,102.722038018544,40.4254466076865,40.4254466076865,17.6366054339639,23.9861284492537,22.2894118131247,6.18049290115956,259.473860549476
366,5.79151108667318,15.3053902708027,15.3053902708027,70.9231443134843,6.41838218489486,6.41838218489486,97.2575445934513,97.2575445934513,36.0788838713082,36.0788838713082,17.6366054339639,20.3034391466347,21.9077758922913,5.77849686562487,243.446483492526
373,5.58924027162305,15.7694776024392,15.7694776024392,67.1833349555119,6.14495530824475,6.14495530824475,93.4202950650176,93.4202950650176,32.6323938283418,32.6323938283418,17.6366054339639,17.0187250234473,20.2042972218012,5.72319626745751,230.609440719767
381,5.73623789801035,15.88126397083,15.88126397083,64.4149118757858,6.48219740178383,6.48219740178383,89.7707668401344,89.7707668401344,31.3763334003076,31.3763334003076,17.6366054339639,14.1970756069407,19.7630638380229,6.1106118691357,221.106719568545
389,5.85901497804813,15.637055557079,15.637055557079,61.2223126252696,7.02385323330764,7.02385323330764,85.3214541796631,85.3214541796631,30.88362401375,30.88362401375,17.6366054339639,12.2134492397844,17.2087003073841,6.48384916942219,210.147997020886
397,6.01176701780468,14.7523612280119,14.7523612280119,53.0292573629373,8.66687367383895,8.66687367383895,75.8101181473231,75.8101181473231,33.5726212383036,33.5726212383036,17.6366054339639,10.7399997184613,17.0599748087941,7.0381516571557,181.174378128264
405,6.82134550235741,14.5686632661296,14.5686632661296,48.5517826214378,11.9025637174087,11.9025637174087,71.5145612092293,71.5145612092293,39.589297977443,39.589297977443,17.6366054339639,9.53549253742069,16.4566842453158,8.51861189440751,156.024185006143
413,7.71566589407795,14.7401606876816,14.7401606876816,45.3878867649535,15.302824067501,15.302824067501,70.0328000384239,70.0328000384239,44.8543858640243,44.8543858640243,17.6366054339639,8.60677469853757,15.808020594958,10.0873323796723,159.314806544577
421,8.92737433991828,15.1856714467132,15.1856714467132,43.877504255261,19.0001304007614,19.0001304007614,70.4442540681744,70.4442540681744,50.2793951852219,50.2793951852219,17.6366054339639,7.89997470705296,15.2227312315663,12.0716170330783,166.415919510833
429,10.748370331265,15.8375475288809,15.8375475288809,44.2234989555766,22.9679385433831,22.9679385433831,72.2813058851464,72.2813058851464,56.5430998883674,56.5430998883674,17.6366054339639,7.28090201098114,16.7753810910358,14.7899936340392,173.398419563216
437,14.6502114869739,18.1112272615834,18.1112272615834,50.6793187315654,26.6596144969973,26.6596144969973,81.9444174731661,81.9444174731661,63.6705938125603,63.6705938125603,17.6366054339639,6.68415248400801,18.8162414033689,20.0045152795623,188.147769938551
445,21.3344138289797,19.6440135165897,19.6440135165897,61.5665836792101,31.4002060058346,31.4002060058346,91.1266680182401,91.1266680182401,75.667567490172,75.667567490172,17.6366054339639,6.40404565279097,20.5927401682032,27.5201676237468,180.750146419942
453,29.2561678552853,19.6648523087432,19.6648523087432,72.9615205481936,34.23543209128,34.23543209128,94.9711016437347,94.9711016437347,91.7755580832648,91.7755580832648,17.6366054339639,7.00364132723303,20.8377793938613,33.068361271114,170.642618604791
461,35.6270100958727,18.9466384249759,18.9466384249759,83.8424914871849,32.4635078794945,32.4635078794945,95.395724163215,95.395724163215,109.684136930447,109.684136930447,17.6366054339639,9.73517471778195,16.8715882483033,32.8334357879439,161.188375209941
469,33.4592330558691,16.7299709506504,16.7299709506504,86.1729466151404,27.4719846613031,27.4719846613031,87.794484794812,87.794484794812,124.816999972447,124.816999972447,17.6366054339639,15.6017522016341,11.571938706132,25.9420995275802,139.86626974978
477,30.3035281452764,15.80163358092,15.80163358092,93.1331622763062,25.4399665899457,25.4399665899457,83.9556468241231,83.9556468241231,141.150238058,141.150238058,17.6366054339639,24.6932501823106,0,23.4720015366916,139.217362372998
485,27.3748475427342,16.1805561130947,16.1805561130947,107.392219015819,23.7043534292778,23.7043534292778,85.3633773549093,85.3633773549093,155.850904573899,155.850904573899,17.6366054339639,38.9756366644519,0,22.9748471004664,144.374404230787
493,26.4040834030164,17.6903080920449,17.6903080920449,133.149527549783,23.1230544928475,23.1230544928475,93.5358300506836,93.5358300506836,169.354425918978,169.354425918978,17.6366054339639,59.7402973897506,0,24.1503714183081,158.655531125135
501,25.5413068963834,20.3880913872618,20.3880913872618,170.321661072732,21.5526595845145,21.5526595845145,111.492102829916,111.492102829916,178.055488738807,178.055488738807,17.6366054339639,91.4657897926949,0,24.12561642275,185.976053706832
509,22.2742420060878,20.9332067949648,20.9332067949648,206.449378114969,19.9026551960937,19.9026551960937,136.54547549877,136.54547549877,180.33753394929,180.33753394929,17.6366054339639,131.968359942526,0,21.2085983506898,221.134901723615
517,28.2347824377784,26.3710062053374,26.3710062053374,254.391385673319,21.1604361958831,21.1604361958831,163.846405141202,163.846405141202,187.977105420667,187.977105420667,17.6366054339639,160.660357594698,17.6366054339639,27.498876958976,258.086331631337
525,27.1046727710106,28.1227454245297,28.1227454245297,297.269060722866,20.7447440478041,20.7447440478041,194.013390495489,194.013390495489,194.555945671716,194.555945671716,17.6366054339639,200.408082882475,17.6366054339639,27.0848345122379,299.740179616813
533,25.0365307243013,26.7272674723894,26.7272674723894,339.177726233422,20.4662023808779,20.4662023808779,224.166871625709,224.166871625709,199.03017165636,199.03017165636,17.6366054339639,239.672675125255,17.6366054339639,25.7347120389539,343.594581796256
541,20.2453157154478,22.6531631533204,22.6531631533204,385.388374749053,18.052928275816,18.052928275816,274.619584922004,274.619584922004,195.25889470475,195.25889470475,17.6366054339639,265.080804717778,17.6366054339639,20.982882371369,420.449659117421
549,19.8628133161553,20.4564267585439,20.4564267585439,441.12573089457,18.4140966474396,18.4140966474396,397.941468672154,397.941468672154,193.349091992414,193.349091992414,17.6366054339639,276.835820199537,17.6366054339639,20.8123094811544,838.192665252672
557,17.6310326801749,19.2836583029844,19.2836583029844,324.67266269502,16.9479804903977,16.9479804903977,255.91008912096,255.91008912096,188.315670975823,188.315670975823,17.6366054339639,283.275068912977,17.6366054339639,18.3073955220628,516.943999272795
565,18.0724773054418,18.627626106803,18.627626106803,334.008440980903,17.3146580587852,17.3146580587852,244.03653072856,244.03653072856,185.102340667549,185.102340667549,17.6366054339639,284.035579674267,17.6366054339639,18.81996010051,408.883193130829
573,17.1879338866446,18.2592710606685,18.2592710606685,328.289010580262,16.9512451563078,16.9512451563078,243.596628663286,243.596628663286,182.488919371455,182.488919371455,17.6366054339639,284.414580867118,17.6366054339639,17.7312770249662,382.722010956904
581,17.4108651606902,18.0263530410454,18.0263530410454,443.790196874159,17.3299102617434,17.3299102617434,346.898139198619,346.898139198619,181.317801641633,181.317801641633,17.6366054339639,282.671433479218,17.6366054339639,17.9322184169829,549.134076750111
589,16.4181754290219,17.8718947704273,17.8718947704273,432.857736968865,16.3032893335312,16.3032893335312,394.297089218521,394.297089218521,176.925119309869,176.925119309869,17.6366054339639,279.742882743842,17.6366054339639,16.7379046817968,947.438865167914
597,16.1107590219408,17.534855998596,17.534855998596,406.834467791915,15.5469332640199,15.5469332640199,370.592073893453,370.592073893453,169.934845785452,169.934845785452,17.6366054339639,273.409308469471,17.6366054339639,16.3612940645549,1215.79318071302
605,15.148759259284,17.1216701308746,17.1216701308746,375.879137254774,14.5581896826308,14.5581896826308,342.394364382557,342.394364382557,161.056307553599,161.056307553599,17.6366054339639,265.047716635414,17.6366054339639,15.2003654067572,1361.07106210692
613,14.7565373797067,16.8009147807814,16.8009147807814,343.20276513832,13.8472254104295,13.8472254104295,312.628930358061,312.628930358061,151.257642488394,151.257642488394,17.6366054339639,253.926086236184,17.6366054339639,14.7315258584374,1435.08648910521
621,15.5157188316645,16.561531677502,16.561531677502,307.459059834597,14.6765026383633,14.6765026383633,280.069413095334,280.069413095334,147.225998191255,147.225998191255,17.6366054339639,243.730487407594,17.6366054339639,15.4539791212548,1316.93735832132
629,15.0743931916746,16.0519891563935,16.0519891563935,271.269299606761,15.3202332944469,15.3202332944469,247.103577212913,247.103577212913,145.405913341185,145.405913341185,17.6366054339639,235.016129821235,17.6366054339639,14.8707385638516,1161.92599759457
637,13.8764632753156,15.4785446806899,15.4785446806899,239.669391724416,14.7719371160861,14.7719371160861,218.318711809252,218.318711809252,140.267129939609,140.267129939609,17.6366054339639,223.972705911601,17.6366054339639,13.590067204307,1026.5743210749
645,12.6390243483951,15.0029104623008,15.0029104623008,213.930653009619,13.6566728396906,13.6566728396906,194.872879868097,194.872879868097,131.444382875112,131.444382875112,17.6366054339639,209.808454474484,17.6366054339639,12.3099229955737,916.327751701333
653,10.8490193364149,14.6281062486589,14.6281062486589,192.725864418526,11.9327631521259,11.9327631521259,175.55709617087,175.55709617087,118.225913390282,118.225913390282,17.6366054339639,193.075917064075,17.6366054339639,10.4180397533527,825.501420917849
661,10.3979519539793,14.2899756323517,14.2899756323517,174.992249480163,10.9547094754721,10.9547094754721,159.403260500788,159.403260500788,105.801947513506,105.801947513506,17.6366054339639,174.924823015424,17.6366054339639,10.1032390900831,749.54314529254
669,9.68119613218453,14.0209198943609,14.0209198943609,160.109868543061,10.2417550198389,10.2417550198389,145.84665983741,145.84665983741,94.678062870912,94.678062870912,17.6366054339639,157.862850200201,17.6366054339639,9.27833955944669,685.797541414801
677,9.143889930521,13.8220854661328,13.8220854661328,147.434640044449,9.58187875532484,9.58187875532484,134.399305448732,134.399305448732,84.1819803128748,84.1819803128748,17.6366054339639,141.421327017875,17.6366054339639,8.78046274024627,631.505818984954
685,8.72297241529612,13.7579330434605,13.7579330434605,136.438303350699,9.05643651075086,9.05643651075086,124.726071840383,124.726071840383,74.913269555089,74.913269555089,17.6366054339639,126.180182599483,17.6366054339639,8.36711768165166,584.405282723414
693,8.15532386003071,14.500213769192,14.500213769192,126.829962823304,8.56056937413638,8.56056937413638,116.468133041672,116.468133041672,66.5016057243941,66.5016057243941,17.6366054339639,104.020463585581,21.4027072593982,7.87504223345747,543.249941264921
701,7.69110119739927,15.1005215339709,15.1005215339709,115.920586470097,7.88831482451824,7.88831482451824,108.668221755517,108.668221755517,58.0959101119399,58.0959101119399,17.6366054339639,83.997147469591,22.9346139347453,7.45967145571583,496.521881655118
709,7.37701881070474,15.7053433463981,15.7053433463981,99.3533258438695,7.36690806595884,7.36690806595884,102.866275424164,102.866275424164,50.9794000251008,50.9794000251008,17.6366054339639,63.3072438862899,26.6315315813808,7.33983983328875,436.086815196697
717,6.31651447006559,15.2921236139302,15.2921236139302,71.0977071784256,7.00930968110637,7.00930968110637,92.1575991599736,92.1575991599736,45.2235315995537,45.2235315995537,17.6366054339639,39.0474716133812,35.6577369816428,6.54447626915164,350.179960912493
725,5.23066368215259,15.9677696036047,15.9677696036047,50.5821605699906,6.51932460310378,6.51932460310378,86.4725264596587,86.4725264596587,39.572956895719,39.572956895719,17.6366054339639,23.3320133958369,31.0752616383414,5.69812584482542,267.339273713021
732,4.46901566067269,15.3519434146919,15.3519434146919,42.6376400627466,5.89913677019415,5.89913677019415,83.8587957037005,83.8587957037005,34.358953912213,34.358953912213,17.6366054339639,17.3073271884461,24.1517492036113,4.97712014528045,225.350510906695
739,4.00665274359494,15.2345742904702,15.2345742904702,39.5256258163892,5.3114019245343,5.3114019245343,84.129188922229,84.129188922229,29.7110843166915,29.7110843166915,17.6366054339639,14.677335093785,16.1455476615679,4.54581238159785,208.902743175331
747,3.78620082441656,14.9101411040423,14.9101411040423,34.5257126444669,5.66419297792817,5.66419297792817,80.9902272787614,80.9902272787614,28.811091431625,28.811091431625,17.6366054339639,13.0759681421934,15.3634488064658,4.51273401506878,180.557237651495
755,3.98460006728311,15.0898651114099,15.0898651114099,31.8506150397383,6.89833752208223,6.89833752208223,79.7468410912489,79.7468410912489,30.8779283310317,30.8779283310317,17.6366054339639,11.696181716373,15.5321404876684,5.07533190250269,162.915927987162
763,4.35727912835894,15.5163561926546,15.5163561926546,30.4311546056985,8.53573189345379,8.53573189345379,79.8424406374833,79.8424406374833,33.5483896290283,33.5483896290283,17.6366054339639,10.533333495688,14.7169432527939,5.92717763530564,169.455555877548
771,5.1278160534212,15.9832984662816,15.9832984662816,30.8352587487545,11.1684427310132,11.1684427310132,80.9566403335994,80.9566403335994,38.1077114106215,38.1077114106215,17.6366054339639,9.81387683523452,11.0281089571049,7.45793457947515,175.854415303903
779,6.6592334324763,16.3903600108386,16.3903600108386,33.6496792215739,15.4232037750647,15.4232037750647,83.2889124927629,83.2889124927629,45.3272234985296,45.3272234985296,17.6366054339639,9.6817850174434,3.16805983802063,10.2775062200868,172.415869128704
787,9.59970733020275,17.2804973380701,17.2804973380701,39.5487239542338,20.7783608156628,20.7783608156628,88.7300432701495,88.7300432701495,53.842629653057,53.842629653057,17.6366054339639,10.3478342146652,0,15.2428939615766,171.58743262989
795,16.4055339467741,18.9414798623786,18.9414798623786,52.5076976580967,27.1912799724773,27.1912799724773,99.6487182708749,99.6487182708749,64.641117135463,64.641117135463,17.6366054339639,11.5586326560755,0,24.8401140356606,180.618364895381
803,32.8926271456922,23.6265514674952,23.6265514674952,81.2884138461112,32.505782017231,32.505782017231,124.168909917247,124.168909917247,77.0080045116164,77.0080045116164,17.6366054339639,13.4988896194937,19.3638745998397,40.3430437314002,211.731540344395
811,48.0019962008169,24.9952818295401,24.9952818295401,125.261303958549,34.1236041044486,34.1236041044486,157.844229438994,157.844229438994,90.6060205034885,90.6060205034885,17.6366054339639,22.5121488754548,28.8305164973544,38.5213283493285,263.442760021295
819,34.435452739752,21.3408037648391,21.3408037648391,139.725228238921,31.317442973458,31.317442973458,154.622311301821,154.622311301821,104.621804692551,104.621804692551,17.6366054339639,34.8485623024193,28.270071424763,27.2299570097924,259.037399426192
827,26.9512713628483,19.6959491293642,19.6959491293642,150.329339455615,28.0729160645005,28.0729160645005,150.30910648623,150.30910648623,120.013548278146,120.013548278146,17.6366054339639,40.0710331337025,22.6815447105743,24.5126112451285,252.746840808808
835,22.7612041077429,18.1911872372438,18.1911872372438,160.561723248724,25.4051650616394,25.4051650616394,148.342092370811,148.342092370811,135.075670329252,135.075670329252,17.6366054339639,45.1189082226866,17.3743345088912,21.9443492598321,237.870385970642
843,20.0437803927092,15.937674962643,15.937674962643,152.275227006612,24.2353022266305,24.2353022266305,129.941345891504,129.941345891504,150.202345237877,150.202345237877,17.6366054339639,50.8521216599121,10.5391578225392,20.29368779838,212.829626305518
851,19.220464599961,15.62979405348,15.62979405348,150.384513489415,22.0573951255373,22.0573951255373,120.49666056803,120.49666056803,159.974308707973,159.974308707973,17.6366054339639,58.9337207408946,7.90001185430055,19.5733898017495,200.347967605605
859,19.8009140067168,16.1857058448447,16.1857058448447,155.627993963546,21.2524382926171,21.2524382926171,117.9333252765,117.9333252765,167.228872467268,167.228872467268,17.6366054339639,68.7875790456419,6.82379533215382,20.1232902794372,197.356965199835
867,20.4758413615031,17.1356704582606,17.1356704582606,167.794724876975,20.7320211698381,20.7320211698381,120.992511574801,120.992511574801,173.501920123455,173.501920123455,17.6366054339639,82.3357128257384,5.16827208485358,20.4354174043424,201.377524693078
875,20.8905357788666,17.9368735780193,17.9368735780193,185.371445772924,20.5368300910643,20.5368300910643,128.494659543843,128.494659543843,178.876099590072,178.876099590072,17.6366054339639,100.439336833618,2.51011494446063,20.6411795409012,210.967082731445
883,21.5539590644065,18.4415065284034,18.4415065284034,210.348996344316,20.9291302549297,20.9291302549297,139.678942659991,139.678942659991,185.890333469995,185.890333469995,17.6366054339639,125.826597475148,0,21.2074186264412,225.339603006178
891,20.8191967364605,18.735845771627,18.735845771627,236.729661177257,20.4311831673989,20.4311831673989,154.507983940761,154.507983940761,191.044758483544,191.044758483544,17.6366054339639,160.948632071189,0,20.408354472294,244.828067772582
899,24.9247335848452,24.5741682296109,24.5741682296109,266.092275382239,20.2385282876694,20.2385282876694,172.756744000063,172.756744000063,195.24938685347,195.24938685347,17.6366054339639,182.455932591165,17.6366054339639,24.30789024961,269.50465634717
907,24.081862594015,25.5295015605007,25.5295015605007,289.725139711825,19.3017559959544,19.3017559959544,192.477584724483,192.477584724483,196.454331943121,196.454331943121,17.6366054339639,210.062048748912,17.6366054339639,23.9533936053611,296.947959700782
915,23.0885739988863,25.3807159516762,25.3807159516762,308.288302625553,18.2458994081404,18.2458994081404,212.928028359034,212.928028359034,193.952218779806,193.952218779806,17.6366054339639,236.482587280264,17.6366054339639,23.4061481123335,326.515833591325
923,21.4444043162239,24.5666038084677,24.5666038084677,319.993219558032,16.84817576053,16.84817576053,235.005742956806,235.005742956806,187.464825905168,187.464825905168,17.6366054339639,258.921670750801,17.6366054339639,22.0019891007409,360.302167957023
931,19.9123714323859,22.2710889063009,22.2710889063009,393.871494270151,16.114600701664,16.114600701664,299.620356053221,299.620356053221,180.007677999805,180.007677999805,17.6366054339639,274.133313307885,17.6366054339639,20.5658115872095,461.564400408414
