pos,k_3,m_3,mp_3,al_3,alpha_3,l_3,j_3,r_3,c1_3,K_3,f_3,g_3,Q_3
1,0.0695689312789469,0.751855821375347,1.35556043678463,2.50004204224309,0.0344970436046096,0.0765211096350222,1.05729231414107,0.0175009593688535,0.543625947447125,2.06382660549074,0.348744029041148,0.0175088628471172,0.500028308035078
2,0.0713157047915001,0.789754469024167,1.68571876706379,2.50330262622028,0.038519418991759,0.0857809834109605,1.43589517197489,0.0175190744935457,0.64559952361915,2.86092978400092,0.449966204954402,0.0179181246402323,0.500635150875541
3,0.0727584671241407,0.897520419037521,2.0013320881526,2.52086817261447,0.0433815348025268,0.093825350496476,1.69254708078262,0.0175967874713463,0.805646769688398,3.25683118032246,0.633116907094422,0.0193535741958047,0.503874795833241
4,0.0740797806632375,1.08820748558646,2.45866367163198,2.58071853559759,0.0484273899697915,0.102182808192714,1.86793470284568,0.0178601532468144,1.14836284881045,3.65365268816436,0.796582979571836,0.0245241350278374,0.514957404626949
5,0.0754431875410044,1.36398208454131,2.89251574580977,2.68287147776304,0.0534484411295368,0.110205636295627,1.95927856672036,0.0182986006472556,1.86489250881255,3.90168939162559,0.928817133128564,0.0352166242430053,0.537419131218447
6,0.076544714371431,1.70566616398345,3.29067091135055,2.84454805920412,0.0580294526968588,0.119425639346388,1.99477980539039,0.0190827266465564,2.86301581579348,3.98266467375952,0.98826456436519,0.0430240654899582,0.572269390952687
7,0.0789774995647905,3.26675228776164,3.96262145245004,3.08191689401925,0.0659396309702801,0.133644352760478,1.99978862658959,0.0200625057271378,3.7995902192167,3.99982086494293,0.999478087875599,0.063058954486801,0.641078952452187
