index,t,days,siteID,lpC,sdlpC,mld,dmld,N0,light,rPC,sdrPC,zeu,sdzeu,pgr,latitude,lpC_median,lpC_lb95,lpC_ub95,lpC_lb68,lpC_ub68
1,1,1,9,NaN,1.29586980934261,344.859896130033,1.17020535493338,15.5091884375,18.2438112757335,NaN,0.228857989071202,NaN,6.4973965726342,NaN,52.5,NaN,NaN,NaN,NaN,NaN
2,8,8,9,NaN,1.29586980934261,344.859896130033,1.04860019069579,15.5091884375,18.2438112757335,NaN,0.228857989071202,NaN,6.4973965726342,NaN,52.5,NaN,NaN,NaN,NaN,NaN
3,16,16,9,NaN,1.37992709160113,372.944824648434,0.926995032093041,15.5091884375,20.0675117798247,NaN,0.193543641469479,NaN,7.176773103453,NaN,52.5,NaN,NaN,NaN,NaN,NaN
4,24,24,9,2.21148016537107,0.985102401830616,370.026300706732,-0.364815490099543,15.5091884375,29.0172256354741,0.0244576928003618,0.140787023707107,66.1032146203275,5.21021742089076,NaN,52.5,2.21148016537107,0.280679457783063,4.14228087295908,1.22637776354045,3.19658256720169
5,32,32,9,2.33065002993909,0.867639883594515,367.107776900266,-0.311000830939501,15.5091884375,35.3981733935241,-0.0734469152971406,0.155113804220881,64.8445201973741,7.38880452005554,-0.0276179254177179,52.5,2.33065002993909,0.630075858093841,4.03122420178434,1.46301014634458,3.19828991353361
6,40,40,9,1.73160132007888,1.2653735529802,364.189252886045,-0.0957422182819177,15.5091884375,27.4569092688933,-0.0228639504913232,0.146701136046877,67.0586499118374,7.39218008845607,-0.0452122749925725,52.5,1.73160132007888,-0.748530843762312,4.21173348392007,0.46622776709868,2.99697487305908
7,48,48,9,1.54864995534584,1.29834435304431,362.562280764184,0.119516394005875,15.5091884375,31.7348120465798,-0.0386593533977963,0.202017910675832,66.639658471479,7.26845190141188,0.0136742253935185,52.5,1.54864995534584,-0.996104976621008,4.09340488731269,0.25030560230153,2.84699430839015
8,56,56,9,1.23937512816347,1.34740524876419,364.8099636615,0.28096035334246,15.5091884375,33.3100869734431,0.101010619960028,0.193926853802248,65.0690587860021,6.71244716160545,0.0238797133403085,52.5,1.23937512816347,-1.40153915941434,3.88028941574128,-0.10803012060072,2.58678037692766
9,64,64,9,2.04746008784369,1.16988567538014,367.057646342186,-1.32550526816125,15.5091884375,66.9209975865929,0.00774754324874056,0.186501915439808,65.5267119475544,6.38285705235926,-0.00891904966902358,52.5,2.04746008784369,-0.245515835901384,4.34043601158876,0.87757441246355,3.21734576322383
10,72,72,9,2.10944043383361,1.10798370661712,369.305329244403,-3.46745939136521,15.5091884375,76.1725846355737,-0.136283104681559,0.190438521668495,63.9517970995115,5.88015490298608,-0.00749088325478626,52.5,2.10944043383361,-0.0622076311359452,4.28108849880317,1.00145672721649,3.21742414045073
11,80,80,9,1.01917559638115,1.27910837958929,332.99783722563,-5.60941354460604,15.5091884375,72.692062233916,0.106062911668461,0.171806961056508,58.583864165545,6.33321466228026,-0.0117486108698633,52.5,1.01917559638115,-1.48787682761386,3.52622802037616,-0.25993278320814,2.29828397597044
12,88,88,9,1.86767888972882,0.944813344307402,283.838620949421,-6.14490207463917,15.5091884375,85.3207949823778,-0.00502563959649203,0.138000132775853,58.8989532053146,5.07099685680244,0.0480916946500837,52.5,1.86767888972882,0.015844734886312,3.71951304457133,0.922865545421418,2.81249223403622
13,96,96,9,1.82747377295689,0.8313225894898,234.679404173858,-5.63778981147267,15.5091884375,86.9957907085826,0.0432378118782841,0.141429211789345,59.1798938479034,4.61092590472605,0.02727119932142,52.5,1.82747377295689,0.198081497556882,3.4568660483569,0.99615118346709,2.65879636244669
14,104,104,9,2.17337626798316,0.800122799071499,185.52018743429,-5.0582329141445,15.5091884375,116.615482441861,0.0436014256824687,0.135714424377121,60.663270000551,6.54017701112688,0.0535494303832258,52.5,2.17337626798316,0.605135581803022,3.7416169541633,1.37325346891166,2.97349906705466
15,112,112,9,2.5221876734429,0.782067121585389,148.531665474077,-4.47867601214187,15.5091884375,103.311055351718,0.0738090535889265,0.104380044772752,48.5283141030541,7.64316218700779,0.0446782535027375,52.5,2.5221876734429,0.989336115135537,4.05503923175026,1.74012055185751,3.30425479502829
16,120,120,9,3.11266010215431,0.478553685692235,113.28181423439,-4.25334508961549,15.5091884375,77.5641524349203,0.0166242812368186,0.0716449532117047,43.5068073725374,7.97282796149775,0.0157158993383783,52.5,3.11266010215431,2.17469487819753,4.05062532611109,2.63410641646207,3.59121378784655
17,128,128,9,3.24565435204886,0.485033362080349,78.0319631428852,-3.03025459410625,15.5091884375,116.39744587619,-0.043285636810611,0.0763229218878766,43.2062410621847,7.75746158457653,-0.00038900352708249,52.5,3.24565435204886,2.29498896237138,4.19631974172634,2.76062098996851,3.73068771412921
18,136,136,9,2.89936925756398,0.500495588492816,46.4513833233053,-1.80716410577435,15.5091884375,91.3285442070389,0.0254943449925444,0.0744818292633256,47.6675645396118,5.97203150181168,0.00309992315847166,52.5,2.89936925756398,1.91839790411806,3.8803406110099,2.39887366907116,3.3998648460568
19,144,144,9,3.10332401750433,0.443045142281695,40.5557039758399,-0.736959919888808,15.5091884375,95.833321301392,0.0270910612934814,0.0774285439055186,49.2493728884396,5.82959350619572,0.0255332401274729,52.5,3.10332401750433,2.23495553863221,3.97169249637645,2.66027887522264,3.54636915978603
20,152,152,9,3.32005250785218,0.521597085618303,34.6600246043007,-0.696114971727412,15.5091884375,86.6404518439095,0.024014314096394,0.0671708357483078,40.4189898684625,6.89879802206941,0.0106812176915471,52.5,3.32005250785218,2.29772222004031,4.34238279566405,2.79845542223388,3.84164959347048
21,160,160,9,3.51216702062333,0.510077664061406,28.7643452459739,-0.532735176815617,15.5091884375,105.67968983661,-0.019061722315234,0.0631823488747137,40.3163915437133,6.40917125069721,-0.0103555703762008,52.5,3.51216702062333,2.51241479906297,4.51191924218369,3.00208935656192,4.02224468468474
22,168,168,9,3.35967324210146,0.50678709135715,23.848944654382,-0.36935538300485,15.5091884375,88.698313691584,-0.0360193029097633,0.0656913293425423,43.2913414648842,7.62867855134127,-0.0162803928182937,52.5,3.35967324210146,2.36637054304145,4.35297594116147,2.85288615074431,3.86646033345861
23,176,176,9,3.07151881882336,0.646742580933737,21.8743803607259,-0.246820539813487,15.5091884375,105.229893883564,0.00623984677011594,0.0699381037378549,45.9125607541208,7.90205532072958,-0.00936158167827666,52.5,3.07151881882336,1.80390336019324,4.33913427745348,2.42477623788962,3.7182613997571
24,184,184,9,3.12143759298428,0.551439478305887,19.8998160538575,-0.195320808642579,15.5091884375,88.0514715584572,0.00169471110481667,0.0698471052364194,47.9600513069171,7.97039269249163,-0.00781989305994207,52.5,3.12143759298428,2.04061621550474,4.20225897046382,2.56999811467839,3.67287707129017
25,192,192,9,3.13499528182282,0.462740548941706,17.9252516988583,-0.0923213453049333,15.5091884375,165.255619533934,-0.0313942370547592,0.062677903226012,47.5874140293403,7.29005829397811,-0.00991196415440334,52.5,3.13499528182282,2.22802380589708,4.04196675774856,2.67225473288111,3.59773583076453
26,200,200,9,2.88384138538475,0.524785845621242,17.186680953304,0.0106781195473207,15.5091884375,106.810761226722,-3.63665132665948E-05,0.0750527215949907,48.296624696752,7.30717271867321,-0.00198985410805583,52.5,2.88384138538475,1.85526112796712,3.91242164280238,2.35905553976351,3.40862723100599
27,208,208,9,2.8835504532786,0.604554672074973,17.6841037665391,0.0621778495865043,15.5091884375,90.9621303452476,0.0254610412438596,0.0725631913002761,50.0486480442358,8.25192228040548,0.00786619226285083,52.5,2.8835504532786,1.69862329601165,4.06847761054555,2.27899578120363,3.48810512535357
28,216,216,9,3.08723878322948,0.485384983244052,18.181526567994,0.165964534091587,15.5091884375,114.712651918302,-0.00182609794204025,0.0664035501472968,47.7866391087411,7.65810724982696,0.00600135854721917,52.5,3.08723878322948,2.13588421607114,4.03859335038782,2.60185379998543,3.57262376647353
29,224,224,9,3.07262999969317,0.567592885337668,18.6789493433801,0.332023232612688,15.5091884375,87.2643926290256,-0.00563086766016296,0.0855160690181622,46.6219709577499,8.15672114373555,-0.00659718633259543,52.5,3.07262999969317,1.96014794443134,4.185112054955,2.5050371143555,3.64022288503084
30,232,232,9,3.02758305841186,0.710893313421815,21.6672525847372,0.498081932811546,15.5091884375,110.346417221413,-0.0123345933955837,0.0842964230131844,49.4000980831522,8.76641671842005,-0.0155907989357479,52.5,3.02758305841186,1.6342321641051,4.42093395271862,2.31668974499005,3.73847637183368
31,240,240,9,2.92890631124719,0.512078288238388,26.1500841506985,0.560353946648196,15.5091884375,71.0287682237058,-0.0288069357514963,0.0618901435974998,52.0562701463041,6.60236447010247,-0.0114570650158312,52.5,2.92890631124719,1.92523286629995,3.93257975619443,2.4168280230088,3.44098459948558
32,248,248,9,2.69845082523522,0.508741872302943,30.6329157308572,0.510726761930379,15.5091884375,69.5338530714312,0.00677033409958512,0.0742294768992219,52.1731136359446,7.07516577901829,-0.00828169467367541,52.5,2.69845082523522,1.70131675552145,3.69558489494899,2.18970895293228,3.20719269753816
33,256,256,9,2.75261349803191,0.555037592156417,35.1157473042939,0.444557180074217,15.5091884375,75.4037617940244,-0.00280848236911506,0.0821116752758403,49.55045922392,5.2388284510281,0.0010936129690225,52.5,2.75261349803191,1.66473981740533,3.84048717865849,2.19757590587549,3.30765109018833
34,264,264,9,2.73014563907898,0.46349531897972,38.4075264370276,0.378387597971771,15.5091884375,65.6516128587836,-0.000681012823403242,0.0678219336677409,48.7041658700179,5.42753523765543,-0.00509150602496458,52.5,2.73014563907898,1.82169481387873,3.63859646427923,2.26665032009926,3.1936409580587
35,272,272,9,2.72469753649176,0.466914254595905,41.3022880526384,0.361845202816446,15.5091884375,45.9137217397687,-0.0117850228823757,0.0850847008183417,48.6474262441533,4.86804883699295,-0.0106978798629146,52.5,2.72469753649176,1.80954559748379,3.63984947549973,2.25778328189586,3.19161179108766
36,280,280,9,2.63041735343276,0.571614964177788,44.1970496556164,1.1617510820401,15.5091884375,58.977876105765,-0.0196276038829666,0.0840407275908505,49.9677260752027,4.41166717904331,-0.0162064188305796,52.5,2.63041735343276,1.5100520236443,3.75078268322122,2.05880238925497,3.20203231761055
37,288,288,9,2.47339652236903,0.513685943777661,47.0918113046223,1.96165696193913,15.5091884375,48.4281308067737,-0.0172066297263962,0.105809554029749,51.2430901004214,4.29240683456264,-0.0127591798600623,52.5,2.47339652236903,1.46657207256481,3.48022097217325,1.95971057859137,2.98708246614669
38,296,296,9,2.33574348455785,0.801911026634267,69.1843140216008,2.76156283814186,15.5091884375,58.7585134035353,-0.0360836397774756,0.118942468577475,53.5505196979979,4.6586665729471,-0.0150342183475712,52.5,2.33574348455785,0.763997872354687,3.90748909676101,1.53383245792358,3.13765451119212
39,304,304,9,2.04707436633805,0.768555938852856,91.2768167421554,2.81133369188067,15.5091884375,32.7628868104956,-0.0574326680056662,0.148148363962719,53.6196898486554,4.27430104506448,-0.00634546392807552,52.5,2.04707436633805,0.540704726186452,3.55344400648965,1.27851842748519,2.81563030519091
40,312,312,9,1.61869864013135,1.13390743472027,113.369319420027,3.20950060739423,15.5091884375,21.2686324482538,0.0573014091353971,0.183658923285376,57.6807818465175,5.00141236119032,0.0233175733350791,52.5,1.61869864013135,-0.603759931920379,3.84115721218308,0.48479120541108,2.75260607485162
41,320,320,9,1.50275733115564,1.17850442217101,136.656322626737,3.60766750690562,15.5091884375,35.654981780715,0.00384020165168316,0.0640825084329857,60.0805484567021,5.32967969181233,NaN,52.5,1.50275733115564,-0.807111336299539,3.81262599861082,0.32425290898463,2.68126175332665
42,328,328,9,1.99481615039565,0.876968284612864,168.304831319617,3.95606356075929,15.5091884375,23.6488929345942,NaN,0.132258933631625,59.7736797425957,3.99307312083105,NaN,52.5,1.99481615039565,0.275958312554437,3.71367398823686,1.11784786578279,2.87178443500851
43,336,336,9,NaN,1.09238107272176,199.953339585762,3.95319864992329,15.5091884375,23.8406609163362,NaN,0.209868423307478,NaN,5.92524190243238,NaN,52.5,NaN,NaN,NaN,NaN,NaN
44,344,344,9,NaN,1.55953528024197,231.60184808496,3.94555891640617,15.5091884375,18.5341068324004,NaN,0.221525859955382,NaN,8.22228359768703,NaN,52.5,NaN,NaN,NaN,NaN,NaN
45,352,352,9,NaN,1.4655759784998,263.181598917776,1.91696370697077,15.5091884375,18.1419212469039,NaN,0.165276704185875,NaN,4.72658581483607,NaN,52.5,NaN,NaN,NaN,NaN,NaN
46,360,360,9,NaN,1.6393800016427,294.64675357951,0.601140755603441,15.5091884375,19.7083104815904,NaN,0.221205655074439,NaN,4.62110805606686,NaN,52.5,NaN,NaN,NaN,NaN,NaN
47,367,1,9,NaN,1.31099752470658,279.738699118165,0.872778031181189,15.5091884375,17.5026583369166,NaN,0.173977516541946,NaN,4.31140029296827,NaN,52.5,NaN,NaN,NaN,NaN,NaN
48,374,8,9,NaN,1.31099752470658,279.738699118165,1.776156932971,15.5091884375,17.3549493688513,NaN,0.173977516541946,NaN,4.31140029296827,NaN,52.5,NaN,NaN,NaN,NaN,NaN
49,382,16,9,NaN,1.33456592418346,317.723148393765,1.96962848647879,15.5091884375,24.025030397534,NaN,0.197780637529044,NaN,5.45197062273032,NaN,52.5,NaN,NaN,NaN,NaN,NaN
50,390,24,9,0.54683794295631,1.36647886676482,322.366465509469,0.580414651218419,15.5091884375,14.0688631197112,-0.00516893578573553,0.121433055330647,69.7640096114276,6.37663924384343,NaN,52.5,0.54683794295631,-2.13146063590274,3.22513652181536,-0.81964092380851,1.91331680972113
51,398,32,9,0.606213878931078,1.54236091228082,327.009782793656,0.53134698802675,15.5091884375,25.1606880096732,0.0693571932339031,0.229001471882391,68.8867560756314,6.84453583081679,0.00423935378335609,52.5,0.606213878931078,-2.41681350913933,3.62924126700148,-0.936147033349742,2.1485747912119
52,406,40,9,1.42742028672385,1.27371181603054,331.653100023007,0.335076319338,15.5091884375,35.107192847332,-0.100854203753157,0.203094842466935,66.5923171085054,6.35719549040594,0.0436415878379158,52.5,1.42742028672385,-1.06905487269601,3.92389544614371,0.15370847069331,2.70113210275439
53,414,48,9,0.609786348210075,1.40677851202492,335.118793222111,0.138805673806748,15.5091884375,41.53054862293,0.127441391639451,0.203698136788041,66.0812672630951,5.99391523952762,0.015125457044576,52.5,0.609786348210075,-2.14749953535877,3.36707223177892,-0.796992163814845,2.016564860235
54,422,56,9,1.62931748132568,1.16344267107998,335.051614457768,-0.00839732794845816,15.5091884375,42.2447501450849,0.0188648405879172,0.169017892862311,64.8663726211926,6.68274320774494,0.0266945534362403,52.5,1.62931748132568,-0.65103015399108,3.90966511664244,0.4658748102457,2.79276015240566
55,430,64,9,1.780236206029,0.856234198882383,334.984436194369,-0.747218580406042,15.5091884375,62.5713607664528,-0.0661975115892882,0.179798415650673,64.7549708668066,5.84712922864561,0.0325783153862683,52.5,1.780236206029,0.102017176219529,3.45845523583847,0.924002007146617,2.63647040491138
56,438,72,9,1.2506561133147,1.2829237799581,334.917257351348,-1.73231362795392,15.5091884375,58.5533226197891,0.145067617160177,0.15811017784548,63.9399262174308,5.63858989298388,0.0100451764747317,52.5,1.2506561133147,-1.26387449540318,3.76518672203258,-0.0322676666433999,2.5335798932728
