index,t,days,siteID,lpC,sdlpC,mld,dmld,N0,light,rPC,sdrPC,zeu,sdzeu,pgr,latitude,lpC_median,lpC_lb95,lpC_ub95,lpC_lb68,lpC_ub68
1,1,1,5,1.93849439461208,1.12291198992684,245.987503749662,1.62745566020412,16.5627625,32.6672970501192,0.0532369695785819,0.176081834640963,64.8054862842549,6.10098713467419,0,47.5,1.93849439461208,-0.262413105644526,4.13940189486869,0.81558240468524,3.06140638453892
2,8,8,5,1.93849439461208,1.12291198992684,245.987503749662,2.26706998371425,16.5627625,32.6672970501192,0.0532369695785819,0.176081834640963,64.8054862842549,6.10098713467419,-0.0130899835814437,47.5,1.93849439461208,-0.262413105644526,4.13940189486869,0.81558240468524,3.06140638453892
3,16,16,5,2.33988006743184,0.951665628512824,285.046439594561,2.90668426415438,16.5627625,23.1128583504716,-0.12967883270432,0.157720520521322,60.9298438506645,5.08591563642565,-0.00748723935718451,47.5,2.33988006743184,0.474615435546705,4.20514469931697,1.38821443891902,3.29154569594466
4,24,24,5,1.42450998199017,0.934510412221878,300.397183358804,1.91884292104183,16.5627625,28.4254482372349,0.0105784014902088,0.163791588197031,64.0665505566206,3.95186469419362,-0.0301997363007427,47.5,1.42450998199017,-0.407130425964711,3.25615038994505,0.489999569768292,2.35902039421205
5,32,32,5,1.50913719391183,0.9754398593045,315.747926089367,1.748119459969,16.5627625,33.1207285876861,-0.00547688893525119,0.172882900570958,62.7837448365166,4.91223151193143,0.021913853363414,47.5,1.50913719391183,-0.40272493032499,3.42099931814865,0.53369733460733,2.48457705321633
6,40,40,5,1.46532208242982,1.15100427561018,331.098669699565,1.06522567640854,16.5627625,48.456877288498,0.0442982911362798,0.192583757756404,60.6612103479445,4.28265277483418,0.0348415644149454,47.5,1.46532208242982,-0.790646297766133,3.72129046262577,0.31431780681964,2.61632635804
7,48,48,5,1.81970841152006,1.09844434331427,342.35205039806,0.382331862344749,16.5627625,40.7005722283387,0.0559711966938966,0.172503692240432,63.0862906700048,4.88154077662892,0.0352144212683107,47.5,1.81970841152006,-0.333242501375909,3.97265932441603,0.72126406820579,2.91815275483433
8,56,56,5,2.26747798507123,0.849427633094532,341.313342323172,-0.129838506209625,16.5627625,44.6873266983439,0.00157571083985538,0.157901448275395,63.9531910099593,4.39379925228645,0.000257525018574444,47.5,2.26747798507123,0.602599824205947,3.93235614593651,1.4180503519767,3.11690561816576
9,64,64,5,2.28008367179008,0.984520904806957,340.274634395839,-1.65935985588367,16.5627625,75.2711014560492,-0.0563945016115039,0.186961882817823,64.0520170853542,4.39218322232507,-0.0176219415969337,47.5,2.28008367179008,0.350422698368444,4.20974464521172,1.29556276698312,3.26460457659704
10,72,72,5,1.82892765889804,1.20662314045501,339.235926249029,-3.69872166860992,16.5627625,55.6947097552503,0.00195296598084605,0.19940797590259,63.1554542538862,4.0994843942301,-0.0237183258894892,47.5,1.82892765889804,-0.53605369639378,4.19390901418986,0.62230451844303,3.03555079935305
11,80,80,5,1.84455138674482,1.06047405198675,301.488705781964,-5.73808347740112,16.5627625,80.5998442331225,-0.0167134420378094,0.163910022772825,60.2406146532965,4.41421524562209,0.0220295668196058,47.5,1.84455138674482,-0.23397775514921,3.92308052863885,0.78407733475807,2.90502543873157
12,88,88,5,1.71084385044234,0.83072080878911,251.505314349201,-6.24792394349421,16.5627625,98.7969740051322,0.080849176515781,0.124817510684331,59.9025530327697,4.38378997136479,0.0302564095718263,47.5,1.71084385044234,0.0826310652156843,3.339056635669,0.88012304165323,2.54156465923145
13,96,96,5,2.35763726256858,0.670945106878295,201.521922791402,-5.27097244887992,16.5627625,79.8127577400169,0.0266334942375084,0.123561743014564,52.389036931926,6.03346605897074,0.0299843667528929,47.5,2.35763726256858,1.04258485308712,3.67268967205004,1.68669215569029,3.02858236944688
14,104,104,5,2.57070521646865,0.748970375963167,151.538531138103,-4.15445644232825,16.5627625,116.903908380984,-0.0175295704946094,0.119669034000336,55.1505943471034,5.68947722585878,0.0165565372825142,47.5,2.57070521646865,1.10272327958084,4.03868715335646,1.82173484050548,3.31967559243182
15,112,112,5,2.43046865251177,0.61879920657379,125.001975576083,-3.03794044262698,16.5627625,103.807604301346,0.040565688104643,0.103747514313541,53.0690569082902,5.8583427079576,0.00525712548888583,47.5,2.43046865251177,1.21762220762714,3.6433150973964,1.81166944593798,3.04926785908556
16,120,120,5,2.75499415734892,0.638839501148366,101.814968175524,-2.8227335522172,16.5627625,122.656632735323,-0.00726474114337633,0.095041315709648,49.6377285156487,6.68904424102539,0.0253167429838933,47.5,2.75499415734892,1.50286873509812,4.00711957959972,2.11615465620055,3.39383365849729
17,128,128,5,2.69687622820191,0.544354441638601,78.6279605150555,-2.21759447040175,16.5627625,126.202804792947,0.0426492819904136,0.0877146763797271,47.6289170404281,5.92666339774993,0.0183660019323867,47.5,2.69687622820191,1.62994152259025,3.76381093381357,2.15252178656331,3.24123066984051
18,136,136,5,3.03807048412521,0.565152711826785,57.2563703228701,-1.61245537139407,16.5627625,109.150811411414,0.0197134649501234,0.0912946021457669,44.3494719469717,7.46438536200654,0.03273526555987,47.5,3.03807048412521,1.93037116894471,4.14576979930571,2.47291777229843,3.60322319595199
19,144,144,5,3.1957782037262,0.44724441203248,48.5927008858821,-1.08295866784123,16.5627625,134.576146048006,0.0358430497390749,0.0645266482640534,46.1091726999983,6.22527590948022,0.0226723707358267,47.5,3.1957782037262,2.31917915614254,4.07237725130986,2.74853379169372,3.64302261575868
20,152,152,5,3.48252260163879,0.376919028655901,39.9290316015979,-1.01583364259521,16.5627625,133.879792722906,0.0124605975182825,0.0574895287426587,45.1476615952125,4.99606563334793,0.00960721433692999,47.5,3.48252260163879,2.74376130547322,4.22128389780436,3.10560357298289,3.85944163029469
21,160,160,5,3.58220738178505,0.344833016739117,31.2653622946806,-0.747333551946062,16.5627625,133.299913417645,-0.0194820042465665,0.0545141123852433,45.4018928337103,4.30008312243765,-0.00917312773164708,47.5,3.58220738178505,2.90633466897638,4.25808009459372,3.23737436504593,3.92704039852417
22,168,168,5,3.42635134781252,0.403323042590506,24.2126934635971,-0.478833461190333,16.5627625,128.712975260492,-0.0204979764666585,0.0592850290505705,44.6602719315892,4.83000022891103,-0.00609049132385584,47.5,3.42635134781252,2.63583818433513,4.21686451128991,3.02302830522201,3.82967439040303
23,176,176,5,3.26236753607926,0.504088466408609,21.9930263548924,-0.277458389707737,16.5627625,119.281117508872,0.0217085067416573,0.0678681299623879,45.0193923485615,5.67054324672493,-0.00191345093449959,47.5,3.26236753607926,2.27435414191839,4.25038093024013,2.75827906967065,3.76645600248787
24,184,184,5,3.43603559001251,0.49429605753161,19.7733592261126,-0.227596093472437,16.5627625,119.546407829684,-0.00695088307849703,0.079292305124311,41.9072399858968,6.66460311097252,-0.00383952142140832,47.5,3.43603559001251,2.46721531725055,4.40485586277447,2.9417395324809,3.93033164754412
25,192,192,5,3.38042852538453,0.537673173216146,17.5536921106114,-0.127871501025983,16.5627625,95.220995553136,-0.0262761879273852,0.0706125002642009,39.0934009689593,7.70138055415348,-0.0130455232130321,47.5,3.38042852538453,2.32658910588088,4.43426794488818,2.84275535216838,3.91810169860068
