p_median,p_lb95,p_ub95,p_lb68,p_ub68,null_median,null_lb95,null_ub95,null_lb68,null_ub68
2.55986843235867,2.30793597265568,2.78746106397511,2.44001313422137,2.67104978714834,2.98423399803751,2.90965628024356,3.06096601836196,2.94704223804931,3.02445678287196
2.92836778599702,2.72842663885429,3.1239898104541,2.82727600499095,3.03093441994447,3.07516003508021,2.99942476520488,3.15204903843341,3.03792108788547,3.11388641962611
3.26346572836519,3.08814884811794,3.44800122244162,3.17179813779916,3.36200866584546,3.08720549859534,3.01139432013758,3.16345332583939,3.04924334045035,3.12569803154122
3.51776582744498,3.36711088839394,3.65870659736102,3.44222532559635,3.59370169704632,2.87382763368213,2.79813161503127,2.94896502028733,2.83728951429738,2.91280260325152
3.55853929588056,3.41899303453559,3.70324219291743,3.49031847692422,3.62814327098945,2.48577829436299,2.38209170403945,2.62524120296603,2.43386575706961,2.55001042501907
3.57370527268156,3.36942124937251,3.76176132559228,3.47367850307169,3.66734973431822,1.18611729900296,-0.806140115432677,2.06993481844445,0.0149626498119516,1.76588450041091
3.52856170970173,3.32275336547423,3.72637524474253,3.42290911012399,3.6315072057413,NaN,NaN,NaN,NaN,NaN
3.44707769142894,3.31210168748076,3.61307809480259,3.37768621869609,3.53144925643318,NaN,NaN,NaN,NaN,NaN
3.35316141639414,3.23341872036423,3.47251502954919,3.29782954657892,3.41302548300739,NaN,NaN,NaN,NaN,NaN
3.19039184200752,3.08664175305432,3.29174230031074,3.13948483152236,3.24399934707916,1.19382014170227,1.19382014170227,1.19382014170227,1.19382014170227,1.19382014170227
3.41501812784908,3.29606580510982,3.52747908291601,3.3505103369097,3.46971267795311,2.91933145255445,2.84403300025822,2.99397383841122,2.88200936131703,2.95814068980137
3.35742129792027,3.24815725152607,3.45930790388907,3.30349756468927,3.40732257933176,2.91933145255445,2.84403300025822,2.99397383841122,2.88200936131703,2.95814068980137
3.25910847505084,3.13027942945571,3.37951874999168,3.19725675258383,3.32449097043451,2.91933145255445,2.84403300025822,2.99397383841122,2.88200936131703,2.95814068980137
3.03577541232124,2.90886243282853,3.1348591620162,2.97656446719576,3.08982975493602,2.91933145255445,2.84403300025822,2.99397383841122,2.88200936131703,2.95814068980137
3.01141078771879,2.893394768812,3.11772466367731,2.95262034776016,3.06813941600582,2.91933145255445,2.84403300025822,2.99397383841122,2.88200936131703,2.95814068980137
2.89471299033131,2.79625594866591,2.99385578042937,2.84705967639303,2.94438561354826,2.91933145255445,2.84403300025822,2.99397383841122,2.88200936131703,2.95814068980137
2.9212315330354,2.82494050371029,3.01326278050499,2.8756075931547,2.96919920817309,2.91933145255445,2.84403300025822,2.99397383841122,2.88200936131703,2.95814068980137
2.87737917885964,2.79275037124152,2.95959925200985,2.83565449245542,2.91866411845338,2.91933145255445,2.84403300025822,2.99397383841122,2.88200936131703,2.95814068980137
2.89186409249543,2.80389451287094,2.97884732016719,2.84986740618648,2.93408519257638,2.91933145255445,2.84403300025822,2.99397383841122,2.88200936131703,2.95814068980137
2.83694653258857,2.7596296849125,2.91155454717108,2.79947000247298,2.8738533914705,2.91933145255445,2.84403300025822,2.99397383841122,2.88200936131703,2.95814068980137
2.81825556184612,2.74172857330403,2.89181976318795,2.78104824506556,2.85551277795673,2.91933145255445,2.84403300025822,2.99397383841122,2.88200936131703,2.95814068980137
2.76196129935947,2.6871862107412,2.83391791441093,2.72515136830421,2.79630882174224,2.91933145255445,2.84403300025822,2.99397383841122,2.88200936131703,2.95814068980137
2.73564758210688,2.66073051502482,2.80973429658496,2.69885330570707,2.773092985911,2.91933145255445,2.84403300025822,2.99397383841122,2.88200936131703,2.95814068980137
2.78811017930639,2.70753491628367,2.86860766824422,2.75060547347643,2.82462924053865,2.91933145255445,2.84403300025822,2.99397383841122,2.88200936131703,2.95814068980137
2.76445617986548,2.69012935887168,2.84314108426401,2.72628830848103,2.79998985019763,2.91933145255445,2.84403300025822,2.99397383841122,2.88200936131703,2.95814068980137
2.68262335392005,2.61141495416215,2.75820047542291,2.64635926682631,2.7218984403677,2.91933145255445,2.84403300025822,2.99397383841122,2.88200936131703,2.95814068980137
2.5900703271093,2.51304060760201,2.66855418563059,2.55092861431639,2.63421131986221,2.91933145255445,2.84403300025822,2.99397383841122,2.88200936131703,2.95814068980137
2.44374003517842,2.34942829371775,2.53544088106018,2.39812979398769,2.49694744339656,2.91933145255445,2.84403300025822,2.99397383841122,2.88200936131703,2.95814068980137
2.39477373007784,2.2962810147475,2.49247947736189,2.34709076505589,2.44746094881236,2.91933145255445,2.84403300025822,2.99397383841122,2.88200936131703,2.95814068980137
2.32760910710122,2.2227107436373,2.43176937801899,2.27639044710773,2.38582255819681,2.91933145255445,2.84403300025822,2.99397383841122,2.88200936131703,2.95814068980137
2.27008697361148,2.15936736408956,2.38346132396767,2.2163411593592,2.32967859252291,2.91933145255445,2.84403300025822,2.99397383841122,2.88200936131703,2.95814068980137
2.21629517199124,2.1064745752739,2.33185641867807,2.16179650376831,2.27562233705146,3.03094649919905,2.86117695226614,3.18495122376746,2.90254054226699,3.14165795621734
2.15190132302892,2.03046336533184,2.27708552442029,2.09312809386661,2.21598252258094,3.11414182639088,3.03754175608777,3.19059204009991,3.07580305907355,3.1538944137383
2.09223652932189,1.95614581159633,2.22679094284974,2.0252158290184,2.16231319285686,3.18418978574512,3.10221465248271,3.26285026396095,3.14467813791818,3.22390978112588
2.04088486305036,1.89295690269863,2.18835605821815,1.96462116006346,2.11769178802534,3.33432383401546,3.24478801590339,3.41652191739796,3.29378073819377,3.37511785501835
1.87176777378102,1.69896559738228,2.04371048504939,1.78124085380751,1.96270867179032,3.62998008451991,3.52764761678018,3.71788062949942,3.58341717129754,3.67640749161844
1.66630084036016,1.46707087478167,1.86711054181449,1.55746109211246,1.77304488745953,3.49102011085222,3.39281966619232,3.57422757148969,3.44722940610647,3.53415923437176
1.50045975322903,1.29785162420876,1.7017777035022,1.39342013115135,1.60466525176984,3.23570764064611,3.15145581179777,3.31663815508184,3.19633909186145,3.27680682192252
1.38609145207609,1.19991712696151,1.56927108863921,1.29055992253394,1.48588834671342,2.82971249751469,2.75285407782019,2.90457848312803,2.79271594565046,2.86840914892324
1.31292133264785,1.13848711130644,1.49501201722126,1.21702125438397,1.40413278489388,2.77950470340359,2.70134217571189,2.85987223866481,2.74053440808877,2.81973196385997
1.33798282709298,1.12931761389726,1.55651017476424,1.23415246682414,1.43826044733737,2.79057439894972,2.71331092909044,2.86891512367327,2.75174244343458,2.83066449164551
1.40659031782576,1.14738893043488,1.65474576181399,1.27946866337047,1.52362568160095,2.73549286488054,2.6539732766031,2.81859116741818,2.69613812350235,2.77789485322029
1.5418965830299,1.24863251639482,1.82004810389415,1.39813146056836,1.6789316281786,2.43364872950617,2.3256777588533,2.59253772847156,2.37737288323165,2.50817018199906
1.77372157342532,1.44280075584874,2.09343527853111,1.61815703248677,1.92825389876774,1.47506027155755,-0.119915870027363,2.21254420607413,0.845230034370954,1.91743857251711
2.11070540664533,1.74383480347783,2.46128196616874,1.94808595535489,2.28061503173491,0.89104420173058,0.89104420173058,0.89104420173058,0.89104420173058,0.89104420173058
2.63397878022304,2.24112598534569,3.00283851618148,2.45648462157875,2.81517602933351,1.45197089313111,-0.141945060186568,2.18822278190111,0.758808872275264,1.91706752476624
3.35502145584794,3.00942394758449,3.6781198896833,3.18081725070324,3.53127441619147,3.01347360627536,2.93717548346987,3.08868522726688,2.97586743745429,3.05241769194714
3.88254231617825,3.70120000233946,4.04172929011717,3.79148701092328,3.96189968523431,3.41518732650689,3.32099552781473,3.49761980695442,3.37253646840825,3.4567725019837
3.73722101637139,3.50694113940869,3.94262724186706,3.619588984555,3.84851903169814,3.39536853608676,3.30246671718323,3.47756170185193,3.35284178675472,3.43668604265889
3.48232043465952,3.27257392181508,3.74326765618181,3.35414311474944,3.61542768146321,3.17312448560566,3.091969171427,3.25128613291113,3.13395334718852,3.21303809065513
3.2509162070509,3.09662153035051,3.47379110447804,3.16154030343284,3.35387405680391,2.90421337203926,2.82862513480487,2.97884890328001,2.86668968478602,2.94342704529763
3.07945482921568,2.92376544707321,3.24053412624625,2.99765125943886,3.15915247846304,2.38463537332485,2.26957492697233,2.56298423122406,2.32367738496917,2.46866841770752
3.01232123090193,2.8828588162303,3.1376654315833,2.94399733484181,3.07521044572217,2.06188573372471,1.85939744613956,2.40329718264862,1.93555609318716,2.23993773471065
3.02718530283987,2.91499896445308,3.13912674701017,2.9714392728022,3.08199827271768,1.8911792616779,1.58960502954217,2.33890197632176,1.69159981913952,2.13258912247282
3.06012491766079,2.96745109630088,3.15617038707836,3.0104181281806,3.11080367364025,1.53095348971319,-0.0941942799748559,2.2412698548999,0.919764131743265,1.95499197640259
3.08611737499676,3.00107260638989,3.1742692813816,3.0413378871848,3.13107132074608,1.47580163753799,-0.0236253001577178,2.19990596325457,0.804657776002914,1.89720476176365
3.12290172838153,3.04094178309445,3.20407688582175,3.08063220290678,3.16296273497681,1.48161346932151,-0.235106711622048,2.07369911503557,0.8115133127555,1.82209472954155
3.0921816346592,3.01438435636617,3.17317875064243,3.05221477119879,3.13350711752919,1.16563068420773,-1.59385422954235,2.06691696723505,-0.276820253313149,1.76220313827089
3.27123354208464,3.17093649116646,3.3661373549904,3.21836732463729,3.3184035666164,2.91933145255445,2.84403300025822,2.99397383841122,2.88200936131703,2.95814068980137
3.23098409039272,3.13622789254066,3.3208899020589,3.18432047082004,3.27622186881691,2.91933145255445,2.84403300025822,2.99397383841122,2.88200936131703,2.95814068980137
3.18227616103554,3.07963594700815,3.27978556246758,3.13321250009429,3.23498116453913,2.91933145255445,2.84403300025822,2.99397383841122,2.88200936131703,2.95814068980137
3.10513968985768,2.9955245084193,3.20430805210273,3.05027155961211,3.15833434800317,2.91933145255445,2.84403300025822,2.99397383841122,2.88200936131703,2.95814068980137
3.02665291028872,2.92138578966214,3.12665474552259,2.97380456552577,3.07861266687881,2.91933145255445,2.84403300025822,2.99397383841122,2.88200936131703,2.95814068980137
2.92006122948481,2.8265528152579,3.00548845637408,2.87348075618931,2.96687460093502,2.91933145255445,2.84403300025822,2.99397383841122,2.88200936131703,2.95814068980137
2.9279029830714,2.83689515873102,3.02211335771348,2.88140741388092,2.97478034933161,2.91933145255445,2.84403300025822,2.99397383841122,2.88200936131703,2.95814068980137
2.87451677879959,2.79321274225861,2.95562969136569,2.83556204382448,2.91614809535504,2.91933145255445,2.84403300025822,2.99397383841122,2.88200936131703,2.95814068980137
2.76844943287556,2.69251866684756,2.84204213954372,2.73117055925424,2.80713817004362,2.91933145255445,2.84403300025822,2.99397383841122,2.88200936131703,2.95814068980137
2.70961722614856,2.6372290116532,2.78390315076152,2.66996795316023,2.74752705410987,2.91933145255445,2.84403300025822,2.99397383841122,2.88200936131703,2.95814068980137
2.6061462514303,2.52941746667776,2.68365481869705,2.56566614150405,2.64857531274048,2.91933145255445,2.84403300025822,2.99397383841122,2.88200936131703,2.95814068980137
2.5266615750495,2.44555715508474,2.61013198342973,2.48510169209301,2.57237351259622,2.91933145255445,2.84403300025822,2.99397383841122,2.88200936131703,2.95814068980137
2.43110476631259,2.34559348986091,2.52002081205068,2.38941911544737,2.48093912308021,2.91933145255445,2.84403300025822,2.99397383841122,2.88200936131703,2.95814068980137
2.29712866834239,2.19696339318401,2.39932947108873,2.24737508440039,2.35303546096646,3.26321317462178,3.17835924249224,3.34447597401643,3.22415973150414,3.30387569655083
2.26929357155358,2.1538838373485,2.38601267855274,2.21351189930104,2.3314959954239,3.24423885413662,3.15925796024831,3.32511616495617,3.20487938764139,3.28501878277252
2.32662231953101,2.20854898472793,2.4446604725132,2.26649348162756,2.38980217025334,3.22871409953305,3.14498927630473,3.30950213954927,3.18961664454777,3.26973754547403
2.2995348456573,2.18335507355079,2.41681537305679,2.2414769889586,2.36530942445516,3.21235776141027,3.12906238453567,3.29232315280003,3.17292292848511,3.25264555553264
2.21538102810084,2.09528800539626,2.33830634495949,2.15593005864045,2.28289746274434,3.194650717543,3.11187675864316,3.27383284290791,3.15510185085043,3.23451668180999
2.1456314432094,2.02225684900526,2.26948153098852,2.08534528435504,2.21474389092811,3.21948247950376,3.13640682646508,3.30016053830454,3.18058695419457,3.26035028847172
2.10166839585334,1.97695852010102,2.22963551623247,2.04091584513639,2.1709051759154,3.23762391564604,3.1532659294738,3.31859529450261,3.19824149838091,3.27869074827316
2.00448786823231,1.8781079974207,2.13189879422141,1.93846852628675,2.07380391723905,3.23583979948227,3.15158741517034,3.31678045909948,3.19647319392269,3.27694498406101
1.89065469610001,1.75609862891033,2.02755564251615,1.82197952231441,1.96281686331492,3.1680745265761,3.08756455774261,3.24633385765956,3.1293179733228,3.20815194956201
1.83015948444555,1.68971862159269,1.97068671675572,1.75617905294466,1.90637804099031,3.03188801516323,2.95638127498531,3.10782578850034,2.9947631121337,3.07106539787074
1.71053278425482,1.55528375757202,1.86433557495347,1.62661649170964,1.79400507179722,3.19780392820891,3.11482745027048,3.27719394251808,3.15842317805961,3.23778429816714
1.57675972081918,1.39889963346665,1.75129930871281,1.48377533979535,1.66526067090629,3.17390593589576,3.09267784708468,3.25208246991642,3.13471136312299,3.21379713929304
1.47517247242024,1.2790634579723,1.65755331648899,1.37407256109182,1.5676361193038,3.24843878250443,3.16336337942413,3.32947702826695,3.20935360392472,3.28934249855692
1.42243702129563,1.21095510347815,1.61824916620235,1.31126497210789,1.5189382225966,3.07294561027591,2.99703806920893,3.14965998238651,3.03560577790347,3.11144226942063
1.40507256970375,1.16921579101799,1.61897099114125,1.28296804955404,1.50835485605371,3.06729279390115,2.99132567612922,3.14403417401077,3.02985817427551,3.10579087606991
1.39358998335876,1.12917029217018,1.62828417316427,1.26110204673507,1.51057841073372,2.96215108357379,2.88830623254526,3.03815093685123,2.9244994190482,3.00191642381624
1.44445490765092,1.15651565695798,1.6963329963849,1.30176250669507,1.57252146855328,2.94497299906018,2.87062318897203,3.02009027443655,2.90725553788883,2.98417805903237
1.45310781824657,1.14715256483308,1.70887887875253,1.30078893580852,1.5829687213537,2.87260182518297,2.79675889369864,2.9475990325796,2.83599095889851,2.91152616401135
1.4520389230431,1.13287773618612,1.71252286529523,1.28459766108942,1.59208933485109,2.78955980695506,2.71211762502076,2.86794944454436,2.75060089588213,2.82962375209366
1.51233703686158,1.18867470411029,1.78721794701054,1.34063205239639,1.65982701041509,2.70273399114869,2.61864982414939,2.78991103831994,2.66225968416309,2.74699640430993
1.64184309700978,1.30689116687586,1.91753573863902,1.47225329614283,1.78997621249639,2.55089153321687,2.45295933542313,2.6703552707405,2.50264471359034,2.60607217573628
1.80245237989296,1.47992179318008,2.07029091563199,1.6323141901905,1.94837808292775,2.18654398608064,2.02963448258608,2.46454426342822,2.0935373248931,2.32410677693908
2.05490747177046,1.76994589552698,2.30466550863731,1.90514460842448,2.19177939242771,1.40162277996445,-0.852483875071579,2.11770274673156,0.615250869169496,1.86467884613318
2.47188086393171,2.2157955389739,2.68552707778158,2.33623857236873,2.59018675819751,1.22204465371567,0.902517097066972,1.54157221036436,0.902517097066972,1.54157221036436
3.02882587577304,2.79688890308495,3.24110214593105,2.91429344258035,3.13539255167582,0.966663082726506,0.966663082726506,0.966663082726506,0.966663082726506,0.966663082726506
3.69055846112844,3.46576521752581,3.92077093884641,3.58634024601082,3.80956089917026,NaN,NaN,NaN,NaN,NaN
4.14331540657824,3.96390144922022,4.3397834523036,4.05495542235771,4.2390666250767,1.34722048674523,0.0954381839004397,2.06483215310369,0.760137435304902,1.78657579167704
3.68737802782453,3.40640103053589,3.92547249175762,3.55030166851018,3.81593441658943,1.14603020556509,0.211805871019807,1.742702316215,0.289080703636422,1.6728764154625
3.37471431875444,3.22469813254888,3.53030581811461,3.30530592403771,3.44960212274646,1.35856337767462,0.448159261578067,1.93120765090984,1.00817608951229,1.67646016174667
3.49683300309679,3.34527300115227,3.64318072500168,3.41903444985939,3.56886404045963,2.91933145255445,2.84403300025822,2.99397383841122,2.88200936131703,2.95814068980137
3.35465210315995,3.22950618058535,3.4559278567374,3.29384374334476,3.40268884413172,2.91933145255445,2.84403300025822,2.99397383841122,2.88200936131703,2.95814068980137
3.24293170253516,3.11684324063516,3.34742112051271,3.18401174579387,3.29685050582818,2.91933145255445,2.84403300025822,2.99397383841122,2.88200936131703,2.95814068980137
3.1248749788903,3.00009499048273,3.22896108083896,3.06629504403055,3.1805587492326,2.91933145255445,2.84403300025822,2.99397383841122,2.88200936131703,2.95814068980137
3.09941135929888,2.97354524243945,3.21956529781009,3.0366844378428,3.16320111668978,2.91933145255445,2.84403300025822,2.99397383841122,2.88200936131703,2.95814068980137
2.99866337582159,2.88729786848631,3.10565453114023,2.94176252685581,3.05593313411727,2.91933145255445,2.84403300025822,2.99397383841122,2.88200936131703,2.95814068980137
2.95940313072174,2.85214983197928,3.06785826518352,2.90607392256373,3.01575572513278,2.91933145255445,2.84403300025822,2.99397383841122,2.88200936131703,2.95814068980137
2.94553829032516,2.84402535844978,3.05522366528557,2.89748994413183,2.99912570320927,2.91933145255445,2.84403300025822,2.99397383841122,2.88200936131703,2.95814068980137
2.88586386069812,2.7956172559804,2.97873528145872,2.84372915005584,2.93224536558473,2.91933145255445,2.84403300025822,2.99397383841122,2.88200936131703,2.95814068980137
2.85533877099748,2.7696549308514,2.93916995108017,2.81479449141676,2.89733471570522,2.91933145255445,2.84403300025822,2.99397383841122,2.88200936131703,2.95814068980137
2.84561704876589,2.7637405623498,2.92681016167273,2.80623122878693,2.8854832919755,2.91933145255445,2.84403300025822,2.99397383841122,2.88200936131703,2.95814068980137
2.82408974154708,2.7461853404188,2.89866614300147,2.78603480811827,2.8610663334144,2.91933145255445,2.84403300025822,2.99397383841122,2.88200936131703,2.95814068980137
2.80042976614843,2.72270649036921,2.8732559588107,2.76245596489615,2.83761897770118,2.91933145255445,2.84403300025822,2.99397383841122,2.88200936131703,2.95814068980137
2.78823362419008,2.71054299820444,2.86268788652395,2.75143883629625,2.82485544854853,2.91933145255445,2.84403300025822,2.99397383841122,2.88200936131703,2.95814068980137
2.75341794779736,2.67811091420086,2.82814528509788,2.71595503921381,2.78763376013304,2.91933145255445,2.84403300025822,2.99397383841122,2.88200936131703,2.95814068980137
2.73846013159428,2.66437676495471,2.81590743820786,2.70096891762038,2.77344412669174,2.91933145255445,2.84403300025822,2.99397383841122,2.88200936131703,2.95814068980137
2.68800680505918,2.61472946960993,2.76490939107868,2.65083339429117,2.72648098794696,2.91933145255445,2.84403300025822,2.99397383841122,2.88200936131703,2.95814068980137
2.46622395577154,2.37212148690131,2.5584243154336,2.41675812168807,2.51767048641872,2.91933145255445,2.84403300025822,2.99397383841122,2.88200936131703,2.95814068980137
2.26599624078668,2.1568092944853,2.37254256900889,2.21194803007012,2.32635316021103,2.91933145255445,2.84403300025822,2.99397383841122,2.88200936131703,2.95814068980137
