p_median,p_lb95,p_ub95,p_lb68,p_ub68,p_maxL_median,p_maxL_lb95,p_maxL_ub95,p_maxL_lb68,p_maxL_ub68,p_minL_median,p_minL_lb95,p_minL_ub95,p_minL_lb68,p_minL_ub68,p_noZ_median,p_noZ_lb95,p_noZ_ub95,p_noZ_lb68,p_noZ_ub68,p_maxMLD_median,p_maxMLD_lb95,p_maxMLD_ub95,p_maxMLD_lb68,p_maxMLD_ub68,p_minMLD_median,p_minMLD_lb95,p_minMLD_ub95,p_minMLD_lb68,p_minMLD_ub68,p_maxLNZ_median,p_maxLNZ_lb95,p_maxLNZ_ub95,p_maxLNZ_lb68,p_maxLNZ_ub68,p_minLNZ_median,p_minLNZ_lb95,p_minLNZ_ub95,p_minLNZ_lb68,p_minLNZ_ub68,p_maxMLDNZ_median,p_maxMLDNZ_lb95,p_maxMLDNZ_ub95,p_maxMLDNZ_lb68,p_maxMLDNZ_ub68,p_minMLDNZ_median,p_minMLDNZ_lb95,p_minMLDNZ_ub95,p_minMLDNZ_lb68,p_minMLDNZ_ub68,p_zOnly_median,p_zOnly_lb95,p_zOnly_ub95,p_zOnly_lb68,p_zOnly_ub68
1.95694502960661,1.89286939140681,2.01946150809848,1.92695693006299,1.98797293264358,2.67814271298223,2.64122870973565,2.72676093696476,2.65983890453795,2.7034151068346,1.51957351045297,1.42755461779445,1.58476255522909,1.4804147000771,1.556230345945,3.71238932235959,3.64516371929649,3.77299459360937,3.67942912861301,3.74377744501963,1.37374812904286,1.30765816210916,1.53278651258907,1.33837819454194,1.42073548596832,2.3564081659249,2.29984096257551,2.42733888578127,2.32026973270724,2.39848205386974,4.16884370745961,4.12133238314053,4.2204902622608,4.1453761900125,4.19057946368267,3.33681258865729,3.24977943772629,3.41024522260006,3.2931773537319,3.37634134530234,2.2529964222492,2.01036638212079,2.67051028405658,2.12144137431019,2.37085859064883,5.49894483872915,5.33075698030202,5.72649768349581,5.40842618665035,5.67514421223709,2.26941958752739,2.21312935378288,2.36532882095326,2.23114458332856,2.3253152976432
2.01426650107865,1.9440798098943,2.07808647414491,1.98194681310481,2.04572082196408,2.77090246408095,2.7347345641265,2.81677102643723,2.75315642327054,2.79480940752715,1.5457894123251,1.4439447547807,1.61715762175116,1.50377532886348,1.58559800793009,3.69509221984638,3.62539400778765,3.7571414575345,3.66049269883958,3.72671019717858,1.28409158799711,1.21429809690431,1.43590809917567,1.24660998679511,1.3295353363938,1.56492242726201,1.37227653312185,1.81846289487895,1.42358026470104,1.71362307731612,4.17401111170865,4.12644428280721,4.22393561053355,4.15010151727642,4.19447551887852,3.3093762624291,3.21931229609476,3.38555726962371,3.26429163967281,3.35032481189427,2.15364644544968,1.90260401993299,2.56841327570374,2.01809076957546,2.27147427157893,5.49894483872915,5.33075698030202,5.72649768349581,5.40842618665035,5.67514421223709,1.48161201467036,1.30632034546719,1.76117071420085,1.3506571667667,1.6440752072054
2.06773368720088,1.99230033655993,2.13430610240965,2.0332713056666,2.09994512271486,2.82611015134009,2.79151172123049,2.8690077917973,2.80910191739638,2.84856901022974,1.5594884911687,1.44791357978388,1.63666081301624,1.51343174589334,1.6033327822512,3.66376069942708,3.59037581241263,3.72797417413791,3.62869381115722,3.69648123502751,1.19149036055819,1.11518734960498,1.3346289973659,1.15070206488621,1.23652808043639,1.44006477839974,1.1443060693875,1.79443742733676,1.23300279763948,1.65161411723123,4.1532121665384,4.10641884538516,4.20324121012677,4.12971027125774,4.17369475205419,3.26457900335137,3.17078189124243,3.34271329285695,3.21787539013397,3.30782897664584,2.04610311284481,1.78616378400269,2.46102009049866,1.90566319485843,2.1667957993059,5.49894483872915,5.33075698030202,5.72649768349581,5.40842618665035,5.67514421223709,1.41029198901278,1.14520821309397,1.78066949701821,1.22767925567701,1.6234063760498
2.12514651525717,2.04526416501633,2.19309871262798,2.08984082988736,2.15921328804879,2.87215347876195,2.83950668305223,2.91272316844739,2.85626477404702,2.89343806385174,1.58411813252957,1.46166139933772,1.6672092831358,1.53372163808119,1.63188478724103,3.64144078306538,3.56714163941556,3.70620779127986,3.60561109473206,3.67471438164268,1.10371831653417,1.02232255618323,1.24040921964212,1.05901692002583,1.14956486213448,1.53542514285359,1.17091186257224,1.92290330094537,1.29549404269816,1.76741694765658,4.13657127686051,4.08842855587434,4.18620560121715,4.11312429762221,4.15613259768325,3.23202327349148,3.13541636707141,3.31255332154469,3.18375597334797,3.2780153120528,1.94119808344278,1.67391088491314,2.35816096829162,1.79798341083819,2.06620369776445,5.49894483872915,5.33075698030202,5.72649768349581,5.40842618665035,5.67514421223709,1.57106281910662,1.24880372404336,1.94885574895268,1.36428620233539,1.79340995547295
2.23515775782314,2.15093788792138,2.30441546354123,2.19831986958938,2.27050077077468,2.9223530520403,2.89226133391098,2.95909614455828,2.90629359084373,2.94118817035062,1.62801625194185,1.49683978444114,1.7168409139511,1.57314752880506,1.67948964337932,3.65147701846795,3.57643500305914,3.71638594946137,3.61540365326974,3.6853632268894,1.04249612639468,0.955231399277162,1.16612020300464,0.998471737821474,1.08977175252174,1.75843306104491,1.3516525323924,2.14410020261984,1.50294091006193,1.99067944833419,4.12476053728256,4.07746082886547,4.17331335850036,4.10148078892143,4.14375545544855,3.2172140899809,3.11719830886318,3.29993094946801,3.16793789825258,3.26490649964625,1.86393987977313,1.58999469756903,2.28265583595577,1.71973894240764,1.99291646740173,5.49894483872915,5.33075698030202,5.72649768349581,5.40842618665035,5.67514421223709,1.81147990694546,1.47342764051608,2.15516085581629,1.60691743213748,2.01555943578433
2.35748762157145,2.26990562912316,2.42569700311235,2.31972806047832,2.39396382014268,2.9649357974943,2.93552532944158,3.00019900433018,2.94986897130165,2.98221197686108,1.68492582360139,1.54470975801664,1.77790504244179,1.6253109668701,1.74012693059427,3.66984449454191,3.59538458585743,3.73433940344607,3.63291510496298,3.70359101479192,0.994799667348511,0.903809532847715,1.10685918800623,0.948094076886212,1.04160733521542,1.99807632921281,1.59476885150655,2.33237140191598,1.75762271170764,2.20420835760622,4.11369397446811,4.06612553118768,4.16170578337524,4.09057929161953,4.13262053938756,3.21265037178142,3.10971514707604,3.29714620915337,3.16146268449923,3.26189189255063,1.79971390929117,1.51808395078534,2.21959619776395,1.65363555147272,1.93127816103544,5.49894483872915,5.33075698030202,5.72649768349581,5.40842618665035,5.67514421223709,2.05784772686341,1.74004467951427,2.3407740362487,1.8810512774859,2.23474913974134
2.391735014485,2.31695382376279,2.45478315619415,2.35696499222535,2.42352633885015,2.88731205432713,2.85333591931052,2.92879385047653,2.8684676958717,2.90721607988571,1.63263740376665,1.49550832650066,1.7205629422879,1.57462137485091,1.68471090879202,3.58613625905548,3.52090076453585,3.64468795935346,3.5554951074755,3.616614486682,0.973961533737474,0.878547900705099,1.081220818042,0.924814549765247,1.02227720289555,2.24609316754225,1.87390936426956,2.52065186122268,2.03626690937492,2.42165864890332,3.98873427534212,3.94271885377638,4.03293082310242,3.96798488282734,4.00903280174681,3.09673587512809,3.00057417470224,3.17181443412903,3.05018424066676,3.14172999110593,1.76234294996351,1.47076125043797,2.18256785903182,1.61104060139737,1.89623460367622,5.49894483872915,5.33075698030202,5.72649768349581,5.40842618665035,5.67514421223709,2.28215182141323,2.00179239506159,2.50431646798325,2.1328901577337,2.42174748559412
2.38924135335022,2.32499591009844,2.44134502205246,2.35575618118393,2.41620642386074,2.7954232264701,2.7540607916936,2.84745462216122,2.77164158829824,2.8190663442763,1.52321500961881,1.39312639182579,1.60479023439976,1.46550997400835,1.5702023451957,3.46528785739429,3.40533721981333,3.5165438500955,3.43627237087529,3.4925550807916,0.975020709122541,0.87262824753044,1.08217791937006,0.924954118720116,1.02332869580878,2.44636108708851,2.13380026477391,2.6550468022795,2.28364884369561,2.58243334237043,3.83521442083361,3.78697979941476,3.88252449569961,3.81094837101404,3.8595413341498,2.92296741001606,2.83525435037997,2.99311653019614,2.88317870467954,2.96264767883626,1.74354154081024,1.4451559745239,2.16554788209724,1.58796874098334,1.88260084272445,5.49894483872915,5.33075698030202,5.72649768349581,5.40842618665035,5.67514421223709,2.47081517319588,2.23511027334733,2.63644990873323,2.34537058240816,2.57249472719151
2.41914770518428,2.35904317347801,2.47178993457186,2.38684965992359,2.44706639833964,2.76036340646192,2.71514052858762,2.81671729950872,2.73503857716618,2.78506157730801,1.42781627972654,1.30114280789637,1.51093117849148,1.37365052862543,1.47476512941666,3.38142070845387,3.31759206314204,3.43815294040404,3.35028238640346,3.41061470640576,0.992437629256921,0.886818720060652,1.10267174862804,0.939611845380298,1.04626401362611,2.60518084985706,2.35393893731776,2.75469868648344,2.47706285869167,2.70330495262163,3.73799692707371,3.66697731879789,3.8157101556337,3.70035316392746,3.77111057314394,2.77135588072584,2.68420223877058,2.84107561734441,2.73109078936605,2.80998790760061,1.74402689975139,1.43754915595178,2.16457554691126,1.58274734917165,1.88577788272816,5.49894483872915,5.33075698030202,5.72649768349581,5.40842618665035,5.67514421223709,2.61169284355094,2.42427555275662,2.72793196366753,2.51394814570997,2.68521929016867
2.68041477907063,2.61977757371121,2.72814949069163,2.64948968075768,2.70681985788607,2.93131852541165,2.89932454561343,2.96563088288969,2.91531764927512,2.94722688325287,1.54555361612639,1.40787727377239,1.63721050634282,1.48422819940218,1.59768617527919,3.51982341659952,3.44719455676985,3.58651042928167,3.48576314412253,3.55644940786002,1.04100752802551,0.932843967176475,1.1612057035809,0.986395218472718,1.09847385750808,2.72371545747729,2.53085777914493,2.82502641964101,2.62746616397774,2.79271712602833,3.84619916999284,3.74924948065764,3.94487390764861,3.79198134610433,3.90087184190103,2.82901907467396,2.73610529479441,2.90486889052112,2.78622000480765,2.87104256908276,1.77058831124501,1.46072838408416,2.19288288535548,1.60891627113872,1.91674853496547,5.49894483872915,5.33075698030202,5.72649768349581,5.40842618665035,5.67514421223709,2.71105671593154,2.56532236202663,2.79477335011578,2.63735658562321,2.76261949553985
