tc,P,P025,P05,P1,P2,P4
987,0.000652791826327313,-0.0010622966049137,-0.000507325881694537,7.67229299343451E-05,0.000216609532856982,0.000235063071319656
995,-0.00802875366624705,-0.0134398358774004,-0.0120407391641441,-0.0105897774575863,-0.010250942611209,-0.0102070059130527
1003,-0.00298129774317719,-0.00680193585800867,-0.00521697405473445,-0.00358812924264882,-0.00320772059803644,-0.00315846448228056
1011,-0.0116131786527658,-0.0167487013733857,-0.0158692536174213,-0.0148459326605764,-0.0145920650412753,-0.0145588088102096
1019,0.00258412448261721,0.000697743355375013,0.00191099100520863,0.00308057826410591,0.00335079345923884,0.00338578892470611
1027,-0.0171841963309055,-0.0215885468705984,-0.0229280170164762,-0.0241054387123107,-0.024352182741343,-0.0243832385853363
1035,0.00287881809836938,0.00546983962707453,0.00623374331098803,0.00663984448648795,0.00668971344293787,0.00669516826464917
1043,-0.00353605300975333,-0.00478259072158869,-0.00523827277339692,-0.00558486913635221,-0.00564546909488383,-0.00565270699254166
1051,-0.0032946143527736,-0.00525056718361599,-0.00452872640714292,-0.00360524850207091,-0.00336735153293623,-0.00333604643796849
1059,0.0149485215462526,0.00571984845824629,0.0142219607375989,0.0253798623335926,0.0283653121436693,0.0287616663507451
1067,0.0159259904315449,0.00357961877265832,0.00913204883722494,0.0160072059820115,0.0178357227603944,0.0180794505562564
1075,0.0221863599468242,0.00948003150494024,0.0166578586419736,0.0259043253574477,0.0284313218490279,0.0287700991216024
1083,0.0189848087273507,0.00729465765877725,0.014410481882479,0.0239967171361138,0.0267109076392785,0.02707829021656
1091,0.0368883384621535,0.0212720322248275,0.0348531407219642,0.0545167114112382,0.0601808934328519,0.060944741668691
1097,0.0144682802332143,-0.00299955891541377,0.00324305238917854,0.0152499617577677,0.0201287269259253,0.0208719832525725
1104,0.0230398885770967,0.00295947129976853,0.0124674841117335,0.0298537556415622,0.035954971361856,0.0368215347622555
1112,0.0149496983001613,-0.00277844683738536,0.00426574425961453,0.0166090385223066,0.0204853454188763,0.0210032781499125
1120,0.0119005545116829,-0.00259110699803517,0.00199786584080628,0.0128447775095038,0.0156907489421642,0.0160210034695643
1128,0.0128761243705323,-0.00195845965553046,0.00254075756893555,0.0142781063158163,0.0171659499912182,0.017474633997128
1136,0.013418402232638,-0.00154011847576845,0.00269443369769674,0.0146567124107656,0.0170818318328142,0.0172758943300456
1144,0.0197099762091077,-0.00127797623298436,0.00707093994820575,0.0219350314131664,0.024408984809119,0.0245245244941066
1152,0.000248059422487441,-0.017079683806907,-0.010441286886006,0.00125556453318368,0.000543358615757941,4.89522827248343E-05
1160,0.00700678757248106,-0.0155643812007025,-0.00509826811074317,0.00985699162417569,0.00908969494066875,0.00854310989886058
1168,0.00610428358276998,-0.0154959056347096,-0.00495404225735195,0.00737393668074034,0.00318539698594428,0.00206598189518299
1176,0.0212463629330669,-0.0055823064741414,0.0113696677363781,0.0276696955502605,0.0200822138232345,0.0184759243198607
1184,0.0328827505927482,0.0103653525781327,0.035077285959979,0.0399735944946089,0.0195889318030883,0.0165345436246936
1192,0.0534805917238636,0.0555401633817316,0.0917338587499356,0.0502632919991877,0.0171223515308466,0.014251388826728
1200,0.0976078156532041,0.24218492000181,0.258863862698073,0.0548458780717867,0.0430992016411764,0.0436942363074803
1208,0.00235481886605505,0.235074873875726,0.061828268275907,-0.0476061471639562,-0.0285390492375902,-0.0268193388090132
1216,0.0279261125648605,-0.0158265211083434,0.0206049768167222,-0.0282787588351141,-0.0226199249657171,-0.0223993925185454
1224,-0.0387321028157098,-0.0749606084246802,-0.0214294164525972,-0.00550617992987066,-0.00273673830781437,-0.00250142540803116
1232,-0.0249962283399117,-0.0260816318628546,-0.0163559062783017,-0.011093208505459,-0.00967349243184719,-0.0095393704852849
1240,-0.0258133612408188,-0.0287822276534628,-0.0264486331819884,-0.0239006510767583,-0.0230977534499071,-0.0230119762445164
1248,-0.00142344975896616,-0.00174606497788903,-0.00143177242562851,-0.000592555307578324,-0.000222853537529678,-0.000183612376145419
1256,-0.00538572495773783,-0.00568862499330621,-0.00537859631601349,-0.00475217381787175,-0.00449281441077638,-0.00446436212410517
1264,-0.00485815542826677,-0.00504833532289084,-0.00487372128860787,-0.00447584237799958,-0.00430686819876479,-0.00428783691697743
1272,-0.00725200334953398,-0.00871429351982886,-0.00832042715554501,-0.00779589786139106,-0.00762726886849731,-0.0076071503446604
1280,-0.000898886656149116,-0.00180079165438476,-0.00170171408681007,-0.00146898046030414,-0.00137706978825681,-0.00136610075132105
1288,-0.00261937925149952,-0.00330319604862795,-0.00323200386033631,-0.00306809397413318,-0.00300323722211709,-0.00299543281625622
1296,-0.00279838309557941,-0.00389350957579084,-0.00360173788848979,-0.00326322707943438,-0.0031690337312059,-0.00315732857921462
1304,-0.00402277763338946,-0.00583960539741921,-0.00538693215477004,-0.0049192802146338,-0.00480297216054657,-0.00478834993078426
1312,-0.000529180835744504,-0.00170186035451227,-0.00141922771879527,-0.00111250044476228,-0.00103394981422807,-0.00102403990510448
1320,-0.00214054570495458,-0.00326903002275685,-0.00305017075407952,-0.00281489942987466,-0.00275499601502851,-0.00274742924123197
1328,-0.0022539911948524,-0.00518836582082744,-0.00409154765429195,-0.00305727090224686,-0.00282658539734714,-0.00279731586092738
