tavg,P,P025,P05,P1,P2,P4
1,-0.00534580140652811,-0.00410202112203744,-0.00404962647347638,-0.00399759570469423,-0.00398567183010099,-0.00398421300582696
2,-0.0039658419030064,-0.00302633191015126,-0.00299884070548238,-0.0029700837555652,-0.00296331136605066,-0.00296248642909445
3,-0.00335116461013165,-0.00303970669822192,-0.00299230971580384,-0.00294925185220992,-0.00293988270124758,-0.0029387243839705
4,-0.00335625479559752,-0.00350979285363647,-0.00344468001975966,-0.00338860934180832,-0.00337682546528864,-0.00337535978698476
5,-0.00221768345917839,-0.00225897052100254,-0.00221567848396642,-0.00217816444276119,-0.0021702512747979,-0.00216926695808513
6,-0.00276478755982493,-0.00323802499370555,-0.00320751316778523,-0.0031809886170826,-0.00317538305607276,-0.0031746855801634
7,-0.00284236440270829,-0.00344077906782244,-0.00333368839454628,-0.0032455358817883,-0.00322758482418237,-0.00322534083040075
8,-0.00271600880733074,-0.00393245550607481,-0.0038008682221774,-0.00369300825460776,-0.00367111736064273,-0.00366837887745718
9,-0.00183168734919035,-0.00232665443422172,-0.00222433054052375,-0.00214036983956525,-0.00212332124681749,-0.00212118804272826
10,-0.00264908635265121,-0.00340672090232658,-0.00332958662381581,-0.0032661673470019,-0.00325327616746357,-0.00325166280371255
11,-0.00426579033069232,-0.00585858522774969,-0.00568728144291025,-0.00554683778619437,-0.00551836146501777,-0.00551479489521913
12,-0.00537099580380654,-0.00828890024715255,-0.00811414323255432,-0.00797048518607078,-0.00794131817235113,-0.00793766355426815
13,-0.00604451771334638,-0.00905700883876477,-0.0089022622985128,-0.00877470760475561,-0.0087487728808096,-0.0087455220559682
14,-0.00191446580329224,-0.00341563281604285,-0.0032666474763086,-0.00314375914431513,-0.00311876264611727,-0.00311562886533651
15,-0.0134227743898483,-0.0172540591710742,-0.0170951109384739,-0.0169621256891662,-0.0169348740842318,-0.0169314525386156
16,-0.00449003142092762,-0.00662631653686981,-0.00641154682555926,-0.00623393102962581,-0.00619774691647973,-0.00619320835266844
17,0.00103869356184206,-0.00526988227440402,-0.00496145912238137,-0.00470623381417741,-0.00465424208846256,-0.00464772074880737
18,0.0137346717087406,0.00995237222888892,0.0105595333608239,0.0110601115654274,0.0111618930959391,0.0111746555480783
19,0.022534065900562,0.00249759719509703,0.00340171805458349,0.00416380853842965,0.00432067925398473,0.00434039620416426
20,0.0323884636504594,0.0175474672156466,0.0187613198754237,0.0197700863782298,0.0199760956714775,0.0200019493494657
21,0.0258984978035107,0.0200155877514401,0.0212359158937901,0.0222430182804111,0.0224479441996382,0.022473644732968
22,0.0168632961515073,0.0146401977134842,0.0160886694089715,0.0173022075257708,0.0175512630131999,0.0175825501725353
23,0.0208285700208153,0.0192460746782645,0.0214179573389022,0.0232586769811097,0.0236386568663158,0.0236864421436177
24,-0.0102544311656814,-0.0124226948985335,-0.010612962470523,-0.00900091349004458,-0.00865737766558644,-0.00861388844531872
25,0.0112079477785003,0.00983483926008609,0.0126851165706947,0.0151042384306344,0.0156029203772744,0.015665599963706
26,0.00868780032263102,0.00778113873922226,0.0102001209489673,0.0121586465327052,0.0125502577121169,0.0125991676460828
27,0.00199075462290095,0.00148857175269788,0.00390410130629183,0.00575834308270578,0.00611515251470133,0.00615934078888715
28,0.0166171980775782,0.0163708993082613,0.0189450147946844,0.0208330839410513,0.0211845385611924,0.0212277438401264
29,0.0116380342622993,0.0127129947706353,0.0139794675566385,0.0146278189903858,0.0147078193344219,0.014716503036086
30,0.0212219778553574,0.0230799625532385,0.0241868183976006,0.0246549955450415,0.0246916055335328,0.0246946668653455
31,0.0255524887264349,0.0308431972838942,0.0300572540006936,0.0287040396537935,0.0283375837386839,0.0282892664317506
32,0.0159053303956509,0.0240682368786198,0.0214240620694998,0.0185908791607161,0.0179361326661346,0.0178520760558361
33,0.0062851221233887,0.0157992266405557,0.0124068985564105,0.00932953079817686,0.00866932196174082,0.0085856290662229
34,-0.00172639717176207,0.035793181285149,0.0260972642022128,0.0255868693530633,0.0250038468702845,0.027568093701251
35,0.0033828253866513,0.0138635844148897,0.0109352028510231,0.00733694185941293,0.00647457991407322,0.00635774121155662
36,-0.00160237588315844,0.0156808751917804,0.00822015263604138,0.000773585365631174,-0.000766467430985636,-0.000967335088086123
37,0.00541447896932777,0.0295760288025275,0.0145750073339839,0.00633055012645912,0.005480000218965,0.0053877903661151
38,-0.0022998126140488,-0.015087150588502,-0.00460596083904701,0.0181921826719638,0.0187436125525389,0.0188059405488847
39,-0.00673602876330648,-0.00816372264790561,-0.00648520228640975,-0.00531334309842004,-0.00511777402004781,-0.00509543742747626
40,-0.0020302871612775,-0.0021351077715269,-0.00118489312718242,-0.000702795385224853,-0.000606574505440483,-0.000597269245061759
41,-0.00511026394547638,-0.00416471516695014,-0.00370282056070558,-0.00283533321199651,-0.00266128325418519,-0.00264088288040793
42,-0.0179850986670558,-0.0171255719234685,-0.0169287982062809,-0.016021472399539,-0.0158435746140556,-0.0158217039758175
43,-0.00758464172367019,-0.00566816014273874,-0.00535590483415339,-0.0050369607246749,-0.00496368733993179,-0.00495474531489734
44,-0.00735183823163371,-0.00512537841674607,-0.00497403921933131,-0.00481286260791621,-0.00477473131341824,-0.00477010110782242
45,-0.00923099426398408,-0.00773623307883857,-0.00764398197738021,-0.00754611977741286,-0.00752290693109961,-0.00752008581558492
46,-0.00608697193509126,-0.00464587992592684,-0.00455093402759275,-0.0044591906784367,-0.00443849169778127,-0.00443595100823762
