tc,P,P_LightMax,P2_LightMin,P3_noZoo,P4_maxMLD,P5_minMLD,P6_LightMaxNZ,P7_LightMinNZ,P8_MaxMLDNZ,P9_MinMLDNZ,P10_ZOnly,P11_Zdyn,P12_Nullcline
565,16.9643427180127,16.4761015276671,20.0755675380356,448.618352300297,16.836956836264,15.8637565490715,420.404021798008,62.3932887842248,432.958313834304,432.958313834304,15.6899507786503,274.595337737767,15.6899507786503
573,15.6328110394673,16.3134437108489,18.3896894315567,419.988655279523,16.1378403941006,14.8676419143474,401.058801986485,59.7840251745371,425.539407230469,425.539407230469,15.6899507786503,278.193381378116,15.6899507786503
581,16.3968220392003,16.1952786501381,17.51854978482,469.200288122942,15.8778433974647,15.6126678544204,450.357558182004,67.191363488769,427.100952888166,427.100952888166,15.6899507786503,279.515633778156,15.6899507786503
589,14.6349898520521,16.1071802025682,17.0353409223321,587.447569866525,15.2955948744071,14.1426132070872,577.858252184891,87.4521341075978,409.908782439749,409.908782439749,15.6899507786503,279.513458499065,15.6899507786503
597,14.2926099947993,15.8818878678778,16.5296754787858,645.62963485581,14.5383984185049,14.0477485359245,661.408232260742,101.668093254941,383.144451981901,383.144451981901,15.6899507786503,273.728691383219,15.6899507786503
605,12.8574362327123,15.6038304183792,15.8949890273816,652.393810960284,13.6881318069611,12.9954082932368,713.630535219762,109.881260687791,349.834369998192,349.834369998192,15.6899507786503,264.989832696841,15.6899507786503
613,12.3906218372417,15.3827514458513,15.3008445603732,623.331668003083,12.868324007088,12.7960563473072,651.59235695636,113.124014092688,316.695774009927,316.695774009927,15.6899507786503,252.376845993361,15.6899507786503
621,13.6378509499517,15.2092879047262,14.8296179205363,583.15353561401,12.8257305453919,14.1714586811754,604.916113297212,111.873035903234,314.14688712612,314.14688712612,15.6899507786503,241.430315182833,15.6899507786503
629,13.2949256948243,14.8700127450253,14.2926971687742,514.512895649656,13.0647390790305,14.1559336592079,533.713888487323,107.023712258667,317.903847930558,317.903847930558,15.6899507786503,233.134381332257,15.6899507786503
637,12.0378947349904,14.5100426217658,13.7014440273857,454.577767972559,12.902308715284,13.2864160977503,471.542055050307,100.843927035027,302.999961222445,302.999961222445,15.6899507786503,222.553445421777,15.6899507786503
645,10.8116131351055,14.2070818833209,13.1787375045043,405.759442398241,12.326318881426,12.3683831500019,420.90188919244,94.7958895877678,273.45416398807,273.45416398807,15.6899507786503,208.739455092407,15.6899507786503
653,8.9720509417022,13.9535640480555,12.7604925960706,365.540600105885,11.304964190298,10.6097752150548,379.182128829179,89.0976090583695,229.255377966447,229.255377966447,15.6899507786503,192.326692602371,15.6899507786503
661,8.73568596883026,13.9810934379846,12.4176762719739,331.905487007943,10.4145061727717,10.81818788071,344.291794392474,83.7508087776677,196.453419543288,196.453419543288,15.6899507786503,174.639763641498,15.6899507786503
669,8.07315180973534,14.6288148691535,11.6174268721521,303.678271760182,9.67820499992159,10.234741698463,315.011173948494,78.8207966939173,170.925730794441,170.925730794441,15.6899507786503,158.221472565218,15.6899507786503
677,7.66206403765121,15.0760527972391,11.5676607126585,279.637333374246,9.00019641282795,10.0801841550407,290.073057105687,74.2741648239946,149.075514779985,149.075514779985,15.6899507786503,142.425241506265,15.6899507786503
685,7.33481798333184,15.3809013790066,11.7590867064549,258.780726887477,8.42378465840505,9.93105664819295,268.438107539169,70.0473504834787,131.829953057572,131.829953057572,15.6899507786503,127.833658689761,15.6899507786503
693,6.97239069264946,15.5655816327301,12.0169706324233,240.556714386598,7.90169636098241,9.82159459647045,249.533997150634,66.119579595136,116.975464400986,116.975464400986,15.6899507786503,113.379725512999,19.4193846956055
701,6.28638121003259,15.68124412232,12.0817594542912,219.865044428527,7.34949477248658,9.19876121423388,228.070139342611,61.2301199753652,100.683008671487,100.683008671487,15.6899507786503,92.2196954827686,20.9431816961439
709,6.04474500647009,16.0240231466369,11.6660510837099,188.442140140649,6.87131385054795,9.42180778720578,210.154469352614,53.3720740112242,89.0790128572108,89.0790128572108,15.6899507786503,69.9805403048275,24.6546514548631
717,5.34596682005255,15.9556024303061,9.78672275962884,133.111228591214,6.47974695595506,9.67944545075988,178.795257442453,38.7692608838522,80.8957048365751,80.8957048365751,15.6899507786503,43.5312560833847,34.0473839706043
725,4.72013489504299,17.0120224600152,8.37145147573069,91.8746684045612,6.07144085580254,9.35624687815658,137.904095138939,27.9350727759961,70.9740821965874,70.9740821965874,15.6899507786503,26.3119396126705,29.208020773955
732,4.30811687863586,15.8039316611744,7.86539445440309,77.7528903863005,5.7497316136594,8.65878949122115,116.244642487677,23.7788266133977,65.0990544621362,65.0990544621362,15.6899507786503,19.7477014521225,22.159048196741
739,4.22545583551467,15.9790563007036,8.02198212695325,73.7988324302844,5.47288165389935,8.44018064222711,110.333118797831,22.5695743516709,62.4160065416447,62.4160065416447,15.6899507786503,16.9605112984132,14.2124236733795
747,4.85538669635265,16.1976735287451,8.32972670876147,70.2620610168392,5.38945828177907,12.4692893726556,105.045460339425,21.5333670327152,69.9824930614475,69.9824930614475,15.6899507786503,15.3684444485715,13.4350975518838
755,6.16307659163509,16.2304653415653,8.68331966068131,66.7685617547223,5.61903398987055,17.0425535922852,99.8224960131078,20.7061078599654,84.2394224713011,84.2394224713011,15.6899507786503,14.0636344326065,13.6029518919611
