tavg,P,P025,P05,P1,P2,P4
1,-0.00383278978316054,-0.0155883328568159,-0.0108618273193763,-0.00830145059727462,-0.010072553526346,-0.0105844677830865
2,-0.00276095011455605,-0.0144009657443017,-0.0109212037373191,-0.00967992808230508,-0.0114628739801211,-0.0119157738018199
3,-0.00250256237479369,-0.00989708829918074,-0.00665402979367885,-0.00610229690686156,-0.00779604590733049,-0.00818679142997776
4,-0.00279767116220969,-0.0056260906375726,-0.00258639464255255,-0.00240403462762497,-0.00388916229050422,-0.00420964345237417
5,-0.00177321020218877,-0.00446409346166288,-0.00226813259459935,-0.00261323515719278,-0.00397548464943985,-0.0042503495788653
6,-0.00234235765185286,-0.00498546091904161,-0.0035580013656862,-0.00433028487767183,-0.00554478011030615,-0.0057778809651468
7,-0.00243628049939147,0.00319206809136969,0.00665081505611271,0.00666451292645961,0.00565157545907503,0.00546662730962051
8,-0.00269009396601863,0.00614400986110896,0.00970963331260732,0.0104507015457745,0.00970058541192448,0.00956482642748338
9,-0.00166098189602326,0.00473719369019999,0.00792224099812541,0.00912245547370308,0.0085421270119795,0.00843744753625128
10,-0.00210988736382974,0.00195087068633369,0.00465706803657579,0.00634090938978865,0.00596428930987775,0.00589192209250622
11,-0.00406775651427469,0.0036735473575023,0.00803658930389531,0.0112890746897738,0.0113473427303036,0.0113431217472426
12,-0.00595128833395815,0.000680043471626781,0.00351021232052543,0.0074069139444275,0.00808840071422913,0.00817254173303948
13,-0.00709132442883704,-0.00303059213253777,-0.00129836818731764,0.00231331773022894,0.00334069897965705,0.00348351728113952
14,-0.00329130806687243,-0.00311411586966799,-0.000322998812146631,0.00394843397126039,0.00483001834298813,0.00495426366003918
15,-0.0119379271599438,-0.00901400309544731,-0.00979705093337776,-0.00920117094035446,-0.00836279085683806,-0.00821577224963822
16,-0.00233761836354302,-0.00263441420086805,-0.00147908164749309,-0.00145368155192117,-0.00271660400540613,-0.00263141006130187
17,0.00353880583537034,0.00439293180704765,0.000585427666981693,-0.0041806749643561,-0.00544432410036912,-0.0055647787534875
18,0.0138046642543071,0.0115607408376826,0.00689257896641174,0.00768420180693547,0.00731628804239702,0.00647652041463847
19,0.0151720800191978,0.0176575596568613,0.0105647606206803,0.00650475312211963,0.00455420729544498,0.00474866554367456
20,0.0198091365061146,0.0205406861667781,0.0124794472781523,0.00999514846808222,0.0117057863960959,0.0119062552270522
21,0.0209777706715162,0.0195765533958607,0.0123721238936429,0.0101081683444741,0.0122484639170366,0.0126331326274748
22,0.0182342342623627,0.0158357376108359,0.0100570641287622,0.00746227942262022,0.00954501327563024,0.00998081031826194
23,0.0197443060007281,0.0166441929226701,0.0128568546153894,0.0128498938508903,0.0163647996736214,0.0171364004462288
24,0.000989217181353125,-5.483988786282E-05,-0.00331766408135758,-0.00527349102903091,-0.00368589690739369,-0.00326522908556098
25,0.00957716477026068,0.006476095519347,0.00429047690241865,0.0059374341858121,0.00987185659023643,0.0107434416402524
26,0.00883458646869741,0.00596321552944078,0.00429850183355275,0.00545606190642757,0.00839845084800326,0.00905276904027987
27,0.000942079962831871,-0.00250141744760868,-0.0039104602759866,-0.00292089709107477,0.000503659341481915,0.00133726397401867
28,0.00858307426522206,0.00460290786309726,0.00366600239837672,0.00559519686911525,0.0105078222941884,0.0117722993464028
29,0.00869829225508774,0.00476005895142686,0.00345128192110804,0.00230859850516079,0.00509644410193263,0.00605268711767984
30,0.0149249984190881,0.0106756235799918,0.00960730606779934,0.00871343147060943,0.0122932486438165,0.0135773040796283
31,0.0220346525670039,0.0172850529956927,0.0160314151516727,0.013035799906275,0.0145423208288626,0.0154959617468596
32,0.0208848692235276,0.0158815774275723,0.0143046065237629,0.00906309456563256,0.00853227158029546,0.00919748568635733
33,0.0191014105794172,0.0145334564934933,0.0124863503787049,0.0191139694632866,0.0134827844575579,0.0109208608927292
34,0.0246500252298053,0.0200173895288142,0.0278834339040843,0.0185715485749676,0.0180046125439634,0.0182111819732865
35,0.00201454104773161,0.031761495984427,0.0158632105964954,0.0103216063662393,0.0084537382651021,0.00838580064936801
36,-0.000371221126374848,0.00926630349055947,0.00599803314367883,0.000789044132476514,-0.00160501006854039,-0.0015315157150213
37,0.0157447902484806,0.0204211907490503,0.0172154862932702,0.0235247684368818,0.0246853029301247,0.022838780544796
38,-0.00414863651092695,0.0101218572497516,0.0250932327842959,0.00630515068844481,0.00162948670153175,0.0010474416700776
39,0.00696760884079779,0.0435668323623077,0.00509753441691137,0.00155704987344332,0.000505666281391123,0.000350438142797247
40,-0.0110245843233332,0.00439781591862457,0.00129860051537815,0.0152578854008296,0.00335568837282995,0.00146740756829858
41,-0.000677504698665891,-0.00974554520968848,-0.0175037982870501,-0.0123600938560251,-0.0240924293152506,-0.0268586396004298
42,-0.0278395335122195,-0.0205334943059516,-0.0140204680074074,-0.00784642667842538,-0.00892585921487969,-0.00993718682581865
43,-0.00845137837802907,-0.0163959934951653,-0.00716780680879021,-0.00527852728672271,-0.00692407792625476,-0.00786343051344826
44,-0.00705732221724081,-0.00462265590409317,-0.0136884345094845,-0.00858572546713528,-0.0103921501837806,-0.0112155195383653
45,-0.00771484682540054,-0.019477999085697,-0.0166197451902761,-0.0122250368198599,-0.014025563114267,-0.0147252862670661
46,-0.00463482686154318,-0.0164221938931672,-0.010317223875928,-0.00640857401428591,-0.00819906396526708,-0.008794865547227
