index,t,days,years,latmin,lonmin,latmax,lonmax,siteID,lpC,sdlpC
175,1384,288,2001,45,-45,50,-35,2,2.7859234097007,0.499184169227525
176,1392,296,2001,45,-45,50,-35,2,2.33171041459163,0.809258882927052
177,1400,304,2001,45,-45,50,-35,2,2.39687394065287,0.695189686686677
178,1408,312,2001,45,-45,50,-35,2,2.46474398877632,0.565334549952739
179,1416,320,2001,45,-45,50,-35,2,2.10957029009149,0.748641369388575
180,1424,328,2001,45,-45,50,-35,2,2.30475311321643,0.689741628123376
181,1432,336,2001,45,-45,50,-35,2,1.94227697678995,0.856344498163963
182,1440,344,2001,45,-45,50,-35,2,1.86916768845449,1.20429843433408
183,1448,352,2001,45,-45,50,-35,2,1.25245173774391,1.30288578566765
184,1456,360,2001,45,-45,50,-35,2,1.84348409448882,1.1463931211171
185,1462,1,2002,45,-45,50,-35,2,1.74277390490083,1.30944371563867
186,1469,8,2002,45,-45,50,-35,2,1.74277390490083,1.30944371563867
187,1477,16,2002,45,-45,50,-35,2,2.27679033630223,0.868372096503616
188,1485,24,2002,45,-45,50,-35,2,2.23943131160265,1.25710904869528
189,1493,32,2002,45,-45,50,-35,2,2.33894256537765,1.10876953027975
190,1501,40,2002,45,-45,50,-35,2,2.51789897157333,0.953007414100088
191,1509,48,2002,45,-45,50,-35,2,2.19759696807017,0.986014116406045
192,1517,56,2002,45,-45,50,-35,2,2.45631070494928,0.79943105749918
193,1525,64,2002,45,-45,50,-35,2,2.09858032440446,1.13069701279606
194,1533,72,2002,45,-45,50,-35,2,2.48225156743564,0.938046131509637
195,1541,80,2002,45,-45,50,-35,2,2.33620585679597,0.62757817764435
196,1549,88,2002,45,-45,50,-35,2,2.2153597255694,0.709214725552685
197,1557,96,2002,45,-45,50,-35,2,2.55701521193454,0.537255424865824
198,1565,104,2002,45,-45,50,-35,2,2.6084873901384,0.632787761463517
199,1573,112,2002,45,-45,50,-35,2,2.72657721517944,0.657302003705002
200,1581,120,2002,45,-45,50,-35,2,2.79637197848572,0.56220962214685
201,1589,128,2002,45,-45,50,-35,2,3.15148128459815,0.563549290023374
202,1597,136,2002,45,-45,50,-35,2,3.1057026683795,0.550749608479365
203,1605,144,2002,45,-45,50,-35,2,3.1265335676342,0.426217683438813
204,1613,152,2002,45,-45,50,-35,2,2.81290918954104,0.567034151871216
205,1621,160,2002,45,-45,50,-35,2,3.00409267611007,0.452128128680003
206,1629,168,2002,45,-45,50,-35,2,2.97988903013059,0.453883699279476
207,1637,176,2002,45,-45,50,-35,2,3.12344803421329,0.521456939439994
208,1645,184,2002,45,-45,50,-35,2,3.2594315540776,0.591724912691511
209,1653,192,2002,45,-45,50,-35,2,3.25634428418444,0.441981064869039
210,1661,200,2002,45,-45,50,-35,2,3.10044186573716,0.436056871308399
211,1669,208,2002,45,-45,50,-35,2,2.75207034824845,0.417489854232607
212,1677,216,2002,45,-45,50,-35,2,2.81622603649633,0.444283346143135
213,1685,224,2002,45,-45,50,-35,2,2.67358098618954,0.477224065540224
214,1693,232,2002,45,-45,50,-35,2,2.54078796196154,0.484268654598475
215,1701,240,2002,45,-45,50,-35,2,2.18568276434401,0.56979260745251
216,1709,248,2002,45,-45,50,-35,2,2.33474450599487,0.547775028758847
217,1717,256,2002,45,-45,50,-35,2,2.19933666241207,0.759292678934554
218,1725,264,2002,45,-45,50,-35,2,2.262261353395,0.814505148923044
219,1733,272,2002,45,-45,50,-35,2,2.33073761866431,0.576168317876401
220,1741,280,2002,45,-45,50,-35,2,2.56931097665988,0.520745676586153
221,1749,288,2002,45,-45,50,-35,2,2.3942730680616,0.701060211712539
222,1757,296,2002,45,-45,50,-35,2,2.34275243257313,0.648846120615244
223,1765,304,2002,45,-45,50,-35,2,2.19981157115785,0.761976665368569
224,1773,312,2002,45,-45,50,-35,2,2.31447127771854,0.735853007017476
225,1781,320,2002,45,-45,50,-35,2,2.40761028759874,0.801695445258956
226,1789,328,2002,45,-45,50,-35,2,2.44844282649754,0.68025884011912
227,1797,336,2002,45,-45,50,-35,2,2.45358902344877,0.79008133910389
228,1805,344,2002,45,-45,50,-35,2,2.24111069652985,0.92889149214805
229,1813,352,2002,45,-45,50,-35,2,1.72016607656266,1.2288383921691
230,1821,360,2002,45,-45,50,-35,2,1.94365480425316,1.31907955693731
1,1,1,1998,50,-45,55,-35,3,NaN,1.13658139065931
2,8,8,1998,50,-45,55,-35,3,NaN,1.13658139065931
3,16,16,1998,50,-45,55,-35,3,NaN,1.21085662454633
4,24,24,1998,50,-45,55,-35,3,0.915863098194355,1.3895115244172
5,32,32,1998,50,-45,55,-35,3,-0.401253282705047,1.49038081460877
6,40,40,1998,50,-45,55,-35,3,0.91303145692417,1.48568198715131
7,48,48,1998,50,-45,55,-35,3,1.76184734861971,1.07932241180329
8,56,56,1998,50,-45,55,-35,3,2.12892262779904,0.934844005078292
9,64,64,1998,50,-45,55,-35,3,1.71930427495035,0.984355247866392
10,72,72,1998,50,-45,55,-35,3,2.03532716547021,0.904303962196343
11,80,80,1998,50,-45,55,-35,3,2.16513794851563,0.740996813807204
12,88,88,1998,50,-45,55,-35,3,2.31447675320456,0.595870454104629
13,96,96,1998,50,-45,55,-35,3,1.95221192492566,0.8191882878774
14,104,104,1998,50,-45,55,-35,3,2.22067269463134,0.774839625178127
15,112,112,1998,50,-45,55,-35,3,2.97836113668363,0.501216363512008
16,120,120,1998,50,-45,55,-35,3,2.86815720990935,0.482706643374598
17,128,128,1998,50,-45,55,-35,3,2.8485876845493,0.567037402006141
18,136,136,1998,50,-45,55,-35,3,3.16439698886207,0.537935967751053
19,144,144,1998,50,-45,55,-35,3,3.56320290945042,0.438674880726202
20,152,152,1998,50,-45,55,-35,3,3.91310991213335,0.399448932256278
21,160,160,1998,50,-45,55,-35,3,3.95067374361618,0.376623622696067
22,168,168,1998,50,-45,55,-35,3,3.82219900601213,0.44625686245001
23,176,176,1998,50,-45,55,-35,3,3.51631402736791,0.612772734335629
24,184,184,1998,50,-45,55,-35,3,3.36891334584137,0.538351156537517
25,192,192,1998,50,-45,55,-35,3,3.36073704652387,0.402427723006389
26,200,200,1998,50,-45,55,-35,3,3.18342604659111,0.421966262540722
27,208,208,1998,50,-45,55,-35,3,3.08301463078128,0.408231048848283
28,216,216,1998,50,-45,55,-35,3,2.97250236420092,0.408217342471263
29,224,224,1998,50,-45,55,-35,3,2.94287296310155,0.40916289698192
30,232,232,1998,50,-45,55,-35,3,2.99342925503933,0.430560817236342
31,240,240,1998,50,-45,55,-35,3,2.95037697964629,0.488210536387145
32,248,248,1998,50,-45,55,-35,3,3.06096372375748,0.459640821946697
33,256,256,1998,50,-45,55,-35,3,2.91795864388368,0.433791729728197
34,264,264,1998,50,-45,55,-35,3,2.89469432363546,0.390829964474954
35,272,272,1998,50,-45,55,-35,3,2.95356368569266,0.381174919895816
36,280,280,1998,50,-45,55,-35,3,2.78170404419713,0.448574517224956
37,288,288,1998,50,-45,55,-35,3,2.61308810981094,0.577312979247072
38,296,296,1998,50,-45,55,-35,3,2.39750410750469,0.607733335693295
39,304,304,1998,50,-45,55,-35,3,2.73928066115649,0.566818022942303
40,312,312,1998,50,-45,55,-35,3,1.9735603065553,0.826070908762402
41,320,320,1998,50,-45,55,-35,3,2.3042922109587,0.857357533242336
42,328,328,1998,50,-45,55,-35,3,NaN,0.793581942412333
43,336,336,1998,50,-45,55,-35,3,NaN,0.998280740088633
44,344,344,1998,50,-45,55,-35,3,NaN,1.00497144157372
45,352,352,1998,50,-45,55,-35,3,NaN,0.928782387052313
46,360,360,1998,50,-45,55,-35,3,NaN,0.948949537294469
47,366,1,1999,50,-45,55,-35,3,NaN,1.22784159182667
48,373,8,1999,50,-45,55,-35,3,NaN,1.22784159182667
49,381,16,1999,50,-45,55,-35,3,NaN,1.41183139136308
50,389,24,1999,50,-45,55,-35,3,0.503740170308217,1.39162913512979
51,397,32,1999,50,-45,55,-35,3,1.18093738604387,1.2270370346109
52,405,40,1999,50,-45,55,-35,3,1.89606338535726,0.962210673774559
53,413,48,1999,50,-45,55,-35,3,1.96913060344722,0.747457007106268
54,421,56,1999,50,-45,55,-35,3,2.18918302862491,0.760310056432197
55,429,64,1999,50,-45,55,-35,3,2.08058236450997,0.780311684475224
56,437,72,1999,50,-45,55,-35,3,2.28298211135535,0.693507119153541
57,445,80,1999,50,-45,55,-35,3,2.48615134016805,0.712033328861927
58,453,88,1999,50,-45,55,-35,3,2.5062873823395,0.596667879012305
59,461,96,1999,50,-45,55,-35,3,2.66299449102548,0.577678591859137
60,469,104,1999,50,-45,55,-35,3,2.95048190163879,0.592968005839477
61,477,112,1999,50,-45,55,-35,3,3.13826467335511,0.469939416290238
62,485,120,1999,50,-45,55,-35,3,2.93447723568745,0.429588228902515
63,493,128,1999,50,-45,55,-35,3,2.9424113323164,0.454654667112825
64,501,136,1999,50,-45,55,-35,3,3.03136735327039,0.415014092462305
65,509,144,1999,50,-45,55,-35,3,3.58219712575145,0.469221446456151
66,517,152,1999,50,-45,55,-35,3,3.70161453223675,0.45074626918619
67,525,160,1999,50,-45,55,-35,3,3.79925067960216,0.400263655402796
68,533,168,1999,50,-45,55,-35,3,3.7232499050806,0.41962646148574
69,541,176,1999,50,-45,55,-35,3,3.67954898367295,0.407321391433381
70,549,184,1999,50,-45,55,-35,3,3.36349985213561,0.48764352098422
71,557,192,1999,50,-45,55,-35,3,3.27545907215662,0.411964233763225
72,565,200,1999,50,-45,55,-35,3,3.1887541217031,0.402037157894464
73,573,208,1999,50,-45,55,-35,3,3.09608981062942,0.391768176841003
74,581,216,1999,50,-45,55,-35,3,3.12626588559452,0.431709192597832
75,589,224,1999,50,-45,55,-35,3,3.12691249110405,0.492162502331756
76,597,232,1999,50,-45,55,-35,3,3.12677390581019,0.586208147544735
77,605,240,1999,50,-45,55,-35,3,3.10155782815348,0.529436175318058
78,613,248,1999,50,-45,55,-35,3,3.00195249751914,0.497546665911741
79,621,256,1999,50,-45,55,-35,3,3.14124224222992,0.409764512347462
80,629,264,1999,50,-45,55,-35,3,2.92485464922648,0.354040822438929
81,637,272,1999,50,-45,55,-35,3,3.02780243311586,0.390863160086411
82,645,280,1999,50,-45,55,-35,3,2.83926383224152,0.388079577237597
83,653,288,1999,50,-45,55,-35,3,2.90779705374765,0.496130908460715
84,661,296,1999,50,-45,55,-35,3,2.75377136566588,0.685007986455992
85,669,304,1999,50,-45,55,-35,3,2.3914377585225,0.895834965816538
86,677,312,1999,50,-45,55,-35,3,2.36049073776076,0.805747027187882
87,685,320,1999,50,-45,55,-35,3,1.74214495434701,1.13138449742445
88,693,328,1999,50,-45,55,-35,3,2.22168092470719,0.547148584800103
89,701,336,1999,50,-45,55,-35,3,NaN,0.944218022888379
90,709,344,1999,50,-45,55,-35,3,NaN,0.901786387709673
91,717,352,1999,50,-45,55,-35,3,NaN,1.00096049655228
92,725,360,1999,50,-45,55,-35,3,NaN,0.971344434599403
93,732,1,2000,50,-45,55,-35,3,NaN,0.686799025398476
94,739,8,2000,50,-45,55,-35,3,NaN,0.686799025398476
95,747,16,2000,50,-45,55,-35,3,NaN,1.04740148250984
96,755,24,2000,50,-45,55,-35,3,1.67391148810936,0.668517419278281
97,763,32,2000,50,-45,55,-35,3,2.01434677621598,1.03496561585818
98,771,40,2000,50,-45,55,-35,3,2.16877899105321,0.939611274563137
99,779,48,2000,50,-45,55,-35,3,2.12587290559465,1.00039811646925
100,787,56,2000,50,-45,55,-35,3,2.27770581467461,0.93759390923646
101,795,64,2000,50,-45,55,-35,3,2.61167627126664,0.761775115222358
102,803,72,2000,50,-45,55,-35,3,2.21673606677672,0.940266420057482
103,811,80,2000,50,-45,55,-35,3,2.7200612798471,0.619390838949976
104,819,88,2000,50,-45,55,-35,3,2.87024182668416,0.488337800140555
105,827,96,2000,50,-45,55,-35,3,2.92168161631904,0.538828893475762
106,835,104,2000,50,-45,55,-35,3,3.10779652231716,0.487541835657141
107,843,112,2000,50,-45,55,-35,3,3.43011602962144,0.431013218376693
108,851,120,2000,50,-45,55,-35,3,3.38726272330665,0.464175303354914
109,859,128,2000,50,-45,55,-35,3,3.31471988525687,0.495369894861725
110,867,136,2000,50,-45,55,-35,3,3.28499734114355,0.466706476465497
111,875,144,2000,50,-45,55,-35,3,3.65640521650846,0.413786835555033
112,883,152,2000,50,-45,55,-35,3,3.70223140229131,0.493477730911081
113,891,160,2000,50,-45,55,-35,3,3.54921234733399,0.422214706624343
114,899,168,2000,50,-45,55,-35,3,3.5482168389878,0.481302427477413
115,907,176,2000,50,-45,55,-35,3,3.5192039811102,0.504025167427908
116,915,184,2000,50,-45,55,-35,3,3.67169368187693,0.527549606958153
117,923,192,2000,50,-45,55,-35,3,3.68931534746214,0.524601139188478
118,931,200,2000,50,-45,55,-35,3,3.46742807242735,0.49040499749072
119,939,208,2000,50,-45,55,-35,3,3.55842143287465,0.424750688924569
120,947,216,2000,50,-45,55,-35,3,3.43694107755822,0.428072823176529
121,955,224,2000,50,-45,55,-35,3,3.45521934858948,0.395760199999105
122,963,232,2000,50,-45,55,-35,3,3.28153531254964,0.350859770275599
123,971,240,2000,50,-45,55,-35,3,3.38210239919441,0.378915819375087
124,979,248,2000,50,-45,55,-35,3,3.38352535646422,0.365212109336259
125,987,256,2000,50,-45,55,-35,3,3.26657756395536,0.329497905227745
126,995,264,2000,50,-45,55,-35,3,3.14442009281404,0.40192620087182
127,1003,272,2000,50,-45,55,-35,3,3.01578356880156,0.389921342571178
128,1011,280,2000,50,-45,55,-35,3,3.10975753683644,0.40339396558028
129,1019,288,2000,50,-45,55,-35,3,3.12918717857112,0.416997062409735
130,1027,296,2000,50,-45,55,-35,3,2.8845484696049,0.552135709328356
131,1035,304,2000,50,-45,55,-35,3,2.82417766864215,0.617848777899348
132,1043,312,2000,50,-45,55,-35,3,2.55539886000496,0.677934569953748
133,1051,320,2000,50,-45,55,-35,3,2.29134298711643,0.636904373665626
134,1059,328,2000,50,-45,55,-35,3,2.246220020208,0.599108289752715
135,1067,336,2000,50,-45,55,-35,3,NaN,0.666904873381052
136,1075,344,2000,50,-45,55,-35,3,NaN,1.31465408368011
137,1083,352,2000,50,-45,55,-35,3,NaN,1.577773251325
138,1091,360,2000,50,-45,55,-35,3,NaN,1.32135604792077
139,1097,1,2001,50,-45,55,-35,3,NaN,0.699044020411244
140,1104,8,2001,50,-45,55,-35,3,NaN,0.699044020411244
141,1112,16,2001,50,-45,55,-35,3,NaN,0.620009196535687
142,1120,24,2001,50,-45,55,-35,3,1.95043161657773,1.17124350360441
143,1128,32,2001,50,-45,55,-35,3,1.84938555423071,1.42791078662462
144,1136,40,2001,50,-45,55,-35,3,0.828788489876546,1.54915152543509
145,1144,48,2001,50,-45,55,-35,3,2.02755946915897,1.11701741094806
146,1152,56,2001,50,-45,55,-35,3,1.86665347595932,0.811190281745154
147,1160,64,2001,50,-45,55,-35,3,2.22793714124063,0.647178046393634
148,1168,72,2001,50,-45,55,-35,3,2.63615798813335,0.61465361694795
149,1176,80,2001,50,-45,55,-35,3,2.46329698168277,0.526464332958786
150,1184,88,2001,50,-45,55,-35,3,2.65765821284982,0.553692938729681
151,1192,96,2001,50,-45,55,-35,3,2.61640924698678,0.578259595902302
152,1200,104,2001,50,-45,55,-35,3,2.647535004499,0.498418805012705
153,1208,112,2001,50,-45,55,-35,3,2.66101930019483,0.429681202797405
154,1216,120,2001,50,-45,55,-35,3,2.93166671193498,0.38457411878061
155,1224,128,2001,50,-45,55,-35,3,2.86904523142739,0.558613903646084
156,1232,136,2001,50,-45,55,-35,3,3.00517927301817,0.468491307646197
157,1240,144,2001,50,-45,55,-35,3,3.44348041852565,0.462749894223759
158,1248,152,2001,50,-45,55,-35,3,4.08057917173141,0.512893186158765
159,1256,160,2001,50,-45,55,-35,3,4.04199308261791,0.444462744124894
160,1264,168,2001,50,-45,55,-35,3,3.88776944241882,0.386225846537825
161,1272,176,2001,50,-45,55,-35,3,3.70567111751616,0.318451859684163
162,1280,184,2001,50,-45,55,-35,3,3.40631272517696,0.390831741882925
163,1288,192,2001,50,-45,55,-35,3,3.44097762706721,0.408061771065559
164,1296,200,2001,50,-45,55,-35,3,3.27482866797004,0.394691712518029
165,1304,208,2001,50,-45,55,-35,3,3.23268876089902,0.403982008907411
166,1312,216,2001,50,-45,55,-35,3,3.29349910523897,0.388030270142056
167,1320,224,2001,50,-45,55,-35,3,3.27928677833034,0.52538697883299
168,1328,232,2001,50,-45,55,-35,3,3.46027741506934,0.333981926780274
169,1336,240,2001,50,-45,55,-35,3,3.45114822268768,0.363891084658482
170,1344,248,2001,50,-45,55,-35,3,3.31088358021295,0.322907431865884
171,1352,256,2001,50,-45,55,-35,3,3.41537817741534,0.393988449267665
172,1360,264,2001,50,-45,55,-35,3,3.099513729339,0.379503925188124
173,1368,272,2001,50,-45,55,-35,3,3.10054488647225,0.568823847622765
174,1376,280,2001,50,-45,55,-35,3,2.88188915252749,0.365322050538666
175,1384,288,2001,50,-45,55,-35,3,2.92391553876343,0.486043205988672
176,1392,296,2001,50,-45,55,-35,3,2.60399275983151,0.706116394641053
177,1400,304,2001,50,-45,55,-35,3,2.41915002492315,0.689693095652212
178,1408,312,2001,50,-45,55,-35,3,2.54310654296041,0.650089395359638
179,1416,320,2001,50,-45,55,-35,3,2.47037076188577,0.550746977823233
180,1424,328,2001,50,-45,55,-35,3,2.6037276034468,0.430947888604706
181,1432,336,2001,50,-45,55,-35,3,NaN,0.872567227928167
182,1440,344,2001,50,-45,55,-35,3,NaN,1.22964351751702
183,1448,352,2001,50,-45,55,-35,3,NaN,1.31145684780513
184,1456,360,2001,50,-45,55,-35,3,NaN,1.17593218504683
185,1462,1,2002,50,-45,55,-35,3,NaN,1.37579189803728
186,1469,8,2002,50,-45,55,-35,3,NaN,1.37579189803728
187,1477,16,2002,50,-45,55,-35,3,NaN,0.871844485935012
188,1485,24,2002,50,-45,55,-35,3,2.14907435096495,1.4973549853278
189,1493,32,2002,50,-45,55,-35,3,2.28013619386283,1.11361620252696
190,1501,40,2002,50,-45,55,-35,3,2.157863357223,1.16738205397735
191,1509,48,2002,50,-45,55,-35,3,2.29905402037155,1.02146495490994
192,1517,56,2002,50,-45,55,-35,3,2.56073858283348,0.96136184809827
193,1525,64,2002,50,-45,55,-35,3,2.73906325103663,0.820521878352848
194,1533,72,2002,50,-45,55,-35,3,2.36274083277074,1.1076214942402
195,1541,80,2002,50,-45,55,-35,3,1.90341184437139,0.948172027327931
196,1549,88,2002,50,-45,55,-35,3,2.6541626248075,0.646752084720941
197,1557,96,2002,50,-45,55,-35,3,2.54532092158759,0.648193656108311
198,1565,104,2002,50,-45,55,-35,3,2.5136954906714,0.597003027662428
199,1573,112,2002,50,-45,55,-35,3,2.22044702228071,0.862122623551145
200,1581,120,2002,50,-45,55,-35,3,2.54567884436643,0.566484993490604
201,1589,128,2002,50,-45,55,-35,3,2.56104344794572,0.590641258919689
202,1597,136,2002,50,-45,55,-35,3,2.85286069022663,0.509197751294518
203,1605,144,2002,50,-45,55,-35,3,3.45875876012485,0.413732904718581
204,1613,152,2002,50,-45,55,-35,3,3.15145890750136,0.499628183211159
205,1621,160,2002,50,-45,55,-35,3,3.27414913492368,0.390862133328382
206,1629,168,2002,50,-45,55,-35,3,2.98214127904993,0.415214683674356
207,1637,176,2002,50,-45,55,-35,3,3.20280488659673,0.521635521690941
208,1645,184,2002,50,-45,55,-35,3,3.21909519492131,0.532555068096159
209,1653,192,2002,50,-45,55,-35,3,3.34554634159972,0.469382781340006
210,1661,200,2002,50,-45,55,-35,3,3.38396454024541,0.488988830933727
211,1669,208,2002,50,-45,55,-35,3,3.2199874227848,0.445666322309087
212,1677,216,2002,50,-45,55,-35,3,3.19630107914064,0.432232499359733
213,1685,224,2002,50,-45,55,-35,3,2.93663755286873,0.511146020265927
214,1693,232,2002,50,-45,55,-35,3,2.94904177403025,0.545638076195019
215,1701,240,2002,50,-45,55,-35,3,2.76403433270896,0.49404230345963
216,1709,248,2002,50,-45,55,-35,3,2.92438606612891,0.372926564460601
217,1717,256,2002,50,-45,55,-35,3,2.76394384535404,0.57146561412822
218,1725,264,2002,50,-45,55,-35,3,2.69619209037716,0.375581495810562
219,1733,272,2002,50,-45,55,-35,3,2.56343387718696,0.38347853748745
220,1741,280,2002,50,-45,55,-35,3,2.77468318112095,0.439326465844186
221,1749,288,2002,50,-45,55,-35,3,2.43800447494908,0.583478314456981
222,1757,296,2002,50,-45,55,-35,3,2.2274402173844,0.661255851365586
223,1765,304,2002,50,-45,55,-35,3,2.07926328324149,0.928985177507722
224,1773,312,2002,50,-45,55,-35,3,2.15361459558796,0.915557205048018
225,1781,320,2002,50,-45,55,-35,3,2.35389049038578,0.837958762891321
226,1789,328,2002,50,-45,55,-35,3,2.89558808530986,0.370597346497618
227,1797,336,2002,50,-45,55,-35,3,NaN,0.784584404551593
228,1805,344,2002,50,-45,55,-35,3,NaN,0.891473984198799
229,1813,352,2002,50,-45,55,-35,3,NaN,1.23703086909021
230,1821,360,2002,50,-45,55,-35,3,NaN,1.34935762813052
1,1,1,1998,40,-35,45,-25,4,2.31734788116097,0.968622212724704
2,8,8,1998,40,-35,45,-25,4,2.31734788116097,0.968622212724704
3,16,16,1998,40,-35,45,-25,4,1.60103286314986,1.01625075183185
4,24,24,1998,40,-35,45,-25,4,1.52504242363924,1.00625398692128
5,32,32,1998,40,-35,45,-25,4,2.11013378901611,0.887600030534701
6,40,40,1998,40,-35,45,-25,4,1.5843643255104,1.22307085996537
7,48,48,1998,40,-35,45,-25,4,2.1465724384195,0.723932256350598
8,56,56,1998,40,-35,45,-25,4,2.3005896711579,0.710306705707797
9,64,64,1998,40,-35,45,-25,4,2.00652566665419,1.09368840820575
10,72,72,1998,40,-35,45,-25,4,2.24137607097754,0.754981603500121
11,80,80,1998,40,-35,45,-25,4,2.4690135993814,0.627282882401423
12,88,88,1998,40,-35,45,-25,4,2.31977358456968,0.819976500748918
13,96,96,1998,40,-35,45,-25,4,2.58924894428928,0.785484304431365
14,104,104,1998,40,-35,45,-25,4,2.62520576154483,0.700299489506482
15,112,112,1998,40,-35,45,-25,4,3.23709373670113,0.625124249880534
16,120,120,1998,40,-35,45,-25,4,3.09990490239331,0.566361433208389
17,128,128,1998,40,-35,45,-25,4,2.99824557994878,0.667973044823535
18,136,136,1998,40,-35,45,-25,4,2.87269089918442,0.575490375820686
19,144,144,1998,40,-35,45,-25,4,3.08359202937373,0.543298039020507
20,152,152,1998,40,-35,45,-25,4,3.21077746438043,0.524300607560876
21,160,160,1998,40,-35,45,-25,4,3.0233813520945,0.501012578941449
22,168,168,1998,40,-35,45,-25,4,2.81124079729259,0.444265073513971
23,176,176,1998,40,-35,45,-25,4,2.58147205500669,0.481957976876626
24,184,184,1998,40,-35,45,-25,4,2.374197940392,0.411713823726264
25,192,192,1998,40,-35,45,-25,4,2.42076244114224,0.35607378118872
26,200,200,1998,40,-35,45,-25,4,2.42998297270784,0.367906711665204
27,208,208,1998,40,-35,45,-25,4,2.70446098593693,0.303452872196141
28,216,216,1998,40,-35,45,-25,4,2.4651063694834,0.310498667792521
29,224,224,1998,40,-35,45,-25,4,2.60011404414482,0.27651125298049
30,232,232,1998,40,-35,45,-25,4,2.40106750932067,0.260764201277788
31,240,240,1998,40,-35,45,-25,4,2.38386871139581,0.33670828879246
32,248,248,1998,40,-35,45,-25,4,2.3493316079169,0.531721291342558
33,256,256,1998,40,-35,45,-25,4,2.36150452748154,0.325018125497356
34,264,264,1998,40,-35,45,-25,4,2.15676814982291,0.498153373062889
35,272,272,1998,40,-35,45,-25,4,2.19370883175458,0.476933793588793
36,280,280,1998,40,-35,45,-25,4,2.20325679669881,0.541574266560524
37,288,288,1998,40,-35,45,-25,4,2.17948469942744,0.366868695466265
38,296,296,1998,40,-35,45,-25,4,2.60218137207881,0.486504613699253
39,304,304,1998,40,-35,45,-25,4,2.11565939450005,0.784147576550863
40,312,312,1998,40,-35,45,-25,4,2.21956582094395,0.660943747970887
41,320,320,1998,40,-35,45,-25,4,1.67755313562065,0.918055723123972
42,328,328,1998,40,-35,45,-25,4,1.91436073491191,0.81306616097031
43,336,336,1998,40,-35,45,-25,4,2.06766953656439,0.801567663200513
44,344,344,1998,40,-35,45,-25,4,1.88084645934274,1.05759979195083
45,352,352,1998,40,-35,45,-25,4,1.76498472824635,1.0742767390021
46,360,360,1998,40,-35,45,-25,4,2.5794846046244,0.689601530157901
47,366,1,1999,40,-35,45,-25,4,2.39144196204014,0.932999780817536
48,373,8,1999,40,-35,45,-25,4,2.39144196204014,0.932999780817536
49,381,16,1999,40,-35,45,-25,4,2.51920044448093,0.699929982663046
50,389,24,1999,40,-35,45,-25,4,2.52629147860917,0.650813897294954
51,397,32,1999,40,-35,45,-25,4,2.10394065628705,0.705593449112384
52,405,40,1999,40,-35,45,-25,4,2.21306818698609,0.756795273123137
53,413,48,1999,40,-35,45,-25,4,2.1779716709506,0.821021754611174
54,421,56,1999,40,-35,45,-25,4,2.44379822559486,0.687792525810461
55,429,64,1999,40,-35,45,-25,4,2.30669795704608,0.966257827650214
56,437,72,1999,40,-35,45,-25,4,2.69092109846723,0.626838852461163
57,445,80,1999,40,-35,45,-25,4,2.68438253469972,0.535963637266601
58,453,88,1999,40,-35,45,-25,4,3.02368910098023,0.515931371800294
59,461,96,1999,40,-35,45,-25,4,2.38118962725122,0.595901765561128
60,469,104,1999,40,-35,45,-25,4,2.73388262730464,0.75752154038577
61,477,112,1999,40,-35,45,-25,4,2.71743949513179,0.722851929212262
62,485,120,1999,40,-35,45,-25,4,2.73217876200106,0.606757463218013
63,493,128,1999,40,-35,45,-25,4,3.12782908074226,0.473751132255845
64,501,136,1999,40,-35,45,-25,4,3.22447639002498,0.535245839751091
65,509,144,1999,40,-35,45,-25,4,3.1856250411519,0.425753003599055
66,517,152,1999,40,-35,45,-25,4,2.92260786694231,0.421671737773094
67,525,160,1999,40,-35,45,-25,4,3.01408856876139,0.345174112926556
68,533,168,1999,40,-35,45,-25,4,2.71292024085983,0.389342613759458
69,541,176,1999,40,-35,45,-25,4,2.54032970595438,0.417257063288529
70,549,184,1999,40,-35,45,-25,4,2.68941852763688,0.384569615000686
71,557,192,1999,40,-35,45,-25,4,2.43715456008131,0.26483126439558
72,565,200,1999,40,-35,45,-25,4,2.62946893083546,0.249932227304812
73,573,208,1999,40,-35,45,-25,4,2.68687052951705,0.329927271860353
74,581,216,1999,40,-35,45,-25,4,2.7661053270219,0.337648794881064
75,589,224,1999,40,-35,45,-25,4,2.72912150013486,0.362684909372615
76,597,232,1999,40,-35,45,-25,4,2.57115479069649,0.318764214764534
77,605,240,1999,40,-35,45,-25,4,2.54102710266975,0.361796139783039
78,613,248,1999,40,-35,45,-25,4,2.22371166356891,0.314271540950761
79,621,256,1999,40,-35,45,-25,4,2.35992202085211,0.435132388150989
80,629,264,1999,40,-35,45,-25,4,2.46490405478297,0.530344120783881
81,637,272,1999,40,-35,45,-25,4,2.31001732028168,0.377617208716182
82,645,280,1999,40,-35,45,-25,4,2.11934518419449,0.540013665619052
83,653,288,1999,40,-35,45,-25,4,2.27462411468633,0.447167572457787
84,661,296,1999,40,-35,45,-25,4,2.52770804016396,0.69502360323842
85,669,304,1999,40,-35,45,-25,4,2.39640683699635,0.764283987379337
86,677,312,1999,40,-35,45,-25,4,1.95837298265786,0.804830602752521
87,685,320,1999,40,-35,45,-25,4,1.94436751319496,0.687773016591543
88,693,328,1999,40,-35,45,-25,4,1.79835730307225,0.79808046945185
89,701,336,1999,40,-35,45,-25,4,2.08953991548201,0.847479180695498
90,709,344,1999,40,-35,45,-25,4,1.79302669287625,0.778283912752467
91,717,352,1999,40,-35,45,-25,4,1.75517515139622,1.06725678371552
