lpC
2.28450767666525
1.89448210874783
2.01994110803952
2.06942933641249
2.13203648230824
2.01607127120498
2.30091870534104
2.42775411828369
2.60889925498874
2.51676700853499
2.68151387324625
2.72224366234629
2.86273273946764
3.28426123729209
3.03097634031954
3.94091556636276
3.37670811922807
3.39910552859567
3.79940286904106
3.87370911298865
3.57732088123314
3.42019838055058
3.29519962597298
3.10273137100312
3.20140977764143
3.15943575119751
2.928995070419
2.92942579049235
2.74933544830437
2.50465780517129
2.72547680527538
2.90904248121411
2.63798604170551
2.93987965385249
2.71596082941338
2.74911504613189
2.6498647894923
2.57193986681691
2.4821762589946
2.19872900067927
2.00310233216634
2.14897926470822
1.97103918207987
2.00576297731739
2.99846403888311
2.5801433420437
2.05332174552232
2.24016060238513
2.07319570196856
2.35564707233581
2.2518263925278
2.41220019504976
2.35716228946802
2.58777681710091
2.75703145812335
2.81205940414827
2.94540430256553
2.54733513386228
3.11891780054928
3.51869000478253
3.41820230819098
3.49774906321144
3.39365181870219
3.53426508346537
3.31043753337865
3.48368509786478
3.48572601251998
3.24373388718565
3.1854505735366
2.83729441690308
2.94124652026696
2.82471023605891
3.05618841058943
2.87711426440424
2.71749875592182
2.80872656322221
2.50813559010652
2.86129875985487
3.07301317093806
2.70200328865588
2.71655394159343
2.73850762858533
2.72545125411557
2.63314991515079
2.41200211987376
2.03522969350906
2.01476941161699
1.90533172605958
2.11603850330545
1.74598722156404
1.8882964719349
1.93274486577639
2.16585888810157
1.98379961935505
1.87944001116576
2.00534481946283
1.68119841715516
2.41325399420934
2.35085226328316
2.57910864001945
2.74789988307979
2.98140715726643
3.11832859562832
3.32361738901505
3.14053972677443
3.12210211462547
2.84390597359496
3.3420745690655
3.71501492771856
3.61257356831667
3.6046393245776
3.36884376924113
3.40958510614304
3.53428405041167
3.53196362143953
3.32559863218524
3.24593285952057
3.23341442537599
2.99221835697419
2.86911974741812
2.90037104244657
2.74283609496538
2.55540394461801
2.43366116127527
2.53309226617588
2.74653731190174
2.56637833598523
2.46912104344886
2.78822490006451
2.669912794294
2.49232489974054
2.39400681343884
2.09186504933223
2.24135682026706
2.07459443843188
2.08566525910899
1.68288129236676
1.2529920851033
1.98121882455347
1.99420386348335
2.42337427233606
2.28664979791915
1.98996558465178
2.04123266644587
2.25103281770542
2.50189773034896
2.34303005644702
2.32930929903679
2.56834359052955
2.44844363069871
2.38495509042667
3.42511619901524
3.0026267022671
3.40130037635802
3.66831698821351
3.80746283607442
4.02379458621975
3.90957761790379
3.54471054028932
3.53512961060773
3.58228651266466
3.34194123971653
3.3085852588265
3.10150412959976
2.9423510114044
2.8850090710269
2.91488766110742
2.72641323058302
2.52552742406482
2.53730062986541
2.64316424183722
2.83353270481984
2.8987895618944
2.7828833626235
2.79323964159528
2.54025699487113
2.33966601843363
2.3530795183707
2.16287349935137
2.20678759446924
1.82050677724867
1.83488808145911
2.31597504611281
1.1132351844173
1.52986534422768
1.98291591101429
1.98623204140246
2.15253516026517
2.45277680357697
2.03188245067878
1.93891013459262
2.26933591468348
2.2866365890137
2.38329557765489
2.33109868900364
2.55639789773177
2.25062210072471
2.40495664615065
2.82508807030213
3.33442543495211
3.24720241193367
2.99115456180126
2.88135007349515
3.1891268805508
3.17572257341224
3.26463511486106
3.56542681408201
3.53953918568324
3.36299244576576
3.35087852463697
3.1289725613116
2.97831318836306
3.06525786978458
2.71683747963454
2.73829743945638
2.81182506027099
2.8752536079496
2.8938429485592
2.87168377581879
2.68186979896831
2.48990787279749
2.51045093212504
2.42416889657245
2.40464561967274
2.21265765023256
1.6992733147745
1.84822329004226
1.9705754441994
2.02219357971293
2.01031986725528
1.89578624585127
1.70568383611172
1.19374063375969
1.88400146210857
1.90095507153107
2.12153001387856
2.40118259091532
2.46457638331475
2.32245095358508
2.2007893271701
2.40191264687945
2.64527510199944
2.65442436388914
2.69790558471016
3.0260383693177
2.9538784969296
3.30777202446319
3.36042746911894
3.62211445621547
3.64217626694226
3.48697163261573
3.41486094195113
3.54723380116951
3.57729181231072
3.30855198150998
3.27937846277431
3.34828909967335
2.95534143607218
2.76688561539793
2.73273240713437
2.57960148879385
2.72680456674577
2.96846590168491
2.99409192892406
2.86184881896293
2.62426488749699
2.5220053213361
2.39019112647379
2.41442874761718
2.14770514731708
2.10245188639221
2.55436352471981
2.21272165273579
1.70862656124442
1.62069768262696
1.68811729119696
1.9688090982437
1.82028148824087
1.29444137333445
1.74615731794106
2.10098505471549
1.88725811611983
2.20152310319992
2.30875303208902
2.55069829169168
2.49600648472463
2.33802366285187
2.49888433848542
3.30445279024788
3.45141573183747
3.01899508397643
3.53153768818292
3.16909317835106
2.97187340080595
3.26716033740787
3.31353124490958
3.38114126223956
3.28557550900977
3.35577663462596
3.2726106961795
3.38690303589029
3.06576100834925
3.00379766069962
3.03565274182155
3.06348577734198
2.99187910964332
2.78324919692073
2.6104770627375
2.74063645481932
2.67484358031991
2.85955738998405
2.63019387932194
2.6110119957881
2.41629852570484
2.3213671015969
2.0590574403604
1.44951537409962
1.5759427609253
1.39806036936546
0.984458409649075
1.25101658731621
1.16244431029366
1.8666308284991
2.19977410231142
2.23734766100851
2.07399171833301
2.21054326630011
2.64260922843328
2.66520184935063
2.53760899266697
2.351848954475
2.2928518785694
2.39943771898004
2.74363932802144
2.72998062838501
2.64652012782163
2.71171713633648
2.93842143633348
3.36686797985097
3.39121253187988
3.50531592639328
3.49244903374301
3.27070175737888
3.10715154780968
3.20172193456896
2.96023617540245
2.92444033265975
2.85192743216504
2.59591978425139
2.56928992355996
2.53463446945918
2.43282269203134
2.57544904234264
2.35122381712559
2.34253054346178
2.65716384144935
2.41825745830766
2.48291466710721
2.43030305784484
2.49575467989882
2.22769881804126
1.90465651377254
2.02211693756046
2.77725842717648
1.62645902785147
1.59894182068054
1.83877059152306
2.24570093565999
1.93605128116214
1.53990217933873
1.94956474857813
1.7870522409256
1.85943400542613
2.47075954980588
1.81235361325756
2.18080043652205
2.09287478529305
2.29985035701001
2.40858205607624
2.23346864244294
2.1841134452988
2.61031461571159
3.37392433010101
3.16001502160886
3.57216247501728
3.39429561919866
3.82569891947264
3.76908014930679
3.55808260492943
3.50838432837886
3.2057184449262
3.14587643800667
3.00506384866086
2.89793337445528
2.71066743980971
2.47146251436807
2.32054386456983
2.34933985380141
2.36735171311507
2.42265972316311
2.82413935851207
2.65351868687946
2.39369829598143
2.66012771039526
2.59667571177649
2.39666087487901
2.42084801348728
2.22635286620821
1.76566015936951
2.0638529179854
