iteration,log_likelihood,al,alpha,c1,f,g,j,k,K,l,m,mp,Q,r
50000,-503.875577628273,2.98764356004516,0.158016167236179,1.13699650171335,0.89884699982837,0.0175706789274779,1.72687446413792,0.0708293134017496,3.88933300659966,0.0947851659961708,1.03135072246924,1.11881592719946,0.517892983043379,0.0289397358062541
50100,-502.221462270332,2.75786384317733,0.148391427839196,1.1984524336754,0.964024258024602,0.0175776230456596,1.73906177123799,0.0702547506651999,3.81187367535331,0.0963914954311162,0.989716856916299,1.03415942822006,0.505756564058059,0.0248140058272264
50200,-504.248076764479,2.88336667760967,0.145450742455672,1.33963020930357,0.785453059411344,0.0179725494000664,1.96563017362945,0.071562064304729,3.8877021802981,0.0862076368954381,0.932976208650856,0.966113931498014,0.590982874685986,0.0260716485110199
50300,-502.063938961103,2.67897002582691,0.151043375575287,1.09182898278334,0.875265455997863,0.0179566752407719,1.92448396109897,0.0717524766305211,3.58969020777053,0.0992535346335744,0.876928393828078,0.786035671493414,0.657425705832349,0.0337032324513253
50400,-498.300932826414,2.54354400619913,0.137456265105301,1.06432193363872,0.946115015204159,0.0183675456689915,1.78223603673244,0.0710424698031037,3.40043071064929,0.0966771205111671,0.75859848381401,0.890124416992153,0.668500503505106,0.0321190439040267
50500,-497.098640844108,2.50639560437054,0.155796363571594,1.01934551470751,0.940299003465892,0.017534564869053,1.97166307049984,0.0705050756121002,3.25657212828764,0.0940143624018854,0.928459854344128,0.853674319614309,0.544620886298484,0.0276121402532155
50600,-497.342667631306,2.56775032227458,0.154552649264507,1.14928654182249,0.883211565591736,0.017534564869053,1.68386017193475,0.070857923134509,3.67539226424991,0.0991883366629623,0.784739620468967,0.881549856464525,0.544778390872061,0.0264425226362062
50700,-498.993301034405,2.53644779683821,0.142577207725798,1.27650467614,0.854832763298526,0.0188231085450938,1.80620932274032,0.0706819618463281,3.69241853778077,0.0954620794643385,0.95655314295378,0.923404065927182,0.573748261698708,0.0261925551866343
50800,-503.252045822676,2.56190089465717,0.147298898999591,1.37240888992111,0.776782740099028,0.0176498719830165,1.93113985939428,0.0693247510051832,3.82255166833923,0.0983528744061348,0.918327429474986,0.992795029677718,0.664348748640447,0.0327366668922734
50900,-499.194428640142,2.6555328317679,0.147663008452993,1.0879003035554,0.840686859865664,0.0175861786878678,1.65201328991712,0.0709657360654878,3.97710168661586,0.0870719422267871,0.867489716053021,0.767597821587994,0.630602337537741,0.0336907520666102
51000,-501.754110040161,2.67309922635188,0.13956375109026,1.3317979995572,0.877297434750962,0.0180101116187554,1.78610088498361,0.0707202273140645,3.72361318931178,0.107109552335014,0.757745613621114,0.823530841343383,0.588121996076222,0.0269533699512682
51100,-496.002472507514,2.52020280335588,0.157073012546536,1.1248800638303,0.999098294756449,0.0177057958564916,1.83298540474527,0.0725944304861871,3.65465446805351,0.096329064688248,0.814793679952833,0.823530841343383,0.535247585321265,0.0294313992557607
51200,-496.756164066307,2.57796923991756,0.158157819781539,1.21510228541837,0.959270403948358,0.0177410368112274,1.65158481476285,0.0715551748067629,3.97823248430083,0.0952330594977332,1.08548460491346,0.78849435699635,0.531362896478568,0.0313941495303914
51300,-504.407964154713,2.51291360620081,0.154122187238485,0.986336255605554,0.816190534790318,0.0179436296634768,1.56093912453614,0.0737114680262811,3.07033874819638,0.0889405170786471,0.827254234263647,1.1558571113949,0.752722381172657,0.0371665403805391
51400,-497.792544438883,2.5508835263205,0.140323970420518,0.990316860341496,0.93223531877572,0.0182242973079015,1.65516860675938,0.0723170059493154,3.41499722985399,0.0877968413883625,0.785135926070102,0.771618495653655,0.652798991508946,0.0310147220636003
51500,-496.106094961717,2.56728626483715,0.157158879626646,1.15345465343958,0.946169321541025,0.0182607718385827,1.75230859451597,0.0716490262110348,3.61193357464559,0.0933497547232889,0.774387914509703,0.825805798392934,0.652798991508946,0.0341461858068624
51600,-501.010884368259,2.69191024964386,0.154423131232111,1.51360037602865,0.740600186066099,0.0175868010062745,1.92047556468394,0.0716114745725155,3.69214903741781,0.0966921054468415,0.822147191261106,0.870141573475756,0.682516114944154,0.0325494046722499
51700,-501.577279389799,2.51108169269293,0.140189274142543,1.73683560620277,0.584005241539676,0.0176923203828726,1.64719419445968,0.0723764133639598,3.76971897557173,0.090225133560657,0.940400624525206,0.772670740303203,0.74642594861639,0.0344790642240482
51800,-501.983144389672,2.62434198432062,0.147514733058261,1.82972032229588,0.547982855344977,0.0181439498348463,1.80411690792118,0.0711331611304431,3.76926192295667,0.0892607010613955,0.810452312440675,0.806121679259772,0.649165131229583,0.0331126020898972
51900,-501.289688903653,2.53962970019631,0.145842520873789,1.95959951452383,0.528109078095953,0.018667772313396,1.84821603054357,0.0715176876756441,3.85358838178196,0.08512509680908,0.75540831426108,0.964971404212104,0.699921327630224,0.0313192054857267
52000,-502.418632314311,2.53615181405059,0.143485939145625,1.51199263588798,0.691667550731617,0.0197615176861272,1.72743373523384,0.0721555984475826,3.79184629201696,0.0806644727727881,0.894180190691995,0.883622177228971,0.619692112128305,0.0320390293109497
52100,-498.892104279043,2.52348133696505,0.158987010774768,1.441436700414,0.740916402998571,0.0180637102954443,1.86562364531956,0.0706364433233338,3.79243475403421,0.0901501248291666,0.935088917800403,0.912653285692418,0.567677033020184,0.0257548450257108
52200,-497.878642445511,2.51553667993653,0.141096735802896,1.17190897672713,0.92196006301994,0.0195810883190163,1.83790817579096,0.0703562093217872,3.67260405203978,0.0895136663186488,0.760323231152056,0.771079292389584,0.545002142328205,0.0256868960161002
52300,-500.872936494054,2.51596289581309,0.115897723151423,1.18049369670428,0.91320216220334,0.0177455337599454,1.43381426193785,0.0724314312233181,3.42980274300844,0.0955921757135568,0.820956123850125,0.781115910218867,0.608159192199955,0.0284269128393628
52400,-501.453417004916,2.52832551656592,0.132763398205127,1.08859341698702,0.788856342427242,0.0185336968815506,1.75101185978778,0.0707340803886194,3.06904529182295,0.0944712004742498,0.966490309075556,0.773249658625979,0.612330494671524,0.0275123601616086
52500,-501.019407161529,2.82000588133668,0.147208960665753,1.11874505500439,0.826752977665294,0.0180172170813415,1.97821243527266,0.072568761885326,3.37205060365973,0.089250347238256,0.758383053209659,0.875360646498666,0.596487401378204,0.0285804922177589
52600,-501.336626874901,2.62846226893778,0.150539353671609,1.16568890435074,0.974062228624453,0.0191688414575242,1.53566977281947,0.0731002716436343,3.96137526025309,0.0912508035170819,1.03311295395751,0.766069504905345,0.501787950232499,0.0281560647031267
52700,-499.194934863651,2.51147881145616,0.149019971110333,1.09057995639396,0.880749169750963,0.0202172582276743,1.78922166019391,0.0730797571298294,3.37526407455429,0.0800868540466017,0.762510019375615,0.862290150497705,0.599320831341216,0.0314704456105454
52800,-499.328694141937,2.57835530137307,0.143838697028484,1.04980698002469,0.959447972815294,0.0177807279765555,1.49294557262693,0.0714937531192889,3.75415970167251,0.0868829970365509,1.04012644888744,0.804707119890854,0.621933351202561,0.0318390505979041
52900,-501.123671902931,2.57731783423989,0.145059083248093,1.10790349200031,0.932315072713059,0.0185389792767112,1.42405067502858,0.0721264345680186,3.9352309442647,0.0835662314654338,0.786334974220042,0.911190738028074,0.737948615637834,0.0368121365167261
53000,-499.921388118803,2.55033240887566,0.148405766617377,0.899276472190959,0.950423167278078,0.0176167962651554,1.83220803923762,0.073308425766057,3.45505610811199,0.0772063883178387,0.853226845583096,1.02483082395778,0.881148200350308,0.0376791140939192
53100,-501.623916931447,2.59315589383254,0.157913359208485,0.984866709431363,0.939028728799192,0.0182884298571887,1.77548411176198,0.0747938239722715,3.69129702523562,0.0705022112154603,0.845464538014191,0.907916316132148,0.872508907372141,0.0453590207090532
53200,-499.168182777982,2.5708447636821,0.15244420246944,0.905341470702724,0.96807418632692,0.0180270600752522,1.84544876063601,0.0730701995452443,3.89735339957711,0.0748267593055514,0.771924242712694,0.755356404382879,0.864503578787297,0.0473800612809124
53300,-502.248079383432,2.61092819279925,0.151871082124823,0.905341470702724,0.959134954489993,0.0184881436104825,1.79850038514031,0.0719950000153912,3.46422294145863,0.0795804248970795,0.890190647781317,0.766757397705578,1.01444392147607,0.046288724636983
