iteration,log_likelihood,al,alpha,c1,f,g,j,k,K,l,m,mp,Q,r
50000,-5487.10714567072,2.54272386213498,0.144237736225994,3.89628910557568,0.148010042351129,0.017593067914367,1.93855454882966,0.0730448112997872,1.48182404807184,0.0738669546657639,5.44362097174133,5.32461000674456,0.51560199922925,0.0176255306817154
50100,-5479.82051482803,2.59759887151159,0.151913563333933,3.86108754980003,0.156787471425044,0.0175881193796702,1.97503510285879,0.0732945495818182,1.55612485880895,0.0712707502231511,5.04443193522752,5.30877658650699,0.500881138288121,0.0178988475610853
50200,-5485.50544394132,2.6101226906916,0.147454867591391,3.81864405605197,0.1554513505734,0.0175912631913976,1.99839217953925,0.0730307580184447,1.59959809050837,0.0706036668805758,4.88553749689202,4.75298730540149,0.504080302871571,0.017761301700699
50300,-5475.67156041339,2.513522304641,0.150873514148771,3.92438515342165,0.158378916109087,0.0175835896281944,1.99867419824547,0.0731245851214961,1.6036068461105,0.0732594527863869,4.16400547275915,4.75182335252822,0.501917827567221,0.0180270353226978
50400,-5478.43770832177,2.50277424279913,0.140807829656477,3.94035332181215,0.155545347471964,0.0176647421472955,1.96923624489096,0.0727196009625805,1.57706881917345,0.0736168339699301,3.90433842331255,4.88142344618575,0.509462750888194,0.017514557559649
50500,-5476.2002811111,2.53948931275112,0.153817016750291,3.84060196529039,0.162789854060285,0.0175688786272828,1.99881237220382,0.0726657001617659,1.58705802400211,0.0748513535976976,3.93872048920731,4.96562364787688,0.504887171702735,0.0180530223652797
50600,-5483.81763012898,2.53021432306168,0.151126348509236,3.78733073501564,0.159254646089434,0.0176654522104227,1.98279773712756,0.0726080578539646,1.55935993077399,0.0757412081878198,3.45042048243845,4.55490675061576,0.504417719107862,0.0190937649161778
50700,-5481.84362740826,2.56463604208051,0.147758069433745,3.81655092551503,0.163687006280095,0.0175571592937994,1.96888932423419,0.0722525406845807,1.6318130894197,0.075863053911422,4.74182444094311,4.96262185845662,0.508230901749471,0.0183891241401855
50800,-5476.15321183126,2.5125879682253,0.147949279533943,3.97598980861182,0.157552680970367,0.0175533361715948,1.99311470298938,0.0729661651712913,1.61906294673798,0.0734674769456192,3.68722023958611,4.73342426698169,0.502445090735545,0.0183640918781456
50900,-5475.247543514,2.51619126535216,0.150597721282835,3.96283695770006,0.158680345895144,0.0175834351372735,1.96585625952212,0.0727025329336039,1.6280241489179,0.0734394600072549,3.71553864860845,5.04786442438435,0.500613261696215,0.0177455196262721
51000,-5472.29195597223,2.50445302688032,0.155337680378152,3.92249344040672,0.164786953873796,0.0175564749762082,1.98278958777318,0.0726887207884707,1.6283973351195,0.0753927245249427,4.92321519728013,5.29354992385854,0.50105812482192,0.0175592966840517
51100,-5481.05786073155,2.53166823011259,0.149777833923678,3.81134798023394,0.167429355539241,0.0175664891012131,1.97217140215238,0.0729213633702348,1.59533170464639,0.0754855362322346,4.82805457400735,5.54895650226292,0.516825585170597,0.0175472517064406
51200,-5481.69860483867,2.57780189271436,0.148500198069655,3.72385145183162,0.17386452193463,0.0175936733536313,1.92143091011228,0.0729669873060587,1.59564654603021,0.0749762674858677,4.30958704653651,5.47333954984347,0.504446606008088,0.0176402096151113
51300,-5484.93795517906,2.54322474227097,0.149996605621123,3.66015911856765,0.172154393491509,0.0176645065534086,1.92436060452152,0.0728107435828374,1.58984484925501,0.0749762674858677,3.78480962690949,5.18613838698149,0.509668835940096,0.0184310194888855
51400,-5486.29687233114,2.51254246547548,0.153213007695346,3.5266424778522,0.171535958226817,0.0175100964485215,1.93078148036361,0.0714955961538994,1.55526858290379,0.0800546190589432,7.30453329960956,5.09127333131183,0.50145528689025,0.0184720817683316
51500,-5480.38004256139,2.56647161137198,0.151416474538911,3.61849384413862,0.168482191869904,0.0175205695949957,1.9929624687355,0.0718578255428313,1.56974445227365,0.079356174744575,3.97871121914306,5.05594114597947,0.511278757763849,0.0178373297706627
51600,-5476.88313094075,2.51176119742308,0.153984505254562,3.8083693134786,0.16473182776552,0.0175159729548592,1.99436831409551,0.0726396970401504,1.57165152707842,0.0795690747071375,3.46846388297194,5.24519522636313,0.501757353347127,0.0175430740971164
51700,-5478.29269527042,2.51043446165529,0.150413503747237,3.78339278926212,0.163911222196016,0.0175723642656301,1.99720428844329,0.0726396970401504,1.53992361356782,0.0772891162249026,3.62993034870779,5.27901049057593,0.511410698006423,0.0175486400862097
51800,-5484.02826768832,2.51460029928537,0.149771373613077,3.80125803500594,0.165490409294621,0.0177737982943925,1.97724672249694,0.0726396970401504,1.51439779169349,0.0780711437947886,4.50314192301478,4.78309987954222,0.501531813827127,0.017771724656637
51900,-5483.60245288159,2.51094803342808,0.151871861282251,3.84192667488728,0.157845818937852,0.0176040792544577,1.99619484280347,0.0721145806696338,1.52075596525959,0.0760575118126244,2.50167951469752,5.41493079869842,0.510153190049514,0.0176229896204107
52000,-5484.15055916459,2.65829622889345,0.148513758487529,3.83200775632288,0.154990684122436,0.0175823792883791,1.96150034179506,0.0721758622990604,1.50656362781009,0.0788225526103893,5.02134934412816,5.68192244235876,0.500956812969232,0.0182432160600592
52100,-5481.01828759416,2.62354628496893,0.155891195034796,3.76597303090869,0.161374215209847,0.0175370655462659,1.94586574057101,0.0720945385761478,1.55241713990431,0.0788352404393544,4.61418311128894,5.24133835336368,0.500650947279149,0.0181944531938432
52200,-5481.38221067608,2.53338381259759,0.152895472007152,3.71554243146529,0.159077948092737,0.0176738747002854,1.97005431556712,0.0720269983653051,1.55945752936089,0.0780266861564082,2.95247681661175,5.3047320219232,0.500799776137389,0.0180136642287233
52300,-5476.92561471212,2.53830298708648,0.150461246122407,3.76019416098477,0.161446438974423,0.0175618270102001,1.96794608675682,0.0722827460433213,1.57538350670725,0.0786347344451283,2.89062237181828,5.35502295385291,0.5010526731161,0.0175808935937395
52400,-5481.63532265714,2.51774757804473,0.158236051443484,3.77992516162487,0.161359240645355,0.0176168297290988,1.9074837733311,0.0722645178731522,1.53419345907544,0.0769513648782717,3.29935673230659,5.21325347224455,0.500081253996852,0.0186923942520668
52500,-5480.71633908182,2.52669166259004,0.158167671574354,3.86318195605738,0.157036374620244,0.0175043813056227,1.8877802367288,0.0726065903445658,1.53953034211819,0.0743188575495007,4.76464459666591,5.31871764761295,0.500651579435117,0.0189479427619964
52600,-5480.01351657811,2.50474120523628,0.142368894485186,3.91328869427764,0.150434982344242,0.0175230196139841,1.94614319806632,0.0728172818181408,1.52927995477703,0.0732997799776635,3.22345679483232,5.15097210442349,0.501368155601729,0.0177384926723327
52700,-5479.04742101419,2.55958217893879,0.143535701191225,3.86777767638268,0.149325170003249,0.0175375204390685,1.94944398632169,0.0725461926932809,1.51364823959316,0.0742201705320534,4.15655080351007,4.920587641997,0.502305308736401,0.0175850690165626
52800,-5477.42963052641,2.51412521983816,0.152771153053946,3.73732234280179,0.151623170345206,0.0175025799687583,1.94868111717499,0.0728753355812163,1.47022939858187,0.0734885742438559,4.16883695655963,5.08358414540177,0.504524682677587,0.0178986518156009
52900,-5486.6685575354,2.52815195277005,0.144103417912377,3.85064944636369,0.151837093364259,0.0178599689494988,1.95107318508575,0.0728489969317507,1.46260528030688,0.0727417032535697,4.04789189891677,5.13813968075836,0.507584748071195,0.017880815482694
53000,-5481.3024438176,2.53658272108877,0.154104053199548,3.87843250458977,0.151785219232303,0.0178110365729525,1.99480409338979,0.0725299951006127,1.46018160512449,0.076638663743533,3.48591446372754,5.09145597011289,0.505603738009536,0.0179164236425058
53100,-5481.50817108565,2.57564552127641,0.147128955764708,3.59481263392504,0.159199373305176,0.017610220698904,1.99189116354261,0.07245443137568,1.47830564705761,0.0746991996485142,4.10556696199058,4.90252171127008,0.50170696034486,0.0178858342598733
53200,-5483.0538921663,2.57710275496906,0.155254325160821,3.75910715961479,0.158631982896256,0.0175512361728826,1.96315462891747,0.0725035582032732,1.49340679516868,0.0741488875283917,5.37603437317104,5.23032796464035,0.505599803248108,0.01795495289242
53300,-5485.40901908478,2.54029404316216,0.144388800182691,3.6566713152932,0.161314073199432,0.0175203208675465,1.93961565268171,0.0730405826908466,1.56644608970798,0.0721838027208011,3.77142998933845,4.84002738932802,0.516852634002866,0.0179986605166104
53400,-5477.0119210266,2.54864506129758,0.144291996778231,3.82624649217988,0.170197301097172,0.0175209335102668,1.95220990716655,0.0730405826908466,1.63608611997283,0.0744671517923408,4.14127299158323,5.1229904918325,0.502164605454997,0.0175477456786625
53500,-5482.27886084618,2.51470857105926,0.151261167635456,3.72954067688153,0.170087613784684,0.0175854537976014,1.94012141777865,0.0727664234252502,1.60014128307713,0.0767748429245006,5.08204465056535,5.10937388236538,0.50487287194392,0.0182622577662441
53600,-5481.67151998897,2.50382596172641,0.144436748905764,3.52102314658128,0.174442760533521,0.0176458976684605,1.94847897031112,0.0722519448949201,1.56904896140668,0.0773050881156875,3.88166360899753,4.88657930182252,0.506718933771631,0.0178349217500482
53700,-5481.05976399025,2.55830807833323,0.149162007859489,3.83570317055227,0.174284398111394,0.0175978676740723,1.93364539857442,0.0721573808629774,1.60001031886923,0.079680782899669,3.78179485928154,5.02471102626554,0.501335176712663,0.0176320053361923
53800,-5484.63571632497,2.52606150048633,0.141706800777622,3.56703387015078,0.173106655787185,0.0175068352718627,1.95395326949275,0.0727873946704588,1.54836900960787,0.0770566670033879,3.25160983096386,4.75669156842193,0.504894368401482,0.0185697160815473
53900,-5478.77867049078,2.51518005007145,0.142094328619453,3.46424871389002,0.166890202017132,0.0175521921959737,1.98790881358208,0.0724462459103993,1.49765575568752,0.0762154765550665,3.10929782959699,4.79914623741433,0.506362497993894,0.0176964896404273
54000,-5481.17516281509,2.53471338826976,0.143867236695131,3.52629869959903,0.16892085079189,0.0175391797484835,1.9704778087383,0.0724462459103993,1.48948042672626,0.0758457048539617,2.52600353660476,4.67596295217639,0.500629214774542,0.017868858131068
54100,-5485.46065023483,2.55561774611444,0.149678218052844,3.74264074085783,0.170840825574263,0.017628474733217,1.9608336575397,0.0726852012918353,1.54682366305302,0.0787262232028776,3.18677263297139,5.40967127662654,0.508067262096236,0.0178868955120874
54200,-5481.5073923121,2.58460321924675,0.151926510282353,3.98531262700494,0.166206776964711,0.0175286502434201,1.99071012907969,0.0729642422892459,1.64707980378968,0.0765828340026543,4.04659480613449,4.6743930386103,0.503073802590563,0.0180474036426706
54300,-5477.68719287578,2.5678835673609,0.153323413442591,3.86699606352394,0.162837208654617,0.0175281077543052,1.96729867152384,0.0726040140701474,1.66275568410276,0.0752831445029078,3.99157704121477,4.99157037811776,0.501092761235052,0.0183222675060454
54400,-5476.74541241135,2.52736084777712,0.158856341431817,3.82855360319433,0.175219881211682,0.0175197903842129,1.99475879755915,0.07279193953482,1.68859899788127,0.0735217925476149,3.0009153078063,5.35083119887217,0.506431621621136,0.0179062342967464
54500,-5475.29740917028,2.5126281933826,0.158257903800344,3.82855360319433,0.173241732808559,0.0175348664386014,1.96901461912788,0.0727611126505227,1.70696862993244,0.0729392713307685,3.00464551877419,5.1466625254536,0.501126381149181,0.0176680301166627
54600,-5477.38561491523,2.5238085250369,0.149087472923086,3.85563753117771,0.173630813980662,0.0175309670844197,1.96095283937841,0.0727503413319521,1.73126804094583,0.0752084418250257,4.77712935665226,5.12061016748938,0.505216659053905,0.0180782539745183
54700,-5476.90938969694,2.54499517154561,0.154751262397417,3.97488056426063,0.16937890604771,0.0175720932133177,1.95559616809952,0.0724297448875549,1.69213650310028,0.0759364731250722,3.71096850247361,4.95836526763284,0.50279360742811,0.0186230459559934
54800,-5479.34893519837,2.53204082183794,0.150164888921072,3.91330414167312,0.162976142866102,0.0175750381863975,1.97935340700584,0.0722034568866157,1.70566630669919,0.0760980880119585,4.41601122521001,4.66019295409123,0.500160099824776,0.0188325369145717
54900,-5478.41399532767,2.57990010556816,0.154939422068466,3.80120672258195,0.162929302765779,0.0175204236716916,1.99272664406383,0.0728244321178693,1.61865658766988,0.0753070378159764,3.29874611776302,4.93706480040325,0.501525697479326,0.0185107931709228
55000,-5474.28571611343,2.51802892969227,0.150677314139019,3.93305953524339,0.164228571495775,0.0175147690132631,1.97860058763976,0.0723197374088045,1.63303755694726,0.0760279598977445,2.68523804174741,4.98166552391488,0.504991815337654,0.0176418438044076
55100,-5474.53891527998,2.50597795799311,0.148258946117854,3.9836266048096,0.15801270487508,0.0176289503086438,1.99325339199349,0.0723486083800408,1.64345012879289,0.0759940325836604,3.11123286638689,4.87375749486172,0.504549977895944,0.0175612891706752
55200,-5479.42410981855,2.5009131851876,0.141241241391708,3.92639618530648,0.154415282852547,0.0175423559977221,1.95043651105935,0.0718393399322343,1.63087013970255,0.0780938962569299,3.12115685457415,5.02429044682259,0.505324781955261,0.0178991763852914
55300,-5478.85448740511,2.57975214346372,0.145879051349869,3.92942159505961,0.156964827282843,0.0175255615822277,1.96265278594487,0.0718740236482365,1.62831673011552,0.0794255824035348,2.82603495286256,5.30348656321206,0.504590443477572,0.0178241410991427
55400,-5479.79471943015,2.56472075455153,0.144159505711499,3.97946306922426,0.155536318828324,0.0175480394740242,1.99059024283541,0.0719559565768635,1.5821821313096,0.0803321392558493,5.23413691697513,4.88752473207533,0.504700494492785,0.0179072973677732
55500,-5472.36479119525,2.55834901101362,0.158342834101622,3.98779836751714,0.154860601352606,0.0175270481879918,1.98491574683733,0.0720768350279434,1.56865395316914,0.0788762514054621,3.3675092761278,5.23070561733466,0.500934014233808,0.017711604751762
55600,-5477.82028542611,2.51035849449134,0.151356098880502,3.94836285037931,0.155198526336907,0.0176404577547081,1.99358789195971,0.0718781803760258,1.56347662255878,0.0789706988103525,4.54829142045034,5.0135056391419,0.506697631319067,0.0177479465233563
55700,-5476.09827674793,2.5235616825239,0.158891887565508,3.94802539394541,0.153382780823847,0.0176384787655835,1.99333695269715,0.071626223169233,1.55303225570991,0.0791527248155309,3.63521920109881,5.41057692327123,0.500058410218636,0.0178161396687728
55800,-5477.68112239588,2.52912713741986,0.153630456286071,3.96371011045943,0.15525365621276,0.0176901187923758,1.97634464524091,0.0719335518899088,1.55842605153234,0.0771485734234433,4.20761135105735,5.37039578071144,0.501628556379586,0.0175967834442371
55900,-5475.419085141,2.57522144092186,0.156131032049175,3.95546288301927,0.153272825508107,0.0175598398743339,1.99456836110996,0.0727382387659412,1.53840783877955,0.0751494965353267,4.24587681419458,5.4039509522778,0.503478144735101,0.0175742764246999
56000,-5482.1873152652,2.50778736232905,0.152465557605623,3.90976167289041,0.153730635842039,0.0177638742709102,1.98276063997721,0.0723873450663946,1.52117896294283,0.0742737827389582,3.1153759362701,4.82553509339358,0.503851815034861,0.0181593512734204
56100,-5478.22226881587,2.55466659367347,0.151363764901644,3.97420740482302,0.151651315228647,0.0176607802342652,1.99946567652138,0.0726308741121681,1.53260868481623,0.07514198093198,3.43922396186435,4.80748310691389,0.506902445223924,0.0176780850855742
56200,-5480.20264145305,2.50381340951232,0.159789011598609,3.97435976922935,0.156724066213073,0.0175993996723895,1.98127127096152,0.0728024550688733,1.52429481962952,0.0756975909405528,4.19009192723188,5.10405734921608,0.512111622808275,0.0181132655318874
56300,-5486.592092869,2.50328923246359,0.148735151941151,3.96791623810008,0.155233985555522,0.0175330539855731,1.99208548975497,0.0728024550688733,1.4976130646732,0.0762295043582792,2.40625649216239,4.79170146602657,0.527094642459152,0.0178509930606396
