index,t,days,siteID,lpC,sdlpC,mld,dmld,N0,light,rPC,sdrPC,zeu,sdzeu,pgr,latitude,lpC_median,lpC_lb95,lpC_ub95,lpC_lb68,lpC_ub68
1,1,1,2,1.62534568909115,1.14585861384155,109.931332771977,0.0625768974492503,17.6084321875,22.5792399745134,-0.00832575190337752,0.0903478498712902,59.0128793002748,6.1875052626078,0,47.5,1.62534568909115,-0.620537194038288,3.87122857222059,0.4794870752496,2.7712043029327
2,8,8,2,1.62534568909115,1.14585861384155,109.931332771977,0.321433496803583,17.6084321875,22.5792399745134,-0.00832575190337752,0.0903478498712902,59.0128793002748,6.1875052626078,0.00090836709578633,47.5,1.62534568909115,-0.620537194038288,3.87122857222059,0.4794870752496,2.7712043029327
3,16,16,2,1.44218600184181,1.19098994260192,111.433178310759,0.580290090232,17.6084321875,32.8020288473378,0.0258793933648994,0.181024244970387,60.7234221521102,6.70136561430172,-0.0163105125336954,47.5,1.44218600184181,-0.892154285657953,3.77652628934157,0.25119605923989,2.63317594444373
4,24,24,2,1.57932454539889,1.23376714759837,117.645736695263,0.776569794881375,17.6084321875,41.3849333139943,-0.0580891703930371,0.210824393459001,59.6516045127982,6.27601070484366,-0.0174018817447861,47.5,1.57932454539889,-0.838859063893915,3.99750815469169,0.34555739780052,2.81309169299726
5,32,32,2,1.1146111822546,1.28838939997381,123.858294937545,0.619407320715251,17.6084321875,52.6214571442441,-0.0305905695928928,0.212834385404251,60.8438268495607,5.38554916799033,0.0279443744417355,47.5,1.1146111822546,-1.41063204169407,3.63985440620327,-0.17377821771921,2.40300058222841
6,40,40,2,0.869886625511454,1.43563880756946,130.070853387912,-0.0092425246177914,17.6084321875,41.4710894385414,0.159962681972234,0.197847913327167,59.1660093011466,5.59222744279946,0.0416708597457151,47.5,0.869886625511454,-1.94396543732469,3.6837386883476,-0.565752182058006,2.30552543308091
7,48,48,2,2.14958808128931,0.806212444726683,132.511512392429,-0.637892388011541,17.6084321875,25.174309335694,-0.0104771829765083,0.125729717644284,58.5316699457176,5.16077584651094,0.0587342174847202,47.5,2.14958808128931,0.569411689625011,3.72976447295361,1.34337563656263,2.95580052601599
8,56,56,2,2.06577061747726,0.771071511985315,123.636474346718,-1.10937976676696,17.6084321875,68.7768600723897,0.0267171534584352,0.131258444307038,57.9626102079956,4.95525558849735,0.00932247538310751,47.5,2.06577061747726,0.554470453986043,3.57707078096848,1.29469910549195,2.83684212946258
9,64,64,2,2.27950784514474,0.824867407220375,114.761436075635,-0.851623788360833,17.6084321875,86.5071152901649,0.0117274556673956,0.120230281586757,53.951571098964,5.25225286374061,0.00644029566716333,47.5,2.27950784514474,0.662767726992805,3.89624796329668,1.45464043792437,3.10437525236512
10,72,72,2,2.37332749048389,0.767160767621935,105.886397990022,-0.507949139075709,17.6084321875,52.7334953061378,-0.0191237221243392,0.109585457603393,53.4768297228555,4.76745554817596,0.0112626795740146,47.5,2.37332749048389,0.869692385944898,3.87696259502288,1.60616672286196,3.14048825810583
