index,t,days,siteID,lpC,sdlpC,mld,dmld,N0,light,rPC,sdrPC,zeu,sdzeu,pgr,latitude,lpC_median,lpC_lb95,lpC_ub95,lpC_lb68,lpC_ub68
1,1,1,9,NaN,0.9810989906858,314.267880979645,1.673216572426,15.5091884375,22.3772164159555,NaN,0.142241520947413,NaN,4.34209068887797,NaN,52.5,NaN,NaN,NaN,NaN,NaN
2,8,8,9,NaN,0.9810989906858,314.267880979645,1.253624801415,15.5091884375,22.3772164159555,NaN,0.142241520947413,NaN,4.34209068887797,NaN,52.5,NaN,NaN,NaN,NaN,NaN
3,16,16,9,NaN,1.33905187889773,354.425078717869,0.834033030023209,15.5091884375,20.955728567867,NaN,0.209942026804843,NaN,6.08264343685563,NaN,52.5,NaN,NaN,NaN,NaN,NaN
4,24,24,9,1.69546938998783,1.43004247823933,344.354876213605,-1.25877531538958,15.5091884375,19.2211553133213,-0.137948926140883,0.179080051638372,63.9262709766087,6.6821827366578,NaN,52.5,1.69546938998783,-1.10741386736126,4.49835264733692,0.2654269117485,3.12551186822716
5,32,32,9,1.12405798360736,1.4778080183593,334.284673700202,-1.18098823308396,15.5091884375,26.4121639178045,0.0117538768537713,0.222784907716903,67.7479943143331,7.1509812167131,0.006971709373895,52.5,1.12405798360736,-1.77244573237687,4.02056169959159,-0.35375003475194,2.60186600196666
6,40,40,9,1.54654319245979,1.26977507768615,324.214471148519,-0.869839889903917,15.5091884375,25.3478743434152,0.0395057887736083,0.199380460511654,64.6248223309527,6.35574268589148,0.0364344418626021,52.5,1.54654319245979,-0.942215959805064,4.03530234472464,0.27676811477364,2.81631827014594
7,48,48,9,1.86279041496131,1.2775313150085,316.01115861959,-0.558691569169376,15.5091884375,39.2892064858456,0.0169617716685623,0.147073601350292,59.7220734503212,6.03709359234063,0.0358982235585308,52.5,1.86279041496131,-0.64117096245535,4.36675179237797,0.58525909995281,3.14032172996981
8,56,56,9,1.99848458830981,1.06067803011651,313.408516342508,-0.325330318631958,15.5091884375,47.0305811911848,0.0512019961943412,0.163381554724594,60.3141527596453,5.42763423219809,0.0123720756385046,52.5,1.99848458830981,-0.0804443507185495,4.07741352733817,0.9378065581933,3.05916261842632
9,64,64,9,2.40810055786453,0.902019900450943,310.805873488454,-0.750464045283958,15.5091884375,36.7858638146352,-0.0310475409473881,0.154355092559518,62.0460197074553,5.33307335686125,-0.0320128900114842,52.5,2.40810055786453,0.640141552980682,4.17605956274838,1.50608065741359,3.31012045831547
10,72,72,9,2.15972023028542,1.07173961826236,308.203230972423,-1.31730900315775,15.5091884375,45.4809789401299,-0.116193125281405,0.197285822457889,62.6635727938355,5.26250238885536,-0.0209505231546225,52.5,2.15972023028542,0.0591105784911945,4.26032988207965,1.08798061202306,3.23145984854778
