tc,P,P025,P05,P1,P2,P4
1,-0.000506861205340357,-0.00573718859588202,-0.00682255395713233,-0.00793739820870945,-0.00787369292818874,-0.0077592907741722
8,0.00123436651051034,-0.00441487240908446,-0.00527702491263013,-0.00608155478753121,-0.00591660513658834,-0.00578087801024055
16,0.00923203865816302,0.00324172203574309,0.00303549954722811,0.00347914136562272,0.00428097061030949,0.00456544597931419
24,0.0213977115144422,0.0138999096248329,0.0141205046106686,0.0154626046275859,0.0167616004077466,0.0171673336132464
32,0.0117748590855037,0.0047666994081793,0.00467840284612241,0.0051986447703533,0.00589625236679471,0.00613357019675642
40,0.0324434779947549,0.0228212941309823,0.0234841832036351,0.025731745220261,0.0274232696803485,0.0278911570420783
48,0.0173527952922066,0.00846898613767736,0.0085195418684161,0.00927981928751645,0.00993946252313048,0.0101204322321429
56,0.0410086844253661,0.0286139691148137,0.0296160902700453,0.0326656957395095,0.0346266397539272,0.0350853856211955
64,0.0141019312905935,0.00144692077775803,0.00281735138532947,0.00646686391564425,0.00874149517144803,0.00932484824797411
72,0.0154454355655004,0.00364379597145561,0.00488223385928504,0.00799647114111479,0.00983282630745036,0.0103412003480277
80,0.0440294923384123,0.0292113058433533,0.0313554261091492,0.0366309798944841,0.0396317816398062,0.0404294329519573
88,0.0408505039120119,0.0248708469569823,0.026120201116479,0.0292135875200172,0.0304929543103161,0.0307435719217913
96,0.0525156083366059,0.0352821925352743,0.0360627273176884,0.0382012627099748,0.0387930087673807,0.0387524674826343
104,0.0728343440785366,0.0571471683907371,0.0571231663012949,0.0583397945143547,0.0593819269546875,0.0592958543697087
112,0.0228258719578616,0.0326782802615582,0.0280043428032235,0.0191118188929517,0.0153828702705539,0.0143654380115422
120,-0.0358908290082578,0.032107130387174,0.0270213142146512,0.019618837649345,0.016347739402991,0.0154043669278146
128,-0.0249107754907377,0.0305957168343575,0.0237193343021257,0.171622924067275,8.8802287962508E-06,-0.00468553913479915
136,-0.0296711098348812,0.0242201556524335,0.26215388198328,-0.0273159792036322,-0.04375175879213,-0.0456699783910874
144,-0.0297524422847975,-0.00843083530990629,-0.173665057108288,-0.0120246286642884,-0.0122546010532173,-0.0123258154606283
152,-0.0110391536391326,0.00596728511080216,-0.248818264409636,-0.00898380934956021,-0.0103452644993069,-0.0105888997435376
160,-0.00717348146623041,-0.105484656394796,0.0594606394091358,-0.0123667288679275,-0.0131890305659044,-0.0134123870197058
168,-0.0160875291930346,-0.251895251867718,-0.045654490124934,-0.025984845656687,-0.0244755389016629,-0.0244649649158517
176,-0.00168363971005382,-0.204753959718696,-0.0361649025469806,-0.0021976758360017,-0.00267434090612644,-0.00283973208991718
184,-0.00561199902711975,-0.251734459390388,-0.119632979647854,-0.00843918059820131,-0.00813738666167662,-0.00821524683046207
192,-0.00565811252717763,0.276171857267144,-0.056231110439594,-0.0111872737250259,-0.0108210336543957,-0.0108800173073068
200,-0.00171467880660753,0.177408600400735,-0.0166784786051266,-0.00292215769248207,-0.00306803713191279,-0.00316020731914447
208,-0.0121452465025607,-0.191622180719471,-0.00738721957354581,-0.00987100190951768,-0.00882303477347537,-0.00876430670864626
216,0.00129730520484349,-0.129950800775157,0.00289031144656376,0.00315589446455232,0.00267093928766672,0.00257159226720885
224,-0.00385255411550982,-0.0580488660988335,-0.00209073477813675,-0.0026243438092161,-0.00244518420835978,-0.00246789376779894
232,-0.0198446684349161,-0.0317194064448571,-0.00719214613952242,-0.0141210866370748,-0.0120770012601543,-0.0118661350809031
240,0.00425721273599392,-0.0108611678944545,0.00602445860249704,0.0129952507637212,0.0123904270773228,0.0123131505447503
248,-0.0104005808988945,-0.0107777664262334,-0.0064475680961664,-0.00414831453598246,-0.00239892313500073,-0.00221216595270856
256,0.000247226174419594,-0.00616895114593823,-0.00211844330835027,0.00486902412492752,0.00527168047701845,0.00530392631201848
