n_median,p_median,z_median,rp_median,rp_lb68,rp_ub68,rp_lb95,rp_ub95,rz_median,psynth_median,predation_median,mldloss_median,noZoo_median,noMLD_median,zPred_median,zMLD_median,p_maxL_median,p_noZ_median,p_maxMLD_median,light,mld,dmld,pgr_median,pgr_lb68,pgr_ub68,pgr_lb95,pgr_ub95,dps1_median,dps1_lb68,dps1_ub68,dps1_lb95,dps1_ub95,tavg,drp_median
2.82543348199934,2.86107708931824,4.10448181277556,-0.0038473680513949,-0.00785221785989737,-0.000940535219171743,-0.00785221785989737,-0.000940535219171743,51.6000110331413,0.330348820710928,0.334134251238206,0,0,0.380252115352212,0.0973386403789967,-0.000864305498493711,2.85890540955783,4.84760798270143,3.56492676703643,127.370306641162,18.1728218940878,-0.16794268972751,-0.00643880614432751,-0.0205567822338492,0.00371413437004499,-0.0205567822338492,0.00371413437004499,2.75362595578162,2.374197940392,2.94263920405643,2.374197940392,2.94263920405643,1,-0.0169949802212081
2.80208772815469,2.83691638451036,4.1068235708935,-0.00278043672461437,-0.00424440307417063,-0.00142146173229296,-0.00424440307417063,-0.00142146173229296,51.8504532992095,0.324537242861216,0.327235103238525,0,0,0.374683258528951,0.0924500872951065,-0.000601527760747209,2.83507880644252,4.8669834271899,3.56363940201614,132.767833366701,16.6286988660495,-0.117797313121873,-0.00525119564396591,-0.0157499727377108,0.0137609602310388,-0.0157499727377108,0.0137609602310388,2.65548226159008,2.42076244114224,2.94486597197972,2.42076244114224,2.94486597197972,2,-0.0177275057662548
2.78216247036953,2.8168273693725,4.10319156167163,-0.00251801323787334,-0.00330892609192032,-0.00108079045437871,-0.00330892609192032,-0.00108079045437871,52.0458221528409,0.317651691671865,0.320140884343525,0,0,0.370016867918416,0.0888448475729928,-0.000526177476376691,2.81420095829789,4.88620138467653,3.5216587389028,130.802014691033,15.6863203613444,-0.0676519362261467,-0.00805099371893735,-0.0288309087911996,0.0137062819558579,-0.0288309087911996,0.0137062819558579,2.63925703434178,2.42998297270784,2.84563903565265,2.42998297270784,2.84563903565265,3,-0.0221538936004829
2.76670392037165,2.79411824914613,4.09433923722418,-0.0028149177669819,-0.00416117520329085,-0.00177737150873468,-0.00416117520329085,-0.00177737150873468,52.2577356108764,0.308007364767493,0.310820133358666,0,0,0.366246877185267,0.0849713942594827,-0.000581958616210378,2.79501512512441,4.89474003097177,3.43625295979774,125.311667433839,15.3456863791628,-0.0425792475880842,-0.00851390394655234,-0.0243385817030546,0.0070887946432075,-0.0243385817030546,0.0070887946432075,2.62759726032644,2.51912303811369,2.70446098593693,2.51912303811369,2.70446098593693,4,-0.0309621036352287
2.75385186819412,2.77791068997423,4.07993171142913,-0.00179516257683043,-0.00255628170931447,-0.000566053515039286,-0.00255628170931447,-0.000566053515039286,52.4187514025503,0.299837199227915,0.301637741423703,0,0,0.363302395684433,0.0821093316861352,-0.000364595892344696,2.77848228695397,4.90154610534035,3.31949944431399,130.648917681359,15.005052396622,0.0200245900676349,-0.00775473163240024,-0.0126413948590108,-0.00482148911752334,-0.0126413948590108,-0.00482148911752334,2.46225841233558,2.25292416099093,2.7661053270219,2.25292416099093,2.7661053270219,5,-0.0270708515146624
2.74353776773706,2.76025784736901,4.06183547583007,-0.00235682188338129,-0.0037224555153415,-0.00156445960545478,-0.0037224555153415,-0.00156445960545478,52.575331904992,0.289257571707541,0.29158604268509,0,0,0.360895426607176,0.0794086386020769,-0.000467454102349664,2.76422721111642,4.9025995226449,3.18190836472743,120.650482910764,14.6644184192304,0.120190730543256,-0.00535721744026758,-0.00937825934800623,-0.00117139634515124,-0.00937825934800623,-0.00117139634515124,2.43492333962452,2.22338270199062,2.72912150013486,2.22338270199062,2.72912150013486,6,-0.0363558449179196
2.73667811202492,2.74071965549569,4.03905167424401,-0.00244520713525909,-0.00544064628004825,-0.000194919882067092,-0.00544064628004825,-0.000194919882067092,52.7523208097186,0.277588086394622,0.280040205886066,0,0,0.359274845392857,0.0764224588639306,-0.000481145855719997,2.74956263189826,4.90285476434544,3.04133967154739,113.161524265991,15.8262765407861,0.220356871010874,-0.00927376246653241,-0.0210587431902479,-0.00447153943034084,-0.0210587431902479,-0.00447153943034084,2.44148370114884,2.31008132143563,2.57115479069649,2.31008132143563,2.57115479069649,7,-0.0406614791180364
2.73354120720342,2.71989867777112,4.01217105388642,-0.00270030574366269,-0.00365761320168752,-0.00170076466691584,-0.00365761320168752,-0.00170076466691584,52.9384145278312,0.264641573013734,0.267328124752407,0,0,0.358263842584258,0.0733744435213956,-0.00051524320350924,2.73462104847873,4.90285476434544,2.90791729891113,103.013172628529,17.8896299296601,0.257919174128178,-0.00430109875630826,-0.00880136541018251,-0.00104963783601293,-0.00880136541018251,-0.00104963783601293,2.33368519376916,2.12847005498324,2.54102710266975,2.12847005498324,2.54102710266975,8,-0.0482209223101495
2.73137654158683,2.70451508448384,3.98062215779035,-0.00167990149612823,-0.00342229040219298,6.32744571539983E-05,-0.00342229040219298,6.32744571539983E-05,53.0842099821436,0.253589377591314,0.255198466456522,0,0,0.357620762078797,0.0710267939684832,-0.000316386970456822,2.72083667576602,4.90285476434544,2.79228075356106,103.311627422484,19.9529833234913,0.337639355016597,-0.00229803768247075,-0.00946252339887083,0.00487918974261001,-0.00946252339887083,0.00487918974261001,2.21235304042774,2.09305918937863,2.3493316079169,2.09305918937863,2.3493316079169,9,-0.0425486505565147
2.73078595138238,2.69032890884143,3.94634225884116,-0.00211972820586518,-0.00712375281636379,0.000619046059162402,-0.00712375281636379,0.000619046059162402,53.2043877170406,0.241548010211249,0.243686249665205,0,0,0.357443093852101,0.069126224296802,-0.000385905272760259,2.70847631258555,4.89000828747636,2.6950836377728,100.780275334148,22.0163367198623,0.443932929726801,-0.000489866411982673,-0.0130515156182317,0.00898222486130291,-0.0130515156182317,0.00898222486130291,2.33825733099744,2.15406367459953,2.41688228474121,2.15406367459953,2.41688228474121,10,-0.0500232580359851
