index,t,days,siteID,lpC,sdlpC,mld,dmld,N0,light,rPC,sdrPC,zeu,sdzeu,pgr,latitude,lpC_median,lpC_lb95,lpC_ub95,lpC_lb68,lpC_ub68
1,1,1,1,1.93086814488568,1.14746232821366,118.963939735327,0,15.5072484375,32.4354889137826,-0.045978153891059,0.136263055141965,62.395448127754,5.60873728936459,0,42.5,1.93086814488568,-0.318158018413093,4.17989430818445,0.78340581667202,3.07833047309934
2,8,8,1,1.93086814488568,1.14746232821366,118.963939735327,0.784213904473499,15.5072484375,32.4354889137826,-0.045978153891059,0.136263055141965,62.395448127754,5.60873728936459,-0.0101846309530979,42.5,1.93086814488568,-0.318158018413093,4.17989430818445,0.78340581667202,3.07833047309934
3,16,16,1,1.56304291375722,1.06875983281991,132.579377199544,1.00111791423075,15.5072484375,41.5635719793862,-0.00293506553227965,0.1815490348101,63.9533521328375,5.61318948473833,-0.0252826888267229,42.5,1.56304291375722,-0.531726358569804,3.65781218608424,0.49428308093731,2.63180274657713
4,24,24,1,1.53956238949898,1.15147127566262,137.785073442691,0.65071203851175,15.5072484375,58.8601975301401,-0.0499298046452277,0.20387734850259,63.0248754793082,4.87551610718206,-0.0334741645416878,42.5,1.53956238949898,-0.717321310799755,3.79644608979772,0.38809111383636,2.6910336651616
5,32,32,1,1.14012395233716,1.23431673032577,142.990769676865,0.457974117892209,15.5072484375,57.094704994178,-0.0614772894477694,0.219890588018632,65.7947371594119,4.9021731863522,0.0192244083889441,42.5,1.14012395233716,-1.27913683910135,3.55938474377567,-0.09419277798861,2.37444068266293
6,40,40,1,0.64830563675501,1.45635827029926,148.196466123826,-0.312977534889916,15.5072484375,48.7343391183721,0.159974839885855,0.190853594101388,65.0943685466389,5.04372763706592,0.0575948243052315,42.5,0.64830563675501,-2.20615657303154,3.50276784654156,-0.80805263354425,2.10466390705427
7,48,48,1,1.92810435584183,0.944018154183117,148.776452272104,-1.08392919994063,15.5072484375,37.9135351802503,0.0698170741279884,0.137607032824899,64.2961747264539,4.9068191049295,0.0546041161598287,42.5,1.92810435584183,0.0778287736429208,3.77837993804074,0.984086201658713,2.87212251002495
8,56,56,1,2.48664094886573,0.687267755329232,135.479308839507,-1.66214294266092,15.5072484375,57.2370220644588,-0.0659795655343542,0.15960020885092,61.9084807933378,5.08480814946382,0.00656348927586708,42.5,2.48664094886573,1.13959614842044,3.83368574931102,1.7993731935365,3.17390870419496
9,64,64,1,1.9588044245909,1.14451937200936,122.182165325251,-1.19200115910904,15.5072484375,64.0677672582781,0.0158529592339677,0.144443706971157,56.8341021734485,6.2357033484294,-0.0260759463323012,42.5,1.9588044245909,-0.284453544547446,4.20206239372925,0.81428505258154,3.10332379660026
10,72,72,1,2.08562809846264,0.725923757502664,108.885021648242,-0.565145446637417,15.5072484375,82.4684247531982,-0.0281012326965191,0.144672247819108,56.4580740688583,5.81186141217379,-0.00324481712616813,42.5,2.08562809846264,0.662817533757419,3.50843866316786,1.35970434095998,2.8115518559653
11,80,80,1,1.8608182368905,0.97967968579822,106.87128102089,0.0617102773660001,15.5072484375,93.1583539498449,0.000486544430517936,0.156247758481451,54.187236588863,7.33757827909795,-0.0250152359225052,42.5,1.8608182368905,-0.0593539472740112,3.78099042105501,0.88113855109228,2.84049792268872
12,88,88,1,1.86471059233464,1.04946278944658,108.618674605953,0.218424218277667,15.5072484375,78.576273288207,-0.0514532201396328,0.186528247725099,47.5138371018243,8.41472653450693,0.0246704623857169,42.5,1.86471059233464,-0.192236474980657,3.92165765964994,0.81524780288806,2.91417338178122
13,96,96,1,1.45308483121759,1.26856185389452,110.366068305026,-0.60630620211985,15.5072484375,108.402087534229,0.120955862228151,0.167417604442989,56.3917349524638,6.6075630125724,0.0542868353155512,42.5,1.45308483121759,-1.03329640241567,3.93946606485085,0.18452297732307,2.72164668511211
14,104,104,1,2.42073172904278,0.632335555213549,112.113462259554,-1.54885526638066,15.5072484375,113.334749158921,0.0913629408735505,0.0875048116210109,48.8981395614485,7.01851369235891,0.06830699663483,42.5,2.42073172904278,1.18135404082422,3.66010941726134,1.78839617382923,3.05306728425633
