r
0
-0.068343250724916
0.0432344302304873
-0.0995551934718508
0.102135364640371
-0.0534985449814478
0.0865116767648275
-0.016183651612405
-0.00450873368626503
0.0771279382432681
-0.0119185282721107
0.0390850544075548
0.000198218910147552
-0.0292482796166513
0.0111052969062262
0.0148944047619725
0.063248229746135
0.109052618122423
-0.00666084625193631
-0.0142448338618663
-0.00988135166845873
-0.00287622116939628
-0.04027775608976
-0.0122791612246738
-0.0338376064727625
-0.00525524018789125
-0.0249752079780737
-0.00983256672267874
-0.0180128027638675
-0.0282265471295725
0.0164145783327175
0.0206998815496662
-0.025420834465965
0.0227094228976112
-0.021983944013635
0.000229191489357516
0.0242981678562387
-0.032254770652145
-0.0144272994078262
-0.0198897969166775
-0.064870527200465
0.0286098035449725
0.0275704113782275
-0.0590107709121825
0.0994548560637943
0.0312783526763219
0
0.00988693943474002
-0.0819602403877988
0.0132642362128862
-0.0237180014391237
0.0394035965421338
0.0323240542029987
0.0660291761370491
-0.0318824905220822
-0.00999007027591255
0.0245043823304025
-0.00440739615555503
0.0681657402791238
-0.0271011116139813
0.0095849448564625
0.0206192982084975
0.0479016907510925
0.0617828590505863
-0.0379885188969263
-9.39222273674872E-05
0.0575723704246962
-0.01971963721869
-0.00682697363652753
-0.03554964027886
-0.03238740560802
-0.0227421972200337
-0.02133230824756
-0.00295711268186877
-0.0104053711342087
0.0033100652116975
-0.0145522376635875
0.0132063149025138
0.0116406882278187
0.0140634802772163
-0.0261950430021012
0.000374325981718707
-0.0372394096007625
0.000958918504902542
-0.0168639432338113
-0.0141026673573225
-0.0338580020172553
-0.00200307411951904
-0.00840347340188796
-0.0484359100080144
0.0397146542816375
0.0840117565918864
0
0.0765162526839362
-0.0442713079634738
0.01534637315134
-0.00269359967488376
0.05827468985602
-0.0359196602318794
0.0758409126472976
0.0227151610962657
0.039475760038571
-0.0443565462885417
0.033889922260216
0.011023180932845
0.00215520746759499
-0.0361196012643137
0.0317113155949838
-0.0106055035258825
0.00514657715602874
0.00370183159809873
0.00817573988225128
0.023034182716425
0.00573337791481249
0.0210256262170875
-0.00981024343446997
-0.0250239112828425
-0.0168749357585425
-0.0316227768041725
-0.0170245559836213
0.00378220206999754
-0.0130118665958575
-0.00038736487587998
-0.00385045725137878
0.0162074795088513
-0.011479638042405
-0.00222814794607749
-0.0460441609458688
0.0527398839769825
0.0177604918406325
0.0169360484779239
-0.02271531034581
0.026649682587787
-0.0652332164388142
0.00189856915333642
0.0971245800239397
-0.156250563745106
0.127777337056643
0
0.00435152622316327
0.0331963212350151
-0.020552056649665
0.0452054653619987
-0.0764792845255062
0.098985018065445
-0.0444941181284263
0.0691831712542863
-0.0489226228735388
0.0312751928459662
0.0337721025227488
-0.0606112075674438
0.294924555220596
-0.101021516146126
-0.0242820590213612
-0.0313489555599588
0.0474643933664775
0.0414015869583863
-0.03156479780373
-0.0368189996602575
0.01492385606701
-0.02158623823251
-0.032460460585425
-0.0195244460419225
-0.0281640693264475
0.00213290479802875
-0.00271145685358626
-0.0126923871133375
-0.0250024827632713
0.00443263860284251
0.00694995488187499
0.00411949975572252
0.00533752934430248
0.0455864432050387
-0.0443168072100349
-0.0181499269890375
0.0403087888652812
-0.045476438275415
-0.0351857077392488
-0.0839742631575472
0.117798462484103
0.0755537983189922
-0.117443273158018
0.0805210903632524
-0.0794132907562035
0
0.0426706458112441
0.123620066123492
-0.00155827007128333
0.00664796991914298
-0.0759462586625332
0.010814028109215
0.0657167772213725
-0.0342555688035375
0.0140159466847175
-0.0423108523830337
0.0633888366589163
-0.0409608783184525
0.0648629044068488
0.0311032116646562
0.0206526801790712
0.0839272464239287
-0.017685266217345
-0.038895564662705
0.0363223914688663
-0.05607609659757
0.0134536912573812
-0.0199398288755612
0.00588987224119874
0.01864326829717
-0.0269383971346437
-0.0222604030597238
0.00964308470026378
-0.00927191990450998
-0.0182618372236625
0.0031449302943825
-0.02728136670131
0.0452710294192463
-0.00408502675050874
-0.0479597440496938
-0.00122863975879
-0.0148492413669812
0.0356867920159037
-0.0545284477329712
0.0490300062797837
-0.0542655655727212
-0.0203033468672273
0.0318465939926287
-0.00634839557902744
-0.00546241042725024
0
