p_median,p_lb95,p_ub95,p_lb68,p_ub68,p_maxL_median,p_maxL_lb95,p_maxL_ub95,p_maxL_lb68,p_maxL_ub68,p_minL_median,p_minL_lb95,p_minL_ub95,p_minL_lb68,p_minL_ub68,p_noZ_median,p_noZ_lb95,p_noZ_ub95,p_noZ_lb68,p_noZ_ub68,p_maxMLD_median,p_maxMLD_lb95,p_maxMLD_ub95,p_maxMLD_lb68,p_maxMLD_ub68,p_minMLD_median,p_minMLD_lb95,p_minMLD_ub95,p_minMLD_lb68,p_minMLD_ub68,p_maxLNZ_median,p_maxLNZ_lb95,p_maxLNZ_ub95,p_maxLNZ_lb68,p_maxLNZ_ub68,p_minLNZ_median,p_minLNZ_lb95,p_minLNZ_ub95,p_minLNZ_lb68,p_minLNZ_ub68,p_maxMLDNZ_median,p_maxMLDNZ_lb95,p_maxMLDNZ_ub95,p_maxMLDNZ_lb68,p_maxMLDNZ_ub68,p_minMLDNZ_median,p_minMLDNZ_lb95,p_minMLDNZ_ub95,p_minMLDNZ_lb68,p_minMLDNZ_ub68,p_zOnly_median,p_zOnly_lb95,p_zOnly_ub95,p_zOnly_lb68,p_zOnly_ub68
1.85119581045033,1.7197202898499,1.99714177811459,1.78000924764983,1.92558985169497,3.17430484082782,3.07362033510944,3.26137186026061,3.12147464958542,3.21824189702676,1.18270897607919,1.0660726518126,1.42560057413092,1.11572611694067,1.26895530969385,3.3266885979928,3.22851762453415,3.43624788810934,3.27376430844493,3.38241224516851,2.5437486899273,2.190798003976,2.68193266844623,2.25219810646066,2.66082322074295,NaN,NaN,NaN,NaN,NaN,3.94178178630635,3.85480795935232,4.04243161102291,3.89862226499296,3.98623419008897,2.84495087574381,2.71804900397779,2.97233170483405,2.77780816430367,2.91263589029689,2.19319881167856,1.81980228774719,2.55860563875449,1.99826634857931,2.37972183585066,5.30327457346893,5.1290575182667,5.47284176788698,5.21043570286836,5.39732075631229,NaN,NaN,NaN,NaN,NaN
1.81854883211731,1.68359830393625,1.97428279522731,1.74527550202492,1.89710040467803,3.28441445262389,3.18876821933362,3.36514978464799,3.23393313018789,3.32642129138091,1.14858613619436,1.03265637664539,1.39300730412825,1.08233621589159,1.23639521365276,3.29493682841982,3.19676585496117,3.40449611853636,3.24201253887195,3.35066047559553,2.48174735217613,2.1069252163329,2.63087487078626,2.17353097706404,2.60893621903255,NaN,NaN,NaN,NaN,NaN,3.9739847864188,3.88649167516249,4.07748212166062,3.93086796880061,4.01948376409341,2.81319910617083,2.68629723440481,2.94057993526107,2.74605639473069,2.88088412072391,2.1210894374583,1.72226282830036,2.50536055460403,1.91470634784347,2.32144176641803,5.30327457346893,5.1290575182667,5.47284176788698,5.21043570286836,5.39732075631229,NaN,NaN,NaN,NaN,NaN
1.78830471767463,1.64280195202342,1.949874104802,1.70637527484142,1.87106044737736,3.34442544091198,3.25476548584236,3.42084559300595,3.29638850503487,3.38322386194233,1.0707645698696,0.955647573208561,1.3166658745935,1.0052304759219,1.15957461135233,3.22141977934487,3.12352926268028,3.33145844303423,3.16838023911062,3.27635740559325,2.41095866515519,2.01181282828215,2.57264001874553,2.08439868375914,2.549761939531,NaN,NaN,NaN,NaN,NaN,3.96181182756665,3.87519652042495,4.06518814559205,3.91883722793779,4.00851327562491,2.73739663774052,2.6104947659745,2.86477746683076,2.67025392630038,2.8050816522936,2.0377392273072,1.61086966934691,2.44489212379936,1.81939550013369,2.2498785053654,5.30327457346893,5.1290575182667,5.47284176788698,5.21043570286836,5.39732075631229,NaN,NaN,NaN,NaN,NaN
1.76963777773712,1.60982661222477,1.94779735299403,1.6785542726591,1.85678285966141,3.35270810630325,3.266676319378,3.42995997120097,3.30888336130089,3.39083063426332,0.968623507035645,0.853164869885728,1.21523602524105,0.902630467221588,1.05805950296046,3.137907092946,3.03926718181063,3.25141742435267,3.08512195637913,3.19069920949721,2.34023257379311,1.91730730918653,2.51451459120723,1.99591409120708,2.49070461585481,NaN,NaN,NaN,NaN,NaN,3.9212134457999,3.83704082627797,4.02585247366142,3.87837364737617,3.96770380243234,2.63630071629023,2.50939884452421,2.76368154538047,2.56915800485009,2.70398573084331,1.9555612459935,1.50131026585676,2.37876408358051,1.72048934443376,2.18070406668422,5.30327457346893,5.1290575182667,5.47284176788698,5.21043570286836,5.39732075631229,NaN,NaN,NaN,NaN,NaN
1.78816168172377,1.61492099219717,1.9758843568725,1.69050332857078,1.8811012533047,3.3464891623958,3.26782775511686,3.42479005576081,3.30752317053693,3.38495650712367,0.870120343633957,0.754567450396268,1.11728406705823,0.804122448971785,0.959861282442685,3.08666877046995,2.98629151590107,3.19802750171961,3.0309601542522,3.14081334089546,2.27686055808699,1.82609024552803,2.45648382003837,1.90887090934394,2.43174832687046,NaN,NaN,NaN,NaN,NaN,3.88395227871893,3.79921385310327,3.99012891276461,3.84061821510031,3.93108001790237,2.53854868957403,2.41164681780801,2.66592951866427,2.47140597813389,2.60623370412711,1.87075166898926,1.39318840960654,2.31963945771337,1.62266710812541,2.11512514167619,5.30327457346893,5.1290575182667,5.47284176788698,5.21043570286836,5.39732075631229,NaN,NaN,NaN,NaN,NaN
1.84358046619069,1.65932871743739,2.04235666294601,1.73785990549513,1.93970832427298,3.35421101938293,3.27671979343066,3.43158867072183,3.3149275034422,3.3932396086924,0.796730395840893,0.681414659942812,1.04432917152531,0.730671968784979,0.886726672649081,3.06936936217727,2.96783732326151,3.18094592226956,3.01245153883444,3.12569775317085,2.21589031051237,1.74781746242952,2.39853431661186,1.83202435381843,2.37287868265335,NaN,NaN,NaN,NaN,NaN,3.86885741738387,3.78117025103304,3.97732005667564,3.82545591202576,3.91714816350512,2.46571633251266,2.33881446074664,2.5930971616029,2.39857362107252,2.53340134706574,1.78868545991934,1.2988194217865,2.26398994983909,1.53079878376307,2.04822137673254,5.30327457346893,5.1290575182667,5.47284176788698,5.21043570286836,5.39732075631229,NaN,NaN,NaN,NaN,NaN
1.93414044020597,1.73689478711909,2.14476098396266,1.8209956608711,2.03576024995722,3.37460074461291,3.29002534764786,3.45079588990335,3.33423846464743,3.4164087429892,0.751171822184776,0.635943803107621,0.99900560843809,0.684903706688026,0.841238182622074,3.08644960977605,2.97984175103345,3.1989433508707,3.02848405242366,3.14476744618006,2.1587238941878,1.68984413266147,2.34069957938761,1.77276497752037,2.31419288812469,NaN,NaN,NaN,NaN,NaN,3.8738983161165,3.78404526351061,3.98367466881329,3.82978206663256,3.92207152708804,2.42047214774276,2.29357027597673,2.547852976833,2.35332943630262,2.48815716229584,1.71394985249565,1.22513241279713,2.20536694178495,1.4539821201136,1.98130423635364,5.30327457346893,5.1290575182667,5.47284176788698,5.21043570286836,5.39732075631229,NaN,NaN,NaN,NaN,NaN
2.06269624068359,1.85304271005742,2.28385509583787,1.94157651684513,2.17288376056854,3.40397860538471,3.3078971072447,3.48301332741439,3.36101348962744,3.44802313529486,0.725676345142272,0.610529870297591,0.973710009204223,0.659123481509818,0.815857821105677,3.13828926993419,3.02499696128768,3.25096037165276,3.078551076491,3.19623935915236,2.11942840573065,1.65571002346669,2.29193519450599,1.73670973446703,2.26505754714821,NaN,NaN,NaN,NaN,NaN,3.89160305328631,3.80073380792512,4.00186979178607,3.84770542331668,3.93999688905108,2.39523068029466,2.26832880852864,2.5226115093849,2.32808796885452,2.46291569484774,1.66357488895766,1.17800993055911,2.15304088006012,1.40262508952779,1.92745505075755,5.30327457346893,5.1290575182667,5.47284176788698,5.21043570286836,5.39732075631229,NaN,NaN,NaN,NaN,NaN
2.22636854533872,2.00489926149243,2.45555846349592,2.1005179116726,2.34104997770602,3.42827162052791,3.31915902216576,3.51377342151321,3.38002109435653,3.47456291216641,0.706051952835585,0.590917251695373,0.954268388554665,0.639276117278379,0.796335903170317,3.21258111147541,3.09598425530756,3.33398139850874,3.15163101419589,3.27185513711069,2.1058837934742,1.65035060349745,2.26711833461457,1.72909267430085,2.23998740861993,NaN,NaN,NaN,NaN,NaN,3.90606213036658,3.81856521056474,4.01542932627753,3.86434513162307,3.95491047639002,2.37582718658178,2.24892531481575,2.50320801567202,2.30868447514164,2.44351220113486,1.63801006051241,1.15798456943448,2.12409757957663,1.38045733569847,1.89957641281638,5.30327457346893,5.1290575182667,5.47284176788698,5.21043570286836,5.39732075631229,NaN,NaN,NaN,NaN,NaN
2.36014881734866,2.12873874646185,2.59590928913944,2.22766975720298,2.48198648797085,3.43724155227647,3.31708670977919,3.53204022747613,3.3809968260764,3.48708892890177,0.683767035137486,0.568602213089251,0.932217345484213,0.616943809862964,0.7742224245757,3.26367765999906,3.14409537304533,3.39045460628434,3.20036312416495,3.32351609065968,2.08518772423811,1.63696889011969,2.23675423642156,1.71362258741286,2.20928350220463,NaN,NaN,NaN,NaN,NaN,3.91095162220856,3.82762424185661,4.020038061067,3.87049032784091,3.95902972923424,2.35380308015564,2.22690120838961,2.48118390924587,2.28666036871549,2.42148809470871,1.60781022068606,1.13013668292142,2.08914819359383,1.35079867887139,1.86428923948326,5.30327457346893,5.1290575182667,5.47284176788698,5.21043570286836,5.39732075631229,NaN,NaN,NaN,NaN,NaN
