p_median,p_lb95,p_ub95,p_lb68,p_ub68,null_median,null_lb95,null_ub95,null_lb68,null_ub68
1.94076461696936,1.89798594370699,1.98090864160641,1.92011106953716,1.96058064173428,2.93747468973498,2.9125047149505,2.9612653100571,2.92448421598886,2.94961612536309
1.978304454892,1.92910655462763,2.0233330419401,1.95514072968413,1.99993076666544,2.98476579417908,2.96001050540796,3.0087440319452,2.97192114460081,2.9971531032268
2.00095956476332,1.94605254441634,2.0510618491844,1.97374564342192,2.02520167808551,3.00766244312244,2.98295135249843,3.03166089377472,2.99478464563724,3.02009339540454
2.06335568290384,2.0026340404201,2.11879617815166,2.03258429549533,2.0904139385391,2.94748987611621,2.92248785629499,2.97130122817497,2.93451094573581,2.95966421164107
2.14660366143279,2.07849283164367,2.20691391778414,2.11329167565202,2.17550494125533,2.91874481796084,2.89383549196258,2.9425404909848,2.90577689651208,2.93094054477233
2.26847168793273,2.19652257823956,2.332817178991,2.23286127715494,2.2992920491459,2.81285953313162,2.78801243760092,2.83672620255972,2.80017808428986,2.82515443484053
2.18689060613276,2.1257539471848,2.24404077782219,2.15855719387198,2.21445863738633,2.68843747143594,2.66332718604189,2.71225822285365,2.67574678679104,2.70068480165911
2.17849948258658,2.12263618156109,2.23240800497565,2.15222304181529,2.20470611501995,2.55323571808357,2.52744025167428,2.57725081990477,2.54002484925518,2.56541495822709
2.24845841179777,2.19622908359184,2.30080555401525,2.22515384380353,2.27626659305417,2.75749656568601,2.73239944825102,2.78120666341701,2.74474945476892,2.76983573798568
2.52355930584176,2.47102423484426,2.57527527871422,2.49941223264341,2.54986803538665,2.96338263529709,2.93846074577005,2.98727878904093,2.95047414208873,2.97566226004865
2.77616806867537,2.72418149437153,2.82648291890105,2.75296952673162,2.80018962569947,3.0934654292636,3.06889340675509,3.11776278595856,3.08071793494311,3.10606986243731
2.92026019086039,2.86881957038489,2.96791286362534,2.89624249540175,2.94360727566555,3.0968699523946,3.07231599744795,3.12118436114215,3.08413268347577,3.10947273259303
3.03545558835031,2.98774062411545,3.07810180086482,3.01273662576175,3.0559731150318,2.77908284862996,2.75416220158065,2.80291546009409,2.76642412407091,2.79149510543063
3.02493447837485,2.98868359249733,3.05929888566342,3.00762023988688,3.04229776811627,1.92546596036719,1.89549765977754,1.9618020222573,1.90941794136735,1.94286918393042
3.03112630650777,2.99686323823818,3.06183670480268,3.01573918347746,3.04747672883528,NaN,NaN,NaN,NaN,NaN
3.09844837412897,3.05438098293,3.1393224823555,3.07831409581992,3.11879776520887,NaN,NaN,NaN,NaN,NaN
3.2170778251474,3.15876999817516,3.28206520361627,3.18662593749007,3.2498578177035,NaN,NaN,NaN,NaN,NaN
3.74706328572801,3.69367441373115,3.80452210275903,3.71935275259678,3.7762220383464,2.80555727417206,2.7806940778202,2.82941602460783,2.79289885532099,2.8178805107127
3.42681499944612,3.38462600396448,3.47483294765195,3.40575485887247,3.44917643295631,2.80555727417206,2.7806940778202,2.82941602460783,2.79289885532099,2.8178805107127
3.18173861916074,3.13582753118576,3.22977630141896,3.15862638175703,3.20415588793113,2.80555727417206,2.7806940778202,2.82941602460783,2.79289885532099,2.8178805107127
3.16935759861232,3.13312918796538,3.20216730105392,3.15005531476544,3.1864709396256,2.80555727417206,2.7806940778202,2.82941602460783,2.79289885532099,2.8178805107127
3.12070158147476,3.09080061709614,3.14818107408525,3.1052772140112,3.13473325001756,2.80555727417206,2.7806940778202,2.82941602460783,2.79289885532099,2.8178805107127
3.05828904335128,3.0318182277924,3.08481720292795,3.04434280773027,3.07200625974536,2.80555727417206,2.7806940778202,2.82941602460783,2.79289885532099,2.8178805107127
3.03959668210495,3.01268682859475,3.06625959854484,3.02664251746891,3.05380273327781,2.80555727417206,2.7806940778202,2.82941602460783,2.79289885532099,2.8178805107127
2.98351644483897,2.95681846853119,3.01040537230137,2.97035628226895,2.99821996656356,2.80555727417206,2.7806940778202,2.82941602460783,2.79289885532099,2.8178805107127
2.96021187320675,2.93247666145387,2.98718081344764,2.94688847411542,2.97485503858767,2.80555727417206,2.7806940778202,2.82941602460783,2.79289885532099,2.8178805107127
2.91147721106567,2.88449388331258,2.93884487381058,2.8980985675361,2.92614373621207,2.80555727417206,2.7806940778202,2.82941602460783,2.79289885532099,2.8178805107127
2.88381323035962,2.85658197045002,2.9108522415946,2.87049614548971,2.89822245647131,2.80555727417206,2.7806940778202,2.82941602460783,2.79289885532099,2.8178805107127
2.84919929433611,2.82233828613602,2.87632546718752,2.83599509508069,2.86337544072467,2.80555727417206,2.7806940778202,2.82941602460783,2.79289885532099,2.8178805107127
2.79046562607757,2.76411227490367,2.81781402201103,2.77718659791969,2.80466729869729,2.80555727417206,2.7806940778202,2.82941602460783,2.79289885532099,2.8178805107127
2.77869624162256,2.75202474932043,2.80518378675683,2.76549353044324,2.79231983079794,2.80555727417206,2.7806940778202,2.82941602460783,2.79289885532099,2.8178805107127
2.75064478514641,2.72488562090662,2.7763492209437,2.73788233670434,2.7640522159721,2.80555727417206,2.7806940778202,2.82941602460783,2.79289885532099,2.8178805107127
2.71441416107212,2.68923749710586,2.73978593828462,2.70198018139778,2.72750452388725,2.80555727417206,2.7806940778202,2.82941602460783,2.79289885532099,2.8178805107127
2.6615422018561,2.63670787507122,2.68643944231928,2.64931142912496,2.67463281238823,2.80555727417206,2.7806940778202,2.82941602460783,2.79289885532099,2.8178805107127
2.60458870997498,2.5791564894625,2.62932419745744,2.59194641193062,2.61751027564862,2.80555727417206,2.7806940778202,2.82941602460783,2.79289885532099,2.8178805107127
2.54775290332625,2.52245981276347,2.57272060889777,2.53506805303211,2.56039966746673,2.80555727417206,2.7806940778202,2.82941602460783,2.79289885532099,2.8178805107127
2.48943286748322,2.46357367043963,2.51457749344806,2.47651789235722,2.50198871101817,2.80555727417206,2.7806940778202,2.82941602460783,2.79289885532099,2.8178805107127
2.35740009251651,2.3311265190757,2.38236255195389,2.34411994987049,2.37002955737615,2.80555727417206,2.7806940778202,2.82941602460783,2.79289885532099,2.8178805107127
2.16384225632568,2.13721874335744,2.1878232233357,2.14960659766845,2.17587379088549,3.2423426397725,3.21778682702238,3.26698888540683,3.22938213172008,3.25490110391507
2.1235650079293,2.09558000312632,2.14744448234387,2.10904806942673,2.13595944516621,3.11309926766902,3.08855939893769,3.13745209842858,3.10035457155937,3.1256769753657
2.11390075001754,2.08571840049184,2.13805259713239,2.09864298549404,2.12611486723514,2.99803384533862,2.97332203742126,3.02202037695621,2.98517762384628,3.01044229661606
2.13952750305623,2.11005717146378,2.16445588615585,2.12412578926416,2.1520445336867,2.90825360825795,2.88338036951724,2.93206550186651,2.89531404367639,2.92049812481626
2.12394521991398,2.09398351566798,2.14985977424785,2.1086021031788,2.13720491808419,2.97295448205452,2.94810755349187,2.99688792982088,2.96007479470163,2.98528331589825
2.09428984425283,2.06275273812087,2.12200343062839,2.07822308706749,2.10820575746023,3.11213572522137,3.08759530657987,3.13648651565625,3.09939331272537,3.1247152087449
2.06055482664635,2.02678509984411,2.0910412990863,2.04383944706978,2.07579408762701,3.15262977089185,3.12812944137992,3.17715131028761,3.13984675157899,3.16519468587377
2.04660777038958,2.00997473187449,2.07948715475035,2.02870965853962,2.06321513199644,3.05521062513769,3.0305068987599,3.07936687124636,3.04243541613073,3.06786020572917
2.00094960056461,1.96188597811526,2.03651432141607,1.98138430271804,2.01878736213887,3.03710763526211,3.01234647427468,3.06115995762528,3.02425621501151,3.04964419083769
2.00576940727814,1.96176920536188,2.04438207609312,1.98399545912333,2.02526490093896,2.95160920792558,2.92662151400494,2.97545824447334,2.93866419393196,2.9638264899179
2.06588954460989,2.01565501517991,2.11050432448848,2.04123620738652,2.08732749637738,2.92813747733112,2.90318732382324,2.95192027264169,2.91514785314532,2.94029885997107
2.08499193904835,2.03617613396305,2.13008148195221,2.06208755570655,2.10676058666965,2.77877305309857,2.75385171831856,2.80260535877799,2.7661137152996,2.79118775151913
2.0116704074877,1.97218373633934,2.05197466247664,1.99408515515275,2.03209537851896,2.76936054551456,2.74433430298482,2.79309982845444,2.75662702435011,2.78170585653743
2.0351403927557,1.98898209547542,2.07989162183485,2.01198654712363,2.05949257515561,2.72996737532865,2.70478313038499,2.75357917411268,2.71709565200417,2.74216642534737
2.06847252845023,2.01108960454411,2.12410287615618,2.04078535807486,2.09724045832126,2.68541352702005,2.66030458634474,2.70928938948032,2.67272400769728,2.69768197894623
2.12925255139468,2.06092863921666,2.19655780121891,2.09493623864244,2.16313843708978,2.64321600602007,2.61791556212761,2.66727849520502,2.63048363489424,2.65567888242578
2.22910006178796,2.15109186621457,2.30455406908256,2.18983560583523,2.26884215006274,2.75102084171529,2.72584027343116,2.7746840002208,2.73821452585459,2.76330015727824
2.53653206466231,2.46870959346127,2.6048895083847,2.50236028472703,2.57067598736383,2.87557308018325,2.85061629603566,2.89932103021554,2.86265825311571,2.88774613934391
2.92776733494723,2.87594609789896,2.97515124627034,2.90231785974982,2.95376491550036,2.97176987784622,2.94691370666073,2.99569875883604,2.95888666816052,2.98409279315049
3.22752633621379,3.19012449014442,3.26262629792298,3.21060558282503,3.245473613943,2.98426829131198,2.95950916112374,3.00824466958044,2.97142212323798,2.99665315677686
3.36473872615595,3.33824756995043,3.38791135029868,3.35159675320095,3.37809585740807,2.75723861324476,2.732134346003,2.78094302754171,2.7444856374469,2.76957169704568
3.21316670815317,3.18339361440043,3.24292419525823,3.19812982562201,3.22792708219685,2.32274006055692,2.29555439554746,2.34720090146743,2.30876682320203,2.33526738210225
