pos,k_4,m_4,mp_4,al_4,alpha_4,l_4,j_4,r_4,c1_4,K_4,f_4,g_4,Q_4
1,0.0588187483256217,0.754263067756952,2.44807842037404,2.55213212412481,0.0856804038359974,0.0595804488901569,0.125051713313461,0.0297777665044932,1.2973022464284,0.319890286692939,0.125008818630179,0.0175014665845154,0.500270577350704
2,0.0603545306055423,0.803632122815719,3.53696473257311,2.81703238467347,0.10611969653395,0.0692454020753714,0.126322985787343,0.0387747423146821,1.62428464240607,0.470875950256498,0.128500413642452,0.0175242549089277,0.505962639110429
3,0.0620816106331626,0.940921025444731,4.72771293872165,3.27256756179045,0.124131122861603,0.0802738303746298,0.133172076795115,0.0450927495826597,2.53965873514444,0.694557063039985,0.139647614510252,0.0176512549621312,0.52750940113341
4,0.0639464352180784,1.24331877579035,6.00949329203395,3.96509859227838,0.141772263975528,0.0929108968987418,0.15456845711205,0.0520900689361133,3.27237676165255,0.905696645826099,0.16011976066568,0.0180187047519891,0.595153621833648
5,0.065719576103719,1.71057628879131,7.5628336705329,4.51816714479514,0.154490250469163,0.104940497844252,0.206388922472854,0.0595386768875417,3.75814218636899,1.1544070230226,0.194689354919069,0.0187278088159172,0.721748247305187
6,0.0674384254315956,2.67123342964091,9.01663201165388,5.09846890768072,0.15907078131113,0.117897187234793,0.313457212119993,0.0675005797848541,3.93756214672285,1.49220398054259,0.244690995516342,0.0199712714359678,0.924904136280735
7,0.0689889530057203,5.57926556427072,11.2755801452708,5.59565056229378,0.159917639693942,0.126531633134189,0.720703529882738,0.07427084520462,3.99909285128796,1.93031709382337,0.293811218037286,0.0218667067708574,1.16785843294623
