tc,P,P025,P05,P1,P2,P4
1,0.0153331829543602,0.00894844860228186,0.00777137042726705,0.00988734015464418,0.0130926573913414,0.0138114477457768
8,0.0161464572226932,0.00895966308761818,0.00782252131683508,0.00903786569597769,0.0111420208652564,0.011604979071111
16,0.0128411003403336,0.00668130350073491,0.00578476365992535,0.00653560012048934,0.0080808430756618,0.00843405593805018
24,0.0192215559693559,0.0125473024291237,0.012478085459845,0.0156365039364936,0.0188820903279284,0.0195879715621715
32,0.0152196023998115,0.00872703444362342,0.00824928817937686,0.00881219114325378,0.00962966064226999,0.00979694062170443
40,0.0204520490914878,0.0137014839814803,0.0139569022715524,0.0165573632318596,0.0186796746086141,0.0191031380754065
48,-0.0104669971501274,-0.0159798199298766,-0.0166678320379496,-0.0178741631279673,-0.0179921750497753,-0.0179163054053815
56,0.00769115441812675,0.00189621106736249,0.00271427068199712,0.00753098274073793,0.0139728675358905,0.0157276967225549
64,0.0106185738039165,0.00471113929749092,0.00504437758431635,0.00711978580027445,0.0113504907787312,0.0126825955296555
72,0.0417341503509748,0.0344458835719617,0.0343467589190086,0.033343209586247,0.0335857459888436,0.033747403500169
80,0.041040881704913,0.0344107790997843,0.0342460881809706,0.0321731313491665,0.0317132486391664,0.0318185347873207
88,0.0262260244867885,0.0209447702027759,0.0196582964456088,0.0138967150375001,0.0105191723393841,0.0100255238967983
96,0.00180910801031886,-0.00122533713652859,-0.00203294127003638,-0.00551599892951448,-0.00634547739906056,-0.00622368471571613
104,0.00271810066739964,0.00353886526262779,0.00349319928428039,0.00276219218205873,0.00499847434468859,0.00605966306754249
112,0.00591848294329277,0.00811341412068056,0.00773421644543727,0.00539071147172178,0.00617817282252737,0.00694325064256323
120,0.0168636048688907,0.022465569418791,0.0218545412543658,0.0178107325545918,0.0179140473432667,0.0188636851270719
128,0.0218082478640262,0.0298057479736378,0.0254948554479916,0.0106243215515074,0.00295220210827898,0.00265933322566249
136,0.162995468991968,0.073360361571612,0.0191222641417881,-0.0944351213975661,-0.144124213196973,-0.15306754104923
144,-0.102417588853338,-0.0181572128172043,-0.0124905975041345,-0.00481053980769229,-0.00552233632642646,-0.00704708607416878
152,-0.0266392101096128,-0.0209154803556474,-0.0121456489896639,-0.0051609491961797,-0.00686779164384377,-0.00814846078988374
160,-0.0112458281074565,-0.0219872551051076,-0.013489218375841,-0.00751288586709984,-0.00965728557120035,-0.0107252430555893
168,-0.00872189173414389,-0.0227665029018023,-0.0153484451057815,-0.0103237369583098,-0.0125035723119524,-0.0133659180292022
176,-0.00833421268713683,-0.018253656437927,-0.0119541149523596,-0.00807940342489901,-0.0101454756051354,-0.0108287495324301
184,-0.00168518435301682,-0.0124750284225268,-0.00721328213152503,-0.00502647010714987,-0.00721661227138881,-0.00780933468116504
192,-0.00568840922162443,-0.0160389004765312,-0.0127255046804101,-0.0114981068750758,-0.0133890877392959,-0.0138578730980259
200,-0.00139629011066752,-0.00877705150613659,-0.00561089310449308,-0.00540155650606595,-0.00724276529432117,-0.00764762830598188
208,-0.00437996659810286,-0.00761792625592186,-0.00549965220660619,-0.00569600397560663,-0.00722126196202821,-0.00753813653064635
216,-0.00153127572536799,-0.00502364327784536,-0.00339830896394442,-0.00416873665734658,-0.00557188965038915,-0.00584266288719292
224,-0.00272320987351632,-0.00610880465168356,-0.00545201047142723,-0.00658338167073536,-0.00778995270758963,-0.008012727343643
232,-0.00696663690289836,0.00240454265464435,0.00390124047933574,0.00296091689259151,0.0020414226030314,0.00187810866699904
240,0.000474390902030983,0.0135913687864057,0.0173896616912649,0.0172752169689405,0.0164527326984237,0.0163156044648385
248,-0.0019719959537981,0.00779258882515793,0.0105512209645876,0.0114097710617124,0.0109385946346489,0.0108553357802579
256,-0.0033275192997618,0.00293032379623785,0.00575182198896064,0.00736563923061872,0.00714698907715179,0.00710168157253582
264,-0.00614265099904316,0.00268170344401444,0.00625050585568918,0.00917632512356728,0.00947225083261579,0.0095027271494207
272,-0.00669261666424552,-8.61181165029499E-05,0.0028531540327698,0.00648100648219387,0.00718416991604196,0.00727426408344606
280,-0.00658677650133796,-0.00322198462580661,-0.000969240003271061,0.00255448351428498,0.00342360012525886,0.00354239652145761
288,-0.00655222755550024,-0.00546934767342562,-0.00362977433654884,-0.000657055555208008,0.000168971567099817,0.000288733194059713
296,-0.0156794483388258,-0.00574664816234275,-0.00315967274614595,0.000721935394988719,0.00232001635082263,0.00258507268941419
304,0.0133050226554013,0.0194761681011422,0.00943848527973358,0.00622850693963981,0.00276468533660818,-0.00202939872402237
312,0.0145146874880471,0.0152375846223713,0.00520305933007894,0.0028247121147745,0.00347297660039083,0.00332594722789353
320,0.0106113030078771,0.00945472956563019,0.00223535490957494,0.000762414352452402,0.00133016230427521,0.00139440196148213
328,0.0101628677281943,0.00534138188999062,-0.000144136780730786,-0.00182464579986438,-0.0017733519668225,-0.0017684516115727
336,0.00274910246408975,-0.0027349122620574,-0.00802959901776383,-0.0124348109838077,-0.0134373473164303,-0.0135859195517936
344,0.0115192858005518,0.00307351014346145,0.000650935962415522,0.00277925018915236,0.00444701232373644,0.0047214712727876
352,0.0113202128795298,0.00351787570423554,0.00127198405600364,0.00217144117765503,0.00360897391424899,0.00386796563497202
360,0.0116174250587879,0.00590482792406974,0.00494896744308899,0.00801103100979139,0.010420674029409,0.0108462993152565
366,-0.00106845108986937,-0.0053565738354608,-0.00825838139001811,-0.0129997942817111,-0.0144039304868924,-0.0146105077989464
373,0.0140956621745358,0.00734584144698266,0.00717476806793752,0.0117528391968271,0.0150351050925741,0.0156222684409451
381,0.0102944938474936,0.00509440168450114,0.00496399019554798,0.00775148915386353,0.00960963939917604,0.00993144674124305
389,-0.0183178854440422,-0.0243476592549766,-0.0242825967386532,-0.0215786045554572,-0.0198385466743037,-0.0195330734808098
397,-0.00351234682892206,-0.00944491457639483,-0.00824319211596071,-0.000357681127426747,0.00582202764107429,0.00704754522626237
405,0.00460402920289833,-0.00103642278495213,-0.000202725720311583,0.00618847353130602,0.012633199861078,0.0140471974292257
413,0.00164782514491747,-0.00353706357614478,-0.00407947600216417,-0.00369697617165575,-0.00058740260035791,0.000298985363613469
421,0.0109442352688254,0.00566261405025393,0.00509388800313933,0.00557880674575596,0.01039947069307,0.0118940959734232
429,0.0130415634575913,0.00757500833981328,0.00627939459300246,0.00332324983734028,0.00612801834707636,0.00737337310062968
437,0.053596308305163,0.0468384205913109,0.0448929490407962,0.0386105536893388,0.0377672384505023,0.0379035090190542
445,0.0536449757287709,0.0466365410711584,0.0444464664158198,0.0368341501444404,0.0342405684627919,0.0338229785424863
453,0.0428257403453861,0.0380023813620047,0.0354729154193124,0.0272675442027472,0.0241574595789309,0.0236951674559056
461,-0.00309800949431966,-0.000931329649384939,-0.00306835070657516,-0.0088560766827834,-0.0100153968089016,-0.00995321851628362
469,-0.0132182993395626,-0.000988078732120523,-0.00232461198202007,-0.00569462305587156,-0.0045225050699294,-0.00356818637755793
477,-0.00550593349394981,0.0117323173444841,0.0116903166064979,0.0109373799815144,0.0142175146389331,0.0159220017834199
485,-0.0078936293203944,0.0120880189649787,0.0107935194849774,0.00527122587961829,0.00353990271653824,0.00416888785228896
493,0.00244939197624728,0.0200018514890394,0.0184579575281561,0.0119984085953401,0.00950621056272639,0.0103699543349028
501,-0.00326527298383548,0.00610182956066712,0.001247791188714,-0.0119845175477323,0.0631938858921433,0.0631555531157989
509,-0.0175500596079671,-0.00127317657199002,-0.00485573007913865,0.00224991358396834,-0.00676805100048918,-0.00853406418395961
517,0.00797197499263396,0.0698020144542418,0.00163133326348494,-0.00933250381741684,-0.0137885835639684,-0.015819038505328
525,-0.0234347213771711,-0.0381769728974155,-0.0388516452572358,-0.0359572646972581,-0.0386670086055745,-0.0402332362286139
533,-0.0161945540813294,-0.053257304355782,-0.0456849744311083,-0.0408808124984241,-0.0440865963060049,-0.0455666043601132
541,-0.0176308014663306,-0.0164083478827443,-0.00649029973321198,0.00015553543876578,-0.00225795790173078,-0.00328021454652322
549,-0.00487573488199419,-0.00730327413154608,0.00141358737546407,0.00616906793867752,0.00375647096684155,0.00296427009314322
557,-0.010340468227026,-0.0138436438296236,-0.00713441106189653,-0.00309923838636664,-0.00490827128897096,-0.0054628825938481
565,-0.000854573770591451,-0.00705729983129941,-0.000405445129893303,0.00253830526079508,0.00064073581315662,0.000155845015493856
573,-0.00475350273122308,-0.0110002218340513,-0.00619843792662806,-0.00369870920697868,-0.00516564620154821,-0.0055291035085014
581,-0.000813336719814463,-0.00738869997952531,-0.0028218870228477,-0.00117942276593971,-0.00266848363095391,-0.00299562879633239
