pos,k_8,m_8,mp_8,al_8,alpha_8,l_8,j_8,r_8,c1_8,K_8,f_8,g_8,Q_8
1,0.0661864756449095,0.750074466634777,4.25049537461759,2.50005748554744,0.0625083648300191,0.0601211440237575,1.46199584834519,0.0175000619139097,1.03074448223991,0.755907193009984,0.12548007332233,0.0175061184952386,0.500059722870931
2,0.067976182613238,0.754198433430941,4.82738819620612,2.50363522536758,0.0713980637277227,0.0692829510736286,1.63426198348599,0.0175118397021703,1.60263407083217,1.02002254205292,0.1279789324582,0.0175355078389478,0.501046492176564
3,0.0699777592766696,0.778431251723486,5.33932920646163,2.526047021626,0.0800114860375557,0.0777751055509815,1.76784246980952,0.0175715998273003,2.37373903842275,1.44328617429021,0.141567857286583,0.0176838520130961,0.506373515470238
4,0.0715450536361481,0.869184027750538,5.82884340877966,2.58589063996321,0.0883810188994979,0.0876510024924531,1.90781248185872,0.0177444380208983,3.04855036034581,1.96221688564681,0.172988829064768,0.0181580320689567,0.522882154660861
5,0.0727720327004548,1.16187255521872,6.43676724055627,2.70008507969265,0.0994427735535303,0.100994801230036,1.96991744195594,0.0180792542840447,3.65519904631691,2.66476888405231,0.243232426299485,0.0193050439646054,0.549752967998026
6,0.0739949978535692,2.86989874468302,7.51657696759854,2.83591283380745,0.12367795445623,0.116351977603848,1.9958638808649,0.0187573334618837,3.92813538919536,3.43012839549526,0.299671932749797,0.0218867481953216,0.594647272664262
7,0.0752892238055562,11.2467136481101,9.03007002283718,3.16234600277001,0.152289906094167,0.129608716268698,1.99988155971262,0.0216444533302937,3.99940527729546,3.81254580110204,0.431254952102136,0.0271658381474053,0.660649528158059
