tavg,P,P025,P05,P1,P2,P4
1,-0.00534580140652811,-0.00353174741590313,-0.00425182286053693,-0.0111597077193998,-0.0112860774420665,-0.0113155740105861
2,-0.0039658419030064,-0.000523147731036177,-0.0021617061344563,-0.0123015596656014,-0.0124565063534703,-0.0124873118367668
3,-0.00335116461013165,0.00164436887396945,0.000580012077394305,-0.00853353701304341,-0.00868856265280941,-0.00871513793200718
4,-0.00335625479559752,0.00198514405769447,0.0022033050476718,-0.0046630650096998,-0.004746865727803,-0.00476216973163191
5,-0.00221768345917839,0.00136422331816167,0.00135266668233133,-0.00447951471624192,-0.00458144720489853,-0.00459796900773439
6,-0.00276478755982493,0.000548227201981369,-0.000474326133353048,-0.00629193200389145,-0.00634650997899534,-0.00635711779060627
7,-0.00284236440270829,0.000967687728694832,0.00499434697044999,0.00492946522749441,0.00491640108966314,0.00491679000203399
8,-0.00271600880733074,-0.0023721513365036,0.00300047912674883,0.00884294223145978,0.00890712162719701,0.00891994293715574
9,-0.00183168734919035,-0.00491476075856283,-0.000999361525602773,0.00798881399080579,0.00805156809359165,0.00806423046214633
10,-0.00264908635265121,-0.00642943869603717,-0.00457407233716904,0.00511069987635436,0.0052952841454712,0.00532150486180061
11,-0.00426579033069232,-0.00755408345304044,-0.0044480794218466,0.00993808533614586,0.0105147304022706,0.0105933839235852
12,-0.00537099580380654,-0.0104743882533289,-0.00845844787219712,0.00602952671160007,0.00714124244435546,0.0072847798634787
13,-0.00604451771334638,-0.0120813197656337,-0.0104662370754996,0.0010770200107921,0.00249119532308267,0.00267616775934984
14,-0.00191446580329224,-0.0111155758309048,-0.00823249490597571,0.00363077453742612,0.00474145533906777,0.00489412715586423
15,-0.0134227743898483,-0.0151462645535295,-0.0147467793174947,-0.0117116253801253,-0.0102850231246685,-0.010077406521713
16,-0.00449003142092762,-0.0128134683501552,-0.0095295664707132,-0.00414769684934721,-0.00339008469340729,-0.00327534494286852
17,0.00103869356184206,0.0107541455272913,0.00866106102853472,-0.00797608787593746,-0.0109015455122974,-0.0108572431806381
18,0.0137346717087406,0.0164733944201885,0.014147165526309,0.00249716909874062,0.0029078895136962,0.00285337442996016
19,0.022534065900562,0.0509677501936812,0.0413965456881472,-0.000879198990719425,-0.00183456623341731,-0.00208054421689596
20,0.0323884636504594,0.0751149203117112,0.0451453799646111,0.00839458459152533,0.00578467338029569,0.00548171332317927
21,0.0258984978035107,0.0592308355995997,0.0267505988974606,0.00924320041475245,0.00894078219257256,0.00892111723264395
22,0.0168632961515073,0.0291239275622495,0.0122094572523485,0.00487001178903006,0.00485548905766963,0.00485081457970605
23,0.0208285700208153,0.0231749370435988,0.0156164366038381,0.013779387832283,0.014451287215976,0.0145534500286426
24,-0.0102544311656814,-0.0065977035616483,-0.0111874871422666,-0.0130583016356017,-0.0129916572657882,-0.0129764587744
25,0.0112079477785003,0.0078212315716,0.00632289701885743,0.0077240192152706,0.00859106118653695,0.00872250606766974
26,0.00868780032263102,0.00526153557979429,0.00479475529747423,0.006010568953666,0.00669466100673631,0.00680166294727567
27,0.00199075462290095,-0.00328852595698827,-0.00309631249745743,-0.00176062577182828,-0.00112950997504628,-0.00103108676231867
28,0.0166171980775782,0.00986457892779277,0.0110060988213541,0.013413258145475,0.0145323409472911,0.0147107043439637
29,0.0116380342622993,0.00587786036904204,0.00626630711923361,0.00662470721992354,0.0071206040115174,0.00721406636897471
30,0.0212219778553574,0.0159415240445772,0.0168987950469452,0.0182930815256815,0.0192617818047057,0.0194326139768138
31,0.0255524887264349,0.0210809272830643,0.021572500446476,0.0218641383570463,0.0225543185764173,0.0226937525676686
32,0.0159053303956509,0.0157987287713331,0.0153533660149068,0.0141697943158419,0.0319214104362261,0.0320071239462624
33,0.0062851221233887,0.011411277933491,0.0104719160936802,0.0107157921549584,0.00906597365712563,0.00906478505786508
34,-0.00172639717176207,0.0261286205996121,0.0370474423051491,0.0248944588514733,0.0253627191189442,0.0254874400495339
35,0.0033828253866513,0.0178744994937131,0.0176389851151609,0.0155912671348721,0.0151817489633685,0.0151483709679837
36,-0.00160237588315844,0.0091335673586797,0.0053962995096535,0.00508740860236419,0.00482806488114177,0.00481212196329734
37,0.00541447896932777,0.00265901260769677,0.0138054359422609,0.0267549650113124,0.019646501391126,0.00784089029312648
38,-0.0022998126140488,-0.00820046466388437,0.00405185634557332,0.00404796554134867,0.00189203258572863,0.00157863240274347
39,-0.00673602876330648,-0.0110232539011873,0.0184896675468251,0.00272983260489432,0.00187660700264933,0.00176547254557694
40,-0.0020302871612775,-0.0389430188883876,-0.00979470152086352,0.00345026928692253,-0.00767469659532939,-0.00840882827206061
41,-0.00511026394547638,-0.0512339591112168,-0.0386759203343781,-0.0282506337215973,-0.0338339019048808,-0.0344865815994108
42,-0.0179850986670558,-0.035174831402182,-0.0336252915706302,-0.0121249094374221,-0.0124922770369061,-0.0125761992334034
43,-0.00758464172367019,-0.0204719452196029,-0.00332749328735591,-0.00821241203561281,-0.00898188655812465,-0.00910224064546236
44,-0.00735183823163371,-0.0264158346582979,-0.0260374849285561,-0.011588238623904,-0.0121796222598415,-0.0122753440913699
45,-0.00923099426398408,-0.0158724152130873,-0.0191393236076199,-0.0159422482641972,-0.0161459192568904,-0.0161939813548781
46,-0.00608697193509126,-0.00740225022381899,-0.00789053303542298,-0.00941392859542044,-0.00957934403406415,-0.00961485409890854
